#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  3.473836E-02  3.826698E-03  6.066487E-03  3.098756E-01  2.628018E-01  8.248136E-01  2.370951E-01  1.107101E-01  6.806353E-02  9.073098E-02  3.244885E-02  1.334864E-01  7.228741E-03  6.760862E-04  8.575213E-04  1.203194E-05  1.332364E-02  1.553099E-02  6.109478E-03  2.300683E-05  3.899538E-05  3.889361E-02  5.292594E-02  3.899459E-02  1.032810E-04  1.565657E-03  1.570963E-03  3.692371E-02  1.279125E-03  1.741234E-03  1.358279E-03  4.307854E-02  6.300531E-03  1.579955E-02  9.752809E-02  1.164055E-02  4.963577E-02  6.751489E-03  6.564136E-02  5.823899E-02  2.518809E-02  2.363407E-03  2.993286E-03  8.792083E-02  1.542828E-02  2.483475E-03  7.538628E-03  8.312699E-02  7.285632E-02  4.469047E-02  1.719615E-02  5.047377E-02  2.978056E-01  2.024046E-01  1.089616E-01  9.829688E-02  2.376625E-02  1.826300E-03  2.907395E-02  4.221982E-02  1.814409E-01  2.495186E-01  5.109742E-02  7.989857E-02  2.973344E-02  1.809586E-01  2.819957E-01  2.953050E-01  2.899639E-01
 2.741500E+02  3.618370E-02  4.047199E-03  6.312154E-03  3.134929E-01  2.635465E-01  8.283618E-01  2.356220E-01  1.106887E-01  6.768959E-02  9.024819E-02  3.239441E-02  1.334566E-01  7.545898E-03  7.185012E-04  8.995800E-04  1.311258E-05  1.357898E-02  1.594524E-02  6.207336E-03  2.421841E-05  4.098931E-05  3.868404E-02  5.259944E-02  3.914329E-02  1.051333E-04  1.585858E-03  1.591180E-03  3.748861E-02  1.356769E-03  1.846812E-03  1.421761E-03  4.386673E-02  6.381337E-03  1.600027E-02  9.910402E-02  1.159082E-02  4.926462E-02  6.709612E-03  6.513210E-02  5.783022E-02  2.503179E-02  2.466961E-03  3.125684E-03  8.937460E-02  1.556531E-02  2.505017E-03  7.617373E-03  8.229814E-02  7.220501E-02  4.454671E-02  1.715686E-02  5.003670E-02  3.022318E-01  2.053591E-01  1.100774E-01  9.795585E-02  2.359867E-02  1.826271E-03  2.896309E-02  4.203546E-02  1.829002E-01  2.514454E-01  5.066691E-02  7.921217E-02  2.949434E-02  1.786522E-01  2.798639E-01  2.910791E-01  2.867256E-01
 2.751500E+02  3.767814E-02  4.278620E-03  6.565676E-03  3.171087E-01  2.642694E-01  8.318411E-01  2.341482E-01  1.106580E-01  6.731453E-02  8.976361E-02  3.233768E-02  1.334156E-01  7.874518E-03  7.632226E-04  9.433197E-04  1.428074E-05  1.383592E-02  1.636586E-02  6.305236E-03  2.548136E-05  4.306502E-05  3.847087E-02  5.226902E-02  3.928520E-02  1.069883E-04  1.605935E-03  1.611270E-03  3.805219E-02  1.438487E-03  1.957923E-03  1.487645E-03  4.465954E-02  6.461825E-03  1.620017E-02  1.006822E-01  1.153991E-02  4.889153E-02  6.667253E-03  6.462061E-02  5.741861E-02  2.487386E-02  2.574149E-03  3.262784E-03  9.083469E-02  1.570086E-02  2.526309E-03  7.695553E-03  8.147199E-02  7.155416E-02  4.439825E-02  1.711558E-02  4.959966E-02  3.066712E-01  2.083214E-01  1.111860E-01  9.760609E-02  2.343046E-02  1.825999E-03  2.884976E-02  4.184787E-02  1.843455E-01  2.533523E-01  5.023738E-02  7.852735E-02  2.925542E-02  1.763734E-01  2.777355E-01  2.869140E-01  2.835174E-01
 2.761500E+02  3.922251E-02  4.521369E-03  6.827188E-03  3.207216E-01  2.649704E-01  8.352511E-01  2.326746E-01  1.106183E-01  6.693857E-02  8.927752E-02  3.227875E-02  1.333639E-01  8.214828E-03  8.103478E-04  9.887838E-04  1.554262E-05  1.409435E-02  1.679274E-02  6.403135E-03  2.679717E-05  4.522476E-05  3.825423E-02  5.193484E-02  3.942030E-02  1.088455E-04  1.625879E-03  1.631227E-03  3.861422E-02  1.524441E-03  2.074793E-03  1.555987E-03  4.545665E-02  6.541961E-03  1.639914E-02  1.022621E-01  1.148785E-02  4.851666E-02  6.624435E-03  6.410709E-02  5.700434E-02  2.471437E-02  2.685045E-03  3.404688E-03  9.230048E-02  1.583488E-02  2.547342E-03  7.773138E-03  8.064873E-02  7.090396E-02  4.424523E-02  1.707233E-02  4.916280E-02  3.111220E-01  2.112902E-01  1.122872E-01  9.724790E-02  2.326169E-02  1.825489E-03  2.873403E-02  4.165719E-02  1.857765E-01  2.552389E-01  4.980896E-02  7.784434E-02  2.901676E-02  1.741223E-01  2.756113E-01  2.828092E-01  2.803397E-01
 2.771500E+02  4.081807E-02  4.775903E-03  7.096865E-03  3.243311E-01  2.656497E-01  8.385920E-01  2.312015E-01  1.105698E-01  6.656179E-02  8.879006E-02  3.221767E-02  1.333015E-01  8.567142E-03  8.599842E-04  1.036022E-03  1.690484E-05  1.435421E-02  1.722586E-02  6.500997E-03  2.816739E-05  4.747090E-05  3.803421E-02  5.159703E-02  3.954859E-02  1.107039E-04  1.645683E-03  1.651042E-03  3.917447E-02  1.614815E-03  2.197667E-03  1.626853E-03  4.625788E-02  6.621719E-03  1.659714E-02  1.038430E-01  1.143465E-02  4.814012E-02  6.581175E-03  6.359169E-02  5.658753E-02  2.455339E-02  2.799741E-03  3.551516E-03  9.377169E-02  1.596734E-02  2.568112E-03  7.850106E-03  7.982849E-02  7.025455E-02  4.408774E-02  1.702717E-02  4.872620E-02  3.155835E-01  2.142651E-01  1.133806E-01  9.688148E-02  2.309241E-02  1.824742E-03  2.861598E-02  4.146352E-02  1.871928E-01  2.571048E-01  4.938169E-02  7.716322E-02  2.877841E-02  1.718985E-01  2.734916E-01  2.787640E-01  2.771924E-01
 2.781500E+02  4.246608E-02  5.042691E-03  7.374882E-03  3.279367E-01  2.663074E-01  8.418640E-01  2.297290E-01  1.105126E-01  6.618429E-02  8.830133E-02  3.215448E-02  1.332287E-01  8.931780E-03  9.122426E-04  1.085084E-03  1.837446E-05  1.461543E-02  1.766518E-02  6.598789E-03  2.959360E-05  4.980582E-05  3.781092E-02  5.125572E-02  3.967005E-02  1.125629E-04  1.665337E-03  1.670707E-03  3.973271E-02  1.709796E-03  2.326801E-03  1.700310E-03  4.706304E-02  6.701073E-03  1.679410E-02  1.054247E-01  1.138036E-02  4.776201E-02  6.537492E-03  6.307455E-02  5.616833E-02  2.439097E-02  2.918328E-03  3.703388E-03  9.524802E-02  1.609821E-02  2.588613E-03  7.926440E-03  7.901137E-02  6.960605E-02  4.392588E-02  1.698012E-02  4.828994E-02  3.200549E-01  2.172455E-01  1.144661E-01  9.650703E-02  2.292265E-02  1.823762E-03  2.849565E-02  4.126693E-02  1.885944E-01  2.589499E-01  4.895566E-02  7.648410E-02  2.854041E-02  1.697018E-01  2.713768E-01  2.747774E-01  2.740753E-01
 2.791500E+02  4.416783E-02  5.322218E-03  7.661417E-03  3.315380E-01  2.669437E-01  8.450673E-01  2.282575E-01  1.104468E-01  6.580615E-02  8.781146E-02  3.208924E-02  1.331455E-01  9.309065E-03  9.672377E-04  1.136021E-03  1.995893E-05  1.487795E-02  1.811064E-02  6.696478E-03  3.107738E-05  5.223194E-05  3.758446E-02  5.091103E-02  3.978466E-02  1.144217E-04  1.684836E-03  1.690214E-03  4.028871E-02  1.809577E-03  2.462457E-03  1.776427E-03  4.787197E-02  6.780001E-03  1.698996E-02  1.070065E-01  1.132499E-02  4.738246E-02  6.493402E-03  6.255583E-02  5.574687E-02  2.422718E-02  3.040899E-03  3.860428E-03  9.672919E-02  1.622745E-02  2.608841E-03  8.002118E-03  7.819749E-02  6.895857E-02  4.375973E-02  1.693122E-02  4.785412E-02  3.245355E-01  2.202310E-01  1.155435E-01  9.612473E-02  2.275248E-02  1.822552E-03  2.837311E-02  4.106751E-02  1.899810E-01  2.607738E-01  4.853091E-02  7.580708E-02  2.830281E-02  1.675320E-01  2.692671E-01  2.708486E-01  2.709883E-01
 2.801500E+02  4.592462E-02  5.614982E-03  7.956648E-03  3.351345E-01  2.675588E-01  8.482021E-01  2.267872E-01  1.103725E-01  6.542745E-02  8.732056E-02  3.202198E-02  1.330522E-01  9.699327E-03  1.025088E-03  1.188885E-03  2.166618E-05  1.514170E-02  1.856221E-02  6.794029E-03  3.262032E-05  5.475167E-05  3.735492E-02  5.056311E-02  3.989243E-02  1.162795E-04  1.704170E-03  1.709555E-03  4.084224E-02  1.914359E-03  2.604909E-03  1.855271E-03  4.868447E-02  6.858476E-03  1.718466E-02  1.085880E-01  1.126858E-02  4.700157E-02  6.448922E-03  6.203566E-02  5.532327E-02  2.406206E-02  3.167549E-03  4.022760E-03  9.821490E-02  1.635504E-02  2.628791E-03  8.077124E-03  7.738694E-02  6.831224E-02  4.358940E-02  1.688049E-02  4.741880E-02  3.290245E-01  2.232210E-01  1.166124E-01  9.573477E-02  2.258191E-02  1.821113E-03  2.824842E-02  4.086535E-02  1.913525E-01  2.625765E-01  4.810750E-02  7.513225E-02  2.806564E-02  1.653887E-01  2.671629E-01  2.669769E-01  2.679312E-01
 2.811500E+02  4.773778E-02  5.921497E-03  8.260756E-03  3.387259E-01  2.681527E-01  8.512687E-01  2.253184E-01  1.102900E-01  6.504826E-02  8.682873E-02  3.195275E-02  1.329490E-01  1.010290E-02  1.085916E-03  1.243728E-03  2.350458E-05  1.540661E-02  1.901984E-02  6.891408E-03  3.422406E-05  5.736747E-05  3.712240E-02  5.021207E-02  3.999334E-02  1.181356E-04  1.723332E-03  1.728724E-03  4.139307E-02  2.024349E-03  2.754436E-03  1.936913E-03  4.950038E-02  6.936475E-03  1.737814E-02  1.101688E-01  1.121116E-02  4.661945E-02  6.404069E-03  6.151419E-02  5.489767E-02  2.389568E-02  3.298371E-03  4.190509E-03  9.970486E-02  1.648095E-02  2.648459E-03  8.151437E-03  7.657985E-02  6.766716E-02  4.341497E-02  1.682797E-02  4.698409E-02  3.335212E-01  2.262151E-01  1.176727E-01  9.533734E-02  2.241101E-02  1.819450E-03  2.812162E-02  4.066053E-02  1.927086E-01  2.643576E-01  4.768549E-02  7.445971E-02  2.782894E-02  1.632716E-01  2.650644E-01  2.631614E-01  2.649040E-01
 2.821500E+02  4.960865E-02  6.242292E-03  8.573922E-03  3.423117E-01  2.687257E-01  8.542672E-01  2.238512E-01  1.101993E-01  6.466867E-02  8.633608E-02  3.188159E-02  1.328359E-01  1.052013E-02  1.149847E-03  1.300604E-03  2.548300E-05  1.567262E-02  1.948346E-02  6.988583E-03  3.589020E-05  6.008179E-05  3.688700E-02  4.985804E-02  4.008739E-02  1.199892E-04  1.742314E-03  1.747711E-03  4.194098E-02  2.139759E-03  2.911329E-03  2.021422E-03  5.031951E-02  7.013974E-03  1.757033E-02  1.117483E-01  1.115275E-02  4.623620E-02  6.358861E-03  6.099156E-02  5.447020E-02  2.372810E-02  3.433462E-03  4.363803E-03  1.011988E-01  1.660515E-02  2.667840E-03  8.225041E-03  7.577629E-02  6.702345E-02  4.323654E-02  1.677370E-02  4.655004E-02  3.380249E-01  2.292128E-01  1.187241E-01  9.493264E-02  2.223981E-02  1.817564E-03  2.799279E-02  4.045313E-02  1.940492E-01  2.661170E-01  4.726492E-02  7.378952E-02  2.759275E-02  1.611806E-01  2.629718E-01  2.594013E-01  2.619064E-01
 2.831500E+02  5.153861E-02  6.577911E-03  8.896329E-03  3.458915E-01  2.692780E-01  8.571980E-01  2.223859E-01  1.101005E-01  6.428875E-02  8.584271E-02  3.180854E-02  1.327132E-01  1.095136E-02  1.217013E-03  1.359565E-03  2.761082E-05  1.593966E-02  1.995302E-02  7.085520E-03  3.762041E-05  6.289710E-05  3.664883E-02  4.950116E-02  4.017460E-02  1.218395E-04  1.761108E-03  1.766509E-03  4.248573E-02  2.260810E-03  3.075885E-03  2.108871E-03  5.114167E-02  7.090950E-03  1.776119E-02  1.133260E-01  1.109337E-02  4.585193E-02  6.313313E-03  6.046792E-02  5.404098E-02  2.355937E-02  3.572918E-03  4.542771E-03  1.026964E-01  1.672762E-02  2.686932E-03  8.297917E-03  7.497638E-02  6.638122E-02  4.305420E-02  1.671771E-02  4.611675E-02  3.425348E-01  2.322135E-01  1.197665E-01  9.452084E-02  2.206835E-02  1.815460E-03  2.786198E-02  4.024323E-02  1.953742E-01  2.678544E-01  4.684584E-02  7.312179E-02  2.735710E-02  1.591153E-01  2.608855E-01  2.556957E-01  2.589384E-01
 2.841500E+02  5.352904E-02  6.928914E-03  9.228163E-03  3.494648E-01  2.698096E-01  8.600613E-01  2.209227E-01  1.099938E-01  6.390857E-02  8.534871E-02  3.173365E-02  1.325809E-01  1.139694E-02  1.287549E-03  1.420667E-03  2.989795E-05  1.620766E-02  2.042848E-02  7.182186E-03  3.941632E-05  6.581590E-05  3.640798E-02  4.914154E-02  4.025496E-02  1.236858E-04  1.779709E-03  1.785112E-03  4.302711E-02  2.387727E-03  3.248413E-03  2.199330E-03  5.196669E-02  7.167380E-03  1.795066E-02  1.149015E-01  1.103306E-02  4.546675E-02  6.267443E-03  5.994338E-02  5.361014E-02  2.338954E-02  3.716837E-03  4.727540E-03  1.041973E-01  1.684833E-02  2.705729E-03  8.370048E-03  7.418021E-02  6.574058E-02  4.286804E-02  1.666002E-02  4.568428E-02  3.470502E-01  2.352168E-01  1.207997E-01  9.410213E-02  2.189667E-02  1.813138E-03  2.772924E-02  4.003092E-02  1.966833E-01  2.695697E-01  4.642831E-02  7.245658E-02  2.712204E-02  1.570754E-01  2.588056E-01  2.520440E-01  2.559996E-01
 2.851500E+02  5.558135E-02  7.295876E-03  9.569609E-03  3.530313E-01  2.703209E-01  8.628573E-01  2.194618E-01  1.098794E-01  6.352819E-02  8.485418E-02  3.165695E-02  1.324393E-01  1.185723E-02  1.361592E-03  1.483964E-03  3.235487E-05  1.647654E-02  2.090975E-02  7.278546E-03  4.127959E-05  6.884069E-05  3.616455E-02  4.877932E-02  4.032849E-02  1.255273E-04  1.798107E-03  1.803511E-03  4.356489E-02  2.520745E-03  3.429229E-03  2.292873E-03  5.279437E-02  7.243241E-03  1.813867E-02  1.164743E-01  1.097185E-02  4.508074E-02  6.221267E-03  5.941810E-02  5.317781E-02  2.321868E-02  3.865319E-03  4.918244E-03  1.057013E-01  1.696725E-02  2.724228E-03  8.441418E-03  7.338786E-02  6.510162E-02  4.267815E-02  1.660069E-02  4.525271E-02  3.515704E-01  2.382223E-01  1.218233E-01  9.367671E-02  2.172481E-02  1.810604E-03  2.759462E-02  3.981628E-02  1.979765E-01  2.712626E-01  4.601236E-02  7.179397E-02  2.688760E-02  1.550607E-01  2.567325E-01  2.484454E-01  2.530901E-01
 2.861500E+02  5.769696E-02  7.679391E-03  9.920856E-03  3.565906E-01  2.708118E-01  8.655864E-01  2.180034E-01  1.097572E-01  6.314769E-02  8.435922E-02  3.157848E-02  1.322885E-01  1.233258E-02  1.439288E-03  1.549512E-03  3.499263E-05  1.674625E-02  2.139678E-02  7.374570E-03  4.321191E-05  7.197398E-05  3.591863E-02  4.841461E-02  4.039520E-02  1.273632E-04  1.816296E-03  1.821700E-03  4.409885E-02  2.660104E-03  3.618662E-03  2.389574E-03  5.362453E-02  7.318510E-03  1.832518E-02  1.180439E-01  1.090976E-02  4.469403E-02  6.174801E-03  5.889220E-02  5.274410E-02  2.304684E-02  4.018462E-03  5.115013E-03  1.072081E-01  1.708436E-02  2.742425E-03  8.512009E-03  7.259943E-02  6.446445E-02  4.248464E-02  1.653974E-02  4.482211E-02  3.560946E-01  2.412293E-01  1.228373E-01  9.324474E-02  2.155281E-02  1.807859E-03  2.745820E-02  3.959939E-02  1.992535E-01  2.729330E-01  4.559805E-02  7.113404E-02  2.665380E-02  1.530708E-01  2.546663E-01  2.448990E-01  2.502095E-01
 2.871500E+02  5.987734E-02  8.080067E-03  1.028209E-02  3.601422E-01  2.712826E-01  8.682487E-01  2.165477E-01  1.096275E-01  6.276712E-02  8.386390E-02  3.149828E-02  1.321286E-01  1.282338E-02  1.520782E-03  1.617367E-03  3.782292E-05  1.701672E-02  2.188950E-02  7.470223E-03  4.521494E-05  7.521828E-05  3.567033E-02  4.804755E-02  4.045511E-02  1.291929E-04  1.834269E-03  1.839672E-03  4.462878E-02  2.806051E-03  3.817046E-03  2.489506E-03  5.445699E-02  7.393165E-03  1.851013E-02  1.196098E-01  1.084682E-02  4.430670E-02  6.128061E-03  5.836582E-02  5.230914E-02  2.287407E-02  4.176366E-03  5.317982E-03  1.087174E-01  1.719963E-02  2.760318E-03  8.581805E-03  7.181500E-02  6.382917E-02  4.228758E-02  1.647720E-02  4.439256E-02  3.606222E-01  2.442376E-01  1.238414E-01  9.280641E-02  2.138070E-02  1.804906E-03  2.732001E-02  3.938032E-02  2.005142E-01  2.745807E-01  4.518542E-02  7.047686E-02  2.642068E-02  1.511056E-01  2.526072E-01  2.414040E-01  2.473578E-01
 2.881500E+02  6.212395E-02  8.498530E-03  1.065351E-02  3.636858E-01  2.717334E-01  8.708446E-01  2.150948E-01  1.094904E-01  6.238654E-02  8.336831E-02  3.141640E-02  1.319599E-01  1.333000E-02  1.606228E-03  1.687586E-03  4.085803E-05  1.728786E-02  2.238784E-02  7.565473E-03  4.729037E-05  7.857612E-05  3.541974E-02  4.767826E-02  4.050824E-02  1.310155E-04  1.852020E-03  1.857420E-03  4.515446E-02  2.958841E-03  4.024730E-03  2.592745E-03  5.529155E-02  7.467185E-03  1.869346E-02  1.211716E-01  1.078305E-02  4.391885E-02  6.081063E-03  5.783907E-02  5.187305E-02  2.270043E-02  4.339134E-03  5.527285E-03  1.102289E-01  1.731306E-02  2.777901E-03  8.650791E-03  7.103464E-02  6.319588E-02  4.208708E-02  1.641310E-02  4.396411E-02  3.651523E-01  2.472464E-01  1.248354E-01  9.236190E-02  2.120853E-02  1.801749E-03  2.718011E-02  3.915916E-02  2.017585E-01  2.762056E-01  4.477450E-02  6.982249E-02  2.618828E-02  1.491648E-01  2.505554E-01  2.379598E-01  2.445347E-01
