#         T/K          A/kJ          G/kJ
  2.731500000000E+02   8.170145324267E+00   8.173940852033E+00
  2.741500000000E+02   8.043263061016E+00   8.047060191587E+00
  2.751500000000E+02   7.915874224730E+00   7.919672969672E+00
  2.761500000000E+02   7.787980295737E+00   7.791780665169E+00
  2.771500000000E+02   7.659583109543E+00   7.663385112263E+00
  2.781500000000E+02   7.530684843562E+00   7.534488487072E+00
  2.791500000000E+02   7.401288000793E+00   7.405093291325E+00
  2.801500000000E+02   7.271395391525E+00   7.275202334085E+00
  2.811500000000E+02   7.141010113476E+00   7.144818711889E+00
  2.821500000000E+02   7.010135530620E+00   7.013945787585E+00
  2.831500000000E+02   6.878775251130E+00   6.882587168281E+00
  2.841500000000E+02   6.746933104704E+00   6.750746682672E+00
  2.851500000000E+02   6.614613119666E+00   6.618428358149E+00
  2.861500000000E+02   6.481819500072E+00   6.485636397904E+00
  2.871500000000E+02   6.348556603157E+00   6.352375158377E+00
  2.881500000000E+02   6.214828917299E+00   6.218649127227E+00
  2.891500000000E+02   6.080641040801E+00   6.084462902103E+00
  2.901500000000E+02   5.945997661518E+00   5.949821170277E+00
  2.911500000000E+02   5.810903537600E+00   5.814728689383E+00
  2.921500000000E+02   5.675363479281E+00   5.679190269203E+00
  2.931500000000E+02   5.539382332088E+00   5.543210754874E+00
  2.941500000000E+02   5.402964961013E+00   5.406795011053E+00
  2.951500000000E+02   5.266116236236E+00   5.269947907645E+00
  2.961500000000E+02   5.128841019427E+00   5.132674306092E+00
  2.971500000000E+02   4.991144152719E+00   4.994979048348E+00
  2.981500000000E+02   4.853030446909E+00   4.856866945078E+00
  2.991500000000E+02   4.714504672207E+00   4.718342766398E+00
  3.001500000000E+02   4.575571549492E+00   4.579411233131E+00
  3.011500000000E+02   4.436235742438E+00   4.440077008933E+00
  3.021500000000E+02   4.296501851047E+00   4.300344693818E+00
  3.031500000000E+02   4.156374405358E+00   4.160218817868E+00
  3.041500000000E+02   4.015857860415E+00   4.019703836198E+00
  3.051500000000E+02   3.874956591773E+00   3.878804124455E+00
  3.061500000000E+02   3.733674891515E+00   3.737523974841E+00
  3.071500000000E+02   3.592016965232E+00   3.595867593085E+00
  3.081500000000E+02   3.449986929018E+00   3.453839095439E+00
  3.091500000000E+02   3.307588807313E+00   3.311442506518E+00
  3.101500000000E+02   3.164826531057E+00   3.168681757455E+00
  3.111500000000E+02   3.021703936004E+00   3.025560684209E+00
  3.121500000000E+02   2.878224761985E+00   2.882083026834E+00
  3.131500000000E+02   2.734392651666E+00   2.738252428226E+00
  3.141500000000E+02   2.590211150171E+00   2.594072433755E+00
  3.151500000000E+02   2.445683704847E+00   2.449546491025E+00
  3.161500000000E+02   2.300813664498E+00   2.304677949105E+00
  3.171500000000E+02   2.155604280750E+00   2.159470059896E+00
  3.181500000000E+02   2.010058707035E+00   2.013925977113E+00
  3.191500000000E+02   1.864179999594E+00   1.868048757289E+00
  3.201500000000E+02   1.717971117906E+00   1.721841360203E+00
  3.211500000000E+02   1.571434925379E+00   1.575306649567E+00
  3.221500000000E+02   1.424574189900E+00   1.428447393582E+00
  3.231500000000E+02   1.277391585103E+00   1.281266266200E+00
  3.241500000000E+02   1.129889690904E+00   1.133765847660E+00
  3.251500000000E+02   9.820709947031E-01   9.859486256924E-01
  3.261500000000E+02   8.339378924303E-01   8.378169965599E-01
  3.271500000000E+02   6.854926896487E-01   6.893732661698E-01
  3.281500000000E+02   5.367376028164E-01   5.406196513115E-01
  3.291500000000E+02   3.876747604780E-01   3.915582808815E-01
  3.301500000000E+02   2.383062044471E-01   2.421911970433E-01
  3.311500000000E+02   8.863389211080E-02   9.252035753717E-02
  3.321500000000E+02  -6.134030684685E-02  -5.745236759649E-02
  3.331500000000E+02  -2.116145999399E-01  -2.077251855125E-01
  3.341500000000E+02  -3.621872767468E-01  -3.582963854274E-01
  3.351500000000E+02  -5.130567176688E-01  -5.091643473781E-01
  3.361500000000E+02  -6.642213639503E-01  -6.603275122422E-01
  3.371500000000E+02  -8.156797458218E-01  -8.117844098862E-01
  3.381500000000E+02  -9.674304663860E-01  -9.635336430322E-01
  3.391500000000E+02  -1.119472202958E+00  -1.115573888627E+00
  3.401500000000E+02  -1.271803705972E+00  -1.267903896732E+00
  3.411500000000E+02  -1.424423797187E+00  -1.420522488728E+00
  3.421500000000E+02  -1.577331368616E+00  -1.573428556251E+00
  3.431500000000E+02  -1.730525378584E+00  -1.726621057248E+00
  3.441500000000E+02  -1.884004862401E+00  -1.880099026647E+00
  3.451500000000E+02  -2.037768906780E+00  -2.033861550780E+00
  3.461500000000E+02  -2.191816672662E+00  -2.187907790206E+00
  3.471500000000E+02  -2.346147379059E+00  -2.342236963552E+00
  3.481500000000E+02  -2.500760318162E+00  -2.496848362627E+00
  3.491500000000E+02  -2.655654825360E+00  -2.651741322431E+00
  3.501500000000E+02  -2.810830306815E+00  -2.806915248740E+00
  3.511500000000E+02  -2.966286223562E+00  -2.962369602203E+00
  3.521500000000E+02  -3.122022092755E+00  -3.118103899584E+00
  3.531500000000E+02  -3.278037488684E+00  -3.274117714785E+00
  3.541500000000E+02  -3.434332036481E+00  -3.430410672549E+00
  3.551500000000E+02  -3.590905416031E+00  -3.586982452369E+00
  3.561500000000E+02  -3.747757358047E+00  -3.743832784569E+00
  3.571500000000E+02  -3.904887643358E+00  -3.900961449585E+00
  3.581500000000E+02  -4.062296101658E+00  -4.058368276721E+00
  3.591500000000E+02  -4.219982610269E+00  -4.216053142905E+00
  3.601500000000E+02  -4.377947092915E+00  -4.374015971468E+00
  3.611500000000E+02  -4.536189518502E+00  -4.532256730926E+00
  3.621500000000E+02  -4.694709899912E+00  -4.690775433765E+00
  3.631500000000E+02  -4.853508292794E+00  -4.849572135242E+00
  3.641500000000E+02  -5.012584794373E+00  -5.008646932187E+00
  3.651500000000E+02  -5.171939542256E+00  -5.167999961815E+00
  3.661500000000E+02  -5.331572713244E+00  -5.327631400533E+00
  3.671500000000E+02  -5.491484522151E+00  -5.487541462762E+00
  3.681500000000E+02  -5.651675220619E+00  -5.647730399750E+00
  3.691500000000E+02  -5.812145095940E+00  -5.808198498398E+00
  3.701500000000E+02  -5.972894469876E+00  -5.968946080075E+00
  3.711500000000E+02  -9.220211587428E+00  -6.214913661969E+00
  3.721500000000E+02  -9.475831499882E+00  -6.461636216606E+00
  3.731500000000E+02  -9.731584646046E+00  -6.708499702512E+00
  3.741500000000E+02  -9.987470736290E+00  -6.955503712494E+00
  3.751500000000E+02  -1.024348948394E+01  -7.202647844213E+00
  3.761500000000E+02  -1.049964060522E+01  -7.449931700090E+00
  3.771500000000E+02  -1.075592381915E+01  -7.697354887209E+00
  3.781500000000E+02  -1.101233884753E+01  -7.944917017225E+00
  3.791500000000E+02  -1.126888541482E+01  -8.192617706276E+00
  3.801500000000E+02  -1.152556324813E+01  -8.440456574895E+00
  3.811500000000E+02  -1.178237207714E+01  -8.688433247923E+00
  3.821500000000E+02  -1.203931163401E+01  -8.936547354423E+00
  3.831500000000E+02  -1.229638165338E+01  -9.184798527603E+00
  3.841500000000E+02  -1.255358187229E+01  -9.433186404733E+00
  3.851500000000E+02  -1.281091203010E+01  -9.681710627067E+00
  3.861500000000E+02  -1.306837186848E+01  -9.930370839766E+00
  3.871500000000E+02  -1.332596113135E+01  -1.017916669183E+01
  3.881500000000E+02  -1.358367956481E+01  -1.042809783600E+01
  3.891500000000E+02  -1.384152691712E+01  -1.067716392873E+01
  3.901500000000E+02  -1.409950293864E+01  -1.092636463008E+01
  3.911500000000E+02  -1.435760738179E+01  -1.117569960366E+01
  3.921500000000E+02  -1.461584000099E+01  -1.142516851658E+01
  3.931500000000E+02  -1.487420055266E+01  -1.167477103933E+01
  3.941500000000E+02  -1.513268879513E+01  -1.192450684581E+01
  3.951500000000E+02  -1.539130448865E+01  -1.217437561316E+01
  3.961500000000E+02  -1.565004739530E+01  -1.242437702180E+01
  3.971500000000E+02  -1.590891727899E+01  -1.267451075528E+01
  3.981500000000E+02  -1.616791390541E+01  -1.292477650029E+01
  3.991500000000E+02  -1.642703704217E+01  -1.317517394673E+01
