#         T/K            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        m1w1-1        m1w1-4        m1w2-1        m1w3-1        m1w4-1        m1w4-7        m1w4-9        m1w5-2        m1w5-3        m1w5-4        m1w5-5        m1w5-6        m1w5-9        m2w1-1        m2w1-3        m2w2-1        m2w3-1        m2w3-6        m2w3-7        m2w4-1        m2w4-4        m2w4-5        m2w4-6        m2w4-9        m3w1-1        m3w1-2        m3w2-1        m3w3-1        m3w3-3        m3w3-5        m3w3-7        m3w3-9        m4w1-2        m4w1-5        m4w2-1        m4w2-7        m4w2-8        m5w1-1        m5w1-6        m5w1-8        m5w1-9
 2.731500E+02  2.907468E-02  2.798535E-03  3.876545E-03  1.730199E-01  1.282147E-01  4.024069E-01  1.010725E-01  4.719520E-02  2.901516E-02  3.867819E-02  1.383279E-02  5.690461E-02  9.588800E-03  1.241940E-03  2.181426E-03  3.060774E-05  4.693703E-02  5.471316E-02  2.980531E-02  1.122396E-04  1.902404E-04  2.627634E-01  3.575651E-01  2.634456E-01  6.977612E-04  1.057750E-02  1.061335E-02  2.494548E-01  1.482571E-03  2.018179E-03  2.180161E-03  9.575414E-02  1.939415E-02  4.863382E-02  3.002087E-01  4.962081E-02  2.115852E-01  2.877996E-02  2.798131E-01  2.482586E-01  1.073707E-01  2.393548E-03  3.031460E-03  1.233083E-01  2.996506E-02  4.823444E-03  1.464165E-02  2.235819E-01  1.959575E-01  1.202014E-01  4.625149E-02  1.357564E-01  2.635345E-01  1.791121E-01  1.335288E-01  1.668162E-01  4.033288E-02  3.099350E-03  4.934038E-02  7.164980E-02  1.402946E-01  1.929339E-01  5.471438E-02  8.555425E-02  3.183814E-02  1.222604E-01  1.905237E-01  1.995158E-01  1.959072E-01
 2.741500E+02  3.028132E-02  2.959809E-03  4.033983E-03  1.750779E-01  1.286199E-01  4.042696E-01  1.004880E-01  4.720648E-02  2.886823E-02  3.848902E-02  1.381556E-02  5.691652E-02  1.000757E-02  1.319619E-03  2.288042E-03  3.335126E-05  4.782934E-02  5.616406E-02  3.027860E-02  1.181344E-04  1.999407E-04  2.613158E-01  3.553161E-01  2.644181E-01  7.101891E-04  1.071268E-02  1.074863E-02  2.532405E-01  1.572429E-03  2.140364E-03  2.281891E-03  9.750047E-02  1.964203E-02  4.924953E-02  3.050465E-01  4.940743E-02  2.099970E-01  2.860061E-02  2.776342E-01  2.465090E-01  1.067013E-01  2.498473E-03  3.165610E-03  1.253515E-01  3.023267E-02  4.865522E-03  1.479531E-02  2.213666E-01  1.942179E-01  1.198223E-01  4.614874E-02  1.345893E-01  2.674852E-01  1.817497E-01  1.349152E-01  1.662633E-01  4.005472E-02  3.099783E-03  4.915990E-02  7.134801E-02  1.414559E-01  1.944691E-01  5.426685E-02  8.484028E-02  3.158994E-02  1.207432E-01  1.891477E-01  1.967276E-01  1.937852E-01
 2.751500E+02  3.152855E-02  3.129037E-03  4.196419E-03  1.771332E-01  1.290123E-01  4.060922E-01  9.990048E-02  4.721278E-02  2.872007E-02  3.829808E-02  1.379703E-02  5.692244E-02  1.044142E-02  1.401523E-03  2.398952E-03  3.631730E-05  4.872862E-02  5.763879E-02  3.075325E-02  1.242831E-04  2.100459E-04  2.598574E-01  3.530591E-01  2.653579E-01  7.226692E-04  1.084754E-02  1.088357E-02  2.570294E-01  1.666993E-03  2.268944E-03  2.387486E-03  9.925887E-02  1.988950E-02  4.986411E-02  3.098998E-01  4.919088E-02  2.084086E-01  2.842032E-02  2.754566E-01  2.447568E-01  1.060291E-01  2.607079E-03  3.304524E-03  1.274048E-01  3.049797E-02  4.907202E-03  1.494815E-02  2.191640E-01  1.924845E-01  1.194337E-01  4.604182E-02  1.334258E-01  2.714476E-01  1.843940E-01  1.362939E-01  1.656978E-01  3.977597E-02  3.099849E-03  4.897586E-02  7.104169E-02  1.426061E-01  1.959883E-01  5.382027E-02  8.412786E-02  3.134189E-02  1.192424E-01  1.877713E-01  1.939767E-01  1.916803E-01
 2.761500E+02  3.281720E-02  3.306526E-03  4.363949E-03  1.791851E-01  1.293919E-01  4.078747E-01  9.931037E-02  4.721420E-02  2.857077E-02  3.810550E-02  1.377724E-02  5.692248E-02  1.089070E-02  1.487840E-03  2.514279E-03  3.952177E-05  4.963460E-02  5.913725E-02  3.122910E-02  1.306940E-04  2.205683E-04  2.583887E-01  3.507946E-01  2.662650E-01  7.351982E-04  1.098202E-02  1.101815E-02  2.608203E-01  1.766461E-03  2.404186E-03  2.497047E-03  1.010289E-01  2.013647E-02  5.047735E-02  3.147675E-01  4.897126E-02  2.068205E-01  2.823914E-02  2.732806E-01  2.430024E-01  1.053543E-01  2.719449E-03  3.448313E-03  1.294674E-01  3.076088E-02  4.948473E-03  1.510012E-02  2.169745E-01  1.907576E-01  1.190358E-01  4.593082E-02  1.322659E-01  2.754203E-01  1.870444E-01  1.376647E-01  1.651201E-01  3.949673E-02  3.099553E-03  4.878838E-02  7.073101E-02  1.437447E-01  1.974912E-01  5.337475E-02  8.341716E-02  3.109405E-02  1.177582E-01  1.863949E-01  1.912628E-01  1.895927E-01
 2.771500E+02  3.414827E-02  3.492604E-03  4.536680E-03  1.812333E-01  1.297587E-01  4.096169E-01  9.871780E-02  4.721080E-02  2.842038E-02  3.791134E-02  1.375621E-02  5.691673E-02  1.135584E-02  1.578768E-03  2.634156E-03  4.298171E-05  5.054714E-02  6.065943E-02  3.170603E-02  1.373753E-04  2.315205E-04  2.569100E-01  3.485229E-01  2.671392E-01  7.477727E-04  1.111611E-02  1.115231E-02  2.646121E-01  1.871042E-03  2.546377E-03  2.610682E-03  1.028101E-01  2.038289E-02  5.108911E-02  3.196483E-01  4.874865E-02  2.052328E-01  2.805713E-02  2.711066E-01  2.412462E-01  1.046770E-01  2.835675E-03  3.597099E-03  1.315392E-01  3.102135E-02  4.989327E-03  1.525118E-02  2.147982E-01  1.890372E-01  1.186289E-01  4.581580E-02  1.311098E-01  2.794027E-01  1.897002E-01  1.390273E-01  1.645305E-01  3.921706E-02  3.098898E-03  4.859755E-02  7.041609E-02  1.448716E-01  1.989776E-01  5.293035E-02  8.270830E-02  3.084648E-02  1.162904E-01  1.850188E-01  1.885856E-01  1.875224E-01
 2.781500E+02  3.552280E-02  3.687612E-03  4.714720E-03  1.832773E-01  1.301128E-01  4.113189E-01  9.812293E-02  4.720264E-02  2.826894E-02  3.771568E-02  1.373397E-02  5.690525E-02  1.183724E-02  1.674513E-03  2.758717E-03  4.671522E-05  5.146609E-02  6.220532E-02  3.218395E-02  1.443354E-04  2.429155E-04  2.554218E-01  3.462446E-01  2.679806E-01  7.603892E-04  1.124975E-02  1.128602E-02  2.684039E-01  1.980956E-03  2.695813E-03  2.728503E-03  1.046024E-01  2.062870E-02  5.169925E-02  3.245411E-01  4.852315E-02  2.036459E-01  2.787431E-02  2.689349E-01  2.394884E-01  1.039973E-01  2.955852E-03  3.751006E-03  1.336196E-01  3.127932E-02  5.029755E-03  1.540132E-02  2.126351E-01  1.873235E-01  1.182132E-01  4.569684E-02  1.299577E-01  2.833942E-01  1.923611E-01  1.403813E-01  1.639293E-01  3.893701E-02  3.097889E-03  4.840344E-02  7.009706E-02  1.459867E-01  2.004472E-01  5.248714E-02  8.200138E-02  3.059921E-02  1.148388E-01  1.836433E-01  1.859445E-01  1.854694E-01
 2.791500E+02  3.694183E-02  3.891899E-03  4.898178E-03  1.853170E-01  1.304542E-01  4.129807E-01  9.752593E-02  4.718978E-02  2.811651E-02  3.751856E-02  1.371053E-02  5.688812E-02  1.233536E-02  1.775289E-03  2.888101E-03  5.074150E-05  5.239130E-02  6.377492E-02  3.266273E-02  1.515829E-04  2.547664E-04  2.539243E-01  3.439600E-01  2.687892E-01  7.730443E-04  1.138292E-02  1.141925E-02  2.721946E-01  2.096426E-03  2.852799E-03  2.850623E-03  1.064054E-01  2.087383E-02  5.230762E-02  3.294449E-01  4.829481E-02  2.020599E-01  2.769076E-02  2.667659E-01  2.377295E-01  1.033155E-01  3.080073E-03  3.910159E-03  1.357083E-01  3.153475E-02  5.069750E-03  1.555049E-02  2.104853E-01  1.856168E-01  1.177887E-01  4.557400E-02  1.288096E-01  2.873939E-01  1.950266E-01  1.417265E-01  1.633167E-01  3.865665E-02  3.096531E-03  4.820616E-02  6.977405E-02  1.470897E-01  2.018998E-01  5.204517E-02  8.129649E-02  3.035229E-02  1.134034E-01  1.822686E-01  1.833391E-01  1.834336E-01
 2.801500E+02  3.840644E-02  4.105824E-03  5.087162E-03  1.873519E-01  1.307831E-01  4.146024E-01  9.692695E-02  4.717228E-02  2.796314E-02  3.732007E-02  1.368592E-02  5.686541E-02  1.285063E-02  1.881317E-03  3.022447E-03  5.508092E-05  5.332261E-02  6.536820E-02  3.314226E-02  1.591267E-04  2.670866E-04  2.524181E-01  3.416697E-01  2.695648E-01  7.857344E-04  1.151557E-02  1.155196E-02  2.759829E-01  2.217685E-03  3.017650E-03  2.977157E-03  1.082188E-01  2.111825E-02  5.291407E-02  3.343584E-01  4.806374E-02  2.004752E-01  2.750650E-02  2.645998E-01  2.359696E-01  1.026316E-01  3.208434E-03  4.074684E-03  1.378051E-01  3.178758E-02  5.109304E-03  1.569866E-02  2.083490E-01  1.839172E-01  1.173558E-01  4.544737E-02  1.276657E-01  2.914014E-01  1.976963E-01  1.430626E-01  1.626930E-01  3.837603E-02  3.094826E-03  4.800577E-02  6.944716E-02  1.481805E-01  2.033353E-01  5.160451E-02  8.059373E-02  3.010577E-02  1.119840E-01  1.808950E-01  1.807690E-01  1.814152E-01
 2.811500E+02  3.991768E-02  4.329757E-03  5.281784E-03  1.893818E-01  1.310994E-01  4.161839E-01  9.632614E-02  4.715020E-02  2.780886E-02  3.712026E-02  1.366016E-02  5.683719E-02  1.338350E-02  1.992824E-03  3.161897E-03  5.975507E-05  5.425988E-02  6.698512E-02  3.362242E-02  1.669754E-04  2.798895E-04  2.509033E-01  3.393739E-01  2.703074E-01  7.984561E-04  1.164767E-02  1.168412E-02  2.797680E-01  2.344973E-03  3.190694E-03  3.108221E-03  1.100423E-01  2.136187E-02  5.351847E-02  3.392806E-01  4.783000E-02  1.988919E-01  2.732158E-02  2.624371E-01  2.342091E-01  1.019458E-01  3.341033E-03  4.244711E-03  1.399094E-01  3.203778E-02  5.148411E-03  1.584580E-02  2.062262E-01  1.822247E-01  1.169146E-01  4.531700E-02  1.265261E-01  2.954157E-01  2.003696E-01  1.443894E-01  1.620586E-01  3.809521E-02  3.092780E-03  4.780236E-02  6.911653E-02  1.492589E-01  2.047533E-01  5.116520E-02  7.989319E-02  2.985967E-02  1.105805E-01  1.795227E-01  1.782338E-01  1.794141E-01
 2.821500E+02  4.147665E-02  4.564078E-03  5.482153E-03  1.914063E-01  1.314033E-01  4.177253E-01  9.572365E-02  4.712360E-02  2.765373E-02  3.691919E-02  1.363326E-02  5.680353E-02  1.393442E-02  2.110047E-03  3.306597E-03  6.478685E-05  5.520295E-02  6.862567E-02  3.410311E-02  1.751381E-04  2.931890E-04  2.493805E-01  3.370732E-01  2.710172E-01  8.112058E-04  1.177919E-02  1.181568E-02  2.835487E-01  2.478537E-03  3.372265E-03  3.243932E-03  1.118756E-01  2.160466E-02  5.412068E-02  3.442104E-01  4.759368E-02  1.973103E-01  2.713606E-02  2.602779E-01  2.324484E-01  1.012583E-01  3.477967E-03  4.420368E-03  1.420211E-01  3.228528E-02  5.187063E-03  1.599189E-02  2.041171E-01  1.805397E-01  1.164654E-01  4.518297E-02  1.253909E-01  2.994364E-01  2.030461E-01  1.457066E-01  1.614135E-01  3.781425E-02  3.090397E-03  4.759602E-02  6.878227E-02  1.503248E-01  2.061537E-01  5.072730E-02  7.919496E-02  2.961405E-02  1.091928E-01  1.781519E-01  1.757330E-01  1.774302E-01
