#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  5.830411E-02  1.105342E-05  5.548190E-10  7.282133E-10  8.101952E-10  9.660570E-10  2.462753E-01  5.012215E-04  1.101027E-05  5.922204E-01  1.182567E-02  2.401780E-03  3.369953E-05  1.476178E-03  5.710748E-07  1.873878E-06  4.513143E-08  8.182676E-02  8.980500E-05  2.380528E-07  2.090356E-07  1.936099E-03  2.635552E-03  3.292062E-04  4.956879E-05  6.277954E-05  6.872199E-06
 2.741500E+02  5.883594E-02  1.104794E-05  5.428012E-10  7.126810E-10  7.929734E-10  9.458203E-10  2.463639E-01  4.893424E-04  1.016462E-05  5.932266E-01  1.158182E-02  2.229924E-03  3.250411E-05  1.451167E-03  5.371807E-07  1.768369E-06  4.340910E-08  8.079163E-02  8.509365E-05  2.308042E-07  2.024957E-07  1.894130E-03  2.578258E-03  3.052330E-04  4.586924E-05  5.811714E-05  6.484275E-06
 2.751500E+02  5.936174E-02  1.104040E-05  5.309873E-10  6.974039E-10  7.760327E-10  9.259040E-10  2.464494E-01  4.778357E-04  9.389712E-06  5.942044E-01  1.134418E-02  2.071345E-03  3.135771E-05  1.426634E-03  5.054917E-07  1.669403E-06  4.175758E-08  7.976789E-02  8.065083E-05  2.237839E-07  1.961683E-07  1.853337E-03  2.522576E-03  2.831518E-04  4.246979E-05  5.383128E-05  6.120249E-06
 2.761500E+02  5.988147E-02  1.103083E-05  5.193769E-10  6.823824E-10  7.593734E-10  9.063090E-10  2.465319E-01  4.666875E-04  8.679164E-06  5.951553E-01  1.111261E-02  1.924952E-03  3.025818E-05  1.402572E-03  4.758526E-07  1.576538E-06  4.017381E-08  7.875563E-02  7.646030E-05  2.169849E-07  1.900466E-07  1.813682E-03  2.468455E-03  2.628030E-04  3.934430E-05  4.988932E-05  5.778538E-06
 2.771500E+02  6.039509E-02  1.101929E-05  5.079700E-10  6.676165E-10  7.429956E-10  8.870359E-10  2.466115E-01  4.558843E-04  8.027222E-06  5.960806E-01  1.088694E-02  1.789749E-03  2.920347E-05  1.378969E-03  4.481199E-07  1.489366E-06  3.865484E-08  7.775496E-02  7.250683E-05  2.104007E-07  1.841242E-07  1.775130E-03  2.415846E-03  2.440414E-04  3.646908E-05  4.626160E-05  5.457675E-06
 2.781500E+02  6.090257E-02  1.100582E-05  4.967662E-10  6.531061E-10  7.268995E-10  8.680853E-10  2.466884E-01  4.454133E-04  7.428678E-06  5.969814E-01  1.066704E-02  1.664825E-03  2.819160E-05  1.355819E-03  4.221608E-07  1.407508E-06  3.719787E-08  7.676596E-02  6.877614E-05  2.040247E-07  1.783949E-07  1.737646E-03  2.364701E-03  2.267343E-04  3.382259E-05  4.292120E-05  5.156293E-06
 2.791500E+02  6.140388E-02  1.099049E-05  4.857651E-10  6.388512E-10  7.110850E-10  8.494575E-10  2.467627E-01  4.352624E-04  6.878819E-06  5.978588E-01  1.045273E-02  1.549346E-03  2.722071E-05  1.333113E-03  3.978526E-07  1.330612E-06  3.580024E-08  7.578870E-02  6.525486E-05  1.978506E-07  1.728524E-07  1.701197E-03  2.314975E-03  2.107611E-04  3.138528E-05  3.984367E-05  4.873119E-06
 2.801500E+02  6.189901E-02  1.097333E-05  4.749661E-10  6.248513E-10  6.955516E-10  8.311525E-10  2.468345E-01  4.254197E-04  6.373376E-06  5.987138E-01  1.024389E-02  1.442551E-03  2.628898E-05  1.310841E-03  3.750817E-07  1.258352E-06  3.445941E-08  7.482321E-02  6.193045E-05  1.918723E-07  1.674910E-07  1.665751E-03  2.266622E-03  1.960115E-04  2.913936E-05  3.700674E-05  4.606971E-06
 2.811500E+02  6.238795E-02  1.095442E-05  4.643685E-10  6.111059E-10  6.802991E-10  8.131704E-10  2.469040E-01  4.158741E-04  5.908481E-06  5.995474E-01  1.004036E-02  1.343742E-03  2.539469E-05  1.288997E-03  3.537427E-07  1.190424E-06  3.317294E-08  7.386956E-02  5.879116E-05  1.860838E-07  1.623047E-07  1.631275E-03  2.219599E-03  1.823850E-04  2.706867E-05  3.439017E-05  4.356747E-06
 2.821500E+02  6.287069E-02  1.093379E-05  4.539716E-10  5.976143E-10  6.653265E-10  7.955105E-10  2.469713E-01  4.066149E-04  5.480625E-06  6.003606E-01  9.842000E-03  1.252281E-03  2.453619E-05  1.267573E-03  3.337383E-07  1.126546E-06  3.193852E-08  7.292774E-02  5.582597E-05  1.804793E-07  1.572882E-07  1.597740E-03  2.173864E-03  1.697898E-04  2.515850E-05  3.197553E-05  4.121422E-06
