#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  3.566040E-01  1.368947E-01  1.855167E-02  2.434952E-02  2.709077E-02  3.230238E-02  1.797711E-02  7.517368E-03  1.003942E-04  7.049547E-03  1.500761E-02  1.569726E-02  2.196559E-02  1.883400E-03  1.529150E-02  1.175793E-02  8.403242E-03  1.016978E-02  6.159191E-04  1.322239E-02  1.951617E-03  3.906457E-03  5.481176E-05  9.578700E-02  1.116562E-01  6.931594E-02  2.610272E-04  4.424276E-04  6.963904E-01  9.476392E-01  6.981984E-01  1.849246E-03  2.803309E-02  2.812810E-02  6.611193E-01  3.699344E+00  4.001391E-02  5.574759E-03  3.824397E-01  1.300925E-01  2.333242E-01  2.905657E-02  2.551475E-02  3.821796E-02  1.124418E-02  1.178762E-02  6.793945E-02  1.313934E-01  1.027599E-02  4.059675E-02  9.293488E-03  7.292024E-04  2.922031E-03  4.082614E-03  7.113730E-04  7.103767E-04  2.765598E-03  1.890062E-04  5.956168E-03  9.894256E-03  7.421475E-04
 2.741500E+02  3.599906E-01  1.359921E-01  1.792237E-02  2.353152E-02  2.618264E-02  3.122938E-02  1.678257E-02  7.041740E-03  9.441201E-05  6.602657E-03  1.407067E-02  1.470753E-02  2.056598E-02  1.680343E-03  1.377753E-02  1.058934E-02  7.580252E-03  8.779539E-03  5.327374E-04  1.386377E-02  2.079857E-03  4.102810E-03  5.980392E-05  9.757628E-02  1.145799E-01  7.027779E-02  2.741943E-04  4.640700E-04  6.900495E-01  9.382738E-01  6.982418E-01  1.875377E-03  2.828869E-02  2.838362E-02  6.687255E-01  3.798489E+00  4.098984E-02  5.660082E-03  3.771388E-01  1.289040E-01  2.295180E-01  2.910789E-02  2.553776E-02  3.764290E-02  1.103233E-02  1.155103E-02  6.443999E-02  1.257920E-01  9.959407E-03  3.891086E-02  8.913253E-03  6.935528E-04  2.783533E-03  3.880742E-03  6.710883E-04  6.642833E-04  2.584269E-03  1.775276E-04  5.513726E-03  9.139141E-03  6.653153E-04
 2.751500E+02  3.630324E-01  1.348659E-01  1.727502E-02  2.268918E-02  2.524727E-02  3.012315E-02  1.562344E-02  6.577532E-03  8.853254E-05  6.166595E-03  1.315480E-02  1.374117E-02  1.920112E-02  1.494296E-03  1.237214E-02  9.505186E-03  6.815051E-03  7.550573E-03  4.590343E-04  1.452932E-02  2.215297E-03  4.307238E-03  6.520649E-05  9.938190E-02  1.175542E-01  7.124591E-02  2.879262E-04  4.866124E-04  6.838327E-01  9.290995E-01  6.983077E-01  1.901754E-03  2.854604E-02  2.864088E-02  6.763905E-01  3.895974E+00  4.194543E-02  5.741234E-03  3.716439E-01  1.276305E-01  2.256245E-01  2.910945E-02  2.551726E-02  3.701895E-02  1.080841E-02  1.130250E-02  6.104622E-02  1.202756E-01  9.630854E-03  3.721547E-02  8.530275E-03  6.582996E-04  2.646152E-03  3.681344E-03  6.312882E-04  6.194597E-04  2.408152E-03  1.662780E-04  5.090560E-03  8.419321E-03  5.945011E-04
 2.761500E+02  3.657223E-01  1.335252E-01  1.661394E-02  2.182820E-02  2.429100E-02  2.899121E-02  1.450454E-02  6.126949E-03  8.278760E-05  5.743424E-03  1.226448E-02  1.280281E-02  1.787737E-02  1.324636E-03  1.107411E-02  8.504409E-03  6.107191E-03  6.469682E-03  3.940635E-04  1.521938E-02  2.358234E-03  4.519948E-03  7.104873E-05  1.012031E-01  1.205787E-01  7.222011E-02  3.022417E-04  5.100841E-04  6.777378E-01  9.201127E-01  6.983968E-01  1.928380E-03  2.880517E-02  2.889992E-02  6.841156E-01  3.991578E+00  4.287871E-02  5.818088E-03  3.659717E-01  1.262768E-01  2.216546E-01  2.906213E-02  2.545412E-02  3.635003E-02  1.057370E-02  1.104339E-02  5.776272E-02  1.148582E-01  9.292657E-03  3.551997E-02  8.146711E-03  6.235979E-04  2.510524E-03  3.485279E-03  5.922058E-04  5.761011E-04  2.237992E-03  1.553151E-04  4.687701E-03  7.736241E-03  5.295478E-04
 2.771500E+02  3.680574E-01  1.319814E-01  1.594341E-02  2.095416E-02  2.332004E-02  2.784097E-02  1.342987E-02  5.691873E-03  7.720506E-05  5.334900E-03  1.140358E-02  1.189640E-02  1.660015E-02  1.170621E-03  9.881041E-03  7.585051E-03  5.455567E-03  5.523667E-03  3.370724E-04  1.593439E-02  2.508986E-03  4.741163E-03  7.736189E-05  1.030395E-01  1.236532E-01  7.320023E-02  3.171605E-04  5.345151E-04  6.717617E-01  9.113086E-01  6.985087E-01  1.955257E-03  2.906611E-02  2.916076E-02  6.919009E-01  4.085110E+00  4.378800E-02  5.890547E-03  3.601390E-01  1.248480E-01  2.176186E-01  2.896722E-02  2.534957E-02  3.564023E-02  1.032948E-02  1.077509E-02  5.459306E-02  1.095527E-01  8.947101E-03  3.383309E-02  7.764578E-03  5.895851E-04  2.377219E-03  3.293306E-03  5.540468E-04  5.343697E-04  2.074403E-03  1.446886E-04  4.305861E-03  7.090808E-03  4.702449E-04
 2.781500E+02  3.700377E-01  1.302470E-01  1.526761E-02  2.007255E-02  2.234052E-02  2.667972E-02  1.240267E-02  5.273897E-03  7.180924E-05  4.942510E-03  1.057538E-02  1.102531E-02  1.537402E-02  1.031431E-03  8.789636E-03  6.744480E-03  4.858577E-03  4.699666E-03  2.873224E-04  1.667476E-02  2.667879E-03  4.971108E-03  8.417913E-05  1.048904E-01  1.267775E-01  7.418607E-02  3.327024E-04  5.599358E-04  6.659007E-01  9.026815E-01  6.986424E-01  1.982383E-03  2.932881E-02  2.942338E-02  6.997460E-01  4.176404E+00  4.467184E-02  5.958546E-03  3.541631E-01  1.233495E-01  2.135269E-01  2.882638E-02  2.520518E-02  3.489388E-02  1.007707E-02  1.049899E-02  5.154012E-02  1.043705E-01  8.596454E-03  3.216310E-02  7.385787E-03  5.563862E-04  2.246758E-03  3.106112E-03  5.169940E-04  4.944001E-04  1.917890E-03  1.344414E-04  3.945497E-03  6.483511E-03  4.163460E-04
 2.791500E+02  3.716659E-01  1.283362E-01  1.459057E-02  1.918871E-02  2.135834E-02  2.551453E-02  1.142550E-02  4.874320E-03  6.662076E-05  4.567464E-03  9.782590E-03  1.019227E-02  1.420269E-02  9.061883E-04  7.795850E-03  5.979488E-03  4.314188E-03  3.985300E-03  2.440983E-04  1.744095E-02  2.835251E-03  5.210013E-03  9.153554E-05  1.067554E-01  1.299513E-01  7.517737E-02  3.488872E-04  5.863769E-04  6.601507E-01  8.942249E-01  6.987962E-01  2.009755E-03  2.959323E-02  2.968770E-02  7.076495E-01  4.265317E+00  4.552903E-02  6.022053E-03  3.480618E-01  1.217866E-01  2.093900E-01  2.864165E-02  2.502282E-02  3.411545E-02  9.817807E-03  1.021650E-02  4.860607E-02  9.932191E-02  8.242925E-03  3.051766E-02  7.012117E-03  5.241119E-04  2.119609E-03  2.924303E-03  4.812051E-04  4.562985E-04  1.768847E-03  1.246092E-04  3.606826E-03  5.914437E-03  3.675748E-04
 2.801500E+02  3.729470E-01  1.262639E-01  1.391614E-02  1.830766E-02  2.037913E-02  2.435213E-02  1.050015E-02  4.494138E-03  6.165633E-05  4.210688E-03  9.027330E-03  9.399405E-03  1.308896E-02  7.939713E-04  6.895012E-03  5.286397E-03  3.820011E-03  3.368793E-03  2.067160E-04  1.823340E-02  3.011447E-03  5.458107E-03  9.946826E-05  1.086338E-01  1.331742E-01  7.617382E-02  3.657351E-04  6.138691E-04  6.545069E-01  8.859316E-01  6.989674E-01  2.037368E-03  2.985928E-02  2.995364E-02  7.156094E-01  4.351728E+00  4.635859E-02  6.081062E-03  3.418530E-01  1.201652E-01  2.052181E-01  2.841537E-02  2.480461E-02  3.330949E-02  9.553016E-03  9.929019E-03  4.579239E-02  9.441609E-02  7.888630E-03  2.890377E-02  6.645198E-03  4.928582E-04  1.996181E-03  2.748402E-03  4.468121E-04  4.201430E-04  1.627560E-03  1.152205E-04  3.289831E-03  5.383298E-03  3.236327E-04
 2.811500E+02  3.738887E-01  1.240459E-01  1.324788E-02  1.743412E-02  1.940812E-02  2.319878E-02  9.627721E-03  4.134056E-03  5.692883E-05  3.872833E-03  8.311122E-03  8.648215E-03  1.203480E-02  6.938374E-04  6.081968E-03  4.661163E-03  3.373371E-03  2.839074E-03  1.745287E-04  1.905255E-02  3.196823E-03  5.715622E-03  1.080166E-04  1.105251E-01  1.364458E-01  7.717507E-02  3.832662E-04  6.424432E-04  6.489640E-01  8.777942E-01  6.991530E-01  2.065215E-03  3.012683E-02  3.022109E-02  7.236228E-01  4.435542E+00  4.715977E-02  6.135594E-03  3.355544E-01  1.184911E-01  2.010213E-01  2.815012E-02  2.455290E-02  3.248055E-02  9.284008E-03  9.637921E-03  4.309982E-02  8.966079E-02  7.535567E-03  2.732768E-02  6.286488E-03  4.627053E-04  1.876823E-03  2.578844E-03  4.139203E-04  3.859844E-04  1.494206E-03  1.062965E-04  2.994286E-03  4.889468E-03  2.842054E-04
 2.821500E+02  3.745002E-01  1.216987E-01  1.258907E-02  1.657242E-02  1.845014E-02  2.206027E-02  8.808644E-03  3.794493E-03  5.244734E-05  3.554287E-03  7.634929E-03  7.939615E-03  1.104134E-02  6.048371E-04  5.351215E-03  4.099483E-03  2.971388E-03  2.385838E-03  1.469320E-04  1.989887E-02  3.391746E-03  5.982793E-03  1.172221E-04  1.124285E-01  1.397658E-01  7.818074E-02  4.015009E-04  6.721302E-04  6.435167E-01  8.698045E-01  6.993494E-01  2.093285E-03  3.039574E-02  3.048989E-02  7.316864E-01  4.516690E+00  4.793206E-02  6.185699E-03  3.291836E-01  1.167702E-01  1.968093E-01  2.784869E-02  2.427021E-02  3.163315E-02  9.012052E-03  9.344526E-03  4.052843E-02  8.506242E-02  7.185582E-03  2.579484E-02  5.937267E-03  4.337183E-04  1.761823E-03  2.415979E-03  3.826092E-04  3.538478E-04  1.368863E-03  9.785151E-05  2.719775E-03  4.432017E-03  2.489697E-04
