#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.397369E+01  4.397715E+01  1.188220E+02
 2.741500E+02  4.409268E+01  4.409614E+01  1.192568E+02
 2.751500E+02  4.421131E+01  4.421478E+01  1.196888E+02
 2.761500E+02  4.432954E+01  4.433301E+01  1.201177E+02
 2.771500E+02  4.444731E+01  4.445078E+01  1.205434E+02
 2.781500E+02  4.456459E+01  4.456806E+01  1.209658E+02
 2.791500E+02  4.468133E+01  4.468480E+01  1.213847E+02
 2.801500E+02  4.479750E+01  4.480098E+01  1.218002E+02
 2.811500E+02  4.491309E+01  4.491656E+01  1.222120E+02
 2.821500E+02  4.502805E+01  4.503153E+01  1.226202E+02
 2.831500E+02  4.514237E+01  4.514585E+01  1.230247E+02
 2.841500E+02  4.525604E+01  4.525952E+01  1.234254E+02
 2.851500E+02  4.536903E+01  4.537252E+01  1.238224E+02
 2.861500E+02  4.548135E+01  4.548483E+01  1.242156E+02
 2.871500E+02  4.559297E+01  4.559646E+01  1.246050E+02
 2.881500E+02  4.570389E+01  4.570738E+01  1.249906E+02
 2.891500E+02  4.581412E+01  4.581761E+01  1.253725E+02
 2.901500E+02  4.592364E+01  4.592713E+01  1.257506E+02
 2.911500E+02  4.603246E+01  4.603596E+01  1.261250E+02
 2.921500E+02  4.614059E+01  4.614408E+01  1.264958E+02
 2.931500E+02  4.624802E+01  4.625151E+01  1.268629E+02
 2.941500E+02  4.635476E+01  4.635826E+01  1.272264E+02
 2.951500E+02  4.646082E+01  4.646432E+01  1.275863E+02
 2.961500E+02  4.656621E+01  4.656972E+01  1.279428E+02
 2.971500E+02  4.667094E+01  4.667445E+01  1.282959E+02
 2.981500E+02  4.677502E+01  4.677853E+01  1.286456E+02
 2.991500E+02  4.687847E+01  4.688197E+01  1.289919E+02
 3.001500E+02  4.698128E+01  4.698479E+01  1.293351E+02
 3.011500E+02  4.708349E+01  4.708700E+01  1.296750E+02
 3.021500E+02  4.718510E+01  4.718861E+01  1.300119E+02
 3.031500E+02  4.728613E+01  4.728964E+01  1.303457E+02
 3.041500E+02  4.738659E+01  4.739011E+01  1.306765E+02
 3.051500E+02  4.748650E+01  4.749002E+01  1.310045E+02
 3.061500E+02  4.758589E+01  4.758941E+01  1.313297E+02
 3.071500E+02  4.768475E+01  4.768828E+01  1.316521E+02
 3.081500E+02  4.778313E+01  4.778665E+01  1.319719E+02
 3.091500E+02  4.788102E+01  4.788455E+01  1.322890E+02
 3.101500E+02  4.797846E+01  4.798199E+01  1.326037E+02
 3.111500E+02  4.807545E+01  4.807898E+01  1.329159E+02
 3.121500E+02  4.817203E+01  4.817556E+01  1.332258E+02
 3.131500E+02  4.826820E+01  4.827173E+01  1.335334E+02
 3.141500E+02  4.836399E+01  4.836753E+01  1.338389E+02
 3.151500E+02  4.845942E+01  4.846296E+01  1.341422E+02
 3.161500E+02  7.595748E+01  7.846349E+01  2.292243E+02
 3.171500E+02  7.600058E+01  7.851607E+01  2.293906E+02
 3.181500E+02  7.604357E+01  7.856853E+01  2.295559E+02
 3.191500E+02  7.608646E+01  7.862087E+01  2.297203E+02
 3.201500E+02  7.612924E+01  7.867309E+01  2.298838E+02
 3.211500E+02  7.617193E+01  7.872520E+01  2.300465E+02
 3.221500E+02  7.621453E+01  7.877720E+01  2.302083E+02
 3.231500E+02  7.625703E+01  7.882910E+01  2.303693E+02
 3.241500E+02  7.629945E+01  7.888089E+01  2.305295E+02
 3.251500E+02  7.634179E+01  7.893259E+01  2.306889E+02
 3.261500E+02  7.638404E+01  7.898418E+01  2.308475E+02
 3.271500E+02  7.642621E+01  7.903569E+01  2.310053E+02
 3.281500E+02  7.646831E+01  7.908710E+01  2.311624E+02
 3.291500E+02  7.651033E+01  7.913843E+01  2.313187E+02
 3.301500E+02  7.655229E+01  7.918967E+01  2.314743E+02
 3.311500E+02  7.659417E+01  7.924083E+01  2.316292E+02
 3.321500E+02  7.663599E+01  7.929191E+01  2.317833E+02
 3.331500E+02  7.667774E+01  7.934291E+01  2.319368E+02
 3.341500E+02  7.671943E+01  7.939383E+01  2.320896E+02
 3.351500E+02  7.676106E+01  7.944469E+01  2.322417E+02
 3.361500E+02  7.680263E+01  7.949547E+01  2.323931E+02
 3.371500E+02  7.684415E+01  7.954618E+01  2.325439E+02
 3.381500E+02  7.688561E+01  7.959683E+01  2.326940E+02
 3.391500E+02  7.692702E+01  7.964742E+01  2.328435E+02
 3.401500E+02  7.696838E+01  7.969794E+01  2.329924E+02
 3.411500E+02  7.700969E+01  7.974840E+01  2.331406E+02
 3.421500E+02  7.705096E+01  7.979880E+01  2.332883E+02
 3.431500E+02  7.709218E+01  7.984915E+01  2.334354E+02
 3.441500E+02  7.713335E+01  7.989944E+01  2.335818E+02
 3.451500E+02  7.717448E+01  7.994968E+01  2.337277E+02
 3.461500E+02  7.721558E+01  7.999987E+01  2.338731E+02
 3.471500E+02  7.725663E+01  8.005000E+01  2.340178E+02
 3.481500E+02  7.729765E+01  8.010010E+01  2.341620E+02
 3.491500E+02  7.733863E+01  8.015014E+01  2.343057E+02
 3.501500E+02  7.737958E+01  8.020014E+01  2.344488E+02
 3.511500E+02  7.742049E+01  8.025010E+01  2.345914E+02
 3.521500E+02  7.746137E+01  8.030002E+01  2.347335E+02
 3.531500E+02  7.750223E+01  8.034989E+01  2.348750E+02
 3.541500E+02  7.754305E+01  8.039973E+01  2.350161E+02
 3.551500E+02  7.758385E+01  8.044953E+01  2.351566E+02
 3.561500E+02  7.762462E+01  8.049930E+01  2.352967E+02
 3.571500E+02  7.766536E+01  8.054903E+01  2.354362E+02
 3.581500E+02  7.770608E+01  8.059873E+01  2.355753E+02
 3.591500E+02  7.774678E+01  8.064839E+01  2.357139E+02
 3.601500E+02  7.778746E+01  8.069803E+01  2.358520E+02
