#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  8.934421E-03  2.761243E-06  3.012581E-10  3.954086E-10  4.399235E-10  5.245540E-10  2.878583E-02  2.972283E-04  4.162028E-05  5.839770E-07  6.483828E-03  4.906189E-06  4.100047E-08  3.600276E-08
 2.741500E+02  8.962978E-03  2.739973E-06  2.922131E-10  3.836666E-10  4.268914E-10  5.091754E-10  2.872141E-02  2.901301E-04  3.853678E-05  5.617250E-07  6.368055E-03  4.627080E-06  3.948918E-08  3.464577E-08
 2.751500E+02  8.990516E-03  2.718582E-06  2.834395E-10  3.722722E-10  4.142440E-10  4.942449E-10  2.865647E-02  2.832361E-04  3.569891E-05  5.404393E-07  6.254529E-03  4.365185E-06  3.803766E-08  3.334370E-08
 2.761500E+02  9.017043E-03  2.697082E-06  2.749297E-10  3.612159E-10  4.019707E-10  4.797503E-10  2.859104E-02  2.765400E-04  3.308589E-05  5.200747E-07  6.143213E-03  4.119372E-06  3.664347E-08  3.209424E-08
 2.771500E+02  9.042569E-03  2.675485E-06  2.666764E-10  3.504884E-10  3.900612E-10  4.656802E-10  2.852518E-02  2.700358E-04  3.067880E-05  5.005881E-07  6.034070E-03  3.888587E-06  3.530424E-08  3.089518E-08
 2.781500E+02  9.067106E-03  2.653804E-06  2.586724E-10  3.400806E-10  3.785058E-10  4.520230E-10  2.845892E-02  2.637176E-04  2.846036E-05  4.819384E-07  5.927062E-03  3.671851E-06  3.401773E-08  2.974439E-08
 2.791500E+02  9.090664E-03  2.632049E-06  2.509108E-10  3.299839E-10  3.672946E-10  4.387677E-10  2.839230E-02  2.575795E-04  2.641484E-05  4.640865E-07  5.822153E-03  3.468248E-06  3.278178E-08  2.863984E-08
 2.801500E+02  9.113255E-03  2.610234E-06  2.433847E-10  3.201896E-10  3.564183E-10  4.259036E-10  2.832535E-02  2.516159E-04  2.452790E-05  4.469951E-07  5.719306E-03  3.276930E-06  3.159432E-08  2.757961E-08
 2.811500E+02  9.134892E-03  2.588370E-06  2.360875E-10  3.106895E-10  3.458677E-10  4.134202E-10  2.825810E-02  2.458214E-04  2.278642E-05  4.306287E-07  5.618484E-03  3.097102E-06  3.045337E-08  2.656183E-08
 2.821500E+02  9.155588E-03  2.566469E-06  2.290128E-10  3.014755E-10  3.356340E-10  4.013072E-10  2.819058E-02  2.401907E-04  2.117844E-05  4.149537E-07  5.519652E-03  2.928026E-06  2.935704E-08  2.558474E-08
 2.831500E+02  9.175357E-03  2.544542E-06  2.221544E-10  2.925396E-10  3.257083E-10  3.895546E-10  2.812282E-02  2.347185E-04  1.969306E-05  3.999379E-07  5.422774E-03  2.769014E-06  2.830351E-08  2.464663E-08
 2.841500E+02  9.194213E-03  2.522601E-06  2.155060E-10  2.838742E-10  3.160821E-10  3.781526E-10  2.805484E-02  2.294001E-04  1.832029E-05  3.855507E-07  5.327815E-03  2.619423E-06  2.729104E-08  2.374589E-08
 2.851500E+02  9.212171E-03  2.500656E-06  2.090618E-10  2.754715E-10  3.067472E-10  3.670916E-10  2.798667E-02  2.242304E-04  1.705100E-05  3.717631E-07  5.234738E-03  2.478656E-06  2.631796E-08  2.288094E-08
 2.861500E+02  9.229245E-03  2.478719E-06  2.028158E-10  2.673244E-10  2.976953E-10  3.563623E-10  2.791833E-02  2.192049E-04  1.587687E-05  3.585475E-07  5.143511E-03  2.346153E-06  2.538267E-08  2.205032E-08
 2.871500E+02  9.245450E-03  2.456799E-06  1.967624E-10  2.594255E-10  2.889185E-10  3.459554E-10  2.784985E-02  2.143190E-04  1.479027E-05  3.458776E-07  5.054098E-03  2.221394E-06  2.448363E-08  2.125258E-08
 2.881500E+02  9.260802E-03  2.434906E-06  1.908961E-10  2.517678E-10  2.804090E-10  3.358621E-10  2.778123E-02  2.095683E-04  1.378420E-05  3.337284E-07  4.966465E-03  2.103893E-06  2.361938E-08  2.048636E-08
