#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  6.705207E-03  3.950281E-06  3.349206E-08  3.719249E-02  4.958899E-04  8.966413E-05  1.258083E-06  3.519706E-05  4.791268E-05  5.328108E-06  3.478026E-07  4.404966E-07
 2.741500E+02  6.679315E-03  3.841599E-06  3.080872E-08  3.707824E-02  4.832408E-04  8.281399E-05  1.207124E-06  3.428095E-05  4.666265E-05  4.917013E-06  3.205145E-07  4.060976E-07
 2.751500E+02  6.653725E-03  3.736807E-06  2.835946E-08  3.696380E-02  4.709800E-04  7.652598E-05  1.158513E-06  3.339488E-05  4.545376E-05  4.540171E-06  2.955489E-07  3.746140E-07
 2.761500E+02  6.628426E-03  3.635729E-06  2.612221E-08  3.684923E-02  4.590952E-04  7.075124E-05  1.112134E-06  3.253772E-05  4.428444E-05  4.194535E-06  2.726934E-07  3.457803E-07
 2.771500E+02  6.603406E-03  3.538201E-06  2.407715E-08  3.673459E-02  4.475742E-04  6.544533E-05  1.067876E-06  3.170834E-05  4.315316E-05  3.877344E-06  2.517562E-07  3.193567E-07
 2.781500E+02  6.578653E-03  3.444067E-06  2.220643E-08  3.661996E-02  4.364050E-04  6.056784E-05  1.025636E-06  3.090569E-05  4.205847E-05  3.586097E-06  2.325642E-07  2.951263E-07
 2.791500E+02  6.554158E-03  3.353181E-06  2.049402E-08  3.650536E-02  4.255761E-04  5.608203E-05  9.853140E-07  3.012876E-05  4.099896E-05  3.318523E-06  2.149611E-07  2.728935E-07
 2.801500E+02  6.529911E-03  3.265405E-06  1.892543E-08  3.639086E-02  4.150762E-04  5.195444E-05  9.468151E-07  2.937657E-05  3.997332E-05  3.072565E-06  1.988053E-07  2.524810E-07
 2.811500E+02  6.505903E-03  3.180605E-06  1.748763E-08  3.627650E-02  4.048945E-04  4.815463E-05  9.100495E-07  2.864821E-05  3.898026E-05  2.846353E-06  1.839689E-07  2.337285E-07
 2.821500E+02  6.482128E-03  3.098659E-06  1.616883E-08  3.616231E-02  3.950204E-04  4.465486E-05  8.749321E-07  2.794277E-05  3.801857E-05  2.638189E-06  1.703359E-07  2.164907E-07
 2.831500E+02  6.458576E-03  3.019447E-06  1.495841E-08  3.604833E-02  3.854436E-04  4.142990E-05  8.413818E-07  2.725941E-05  3.708707E-05  2.446531E-06  1.578014E-07  2.006358E-07
 2.841500E+02  6.435242E-03  2.942857E-06  1.384675E-08  3.593459E-02  3.761542E-04  3.845671E-05  8.093219E-07  2.659732E-05  3.618464E-05  2.269975E-06  1.462700E-07  1.860445E-07
 2.851500E+02  6.412118E-03  2.868783E-06  1.282514E-08  3.582112E-02  3.671425E-04  3.571431E-05  7.786793E-07  2.595571E-05  3.531022E-05  2.107247E-06  1.356554E-07  1.726083E-07
 2.861500E+02  6.389200E-03  2.797124E-06  1.188572E-08  3.570796E-02  3.583993E-04  3.318358E-05  7.493849E-07  2.533383E-05  3.446277E-05  1.957183E-06  1.258791E-07  1.602287E-07
 2.871500E+02  6.366481E-03  2.727783E-06  1.102133E-08  3.559511E-02  3.499155E-04  3.084704E-05  7.213732E-07  2.473097E-05  3.364132E-05  1.818726E-06  1.168697E-07  1.488162E-07
 2.881500E+02  6.343956E-03  2.660668E-06  1.022552E-08  3.548261E-02  3.416825E-04  2.868877E-05  6.945817E-07  2.414643E-05  3.284491E-05  1.690913E-06  1.085626E-07  1.382894E-07
 2.891500E+02  6.321620E-03  2.595693E-06  9.492398E-09  3.537047E-02  3.336919E-04  2.669420E-05  6.689516E-07  2.357957E-05  3.207264E-05  1.572864E-06  1.008987E-07  1.285742E-07
 2.901500E+02  6.299469E-03  2.532774E-06  8.816638E-09  3.525871E-02  3.259355E-04  2.485005E-05  6.444268E-07  2.302974E-05  3.132364E-05  1.463779E-06  9.382434E-08  1.196032E-07
 2.911500E+02  6.277498E-03  2.471832E-06  8.193390E-09  3.514735E-02  3.184055E-04  2.314416E-05  6.209541E-07  2.249634E-05  3.059709E-05  1.362925E-06  8.729068E-08  1.113149E-07
 2.921500E+02  6.255703E-03  2.412792E-06  7.618247E-09  3.503641E-02  3.110944E-04  2.156542E-05  5.984833E-07  2.197879E-05  2.989218E-05  1.269634E-06  8.125316E-08  1.036532E-07
 2.931500E+02  6.234081E-03  2.355580E-06  7.087198E-09  3.492589E-02  3.039949E-04  2.010367E-05  5.769664E-07  2.147652E-05  2.920815E-05  1.183298E-06  7.567115E-08  9.656713E-08
 2.941500E+02  6.212627E-03  2.300129E-06  6.596589E-09  3.481581E-02  2.970999E-04  1.874961E-05  5.563583E-07  2.098901E-05  2.854426E-05  1.103357E-06  7.050759E-08  9.000993E-08
 2.951500E+02  6.191340E-03  2.246373E-06  6.143093E-09  3.470618E-02  2.904026E-04  1.749472E-05  5.366157E-07  2.051574E-05  2.789982E-05  1.029302E-06  6.572863E-08  8.393904E-08
 2.961500E+02  6.170214E-03  2.194249E-06  5.723676E-09  3.459701E-02  2.838965E-04  1.633120E-05  5.176980E-07  2.005621E-05  2.727413E-05  9.606658E-07  6.130338E-08  7.831551E-08
 2.971500E+02  6.149248E-03  2.143696E-06  5.335569E-09  3.448831E-02  2.775753E-04  1.525190E-05  4.995665E-07  1.960995E-05  2.666656E-05  8.970220E-07  5.720356E-08  7.310376E-08
 2.981500E+02  6.128437E-03  2.094658E-06  4.976245E-09  3.438008E-02  2.714329E-04  1.425028E-05  4.821842E-07  1.917651E-05  2.607647E-05  8.379791E-07  5.340335E-08  6.827121E-08
 2.991500E+02  6.107781E-03  2.047079E-06  4.643397E-09  3.427234E-02  2.654633E-04  1.332031E-05  4.655165E-07  1.875544E-05  2.550327E-05  7.831785E-07  4.987911E-08  6.378807E-08
