#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  8.965473E+01  9.176390E+01  2.430116E+02
 2.741500E+02  8.970919E+01  9.182866E+01  2.432482E+02
 2.751500E+02  8.976339E+01  9.189313E+01  2.434830E+02
 2.761500E+02  8.981734E+01  9.195732E+01  2.437158E+02
 2.771500E+02  8.987105E+01  9.202124E+01  2.439469E+02
 2.781500E+02  8.992452E+01  9.208489E+01  2.441761E+02
 2.791500E+02  8.997776E+01  9.214829E+01  2.444037E+02
 2.801500E+02  9.003078E+01  9.221143E+01  2.446295E+02
 2.811500E+02  9.008358E+01  9.227433E+01  2.448536E+02
 2.821500E+02  9.013617E+01  9.233700E+01  2.450761E+02
 2.831500E+02  9.018855E+01  9.239943E+01  2.452970E+02
 2.841500E+02  9.024074E+01  9.246164E+01  2.455163E+02
 2.851500E+02  9.029273E+01  9.252363E+01  2.457340E+02
 2.861500E+02  9.034454E+01  9.258540E+01  2.459503E+02
 2.871500E+02  9.039616E+01  9.264697E+01  2.461651E+02
 2.881500E+02  9.044761E+01  9.270834E+01  2.463784E+02
 2.891500E+02  9.049888E+01  9.276951E+01  2.465904E+02
 2.901500E+02  9.054999E+01  9.283049E+01  2.468009E+02
 2.911500E+02  9.060094E+01  9.289129E+01  2.470101E+02
 2.921500E+02  9.065173E+01  9.295190E+01  2.472179E+02
 2.931500E+02  9.070236E+01  9.301235E+01  2.474244E+02
 2.941500E+02  9.075285E+01  9.307262E+01  2.476297E+02
 2.951500E+02  9.080320E+01  9.313272E+01  2.478337E+02
 2.961500E+02  9.085341E+01  9.319267E+01  2.480364E+02
 2.971500E+02  9.090349E+01  9.325246E+01  2.482380E+02
 2.981500E+02  9.095343E+01  9.331209E+01  2.484383E+02
 2.991500E+02  9.100325E+01  9.337159E+01  2.486375E+02
 3.001500E+02  9.105295E+01  9.343094E+01  2.488356E+02
 3.011500E+02  9.110253E+01  9.349015E+01  2.490325E+02
 3.021500E+02  9.115200E+01  9.354922E+01  2.492284E+02
 3.031500E+02  9.120135E+01  9.360817E+01  2.494232E+02
 3.041500E+02  9.125060E+01  9.366699E+01  2.496169E+02
 3.051500E+02  9.129975E+01  9.372569E+01  2.498096E+02
 3.061500E+02  9.134880E+01  9.378427E+01  2.500012E+02
 3.071500E+02  9.139775E+01  9.384274E+01  2.501919E+02
 3.081500E+02  9.144661E+01  9.390109E+01  2.503816E+02
 3.091500E+02  9.149538E+01  9.395934E+01  2.505703E+02
 3.101500E+02  9.154407E+01  9.401749E+01  2.507581E+02
 3.111500E+02  9.159267E+01  9.407553E+01  2.509449E+02
 3.121500E+02  9.164119E+01  9.413348E+01  2.511309E+02
 3.131500E+02  9.168964E+01  9.419134E+01  2.513159E+02
 3.141500E+02  9.173802E+01  9.424910E+01  2.515001E+02
 3.151500E+02  9.178632E+01  9.430678E+01  2.516834E+02
 3.161500E+02  9.183456E+01  9.436437E+01  2.518658E+02
 3.171500E+02  9.188273E+01  9.442189E+01  2.520475E+02
 3.181500E+02  9.193084E+01  9.447932E+01  2.522283E+02
 3.191500E+02  9.197889E+01  9.453668E+01  2.524083E+02
 3.201500E+02  9.202688E+01  9.459397E+01  2.525875E+02
 3.211500E+02  9.207482E+01  9.465119E+01  2.527660E+02
 3.221500E+02  9.212271E+01  9.470835E+01  2.529437E+02
 3.231500E+02  9.217054E+01  9.476544E+01  2.531206E+02
 3.241500E+02  9.221833E+01  9.482247E+01  2.532968E+02
 3.251500E+02  9.226608E+01  9.487944E+01  2.534723E+02
 3.261500E+02  9.231378E+01  9.493635E+01  2.536471E+02
 3.271500E+02  9.236145E+01  9.499321E+01  2.538211E+02
 3.281500E+02  9.240908E+01  9.505002E+01  2.539945E+02
 3.291500E+02  9.245667E+01  9.510678E+01  2.541672E+02
 3.301500E+02  9.250422E+01  9.516349E+01  2.543393E+02
 3.311500E+02  9.255175E+01  9.522016E+01  2.545107E+02
 3.321500E+02  9.259924E+01  9.527679E+01  2.546814E+02
 3.331500E+02  9.264671E+01  9.533337E+01  2.548515E+02
 3.341500E+02  9.269415E+01  9.538992E+01  2.550210E+02
 3.351500E+02  9.274157E+01  9.544644E+01  2.551899E+02
 3.361500E+02  9.278896E+01  9.550292E+01  2.553581E+02
 3.371500E+02  9.283634E+01  9.555936E+01  2.555258E+02
 3.381500E+02  9.288370E+01  9.561578E+01  2.556929E+02
 3.391500E+02  9.293103E+01  9.567217E+01  2.558594E+02
 3.401500E+02  9.297836E+01  9.572853E+01  2.560253E+02
 3.411500E+02  9.302567E+01  9.578487E+01  2.561907E+02
 3.421500E+02  9.307297E+01  9.584119E+01  2.563556E+02
 3.431500E+02  9.312025E+01  9.589748E+01  2.565199E+02
 3.441500E+02  9.316753E+01  9.595376E+01  2.566836E+02
 3.451500E+02  9.321480E+01  9.601001E+01  2.568468E+02
 3.461500E+02  9.326206E+01  9.606625E+01  2.570096E+02
 3.471500E+02  9.330932E+01  9.612248E+01  2.571718E+02
 3.481500E+02  9.335658E+01  9.617869E+01  2.573335E+02
 3.491500E+02  9.340383E+01  9.623490E+01  2.574946E+02
 3.501500E+02  9.345108E+01  9.629109E+01  2.576554E+02
 3.511500E+02  9.349834E+01  9.634727E+01  2.578156E+02
 3.521500E+02  9.354559E+01  9.640345E+01  2.579753E+02
 3.531500E+02  9.359285E+01  9.645962E+01  2.581346E+02
 3.541500E+02  9.364011E+01  9.651578E+01  2.582934E+02
 3.551500E+02  9.368738E+01  9.657194E+01  2.584518E+02
 3.561500E+02  9.373465E+01  9.662810E+01  2.586097E+02
 3.571500E+02  9.378193E+01  9.668426E+01  2.587672E+02
 3.581500E+02  9.382922E+01  9.674042E+01  2.589242E+02
 3.591500E+02  9.387651E+01  9.679658E+01  2.590808E+02
 3.601500E+02  9.392382E+01  9.685274E+01  2.592369E+02
 3.611500E+02  9.397114E+01  9.690891E+01  2.593927E+02
 3.621500E+02  9.401847E+01  9.696508E+01  2.595480E+02
 3.631500E+02  9.406582E+01  9.702126E+01  2.597029E+02
 3.641500E+02  9.411318E+01  9.707745E+01  2.598574E+02
 3.651500E+02  9.416055E+01  9.713364E+01  2.600115E+02
 3.661500E+02  9.420794E+01  9.718984E+01  2.601652E+02
 3.671500E+02  9.425535E+01  9.724605E+01  2.603185E+02
 3.681500E+02  9.430278E+01  9.730228E+01  2.604714E+02
 3.691500E+02  9.435022E+01  9.735851E+01  2.606240E+02
 3.701500E+02  9.439768E+01  9.741476E+01  2.607762E+02
 3.711500E+02  9.444517E+01  9.747102E+01  2.609279E+02
 3.721500E+02  9.449267E+01  9.752730E+01  2.610794E+02
 3.731500E+02  9.454020E+01  9.758359E+01  2.612304E+02
 3.741500E+02  9.458775E+01  9.763990E+01  2.613811E+02
 3.751500E+02  9.463532E+01  9.769622E+01  2.615315E+02
 3.761500E+02  9.468292E+01  9.775256E+01  2.616815E+02
 3.771500E+02  9.473054E+01  9.780893E+01  2.618311E+02
 3.781500E+02  9.477818E+01  9.786531E+01  2.619804E+02
 3.791500E+02  9.482585E+01  9.792171E+01  2.621293E+02
 3.801500E+02  9.487355E+01  9.797813E+01  2.622780E+02
 3.811500E+02  9.492127E+01  9.803457E+01  2.624262E+02
 3.821500E+02  9.496903E+01  9.809104E+01  2.625742E+02
 3.831500E+02  9.501681E+01  9.814752E+01  2.627218E+02
 3.841500E+02  9.506462E+01  9.820404E+01  2.628691E+02
 3.851500E+02  9.511245E+01  9.826057E+01  2.630161E+02
 3.861500E+02  9.516032E+01  9.831713E+01  2.631627E+02
 3.871500E+02  9.520822E+01  9.837372E+01  2.633091E+02
 3.881500E+02  9.525615E+01  9.843033E+01  2.634551E+02
 3.891500E+02  9.530411E+01  9.848697E+01  2.636009E+02
 3.901500E+02  9.535210E+01  9.854363E+01  2.637463E+02
 3.911500E+02  9.540013E+01  9.860032E+01  2.638914E+02
 3.921500E+02  9.544818E+01  9.865704E+01  2.640362E+02
 3.931500E+02  9.549628E+01  9.871379E+01  2.641808E+02
 3.941500E+02  9.554440E+01  9.877057E+01  2.643250E+02
 3.951500E+02  9.559256E+01  9.882738E+01  2.644689E+02
 3.961500E+02  9.564075E+01  9.888422E+01  2.646126E+02
 3.971500E+02  9.568898E+01  9.894109E+01  2.647560E+02
 3.981500E+02  9.573724E+01  9.899799E+01  2.648991E+02
 3.991500E+02  9.578554E+01  9.905492E+01  2.650419E+02
