#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  4.482721E-02  5.299488E-02  1.658759E-02  2.177161E-02  2.422264E-02  2.888249E-02  3.300050E-02  1.379960E-02  1.842932E-04  1.294082E-02  2.754940E-02  2.881539E-02  4.032213E-02  6.654492E-03  5.402844E-02  4.154352E-02  2.969061E-02  6.639371E-02  4.021045E-03  1.421106E-03  1.353608E-04  1.391614E-04  4.097597E-03  1.878027E-03  5.894260E-03  8.790203E-04  4.104531E-04  2.523427E-04  3.363813E-04  1.203027E-04  4.948951E-04  5.311768E-02  9.617250E-04  3.155725E-03  7.511932E-04  5.366099E-02  5.987788E-03  1.525882E-02  1.012684E-02  1.282684E-02  3.308282E-03  6.913955E-03  6.537933E-02  2.352385E-02  3.090981E-02  4.112000E-02  1.361832E-02  1.571856E-02  3.598905E-03  5.667565E-02  9.550219E-03  9.546210E-03
 2.741500E+02  4.617181E-02  5.460438E-02  1.689657E-02  2.218466E-02  2.468404E-02  2.944193E-02  3.302160E-02  1.385542E-02  1.857663E-04  1.299147E-02  2.768564E-02  2.893873E-02  4.046589E-02  6.469124E-03  5.304187E-02  4.076773E-02  2.918309E-02  6.348900E-02  3.852476E-03  1.494743E-03  1.445670E-04  1.462225E-04  4.186335E-03  1.901974E-03  5.978157E-03  8.822166E-04  4.144411E-04  2.534436E-04  3.379076E-04  1.212913E-04  4.996887E-04  5.545216E-02  9.995125E-04  3.290340E-03  7.750613E-04  5.377303E-02  5.943701E-03  1.515297E-02  1.044705E-02  1.308649E-02  3.375780E-03  6.964951E-03  6.407810E-02  2.313687E-02  3.029585E-02  4.171000E-02  1.368183E-02  1.555904E-02  3.590831E-03  5.565443E-02  9.402275E-03  9.337561E-03
 2.751500E+02  4.754457E-02  5.623806E-02  1.720208E-02  2.259338E-02  2.514067E-02  2.999596E-02  3.302331E-02  1.390294E-02  1.871314E-04  1.303435E-02  2.780533E-02  2.904475E-02  4.058545E-02  6.285404E-03  5.204049E-02  3.998133E-02  2.866591E-02  6.067371E-02  3.688636E-03  1.571720E-03  1.543228E-04  1.535706E-04  4.275494E-03  1.925510E-03  6.060931E-03  8.850787E-04  4.182866E-04  2.544485E-04  3.393058E-04  1.222362E-04  5.043103E-04  5.786437E-02  1.038285E-03  3.428971E-03  7.992774E-04  5.386416E-02  5.897546E-03  1.504169E-02  1.077172E-02  1.334435E-02  3.442829E-03  7.012670E-03  6.277697E-02  2.274634E-02  2.968187E-02  4.228381E-02  1.373747E-02  1.539234E-02  3.580465E-03  5.461821E-02  9.250782E-03  9.127244E-03
 2.761500E+02  4.894553E-02  5.789517E-02  1.750372E-02  2.299723E-02  2.559193E-02  3.054386E-02  3.300562E-02  1.394210E-02  1.883862E-04  1.306937E-02  2.790827E-02  2.913326E-02  4.068060E-02  6.103482E-03  5.102583E-02  3.918549E-02  2.813991E-02  5.794724E-02  3.529523E-03  1.652155E-03  1.646549E-04  1.612119E-04  4.364971E-03  1.948587E-03  6.142419E-03  8.875890E-04  4.219781E-04  2.553520E-04  3.405689E-04  1.231344E-04  5.087461E-04  6.035542E-02  1.078039E-03  3.571629E-03  8.238212E-04  5.393366E-02  5.849295E-03  1.492490E-02  1.110064E-02  1.360003E-02  3.509332E-03  7.056986E-03  6.147625E-02  2.235240E-02  2.906802E-02  4.284046E-02  1.378507E-02  1.521859E-02  3.567818E-03  5.356823E-02  9.095939E-03  8.915557E-03
 2.771500E+02  5.037476E-02  5.957496E-02  1.780111E-02  2.339571E-02  2.603727E-02  3.108496E-02  3.296857E-02  1.397280E-02  1.895283E-04  1.309648E-02  2.799429E-02  2.920412E-02  4.075120E-02  5.923499E-03  4.999939E-02  3.838137E-02  2.760590E-02  5.530882E-02  3.375127E-03  1.736172E-03  1.755904E-04  1.691525E-04  4.454658E-03  1.971153E-03  6.222454E-03  8.897296E-04  4.255043E-04  2.561489E-04  3.416896E-04  1.239828E-04  5.129824E-04  6.292639E-02  1.118766E-03  3.718318E-03  8.486708E-04  5.398084E-02  5.798923E-03  1.480254E-02  1.143355E-02  1.385316E-02  3.575189E-03  7.097774E-03  6.017631E-02  2.195521E-02  2.845447E-02  4.337897E-02  1.382449E-02  1.503795E-02  3.552907E-03  5.250575E-02  8.937949E-03  8.702793E-03
 2.781500E+02  5.183229E-02  6.127661E-02  1.809388E-02  2.378829E-02  2.647609E-02  3.161855E-02  3.291222E-02  1.399502E-02  1.905558E-04  1.311564E-02  2.806323E-02  2.925719E-02  4.079711E-02  5.745591E-03  4.896268E-02  3.757014E-02  2.706471E-02  5.275760E-02  3.225429E-03  1.823894E-03  1.871576E-04  1.773981E-04  4.544440E-03  1.993156E-03  6.300864E-03  8.914827E-04  4.288532E-04  2.568337E-04  3.426607E-04  1.247782E-04  5.170050E-04  6.557827E-02  1.160458E-03  3.869033E-03  8.738025E-04  5.400501E-02  5.746408E-03  1.467454E-02  1.177019E-02  1.410334E-02  3.640298E-03  7.134911E-03  5.887752E-02  2.155490E-02  2.784141E-02  4.389838E-02  1.385557E-02  1.485059E-02  3.535751E-03  5.143201E-02  8.777016E-03  8.489242E-03
 2.791500E+02  5.331815E-02  6.299924E-02  1.838162E-02  2.417448E-02  2.690785E-02  3.214394E-02  3.283669E-02  1.400871E-02  1.914669E-04  1.312681E-02  2.811499E-02  2.929240E-02  4.081827E-02  5.569887E-03  4.791720E-02  3.675293E-02  2.651716E-02  5.029260E-02  3.080406E-03  1.915448E-03  1.993850E-04  1.859542E-04  4.634198E-03  2.014543E-03  6.377468E-03  8.928305E-04  4.320130E-04  2.574011E-04  3.434750E-04  1.255172E-04  5.207994E-04  6.831196E-02  1.203103E-03  4.023760E-03  8.991906E-04  5.400549E-02  5.691729E-03  1.454085E-02  1.211030E-02  1.435018E-02  3.704554E-03  7.168278E-03  5.758028E-02  2.115167E-02  2.722902E-02  4.439774E-02  1.387818E-02  1.465669E-02  3.516376E-03  5.034829E-02  8.613353E-03  8.275193E-03
 2.801500E+02  5.483231E-02  6.474193E-02  1.866397E-02  2.455376E-02  2.733195E-02  3.266044E-02  3.274211E-02  1.401385E-02  1.922599E-04  1.312998E-02  2.814948E-02  2.930971E-02  4.081467E-02  5.396513E-03  4.686444E-02  3.593091E-02  2.596408E-02  4.791277E-02  2.940025E-03  2.010961E-03  2.123022E-04  1.948255E-04  4.723801E-03  2.035259E-03  6.452082E-03  8.937550E-04  4.349715E-04  2.578457E-04  3.441251E-04  1.261967E-04  5.243510E-04  7.112825E-02  1.246686E-03  4.182476E-03  9.248072E-04  5.398162E-02  5.634873E-03  1.440143E-02  1.245358E-02  1.459326E-02  3.767853E-03  7.197759E-03  5.628501E-02  2.074568E-02  2.661750E-02  4.487613E-02  1.389222E-02  1.445644E-02  3.494811E-03  4.925587E-02  8.447175E-03  8.060929E-03
 2.811500E+02  5.637471E-02  6.650371E-02  1.894054E-02  2.492562E-02  2.774786E-02  3.316737E-02  3.262867E-02  1.401045E-02  1.929337E-04  1.312516E-02  2.816667E-02  2.930909E-02  4.078634E-02  5.225585E-03  4.580589E-02  3.510520E-02  2.540629E-02  4.561697E-02  2.804250E-03  2.110563E-03  2.259392E-04  2.040163E-04  4.813114E-03  2.055246E-03  6.524516E-03  8.942386E-04  4.377164E-04  2.581621E-04  3.446039E-04  1.268134E-04  5.276450E-04  7.402784E-02  1.291190E-03  4.345146E-03  9.506226E-04  5.393276E-02  5.575829E-03  1.425624E-02  1.279971E-02  1.483217E-02  3.830087E-03  7.223244E-03  5.499217E-02  2.033714E-02  2.600707E-02  4.533267E-02  1.389758E-02  1.425004E-02  3.471090E-03  4.815604E-02  8.278700E-03  7.846731E-03
 2.821500E+02  5.794528E-02  6.828355E-02  1.921097E-02  2.528958E-02  2.815499E-02  3.366406E-02  3.249659E-02  1.399853E-02  1.934872E-04  1.311237E-02  2.816655E-02  2.929059E-02  4.073337E-02  5.057214E-03  4.474303E-02  3.427694E-02  2.484461E-02  4.340397E-02  2.673036E-03  2.214383E-03  2.403263E-04  2.135305E-04  4.901995E-03  2.074447E-03  6.594575E-03  8.942639E-04  4.402354E-04  2.583451E-04  3.449043E-04  1.273639E-04  5.306666E-04  7.701130E-02  1.336594E-03  4.511724E-03  9.766051E-04  5.385829E-02  5.514589E-03  1.410527E-02  1.314837E-02  1.506649E-02  3.891146E-03  7.244624E-03  5.370225E-02  1.992625E-02  2.539797E-02  4.576647E-02  1.389418E-02  1.403773E-02  3.445252E-03  4.705010E-02  8.108151E-03  7.632875E-03
