#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  7.921308E-01  4.944882E-03  3.331765E-04  1.961725E-01  1.237398E-03  7.938630E-05  1.113874E-06  1.967127E-03  2.677791E-03  1.056578E-04  1.544769E-04  1.956470E-04
 2.741500E+02  7.923423E-01  4.830304E-03  3.079490E-04  1.962715E-01  1.209874E-03  7.354957E-05  1.072083E-06  1.923412E-03  2.618116E-03  9.786347E-05  1.429585E-04  1.811309E-04
 2.751500E+02  7.925451E-01  4.719220E-03  2.847995E-04  1.963666E-01  1.183139E-03  6.817824E-05  1.032138E-06  1.880968E-03  2.560185E-03  9.069371E-05  1.323739E-04  1.677866E-04
 2.761500E+02  7.927396E-01  4.611504E-03  2.635441E-04  1.964580E-01  1.157168E-03  6.323259E-05  9.939484E-07  1.839753E-03  2.503938E-03  8.409488E-05  1.226420E-04  1.555123E-04
 2.771500E+02  7.929265E-01  4.507037E-03  2.440162E-04  1.965459E-01  1.131935E-03  5.867648E-05  9.574284E-07  1.799725E-03  2.449318E-03  7.801819E-05  1.136888E-04  1.442160E-04
 2.781500E+02  7.931060E-01  4.405703E-03  2.260648E-04  1.966306E-01  1.107417E-03  5.447702E-05  9.224961E-07  1.760845E-03  2.396271E-03  7.241928E-05  1.054474E-04  1.338139E-04
 2.791500E+02  7.932787E-01  4.307389E-03  2.095529E-04  1.967121E-01  1.083591E-03  5.060426E-05  8.890742E-07  1.723074E-03  2.344745E-03  6.725780E-05  9.785702E-05  1.242297E-04
 2.801500E+02  7.934448E-01  4.211991E-03  1.943562E-04  1.967907E-01  1.060435E-03  4.703095E-05  8.570895E-07  1.686376E-03  2.294687E-03  6.249702E-05  9.086222E-05  1.153942E-04
 2.811500E+02  7.936047E-01  4.119404E-03  1.803618E-04  1.968665E-01  1.037926E-03  4.373221E-05  8.264725E-07  1.650714E-03  2.246049E-03  5.810350E-05  8.441274E-05  1.072446E-04
 2.821500E+02  7.937588E-01  4.029530E-03  1.674674E-04  1.969396E-01  1.016043E-03  4.068538E-05  7.971572E-07  1.616055E-03  2.198783E-03  5.404675E-05  7.846281E-05  9.972334E-05
