#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.862891E+01  4.863207E+01  1.055025E+02
 2.741500E+02  4.871181E+01  4.871497E+01  1.058054E+02
 2.751500E+02  4.879518E+01  4.879835E+01  1.061090E+02
 2.761500E+02  4.887900E+01  4.888216E+01  1.064130E+02
 2.771500E+02  4.896323E+01  4.896639E+01  1.067175E+02
 2.781500E+02  4.904786E+01  4.905103E+01  1.070223E+02
 2.791500E+02  4.913287E+01  4.913604E+01  1.073274E+02
 2.801500E+02  4.921823E+01  4.922140E+01  1.076327E+02
 2.811500E+02  4.930393E+01  4.930710E+01  1.079380E+02
 2.821500E+02  4.938994E+01  4.939311E+01  1.082434E+02
 2.831500E+02  4.947623E+01  4.947940E+01  1.085487E+02
 2.841500E+02  4.956279E+01  4.956597E+01  1.088539E+02
 2.851500E+02  4.964960E+01  4.965277E+01  1.091588E+02
 2.861500E+02  4.973663E+01  4.973980E+01  1.094635E+02
 2.871500E+02  4.982385E+01  4.982703E+01  1.097678E+02
 2.881500E+02  4.991126E+01  4.991443E+01  1.100716E+02
 2.891500E+02  4.999882E+01  5.000199E+01  1.103750E+02
 2.901500E+02  5.008652E+01  5.008969E+01  1.106778E+02
 2.911500E+02  5.017433E+01  5.017751E+01  1.109799E+02
 2.921500E+02  5.026224E+01  5.026542E+01  1.112814E+02
 2.931500E+02  5.035024E+01  5.035341E+01  1.115820E+02
 2.941500E+02  5.043829E+01  5.044147E+01  1.118819E+02
 2.951500E+02  5.052638E+01  5.052956E+01  1.121809E+02
 2.961500E+02  5.061450E+01  5.061769E+01  1.124789E+02
 2.971500E+02  5.070264E+01  5.070582E+01  1.127760E+02
 2.981500E+02  5.079077E+01  5.079395E+01  1.130721E+02
 2.991500E+02  5.087888E+01  5.088206E+01  1.133672E+02
 3.001500E+02  5.096696E+01  5.097015E+01  1.136611E+02
 3.011500E+02  5.105501E+01  5.105819E+01  1.139540E+02
 3.021500E+02  5.114300E+01  5.114618E+01  1.142457E+02
 3.031500E+02  5.123093E+01  5.123411E+01  1.145362E+02
 3.041500E+02  5.131878E+01  5.132197E+01  1.148255E+02
 3.051500E+02  5.140656E+01  5.140975E+01  1.151137E+02
 3.061500E+02  5.149426E+01  5.149745E+01  1.154006E+02
 3.071500E+02  5.158186E+01  5.158505E+01  1.156863E+02
 3.081500E+02  5.166937E+01  5.167256E+01  1.159707E+02
 3.091500E+02  5.175677E+01  5.175996E+01  1.162539E+02
 3.101500E+02  5.184408E+01  5.184727E+01  1.165358E+02
 3.111500E+02  5.193127E+01  5.193447E+01  1.168165E+02
 3.121500E+02  5.201837E+01  5.202156E+01  1.170960E+02
 3.131500E+02  5.210535E+01  5.210855E+01  1.173742E+02
 3.141500E+02  5.219223E+01  5.219543E+01  1.176512E+02
 3.151500E+02  5.227901E+01  5.228220E+01  1.179270E+02
 3.161500E+02  5.236568E+01  5.236888E+01  1.182016E+02
 3.171500E+02  5.245225E+01  5.245545E+01  1.184750E+02
 3.181500E+02  5.253873E+01  5.254193E+01  1.187472E+02
 3.191500E+02  5.262511E+01  5.262832E+01  1.190183E+02
 3.201500E+02  5.271141E+01  5.271462E+01  1.192883E+02
 3.211500E+02  5.279763E+01  5.280084E+01  1.195572E+02
 3.221500E+02  5.288378E+01  5.288698E+01  1.198250E+02
 3.231500E+02  5.296985E+01  5.297306E+01  1.200918E+02
 3.241500E+02  5.305587E+01  5.305908E+01  1.203576E+02
 3.251500E+02  5.314184E+01  5.314504E+01  1.206224E+02
 3.261500E+02  5.322776E+01  5.323097E+01  1.208863E+02
 3.271500E+02  5.331365E+01  5.331686E+01  1.211492E+02
 3.281500E+02  5.339951E+01  5.340272E+01  1.214113E+02
 3.291500E+02  5.348536E+01  5.348857E+01  1.216725E+02
