#         T/K          A/kJ          G/kJ
  2.731500000000E+02  -8.170337723201E+00  -8.163557074450E+00
  2.741500000000E+02  -8.358785447141E+00  -8.351999653171E+00
  2.751500000000E+02  -8.547906914657E+00  -8.541115933003E+00
  2.761500000000E+02  -8.737697026170E+00  -8.730900814097E+00
  2.771500000000E+02  -8.928150825978E+00  -8.921349339917E+00
  2.781500000000E+02  -9.119263503220E+00  -9.112456698744E+00
  2.791500000000E+02  -9.311030386486E+00  -9.304218218311E+00
  2.801500000000E+02  -9.503446946570E+00  -9.496629368587E+00
  2.811500000000E+02  -9.696508779804E+00  -9.689685745127E+00
  2.821500000000E+02  -9.890211607150E+00  -9.883383068188E+00
  2.831500000000E+02  -1.008455125103E+01  -1.007771715958E+01
  2.841500000000E+02  -1.027952363272E+01  -1.027268394006E+01
  2.851500000000E+02  -1.047512475318E+01  -1.046827941019E+01
  2.861500000000E+02  -1.067135067860E+01  -1.066449963589E+01
  2.871500000000E+02  -1.086819752902E+01  -1.086134073707E+01
  2.881500000000E+02  -1.106566145649E+01  -1.105879886576E+01
  2.891500000000E+02  -1.126373863837E+01  -1.125687019946E+01
  2.901500000000E+02  -1.146242525653E+01  -1.145555092036E+01
  2.911500000000E+02  -1.166171748706E+01  -1.165483720496E+01
  2.921500000000E+02  -1.186161148579E+01  -1.185472520970E+01
  2.931500000000E+02  -1.206210337484E+01  -1.205521105742E+01
  2.941500000000E+02  -1.226318923165E+01  -1.225629082649E+01
  2.951500000000E+02  -1.246486507729E+01  -1.245796053899E+01
  2.961500000000E+02  -1.266712686623E+01  -1.266021615061E+01
  2.971500000000E+02  -1.286997047695E+01  -1.286305354113E+01
  2.981500000000E+02  -1.307339170347E+01  -1.306646850604E+01
  2.991500000000E+02  -1.327738624789E+01  -1.327045674905E+01
  3.001500000000E+02  -1.348194971399E+01  -1.347501387566E+01
  3.011500000000E+02  -1.368707760182E+01  -1.368013538777E+01
  3.021500000000E+02  -1.389276530343E+01  -1.388581667937E+01
  3.031500000000E+02  -1.409900809965E+01  -1.409205303336E+01
  3.041500000000E+02  -1.430580115805E+01  -1.429883961944E+01
  3.051500000000E+02  -1.451313953197E+01  -1.450617149318E+01
  3.061500000000E+02  -1.472101816072E+01  -1.471404359618E+01
  3.071500000000E+02  -1.492943187089E+01  -1.492245075737E+01
  3.081500000000E+02  -1.513837537885E+01  -1.513138769552E+01
  3.091500000000E+02  -1.534784329325E+01  -1.534084902170E+01
  3.101500000000E+02  -1.555783012447E+01  -1.555082924871E+01
  3.111500000000E+02  -1.576833028172E+01  -1.576132278820E+01
  3.121500000000E+02  -1.597933808711E+01  -1.597232396468E+01
  3.131500000000E+02  -1.619084778066E+01  -1.618382702058E+01
  3.141500000000E+02  -1.640285352905E+01  -1.639582612489E+01
  3.151500000000E+02  -1.661534943499E+01  -1.660831538263E+01
  3.161500000000E+02  -1.682832954744E+01  -1.682128884493E+01
  3.171500000000E+02  -1.704178787227E+01  -1.703474051980E+01
  3.181500000000E+02  -1.725571838360E+01  -1.724866438337E+01
  3.191500000000E+02  -1.747011503541E+01  -1.746305439154E+01
