#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  2.936544E-01  9.920042E-02  1.183004E-02  1.552722E-02  1.727526E-02  2.059860E-02  1.008788E-02  4.218380E-03  5.633631E-05  3.955861E-03  8.421538E-03  8.808535E-03  1.232601E-02  9.300342E-04  7.551035E-03  5.806138E-03  4.149571E-03  4.419209E-03  2.676434E-04  1.304481E-02  2.029909E-03  4.283700E-03  6.010488E-05  1.107380E-01  1.290841E-01  8.448454E-02  3.181485E-04  5.392453E-04  8.948516E-01  1.217703E+00  8.971749E-01  2.376255E-03  3.602212E-02  3.614420E-02  8.495287E-01  3.211657E+00  3.662431E-02  5.379459E-03  3.890716E-01  1.323485E-01  2.502537E-01  2.219858E-02  1.949271E-02  3.078240E-02  9.548099E-03  1.000956E-02  6.082262E-02  1.176296E-01  6.908458E-03  2.877417E-02  6.587039E-03  5.448961E-04  2.183486E-03  3.050731E-03  4.208539E-04  4.202644E-04  1.636149E-03  1.118175E-04  3.714967E-03  6.171222E-03  3.863676E-04
 2.741500E+02  2.953660E-01  9.802523E-02  1.134944E-02  1.490146E-02  1.658030E-02  1.977618E-02  9.336674E-03  3.917543E-03  5.252438E-05  3.673267E-03  7.827960E-03  8.182266E-03  1.144150E-02  8.212709E-04  6.733793E-03  5.175561E-03  3.704863E-03  3.769771E-03  2.287476E-04  1.365839E-02  2.161501E-03  4.497873E-03  6.556249E-05  1.128428E-01  1.325067E-01  8.573366E-02  3.344966E-04  5.661308E-04  8.880089E-01  1.207443E+00  8.985513E-01  2.413380E-03  3.640407E-02  3.652622E-02  8.605675E-01  3.287637E+00  3.742425E-02  5.451341E-03  3.831648E-01  1.309636E-01  2.459828E-01  2.213291E-02  1.941828E-02  3.019359E-02  9.334750E-03  9.773634E-03  5.751678E-02  1.122774E-01  6.652979E-03  2.741936E-02  6.280911E-03  5.155487E-04  2.069124E-03  2.884728E-03  3.938376E-04  3.898439E-04  1.516614E-03  1.041845E-04  3.413394E-03  5.657787E-03  3.430203E-04
 2.751500E+02  2.968151E-01  9.671662E-02  1.086616E-02  1.427172E-02  1.588079E-02  1.894776E-02  8.619712E-03  3.628933E-03  4.884487E-05  3.402213E-03  7.257720E-03  7.581233E-03  1.059357E-02  7.231212E-04  5.987138E-03  4.599759E-03  3.297946E-03  3.204888E-03  1.948400E-04  1.429462E-02  2.300406E-03  4.720812E-03  7.146751E-05  1.149662E-01  1.359881E-01  8.698977E-02  3.515518E-04  5.941436E-04  8.812585E-01  1.197335E+00  8.999124E-01  2.450799E-03  3.678742E-02  3.690963E-02  8.716677E-01  3.362032E+00  3.820461E-02  5.519269E-03  3.770930E-01  1.295018E-01  2.416311E-01  2.203323E-02  1.931427E-02  2.957424E-02  9.113741E-03  9.530356E-03  5.432987E-02  1.070428E-01  6.393926E-03  2.607783E-02  5.977382E-03  4.868742E-04  1.957077E-03  2.722699E-03  3.676114E-04  3.607234E-04  1.402314E-03  9.682688E-05  3.128758E-03  5.174680E-03  3.036494E-04
 2.761500E+02  2.980007E-01  9.528460E-02  1.038307E-02  1.364177E-02  1.518093E-02  1.811838E-02  7.938722E-03  3.353442E-03  4.531185E-05  3.143528E-03  6.712676E-03  7.007318E-03  9.784758E-03  6.349456E-04  5.308220E-03  4.076469E-03  2.927397E-03  2.715917E-03  1.654245E-04  1.495369E-02  2.446904E-03  4.952704E-03  7.785119E-05  1.171067E-01  1.395270E-01  8.825207E-02  3.693356E-04  6.233164E-04  8.745957E-01  1.187372E+00  9.012553E-01  2.488503E-03  3.717202E-02  3.729429E-02  8.828260E-01  3.434704E+00  3.896416E-02  5.583195E-03  3.708761E-01  1.279691E-01  2.372122E-01  2.190109E-02  1.918211E-02  2.892823E-02  8.886344E-03  9.281081E-03  5.126519E-02  1.019382E-01  6.132982E-03  2.475616E-02  5.677969E-03  4.589805E-04  1.847796E-03  2.565235E-03  3.422930E-04  3.329845E-04  1.293552E-03  8.977161E-05  2.861305E-03  4.722090E-03  2.680551E-04
 2.771500E+02  2.989281E-01  9.373965E-02  9.902646E-03  1.301488E-02  1.448436E-02  1.729236E-02  7.294595E-03  3.091610E-03  4.193486E-05  2.897716E-03  6.193991E-03  6.461676E-03  9.016572E-03  5.560389E-04  4.693444E-03  3.602860E-03  2.591367E-03  2.294435E-03  1.400140E-04  1.563618E-02  2.601338E-03  5.193820E-03  8.474793E-05  1.192639E-01  1.431234E-01  8.952026E-02  3.878716E-04  6.536854E-04  8.680155E-01  1.177546E+00  9.025766E-01  2.526481E-03  3.755771E-02  3.768002E-02  8.940383E-01  3.505568E+00  3.970207E-02  5.643091E-03  3.645314E-01  1.263708E-01  2.327363E-01  2.173806E-02  1.902325E-02  2.825908E-02  8.653652E-03  9.026965E-03  4.832387E-02  9.697223E-02  5.871591E-03  2.345949E-02  5.383872E-03  4.319434E-04  1.741604E-03  2.412751E-03  3.179650E-04  3.066724E-04  1.190491E-03  8.303615E-05  2.610936E-03  4.299639E-03  2.360024E-04
 2.781500E+02  2.996022E-01  9.209282E-02  9.427312E-03  1.239423E-02  1.379463E-02  1.647397E-02  6.687923E-03  2.843856E-03  3.872187E-05  2.665161E-03  5.702585E-03  5.945203E-03  8.290169E-03  4.857080E-04  4.139099E-03  3.176021E-03  2.287937E-03  1.932684E-03  1.181581E-04  1.634250E-02  2.764035E-03  5.444391E-03  9.219355E-05  1.214369E-01  1.467766E-01  9.079373E-02  4.071828E-04  6.852858E-04  8.615127E-01  1.167849E+00  9.038724E-01  2.564718E-03  3.794431E-02  3.806665E-02  9.053001E-01  3.574541E+00  4.041758E-02  5.698957E-03  3.580775E-01  1.247128E-01  2.282155E-01  2.154601E-02  1.883937E-02  2.757050E-02  8.416828E-03  8.769230E-03  4.550699E-02  9.215319E-02  5.611190E-03  2.219280E-02  5.096254E-03  4.058349E-04  1.638813E-03  2.265636E-03  2.947000E-04  2.818209E-04  1.093247E-03  7.663509E-05  2.377470E-03  3.906821E-03  2.072564E-04
 2.791500E+02  3.000299E-01  9.035540E-02  8.959231E-03  1.178268E-02  1.311493E-02  1.566701E-02  6.118810E-03  2.610392E-03  3.567806E-05  2.446058E-03  5.238966E-03  5.458365E-03  7.606103E-03  4.232563E-04  3.641233E-03  2.792859E-03  2.015042E-03  1.623451E-03  9.943588E-05  1.707313E-02  2.935342E-03  5.704668E-03  1.002262E-04  1.236248E-01  1.504861E-01  9.207197E-02  4.272926E-04  7.181533E-04  8.550820E-01  1.158274E+00  9.051388E-01  2.603202E-03  3.833161E-02  3.845397E-02  9.166063E-01  3.641560E+00  4.111014E-02  5.750816E-03  3.515326E-01  1.230010E-01  2.236607E-01  2.132689E-02  1.863227E-02  2.686612E-02  8.176975E-03  8.509033E-03  4.281472E-02  8.748782E-02  5.353084E-03  2.096034E-02  4.816109E-03  3.807111E-04  1.539669E-03  2.124192E-03  2.725501E-04  2.584432E-04  1.001858E-03  7.057750E-05  2.160556E-03  3.542859E-03  1.815746E-04
 2.801500E+02  3.002193E-01  8.853879E-02  8.500343E-03  1.118280E-02  1.244810E-02  1.487492E-02  5.586970E-03  2.391262E-03  3.280639E-05  2.240442E-03  4.803304E-03  5.001279E-03  6.964436E-03  3.680007E-04  3.195795E-03  2.450212E-03  1.770551E-03  1.360133E-03  8.346052E-05  1.782855E-02  3.115615E-03  5.974903E-03  1.088863E-04  1.258270E-01  1.542514E-01  9.335441E-02  4.482246E-04  7.523239E-04  8.487182E-01  1.148813E+00  9.063714E-01  2.641915E-03  3.871940E-02  3.884176E-02  9.279516E-01  3.706579E+00  4.177937E-02  5.798709E-03  3.449145E-01  1.212414E-01  2.190826E-01  2.108278E-02  1.840378E-02  2.614947E-02  7.935157E-03  8.247482E-03  4.024653E-02  8.298149E-02  5.098465E-03  1.976571E-02  4.544289E-03  3.566154E-04  1.444369E-03  1.988650E-03  2.515509E-04  2.365364E-04  9.163003E-04  6.486804E-05  1.959723E-03  3.206783E-03  1.587144E-04
 2.811500E+02  3.001796E-01  8.665431E-02  8.052353E-03  1.059684E-02  1.179668E-02  1.410073E-02  5.091767E-03  2.186358E-03  3.010768E-05  2.048207E-03  4.395463E-03  4.573740E-03  6.364787E-03  3.192798E-04  2.798710E-03  2.144905E-03  1.552308E-03  1.136735E-03  6.987942E-05  1.860927E-02  3.305222E-03  6.255350E-03  1.182166E-04  1.280427E-01  1.580718E-01  9.464050E-02  4.700029E-04  7.878341E-04  8.424159E-01  1.139459E+00  9.075659E-01  2.680842E-03  3.910744E-02  3.922980E-02  9.393300E-01  3.769568E+00  4.242506E-02  5.842698E-03  3.382405E-01  1.194397E-01  2.144918E-01  2.081583E-02  1.815584E-02  2.542395E-02  7.692384E-03  7.985624E-03  3.780131E-02  7.863828E-02  4.848397E-03  1.861191E-02  4.281504E-03  3.335790E-04  1.353062E-03  1.859171E-03  2.317222E-04  2.160831E-04  8.364911E-04  5.950727E-05  1.774395E-03  2.897467E-03  1.384369E-04
 2.821500E+02  2.999209E-01  8.471307E-02  7.616722E-03  1.002675E-02  1.116283E-02  1.334705E-02  4.632266E-03  1.995438E-03  2.758087E-05  1.869119E-03  4.015036E-03  4.175263E-03  5.806389E-03  2.764603E-04  2.445945E-03  1.873801E-03  1.358168E-03  9.478623E-04  5.837416E-05  1.941579E-02  3.504544E-03  6.546268E-03  1.282624E-04  1.302711E-01  1.619468E-01  9.592967E-02  4.926514E-04  8.247202E-04  8.361702E-01  1.130203E+00  9.087179E-01  2.719965E-03  3.949550E-02  3.961784E-02  9.507358E-01  3.830510E+00  4.304713E-02  5.882861E-03  3.315276E-01  1.176016E-01  2.098982E-01  2.052821E-02  1.789039E-02  2.469280E-02  7.449607E-03  7.724439E-03  3.547735E-02  7.446103E-02  4.603818E-03  1.750131E-02  4.028324E-03  3.116214E-04  1.265849E-03  1.735852E-03  2.130696E-04  1.970528E-04  7.623005E-04  5.449211E-05  1.603913E-03  2.613661E-03  1.205098E-04
