#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  2.603338E-02  2.525170E-02  2.940522E-04                                 112
 2.741500E+02  2.604104E-02  2.525170E-02  2.924757E-04                                 112
 2.751500E+02  2.604862E-02  2.525170E-02  2.892570E-04                                 112
 2.761500E+02  2.605611E-02  2.525170E-02  2.857992E-04                                 112
 2.771500E+02  2.606351E-02  2.525170E-02  2.821670E-04                                 112
 2.781500E+02  2.607082E-02  2.525170E-02  2.783845E-04                                 112
 2.791500E+02  2.607803E-02  2.525170E-02  2.744966E-04                                 112
 2.801500E+02  2.608513E-02  2.525170E-02  2.705388E-04                                 112
 2.811500E+02  2.609214E-02  2.525170E-02  2.665446E-04                                 112
 2.821500E+02  2.609904E-02  2.525170E-02  2.625444E-04                                 112
 2.831500E+02  2.610584E-02  2.525170E-02  2.585658E-04                                 112
 2.841500E+02  2.611254E-02  2.525170E-02  2.546334E-04                                 112
 2.851500E+02  2.611914E-02  2.525170E-02  2.507683E-04                                 112
 2.861500E+02  2.612564E-02  2.525170E-02  2.469888E-04                                 112
 2.871500E+02  2.613205E-02  2.525170E-02  2.433101E-04                                 112
 2.881500E+02  2.613836E-02  2.525170E-02  2.397445E-04                                 112
 2.891500E+02  2.614458E-02  2.525170E-02  2.363016E-04                                 112
 2.901500E+02  2.615072E-02  2.525170E-02  2.329890E-04                                 112
 2.911500E+02  2.615677E-02  2.525170E-02  2.298118E-04                                 112
 2.921500E+02  2.616274E-02  2.525170E-02  2.267735E-04                                 112
 2.931500E+02  2.616863E-02  2.525170E-02  2.238758E-04                                 112
 2.941500E+02  2.617446E-02  2.525170E-02  2.211190E-04                                 112
 2.951500E+02  2.618021E-02  2.525170E-02  2.185026E-04                                 112
 2.961500E+02  2.618590E-02  2.525170E-02  2.160248E-04                                 112
 2.971500E+02  2.619152E-02  2.525170E-02  2.136831E-04                                 112
 2.981500E+02  2.619709E-02  2.525170E-02  2.114744E-04                                 112
 2.991500E+02  2.620260E-02  2.525170E-02  2.093953E-04                                 112
 3.001500E+02  2.620806E-02  2.525170E-02  2.074418E-04                                 112
 3.011500E+02  2.621348E-02  2.525170E-02  2.056098E-04                                 112
 3.021500E+02  2.621884E-02  2.525170E-02  2.038949E-04                                 112
 3.031500E+02  2.622417E-02  2.525170E-02  2.022929E-04                                 112
 3.041500E+02  2.622945E-02  2.525170E-02  2.007993E-04                                 112
 3.051500E+02  2.623470E-02  2.525170E-02  1.994098E-04                                 112
 3.061500E+02  2.623992E-02  2.525170E-02  1.981199E-04                                 112
 3.071500E+02  2.624510E-02  2.525170E-02  1.969256E-04                                 112
 3.081500E+02  2.625025E-02  2.525170E-02  1.958228E-04                                 112
 3.091500E+02  2.625538E-02  2.525170E-02  1.948074E-04                                 112
 3.101500E+02  2.626048E-02  2.525170E-02  1.938757E-04                                 112
 3.111500E+02  2.626556E-02  2.525170E-02  1.930240E-04                                 112
 3.121500E+02  2.627062E-02  2.525170E-02  1.922488E-04                                 112
 3.131500E+02  2.627566E-02  2.525170E-02  1.915469E-04                                 112
 3.141500E+02  2.628069E-02  2.525170E-02  1.909151E-04                                 112
 3.151500E+02  2.628570E-02  2.525170E-02  1.903504E-04                                 112
 3.161500E+02  2.629069E-02  2.525170E-02  1.898500E-04                                 112
 3.171500E+02  2.629568E-02  2.525170E-02  1.894112E-04                                 112
 3.181500E+02  2.630066E-02  2.525170E-02  1.890315E-04                                 112
 3.191500E+02  2.630562E-02  2.525170E-02  1.887087E-04                                 112
 3.201500E+02  2.631058E-02  2.525170E-02  1.884404E-04                                 112
 3.211500E+02  2.631554E-02  2.525170E-02  1.882246E-04                                 112
 3.221500E+02  2.632049E-02  2.525170E-02  1.880593E-04                                 112
 3.231500E+02  2.632544E-02  2.525170E-02  1.879428E-04                                 112
 3.241500E+02  2.633039E-02  2.525170E-02  1.878733E-04                                 112
 3.251500E+02  2.633533E-02  2.525170E-02  1.878493E-04                                 112
 3.261500E+02  2.634028E-02  2.525170E-02  1.878692E-04                                 112
 3.271500E+02  2.634523E-02  2.525170E-02  1.879318E-04                                 112
 3.281500E+02  2.635018E-02  2.525170E-02  1.880357E-04                                 112
 3.291500E+02  2.635514E-02  2.525170E-02  1.881796E-04                                 112
 3.301500E+02  2.636010E-02  2.525170E-02  1.883627E-04                                 112
 3.311500E+02  2.636507E-02  2.525170E-02  1.885837E-04                                 112
 3.321500E+02  2.637004E-02  2.525170E-02  1.888418E-04                                 112
 3.331500E+02  2.637503E-02  2.525170E-02  1.891361E-04                                 112
 3.341500E+02  2.638002E-02  2.525170E-02  1.894657E-04                                 112
 3.351500E+02  2.638503E-02  2.525170E-02  1.898300E-04                                 112
 3.361500E+02  2.639004E-02  2.525170E-02  1.902283E-04                                 112
 3.371500E+02  2.639507E-02  2.525170E-02  1.906599E-04                                 112
 3.381500E+02  2.640010E-02  2.525170E-02  1.911243E-04                                 112
 3.391500E+02  2.640516E-02  2.525170E-02  1.916209E-04                                 112
 3.401500E+02  2.641022E-02  2.525170E-02  1.921494E-04                                 112
 3.411500E+02  2.641531E-02  2.525170E-02  1.927093E-04                                 112
 3.421500E+02  2.642040E-02  2.525170E-02  1.933001E-04                                 112
 3.431500E+02  2.642552E-02  2.525170E-02  1.939216E-04                                 112
 3.441500E+02  2.643065E-02  2.525170E-02  1.945736E-04                                 112
 3.451500E+02  2.643581E-02  2.525170E-02  1.952556E-04                                 112
 3.461500E+02  2.644098E-02  2.525170E-02  1.959675E-04                                 112
 3.471500E+02  2.644617E-02  2.525170E-02  1.967092E-04                                 112
 3.481500E+02  2.645138E-02  2.525170E-02  1.974804E-04                                 112
 3.491500E+02  2.645662E-02  2.525170E-02  1.982811E-04                                 112
 3.501500E+02  2.646187E-02  2.525170E-02  1.991111E-04                                 112
 3.511500E+02  2.646715E-02  2.525170E-02  1.999703E-04                                 112
 3.521500E+02  2.647246E-02  2.525170E-02  2.008588E-04                                 112
 3.531500E+02  2.647779E-02  2.525170E-02  2.017766E-04                                 112
 3.541500E+02  2.648314E-02  2.525170E-02  2.027235E-04                                 112
 3.551500E+02  2.648853E-02  2.525170E-02  2.036997E-04                                 112
 3.561500E+02  2.649394E-02  2.525170E-02  2.047052E-04                                 112
 3.571500E+02  2.649937E-02  2.525170E-02  2.057401E-04                                 112
 3.581500E+02  2.650484E-02  2.525170E-02  2.068045E-04                                 112
 3.591500E+02  2.651034E-02  2.525170E-02  2.078985E-04                                 112
 3.601500E+02  2.651586E-02  2.525170E-02  2.090222E-04                                 112
 3.611500E+02  2.652142E-02  2.525170E-02  2.101758E-04                                 112
 3.621500E+02  2.652701E-02  2.525170E-02  2.113594E-04                                 112
 3.631500E+02  2.653263E-02  2.525170E-02  2.125733E-04                                 112
 3.641500E+02  2.653829E-02  2.525170E-02  2.138176E-04                                 112
 3.651500E+02  2.654398E-02  2.525170E-02  2.150926E-04                                 112
 3.661500E+02  2.654971E-02  2.525170E-02  2.163985E-04                                 112
 3.671500E+02  2.655547E-02  2.525170E-02  2.177356E-04                                 112
 3.681500E+02  2.656127E-02  2.525170E-02  2.191041E-04                                 112
 3.691500E+02  2.656711E-02  2.525170E-02  2.205042E-04                                 112
 3.701500E+02  2.657299E-02  2.525170E-02  2.219364E-04                                 112
 3.711500E+02  2.657891E-02  2.525170E-02  2.234008E-04                                 112
 3.721500E+02  2.658487E-02  2.525170E-02  2.248978E-04                                 112
 3.731500E+02  2.659087E-02  2.525170E-02  2.264278E-04                                 112
 3.741500E+02  2.659691E-02  2.525170E-02  2.279911E-04                                 112
 3.751500E+02  2.660299E-02  2.525170E-02  2.295879E-04                                 112
 3.761500E+02  2.660912E-02  2.525170E-02  2.312188E-04                                 112
 3.771500E+02  2.661530E-02  2.525170E-02  2.328841E-04                                 112
 3.781500E+02  2.662152E-02  2.525170E-02  2.345841E-04                                 112
 3.791500E+02  2.662779E-02  2.525170E-02  2.363192E-04                                 112
 3.801500E+02  2.663410E-02  2.525170E-02  2.380900E-04                                 112
 3.811500E+02  2.664047E-02  2.525170E-02  2.398967E-04                                 112
 3.821500E+02  2.664689E-02  2.525170E-02  2.417398E-04                                 112
 3.831500E+02  2.665335E-02  2.525170E-02  2.436197E-04                                 112
 3.841500E+02  2.665987E-02  2.525170E-02  2.455369E-04                                 112
 3.851500E+02  2.666645E-02  2.525170E-02  2.474919E-04                                 112
 3.861500E+02  2.667307E-02  2.525170E-02  2.494850E-04                                 112
 3.871500E+02  2.667975E-02  2.525170E-02  2.515169E-04                                 112
 3.881500E+02  2.668649E-02  2.525170E-02  5.844416E+02                                 112
 3.891500E+02  3.122007E+01  2.525170E-02  5.009561E-01                                 111
 3.901500E+02  3.130646E+01  2.525170E-02  2.758555E-03                                 111
 3.911500E+02  3.139280E+01  2.525170E-02  2.749315E-03                                 111
 3.921500E+02  3.147908E+01  2.525170E-02  2.740152E-03                                 111
 3.931500E+02  3.156531E+01  2.525170E-02  2.731067E-03                                 111
 3.941500E+02  3.165149E+01  2.525170E-02  2.722057E-03                                 111
 3.951500E+02  3.173763E+01  2.525170E-02  2.713123E-03                                 111
 3.961500E+02  3.182371E+01  2.525170E-02  2.704261E-03                                 111
 3.971500E+02  3.190974E+01  2.525170E-02  2.695473E-03                                 111
 3.981500E+02  3.199573E+01  2.525170E-02  2.686756E-03                                 111
 3.991500E+02  3.208167E+01  2.525170E-02  2.678830E-03                                 111
