#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  4.481322E+01  4.481791E+01  1.511508E+02
 2.741500E+02  4.502234E+01  4.502704E+01  1.519150E+02
 2.751500E+02  4.523081E+01  4.523552E+01  1.526741E+02
 2.761500E+02  4.543839E+01  4.544309E+01  1.534271E+02
 2.771500E+02  4.564480E+01  4.564951E+01  1.541732E+02
 2.781500E+02  4.584982E+01  4.585454E+01  1.549117E+02
 2.791500E+02  4.605322E+01  4.605794E+01  1.556417E+02
 2.801500E+02  4.625480E+01  4.625953E+01  1.563625E+02
 2.811500E+02  4.645437E+01  4.645909E+01  1.570736E+02
 2.821500E+02  4.665175E+01  4.665648E+01  1.577744E+02
 2.831500E+02  4.684679E+01  4.685153E+01  1.584645E+02
 2.841500E+02  4.703937E+01  4.704411E+01  1.591434E+02
 2.851500E+02  4.722937E+01  4.723411E+01  1.598109E+02
 2.861500E+02  4.741670E+01  4.742144E+01  1.604667E+02
 2.871500E+02  4.760128E+01  4.760603E+01  1.611107E+02
 2.881500E+02  4.778307E+01  4.778782E+01  1.617427E+02
 2.891500E+02  4.796202E+01  4.796678E+01  1.623627E+02
 2.901500E+02  4.813812E+01  4.814288E+01  1.629706E+02
 2.911500E+02  4.831135E+01  4.831612E+01  1.635667E+02
 2.921500E+02  4.848173E+01  4.848650E+01  1.641509E+02
 2.931500E+02  4.864928E+01  4.865405E+01  1.647234E+02
 2.941500E+02  4.881402E+01  4.881880E+01  1.652845E+02
 2.951500E+02  4.897601E+01  4.898079E+01  1.658342E+02
 2.961500E+02  4.913527E+01  4.914006E+01  1.663729E+02
 2.971500E+02  4.929188E+01  4.929667E+01  1.669009E+02
 2.981500E+02  4.944590E+01  4.945069E+01  1.674183E+02
 2.991500E+02  4.959738E+01  4.960217E+01  1.679256E+02
 3.001500E+02  4.974640E+01  4.975120E+01  1.684229E+02
 3.011500E+02  4.989304E+01  4.989784E+01  1.689107E+02
 3.021500E+02  5.003737E+01  5.004217E+01  1.693891E+02
 3.031500E+02  5.017947E+01  5.018427E+01  1.698587E+02
 3.041500E+02  5.031941E+01  5.032422E+01  1.703195E+02
 3.051500E+02  5.045728E+01  5.046209E+01  1.707721E+02
 3.061500E+02  5.059315E+01  5.059796E+01  1.712166E+02
 3.071500E+02  5.072710E+01  5.073191E+01  1.716535E+02
 3.081500E+02  5.085920E+01  5.086402E+01  1.720829E+02
 3.091500E+02  5.098954E+01  5.099437E+01  1.725052E+02
 3.101500E+02  5.111819E+01  5.112302E+01  1.729207E+02
 3.111500E+02  5.124522E+01  5.125005E+01  1.733296E+02
 3.121500E+02  5.137070E+01  5.137554E+01  1.737322E+02
 3.131500E+02  5.149471E+01  5.149955E+01  1.741289E+02
 3.141500E+02  5.161731E+01  5.162215E+01  1.745198E+02
 3.151500E+02  5.173856E+01  5.174340E+01  1.749051E+02
 3.161500E+02  5.185854E+01  5.186338E+01  1.752852E+02
 3.171500E+02  5.197730E+01  5.198215E+01  1.756603E+02
 3.181500E+02  5.209490E+01  5.209975E+01  1.760305E+02
 3.191500E+02  5.221141E+01  5.221626E+01  1.763962E+02
 3.201500E+02  5.232688E+01  5.233173E+01  1.767574E+02
 3.211500E+02  5.244136E+01  5.244622E+01  1.771145E+02
 3.221500E+02  5.255491E+01  5.255977E+01  1.774675E+02
 3.231500E+02  5.266758E+01  5.267244E+01  1.778167E+02
 3.241500E+02  5.277941E+01  5.278428E+01  1.781623E+02
 3.251500E+02  5.289047E+01  5.289534E+01  1.785043E+02
 3.261500E+02  5.300078E+01  5.300566E+01  1.788431E+02
 3.271500E+02  5.311041E+01  5.311528E+01  1.791787E+02
 3.281500E+02  5.321938E+01  5.322426E+01  1.795113E+02
 3.291500E+02  5.332775E+01  5.333263E+01  1.798411E+02
 3.301500E+02  5.343555E+01  5.344043E+01  1.801681E+02
 3.311500E+02  5.354282E+01  5.354770E+01  1.804925E+02
 3.321500E+02  5.364959E+01  5.365448E+01  1.808145E+02
 3.331500E+02  5.375592E+01  5.376081E+01  1.811341E+02
 3.341500E+02  5.386181E+01  5.386671E+01  1.814515E+02
 3.351500E+02  5.396733E+01  5.397222E+01  1.817668E+02
 3.361500E+02  5.407248E+01  5.407738E+01  1.820801E+02
 3.371500E+02  5.417731E+01  5.418221E+01  1.823915E+02
 3.381500E+02  5.428184E+01  5.428675E+01  1.827011E+02
 3.391500E+02  5.438611E+01  5.439102E+01  1.830090E+02
 3.401500E+02  5.449014E+01  5.449505E+01  1.833153E+02
 3.411500E+02  5.459395E+01  5.459887E+01  1.836200E+02
 3.421500E+02  5.469758E+01  5.470249E+01  1.839234E+02
 3.431500E+02  5.480104E+01  5.480596E+01  1.842253E+02
 3.441500E+02  7.720938E+01  7.994597E+01  2.574505E+02
 3.451500E+02  7.725993E+01  8.000588E+01  2.576245E+02
 3.461500E+02  7.731043E+01  8.006572E+01  2.577979E+02
 3.471500E+02  7.736088E+01  8.012551E+01  2.579706E+02
 3.481500E+02  7.741129E+01  8.018523E+01  2.581426E+02
 3.491500E+02  7.746166E+01  8.024490E+01  2.583139E+02
 3.501500E+02  7.751198E+01  8.030451E+01  2.584846E+02
 3.511500E+02  7.756226E+01  8.036407E+01  2.586547E+02
 3.521500E+02  7.761250E+01  8.042358E+01  2.588241E+02
 3.531500E+02  7.766271E+01  8.048303E+01  2.589929E+02
 3.541500E+02  7.771288E+01  8.054244E+01  2.591611E+02
 3.551500E+02  7.776301E+01  8.060180E+01  2.593287E+02
 3.561500E+02  7.781311E+01  8.066112E+01  2.594957E+02
 3.571500E+02  7.786319E+01  8.072039E+01  2.596621E+02
 3.581500E+02  7.791323E+01  8.077962E+01  2.598279E+02
 3.591500E+02  7.796325E+01  8.083882E+01  2.599931E+02
 3.601500E+02  7.801324E+01  8.089797E+01  2.601578E+02
 3.611500E+02  7.806320E+01  8.095709E+01  2.603219E+02
 3.621500E+02  7.811314E+01  8.101617E+01  2.604855E+02
 3.631500E+02  7.816306E+01  8.107523E+01  2.606485E+02
 3.641500E+02  7.821296E+01  8.113425E+01  2.608110E+02
 3.651500E+02  7.826284E+01  8.119323E+01  2.609729E+02
 3.661500E+02  7.831270E+01  8.125220E+01  2.611343E+02
 3.671500E+02  7.836255E+01  8.131113E+01  2.612953E+02
 3.681500E+02  7.841238E+01  8.137004E+01  2.614557E+02
 3.691500E+02  7.846219E+01  8.142892E+01  2.616156E+02
 3.701500E+02  7.851199E+01  8.148778E+01  2.617750E+02
 3.711500E+02  7.856178E+01  8.154662E+01  2.619339E+02
 3.721500E+02  7.861156E+01  8.160544E+01  2.620923E+02
 3.731500E+02  7.866133E+01  8.166423E+01  2.622503E+02
 3.741500E+02  7.871109E+01  8.172301E+01  2.624078E+02
 3.751500E+02  7.876084E+01  8.178178E+01  2.625648E+02
 3.761500E+02  7.881059E+01  8.184052E+01  2.627213E+02
 3.771500E+02  7.886033E+01  8.189926E+01  2.628774E+02
 3.781500E+02  7.891006E+01  8.195797E+01  2.630331E+02
 3.791500E+02  7.895979E+01  8.201668E+01  2.631883E+02
 3.801500E+02  7.900952E+01  8.207538E+01  2.633431E+02
 3.811500E+02  7.905924E+01  8.213406E+01  2.634974E+02
 3.821500E+02  7.910897E+01  8.219273E+01  2.636513E+02
 3.831500E+02  7.915869E+01  8.225140E+01  2.638048E+02
 3.841500E+02  7.920842E+01  8.231006E+01  2.639578E+02
 3.851500E+02  7.925814E+01  8.236871E+01  2.641104E+02
 3.861500E+02  7.930787E+01  8.242736E+01  2.642627E+02
 3.871500E+02  7.935761E+01  8.248600E+01  2.644145E+02
 3.881500E+02  7.940734E+01  8.254464E+01  2.645659E+02
 3.891500E+02  7.945708E+01  8.260328E+01  2.647169E+02
 3.901500E+02  7.950683E+01  8.266191E+01  2.648676E+02
 3.911500E+02  7.955658E+01  8.272054E+01  2.650178E+02
 3.921500E+02  7.960634E+01  8.277918E+01  2.651677E+02
 3.931500E+02  7.965610E+01  8.283781E+01  2.653171E+02
 3.941500E+02  7.970588E+01  8.289644E+01  2.654662E+02
 3.951500E+02  7.975566E+01  8.295508E+01  2.656149E+02
 3.961500E+02  7.980545E+01  8.301372E+01  2.657633E+02
 3.971500E+02  7.985525E+01  8.307236E+01  2.659113E+02
 3.981500E+02  7.990507E+01  8.313100E+01  2.660589E+02
 3.991500E+02  7.995489E+01  8.318966E+01  2.662062E+02
