#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  2.680279E+01  2.680617E+01  1.202238E+02
 2.741500E+02  2.694984E+01  2.695322E+01  1.207612E+02
 2.751500E+02  2.709413E+01  2.709752E+01  1.212866E+02
 2.761500E+02  2.723553E+01  2.723892E+01  1.217996E+02
 2.771500E+02  2.737393E+01  2.737732E+01  1.222998E+02
 2.781500E+02  2.750925E+01  2.751263E+01  1.227872E+02
 2.791500E+02  2.764143E+01  2.764482E+01  1.232616E+02
 2.801500E+02  2.777046E+01  2.777386E+01  1.237230E+02
 2.811500E+02  2.789635E+01  2.789975E+01  1.241716E+02
 2.821500E+02  2.801913E+01  2.802253E+01  1.246075E+02
 2.831500E+02  2.813885E+01  2.814224E+01  1.250311E+02
 2.841500E+02  2.825557E+01  2.825897E+01  1.254426E+02
 2.851500E+02  2.836939E+01  2.837279E+01  1.258424E+02
 2.861500E+02  2.848039E+01  2.848379E+01  1.262310E+02
 2.871500E+02  2.858869E+01  2.859210E+01  1.266089E+02
 2.881500E+02  2.869440E+01  2.869781E+01  1.269764E+02
 2.891500E+02  2.879763E+01  2.880104E+01  1.273340E+02
 2.901500E+02  2.889852E+01  2.890192E+01  1.276823E+02
 2.911500E+02  2.899716E+01  2.900057E+01  1.280217E+02
 2.921500E+02  2.909370E+01  2.909711E+01  1.283527E+02
 2.931500E+02  2.918823E+01  2.919164E+01  1.286758E+02
 2.941500E+02  2.928089E+01  2.928430E+01  1.289913E+02
 2.951500E+02  2.937178E+01  2.937519E+01  1.292998E+02
 2.961500E+02  2.946100E+01  2.946442E+01  1.296016E+02
 2.971500E+02  2.954867E+01  2.955209E+01  1.298971E+02
 2.981500E+02  2.963488E+01  2.963830E+01  1.301867E+02
 2.991500E+02  2.971973E+01  2.972314E+01  1.304708E+02
 3.001500E+02  2.980329E+01  2.980671E+01  1.307497E+02
 3.011500E+02  2.988567E+01  2.988909E+01  1.310237E+02
 3.021500E+02  2.996693E+01  2.997035E+01  1.312931E+02
 3.031500E+02  3.004715E+01  3.005058E+01  1.315582E+02
 3.041500E+02  3.012641E+01  3.012983E+01  1.318192E+02
 3.051500E+02  3.020476E+01  3.020819E+01  1.320764E+02
 3.061500E+02  3.028228E+01  3.028570E+01  1.323300E+02
 3.071500E+02  3.035901E+01  3.036244E+01  1.325802E+02
 3.081500E+02  3.043502E+01  3.043845E+01  1.328273E+02
 3.091500E+02  3.051035E+01  3.051378E+01  1.330714E+02
 3.101500E+02  3.058505E+01  3.058848E+01  1.333126E+02
 3.111500E+02  3.065918E+01  3.066261E+01  1.335513E+02
 3.121500E+02  3.073276E+01  3.073619E+01  1.337874E+02
 3.131500E+02  3.080585E+01  3.080928E+01  1.340211E+02
