#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8
 3.841500E+02  3.163340E-02  1.322000E-05  7.636238E-10  1.029281E-09  1.151839E-09  1.408357E-09  1.905794E-13  1.041746E-13  1.909624E-15  9.665359E-14  2.234252E-13  2.214380E-13  2.935357E-13  2.130941E-18  3.769518E-17  2.800704E-17  2.276346E-17  3.289189E-21  2.323510E-22
 3.851500E+02  3.155156E-02  1.308736E-05  7.458323E-10  1.005469E-09  1.125233E-09  1.376048E-09  1.830543E-13  1.002315E-13  1.841154E-15  9.298860E-14  2.150682E-13  2.130793E-13  2.823632E-13  2.001523E-18  3.558258E-17  2.643138E-17  2.150071E-17  3.040218E-21  2.149794E-22
 3.861500E+02  3.147015E-02  1.295681E-05  7.285587E-10  9.823461E-10  1.099397E-09  1.344669E-09  1.758688E-13  9.646019E-14  1.775536E-15  8.948346E-14  2.070715E-13  2.050838E-13  2.716795E-13  1.880661E-18  3.359997E-17  2.495299E-17  2.031495E-17  2.811404E-21  1.989985E-22
 3.871500E+02  3.138915E-02  1.282831E-05  7.117855E-10  9.598897E-10  1.074304E-09  1.314188E-09  1.690059E-13  9.285219E-14  1.712634E-15  8.613036E-14  1.994178E-13  1.974338E-13  2.614609E-13  1.767747E-18  3.173869E-17  2.356537E-17  1.920109E-17  2.601016E-21  1.842900E-22
 3.881500E+02  3.130857E-02  1.270182E-05  6.954956E-10  9.380769E-10  1.049930E-09  1.284575E-09  1.624494E-13  8.939963E-14  1.652323E-15  8.292193E-14  1.920905E-13  1.901126E-13  2.516845E-13  1.662218E-18  2.999068E-17  2.226250E-17  1.815440E-17  2.407478E-21  1.707463E-22
 3.891500E+02  3.122840E-02  1.257730E-05  6.796728E-10  9.168860E-10  1.026250E-09  1.255801E-09  1.561842E-13  8.609501E-14  1.594483E-15  7.985120E-14  1.850741E-13  1.831043E-13  2.423291E-13  1.563555E-18  2.834849E-17  2.103875E-17  1.717050E-17  2.229356E-21  1.582692E-22
 3.901500E+02  3.114864E-02  1.245472E-05  6.643013E-10  8.962963E-10  1.003240E-09  1.227838E-09  1.501958E-13  8.293124E-14  1.539000E-15  7.691154E-14  1.783538E-13  1.763941E-13  2.333744E-13  1.471275E-18  2.680516E-17  1.988894E-17  1.624530E-17  2.065346E-21  1.467696E-22
 3.911500E+02  3.106929E-02  1.233402E-05  6.493659E-10  8.762878E-10  9.808799E-10  1.200659E-09  1.444705E-13  7.990161E-14  1.485765E-15  7.409670E-14  1.719156E-13  1.699676E-13  2.248011E-13  1.384935E-18  2.535425E-17  1.880821E-17  1.537499E-17  1.914261E-21  1.361659E-22
 3.921500E+02  3.099034E-02  1.221518E-05  6.348523E-10  8.568411E-10  9.591464E-10  1.174239E-09  1.389955E-13  7.699973E-14  1.434677E-15  7.140074E-14  1.657462E-13  1.638116E-13  2.165912E-13  1.304122E-18  2.398976E-17  1.779206E-17  1.455605E-17  1.775017E-21  1.263839E-22
 3.931500E+02  3.091178E-02  1.209816E-05  6.207464E-10  8.379377E-10  9.380195E-10  1.148552E-09  1.337586E-13  7.421957E-14  1.385637E-15  6.881803E-14  1.598330E-13  1.579131E-13  2.087272E-13  1.228455E-18  2.270610E-17  1.683632E-17  1.378518E-17  1.646628E-21  1.173559E-22
 3.941500E+02  3.083363E-02  1.198292E-05  6.070347E-10  8.195598E-10  9.174792E-10  1.123575E-09  1.287481E-13  7.155542E-14  1.338553E-15  6.634325E-14  1.541641E-13  1.522602E-13  2.011929E-13  1.157581E-18  2.149807E-17  1.593709E-17  1.305932E-17  1.528195E-21  1.090200E-22
 3.951500E+02  3.075586E-02  1.186943E-05  5.937044E-10  8.016902E-10  8.975063E-10  1.099284E-09  1.239533E-13  6.900185E-14  1.293336E-15  6.397135E-14  1.487282E-13  1.468414E-13  1.939729E-13  1.091171E-18  2.036085E-17  1.509074E-17  1.237562E-17  1.418896E-21  1.013197E-22
 3.961500E+02  3.067849E-02  1.175765E-05  5.807428E-10  7.843124E-10  8.780824E-10  1.075657E-09  1.193636E-13  6.655370E-14  1.249905E-15  6.169752E-14  1.435145E-13  1.416458E-13  1.870524E-13  1.028924E-18  1.928992E-17  1.429389E-17  1.173141E-17  1.317983E-21  9.420349E-23
 3.971500E+02  3.060151E-02  1.164755E-05  5.681382E-10  7.674104E-10  8.591897E-10  1.052673E-09  1.149694E-13  6.420610E-14  1.208178E-15  5.951721E-14  1.385127E-13  1.366630E-13  1.804174E-13  9.705567E-19  1.828110E-17  1.354342E-17  1.112421E-17  1.224769E-21  8.762415E-23
 3.981500E+02  3.052491E-02  1.153910E-05  5.558788E-10  7.509689E-10  8.408111E-10  1.030311E-09  1.107612E-13  6.195442E-14  1.168080E-15  5.742612E-14  1.337133E-13  1.318834E-13  1.740549E-13  9.158088E-19  1.733045E-17  1.283637E-17  1.055171E-17  1.138632E-21  8.153854E-23
 3.991500E+02  3.044869E-02  1.143227E-05  5.439535E-10  7.349732E-10  8.229302E-10  1.008552E-09  1.067304E-13  5.979424E-14  1.129541E-15  5.542014E-14  1.291070E-13  1.272975E-13  1.679521E-13  8.644380E-19  1.643436E-17  1.217003E-17  1.001176E-17  1.058998E-21  7.590719E-23
