#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  5.978409E-01  3.365161E-01  6.686857E-02  8.776661E-02  9.764733E-02  1.164323E-01  9.501205E-02  3.973056E-02  5.306002E-04  3.725804E-02  7.931775E-02  8.296266E-02  1.160918E-01  1.459557E-02  1.185028E-01  9.111914E-02  6.512166E-02  1.155607E-01  6.998776E-03  2.312858E-02  1.280036E-03  1.019515E-03  2.616386E-02  1.114811E-02  3.498877E-02  5.053052E-03  2.359491E-03  1.450593E-03  1.933689E-03  6.915608E-04  2.844907E-03  4.116135E-01  5.773603E-03  1.894502E-02  3.930481E-03  2.610234E-01  2.820607E-02  7.187820E-02  4.981859E-02  5.499650E-02  1.418463E-02  2.755933E-02  2.523702E-01  9.080422E-02  1.193147E-01  1.444741E-01  4.448227E-02  4.972008E-02  9.632862E-03  1.469051E-01  2.475447E-02  2.027649E-02
 2.741500E+02  6.148981E-01  3.461947E-01  6.799812E-02  8.927940E-02  9.933785E-02  1.184854E-01  9.489745E-02  3.981769E-02  5.338550E-04  3.733489E-02  7.956296E-02  8.316411E-02  1.162908E-01  1.416083E-02  1.161080E-01  8.924003E-02  6.388140E-02  1.102700E-01  6.691118E-03  2.431490E-02  1.367482E-03  1.072388E-03  2.677995E-02  1.132001E-02  3.558030E-02  5.088770E-03  2.390564E-03  1.461904E-03  1.949107E-03  6.996281E-04  2.882287E-03  4.294288E-01  6.001313E-03  1.975599E-02  4.059121E-03  2.620155E-01  2.806821E-02  7.155756E-02  5.135370E-02  5.610987E-02  1.447406E-02  2.778438E-02  2.477352E-01  8.945047E-02  1.171281E-01  1.464119E-01  4.468348E-02  4.924715E-02  9.601035E-03  1.442175E-01  2.436415E-02  1.980943E-02
 2.751500E+02  6.322771E-01  3.559916E-01  6.910858E-02  9.076789E-02  1.010015E-01  1.205074E-01  9.472526E-02  3.987971E-02  5.367746E-04  3.738820E-02  7.975782E-02  8.331303E-02  1.164168E-01  1.373097E-02  1.136867E-01  8.734245E-02  6.262300E-02  1.051527E-01  6.392718E-03  2.555489E-02  1.460241E-03  1.127551E-03  2.740320E-02  1.149148E-02  3.617176E-02  5.123376E-03  2.421298E-03  1.472903E-03  1.964109E-03  7.075778E-04  2.919255E-03  4.478299E-01  6.235233E-03  2.059206E-02  4.190058E-03  2.629285E-01  2.792243E-02  7.121614E-02  5.290889E-02  5.721731E-02  1.476201E-02  2.799812E-02  2.431027E-01  8.808481E-02  1.149425E-01  1.482900E-01  4.486004E-02  4.875303E-02  9.563128E-03  1.414953E-01  2.396531E-02  1.933979E-02
 2.761500E+02  6.499755E-01  3.659005E-01  7.019829E-02  9.222989E-02  1.026359E-01  1.224955E-01  9.449571E-02  3.991648E-02  5.393532E-04  3.741785E-02  7.990191E-02  8.340908E-02  1.164693E-01  1.330634E-02  1.112426E-01  8.542918E-02  6.134846E-02  1.002073E-01  6.103549E-03  2.685045E-02  1.558579E-03  1.185069E-03  2.803322E-02  1.166232E-02  3.676247E-02  5.156790E-03  2.451644E-03  1.483566E-03  1.978666E-03  7.153970E-04  2.955757E-03  4.668247E-01  6.475366E-03  2.145341E-02  4.323224E-03  2.637596E-01  2.776862E-02  7.085364E-02  5.448298E-02  5.831736E-02  1.504813E-02  2.820011E-02  2.384741E-01  8.670779E-02  1.127585E-01  1.501050E-01  4.501152E-02  4.823823E-02  9.519201E-03  1.387418E-01  2.355850E-02  1.886826E-02
 2.771500E+02  6.679922E-01  3.759156E-01  7.126571E-02  9.366333E-02  1.042387E-01  1.244468E-01  9.420911E-02  3.992789E-02  5.415854E-04  3.742376E-02  7.999490E-02  8.345203E-02  1.164483E-01  1.288722E-02  1.087792E-01  8.350288E-02  6.005966E-02  9.543161E-02  5.823551E-03  2.820362E-02  1.662780E-03  1.245010E-03  2.866963E-02  1.183232E-02  3.735178E-02  5.188936E-03  2.481557E-03  1.493870E-03  1.992746E-03  7.230724E-04  2.991732E-03  4.864219E-01  6.721717E-03  2.234022E-02  4.458547E-03  2.645060E-01  2.760666E-02  7.046975E-02  5.607485E-02  5.940859E-02  1.533202E-02  2.838993E-02  2.338505E-01  8.531989E-02  1.105766E-01  1.518538E-01  4.513749E-02  4.770321E-02  9.469313E-03  1.359603E-01  2.314425E-02  1.839544E-02
 2.781500E+02  6.863260E-01  3.860305E-01  7.230929E-02  9.506612E-02  1.058075E-01  1.263585E-01  9.386589E-02  3.991390E-02  5.434666E-04  3.740589E-02  8.003654E-02  8.344171E-02  1.163536E-01  1.247390E-02  1.062999E-01  8.156621E-02  5.875853E-02  9.082348E-02  5.552654E-03  2.961647E-02  1.773134E-03  1.307443E-03  2.931203E-02  1.200127E-02  3.793902E-02  5.219733E-03  2.510984E-03  1.503790E-03  2.006317E-03  7.305903E-04  3.027123E-03  5.066296E-01  6.974280E-03  2.325264E-02  4.595947E-03  2.651651E-01  2.743646E-02  7.006420E-02  5.768326E-02  6.048952E-02  1.561331E-02  2.856716E-02  2.292332E-01  8.392165E-02  1.083975E-01  1.535334E-01  4.523756E-02  4.714850E-02  9.413537E-03  1.331539E-01  2.272309E-02  1.792197E-02
 2.791500E+02  7.049752E-01  3.962386E-01  7.332748E-02  9.643622E-02  1.073401E-01  1.282278E-01  9.346659E-02  3.987449E-02  5.449927E-04  3.736424E-02  8.002671E-02  8.337810E-02  1.161854E-01  1.206664E-02  1.038081E-01  7.962177E-02  5.744693E-02  8.638044E-02  5.290774E-03  3.109113E-02  1.889944E-03  1.372433E-03  2.995996E-02  1.216896E-02  3.852345E-02  5.249100E-03  2.539877E-03  1.513304E-03  2.019347E-03  7.379367E-04  3.061867E-03  5.274553E-01  7.233036E-03  2.419078E-02  4.735339E-03  2.657341E-01  2.725791E-02  6.963671E-02  5.930692E-02  6.155867E-02  1.589161E-02  2.873140E-02  2.246233E-01  8.251362E-02  1.062216E-01  1.551405E-01  4.531138E-02  4.657463E-02  9.351957E-03  1.303259E-01  2.229556E-02  1.744845E-02
 2.801500E+02  7.239377E-01  4.065332E-01  7.431878E-02  9.777158E-02  1.088342E-01  1.300519E-01  9.301183E-02  3.980972E-02  5.461606E-04  3.729887E-02  7.996537E-02  8.326127E-02  1.159439E-01  1.166569E-02  1.013073E-01  7.767215E-02  5.612678E-02  8.209993E-02  5.037819E-03  3.262976E-02  2.013520E-03  1.440048E-03  3.061296E-02  1.233516E-02  3.910433E-02  5.276955E-03  2.568181E-03  1.522386E-03  2.031801E-03  7.450971E-04  3.095900E-03  5.489060E-01  7.497955E-03  2.515470E-02  4.876626E-03  2.662106E-01  2.707095E-02  6.918707E-02  6.094447E-02  6.261450E-02  1.616652E-02  2.888226E-02  2.200222E-01  8.109639E-02  1.040497E-01  1.566724E-01  4.535864E-02  4.598217E-02  9.284668E-03  1.274796E-01  2.186221E-02  1.697548E-02
 2.811500E+02  7.432111E-01  4.169068E-01  7.528169E-02  9.907020E-02  1.102875E-01  1.318281E-01  9.250238E-02  3.971968E-02  5.469677E-04  3.720987E-02  7.985260E-02  8.309136E-02  1.156294E-01  1.127129E-02  9.880070E-02  7.571993E-02  5.479993E-02  7.797926E-02  4.793683E-03  3.423458E-02  2.144185E-03  1.510353E-03  3.127052E-02  1.249962E-02  3.968087E-02  5.303214E-03  2.595844E-03  1.531011E-03  2.043647E-03  7.520570E-04  3.129159E-03  5.709880E-01  7.768994E-03  2.614442E-02  5.019705E-03  2.665918E-01  2.687549E-02  6.871507E-02  6.259446E-02  6.365549E-02  1.643765E-02  2.901934E-02  2.154314E-01  7.967058E-02  1.018825E-01  1.581261E-01  4.537908E-02  4.537174E-02  9.211777E-03  1.246181E-01  2.142360E-02  1.650366E-02
 2.821500E+02  7.627924E-01  4.273520E-01  7.621475E-02  1.003301E-01  1.116979E-01  1.335538E-01  9.193905E-02  3.960452E-02  5.474122E-04  3.709740E-02  7.968856E-02  8.286868E-02  1.152425E-01  1.088366E-02  9.629172E-02  7.376759E-02  5.346823E-02  7.401557E-02  4.558254E-03  3.590782E-02  2.282270E-03  1.583411E-03  3.193208E-02  1.266211E-02  4.025228E-02  5.327795E-03  2.622809E-03  1.539154E-03  2.054851E-03  7.588011E-04  3.161576E-03  5.937069E-01  8.046096E-03  2.715991E-02  5.164465E-03  2.668752E-01  2.667147E-02  6.822054E-02  6.425539E-02  6.468006E-02  1.670459E-02  2.914228E-02  2.108522E-01  7.823684E-02  9.972055E-02  1.594989E-01  4.537249E-02  4.474398E-02  9.133403E-03  1.217448E-01  2.098029E-02  1.603355E-02
