#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  2.585959E-02  2.483452E-02  6.314618E-03  8.288089E-03  9.221157E-03  1.099508E-02  1.020531E-02  4.267488E-03  5.699216E-05  4.001914E-03  8.519578E-03  8.911081E-03  1.246951E-02  1.671717E-03  1.357283E-02  1.043641E-02  7.458768E-03  1.354930E-02  8.205951E-04  5.818059E-04  1.303556E-04  2.970611E-04  4.168084E-06  7.371311E-03  8.592528E-03  5.060785E-03  1.905770E-05  3.230182E-05  4.630794E-02  6.301526E-02  4.642817E-02  1.229695E-04  1.864119E-03  1.870437E-03  4.396251E-02  4.072178E-01  5.014653E-03  7.070194E-04  4.601663E-02  1.565324E-02  2.556993E-02  6.001245E-03  5.269728E-03  7.988033E-03  2.229702E-03  2.337465E-03  1.227040E-02  2.373069E-02  3.539673E-03  1.326714E-02  3.037140E-03  2.170461E-04  8.697387E-04  1.215185E-03  3.831339E-04  3.825973E-04  1.489506E-03  1.017956E-04  2.921716E-03  4.853490E-03  5.999684E-04
 2.741500E+02  2.643005E-02  2.508705E-02  6.230481E-03  8.180427E-03  9.102054E-03  1.085649E-02  9.772872E-03  4.100565E-03  5.497826E-05  3.844878E-03  8.193673E-03  8.564532E-03  1.197604E-02  1.536635E-03  1.259923E-02  9.683708E-03  6.931965E-03  1.210388E-02  7.344566E-04  6.121393E-04  1.387694E-04  3.102372E-04  4.522121E-06  7.432871E-03  8.728118E-03  5.055936E-03  1.972613E-05  3.338620E-05  4.500969E-02  6.120056E-02  4.554405E-02  1.223248E-04  1.845180E-03  1.851371E-03  4.361880E-02  4.214138E-01  5.153789E-03  7.169237E-04  4.511516E-02  1.542012E-02  2.489318E-02  6.085537E-03  5.339136E-03  7.928137E-03  2.194454E-03  2.297629E-03  1.162136E-02  2.268583E-02  3.487863E-03  1.286968E-02  2.948039E-03  2.079787E-04  8.347102E-04  1.163735E-03  3.690749E-04  3.653324E-04  1.421257E-03  9.763391E-05  2.749302E-03  4.557037E-03  5.516233E-04
 2.751500E+02  2.698416E-02  2.529967E-02  6.133977E-03  8.056426E-03  8.964747E-03  1.069606E-02  9.333800E-03  3.929567E-03  5.289135E-05  3.684064E-03  7.858976E-03  8.209290E-03  1.147118E-02  1.408146E-03  1.165886E-02  8.957190E-03  6.422148E-03  1.077437E-02  6.550237E-04  6.436585E-04  1.476176E-04  3.237893E-04  4.901788E-06  7.491620E-03  8.861485E-03  5.048991E-03  2.040449E-05  3.448481E-05  4.373628E-02  5.942295E-02  4.466206E-02  1.216316E-04  1.825735E-03  1.831801E-03  4.326030E-02  4.355877E-01  5.290560E-03  7.261512E-04  4.419010E-02  1.517583E-02  2.421205E-02  6.160334E-03  5.400130E-03  7.855960E-03  2.156320E-03  2.254891E-03  1.099151E-02  2.165589E-02  3.429203E-03  1.245742E-02  2.855404E-03  1.988729E-04  7.994047E-04  1.112137E-03  3.545566E-04  3.479132E-04  1.352514E-03  9.338833E-05  2.580303E-03  4.267586E-03  5.056049E-04
 2.761500E+02  2.751906E-02  2.547066E-02  6.025671E-03  7.916816E-03  8.810045E-03  1.051475E-02  8.890786E-03  3.755609E-03  5.074594E-05  3.520521E-03  7.517704E-03  7.847682E-03  1.095821E-02  1.286492E-03  1.075523E-02  8.259519E-03  5.931331E-03  9.557393E-03  5.821336E-04  6.763541E-04  1.569109E-04  3.377151E-04  5.308518E-06  7.547602E-03  8.992606E-03  5.040141E-03  2.109303E-05  3.559806E-05  4.249001E-02  5.768543E-02  4.378520E-02  1.208976E-04  1.805908E-03  1.811848E-03  4.288986E-02  4.496930E-01  5.424553E-03  7.346840E-04  4.324513E-02  1.492153E-02  2.352919E-02  6.225223E-03  5.452372E-03  7.771956E-03  2.115544E-03  2.209518E-03  1.038205E-02  2.064419E-02  3.364114E-03  1.203297E-02  2.759831E-03  1.897778E-04  7.640207E-04  1.060665E-03  3.396864E-04  3.304488E-04  1.283701E-03  8.908797E-05  2.415494E-03  3.986355E-03  4.620154E-04
 2.771500E+02  2.803266E-02  2.559884E-02  5.906210E-03  7.762433E-03  8.638873E-03  1.031364E-02  8.446309E-03  3.579732E-03  4.855579E-05  3.355224E-03  7.171935E-03  7.481884E-03  1.044016E-02  1.171792E-03  9.890923E-03  7.592636E-03  5.461023E-03  8.448346E-03  5.155459E-04  7.102337E-04  1.666633E-04  3.520172E-04  5.743890E-06  7.600940E-03  9.121557E-03  5.029585E-03  2.179209E-05  3.672651E-05  4.127262E-02  5.599024E-02  4.291594E-02  1.201298E-04  1.785804E-03  1.791619E-03  4.250996E-02  4.636908E-01  5.555422E-03  7.425098E-04  4.228367E-02  1.465832E-02  2.284682E-02  6.279883E-03  5.495604E-03  7.676619E-03  2.072354E-03  2.161754E-03  9.793774E-03  1.965331E-02  3.293023E-03  1.159872E-02  2.661866E-03  1.807349E-04  7.287267E-04  1.009550E-03  3.245620E-04  3.130351E-04  1.215191E-03  8.475895E-05  2.255477E-03  3.714276E-03  4.209063E-04
 2.781500E+02  2.852299E-02  2.568343E-02  5.776352E-03  7.594258E-03  8.452321E-03  1.009402E-02  8.002818E-03  3.402979E-03  4.633487E-05  3.189152E-03  6.823756E-03  7.114074E-03  9.920079E-03  1.064104E-03  9.068067E-03  6.958126E-03  5.012483E-03  7.442147E-03  4.549888E-04  7.453042E-04  1.768891E-04  3.666995E-04  6.209570E-06  7.651781E-03  9.248449E-03  5.017532E-03  2.250213E-05  3.787094E-05  4.008570E-02  5.433937E-02  4.205668E-02  1.193349E-04  1.765528E-03  1.771220E-03  4.212311E-02  4.775431E-01  5.682850E-03  7.496220E-04  4.130916E-02  1.438733E-02  2.216705E-02  6.324084E-03  5.529646E-03  7.570534E-03  2.026995E-03  2.111862E-03  9.227326E-03  1.868565E-02  3.216413E-03  1.115710E-02  2.562065E-03  1.717837E-04  6.936844E-04  9.590092E-04  3.092816E-04  2.957653E-04  1.147340E-03  8.042696E-05  2.100790E-03  3.452161E-03  3.823054E-04
 2.791500E+02  2.898826E-02  2.572403E-02  5.636949E-03  7.413402E-03  8.251622E-03  9.857334E-03  7.562692E-03  3.226377E-03  4.409717E-05  3.023265E-03  6.475227E-03  6.746399E-03  9.400948E-03  9.634300E-04  8.288295E-03  6.357198E-03  4.586705E-03  6.533329E-03  4.001643E-04  7.815716E-04  1.876030E-04  3.817668E-04  6.707320E-06  7.700298E-03  9.373424E-03  5.004200E-03  2.322376E-05  3.903232E-05  3.893065E-02  5.273455E-02  4.120966E-02  1.185200E-04  1.745183E-03  1.750754E-03  4.173176E-02  4.912136E-01  5.806555E-03  7.560198E-04  4.032504E-02  1.410970E-02  2.149193E-02  6.357686E-03  5.554400E-03  7.454364E-03  1.979720E-03  2.060114E-03  8.683218E-03  1.774333E-02  3.134813E-03  1.071054E-02  2.460986E-03  1.629615E-04  6.590476E-04  9.092502E-04  2.939416E-04  2.787275E-04  1.080491E-03  7.611690E-05  1.951898E-03  3.200702E-03  3.462170E-04
 2.801500E+02  2.942686E-02  2.572063E-02  5.488940E-03  7.221087E-03  8.038135E-03  9.605205E-03  7.128199E-03  3.050919E-03  4.185641E-05  2.858494E-03  6.128350E-03  6.380939E-03  8.885655E-03  8.697110E-04  7.552751E-03  5.790685E-03  4.184415E-03  5.716123E-03  3.507529E-04  8.190416E-04  1.988204E-04  3.972249E-04  7.239007E-06  7.746679E-03  9.496654E-03  4.989807E-03  2.395767E-05  4.021183E-05  3.780863E-02  5.117724E-02  4.037696E-02  1.176918E-04  1.724868E-03  1.730320E-03  4.133831E-02  5.046681E-01  5.926292E-03  7.617078E-04  3.933470E-02  1.382659E-02  2.082336E-02  6.380645E-03  5.569852E-03  7.328843E-03  1.930791E-03  2.006787E-03  8.161816E-03  1.682827E-02  3.048790E-03  1.026143E-02  2.359181E-03  1.543028E-04  6.249596E-04  8.604630E-04  2.786356E-04  2.620045E-04  1.014959E-03  7.185245E-05  1.809189E-03  2.960457E-03  3.126232E-04
 2.811500E+02  2.983743E-02  2.567364E-02  5.333329E-03  7.018626E-03  7.813318E-03  9.339361E-03  6.701468E-03  2.877549E-03  3.962586E-05  2.695723E-03  5.785037E-03  6.019674E-03  8.376939E-03  7.828345E-04  6.862090E-03  5.259041E-03  3.806067E-03  4.984551E-03  3.064194E-04  8.577199E-04  2.105572E-04  4.130812E-04  7.806608E-06  7.791131E-03  9.618338E-03  4.974574E-03  2.470469E-05  4.141080E-05  3.672061E-02  4.966860E-02  3.956047E-02  1.168569E-04  1.704679E-03  1.710013E-03  4.094506E-02  5.178749E-01  6.041854E-03  7.666958E-04  3.834144E-02  1.353915E-02  2.016313E-02  6.393011E-03  5.576069E-03  7.194764E-03  1.880476E-03  1.952161E-03  7.663339E-03  1.594209E-02  2.958937E-03  9.812093E-03  2.257184E-03  1.458390E-04  5.915517E-04  8.128201E-04  2.634525E-04  2.456719E-04  9.510339E-04  6.765575E-05  1.672974E-03  2.731855E-03  2.814848E-04
 2.821500E+02  3.021860E-02  2.558381E-02  5.171200E-03  6.807437E-03  7.578748E-03  9.061676E-03  6.284527E-03  2.707181E-03  3.741856E-05  2.535806E-03  5.447141E-03  5.664519E-03  7.877443E-03  7.026500E-04  6.216602E-03  4.762443E-03  3.451914E-03  4.332614E-03  2.668243E-04  8.976037E-04  2.228283E-04  4.293419E-04  8.412185E-06  7.833853E-03  9.738672E-03  4.958720E-03  2.546575E-05  4.263078E-05  3.566743E-02  4.820962E-02  3.876201E-02  1.160220E-04  1.684709E-03  1.689927E-03  4.055431E-02  5.308032E-01  6.153066E-03  7.709991E-04  3.734859E-02  1.324854E-02  1.951299E-02  6.394938E-03  5.573206E-03  7.052997E-03  1.829051E-03  1.896529E-03  7.187936E-03  1.508628E-02  2.865889E-03  9.364857E-03  2.155534E-03  1.375999E-04  5.589498E-04  7.664849E-04  2.484792E-04  2.298005E-04  8.889854E-04  6.354802E-05  1.543511E-03  2.515233E-03  2.527489E-04
