#         T/K          A/kJ          G/kJ
  2.731500000000E+02   3.234020589597E+01   3.234338773938E+01
  2.741500000000E+02   3.223616016166E+01   3.223934262034E+01
  2.751500000000E+02   3.213185942611E+01   3.213504250644E+01
  2.761500000000E+02   3.202730324240E+01   3.203048695074E+01
  2.771500000000E+02   3.192249119018E+01   3.192567553287E+01
  2.781500000000E+02   3.181742287721E+01   3.182060786055E+01
  2.791500000000E+02   3.171209794066E+01   3.171528357090E+01
  2.801500000000E+02   3.160651604802E+01   3.160970233139E+01
  2.811500000000E+02   3.150067689844E+01   3.150386384110E+01
  2.821500000000E+02   3.139458022323E+01   3.139776783129E+01
  2.831500000000E+02   3.128822578688E+01   3.129141406638E+01
  2.841500000000E+02   3.118161338698E+01   3.118480234390E+01
  2.851500000000E+02   3.107474285581E+01   3.107793249606E+01
  2.861500000000E+02   3.096761405949E+01   3.097080438892E+01
  2.871500000000E+02   3.086022689865E+01   3.086341792301E+01
  2.881500000000E+02   3.075258130831E+01   3.075577303328E+01
  2.891500000000E+02   3.064467725762E+01   3.064786968879E+01
  2.901500000000E+02   3.053651474969E+01   3.053970789258E+01
  2.911500000000E+02   3.042809382095E+01   3.043128768098E+01
  2.921500000000E+02   3.031941454074E+01   3.032260912325E+01
  2.931500000000E+02   3.021047700987E+01   3.021367232012E+01
  2.941500000000E+02   3.010128136106E+01   3.010447740421E+01
  2.951500000000E+02   2.999182775657E+01   2.999502453770E+01
  2.961500000000E+02   2.988211638774E+01   2.988531391185E+01
  2.971500000000E+02   2.977214747361E+01   2.977534574563E+01
  2.981500000000E+02   2.966192125936E+01   2.966512028412E+01
  2.991500000000E+02   2.955143801531E+01   2.955463779759E+01
  3.001500000000E+02   2.944069803489E+01   2.944389857938E+01
  3.011500000000E+02   2.932970163324E+01   2.933290294458E+01
  3.021500000000E+02   2.921844914554E+01   2.922165122829E+01
  3.031500000000E+02   2.910694092505E+01   2.911014378373E+01
  3.041500000000E+02   2.899517734165E+01   2.899838098073E+01
  3.051500000000E+02   2.888315877969E+01   2.888636320358E+01
  3.061500000000E+02   2.877088563625E+01   2.877409084934E+01
  3.071500000000E+02   2.865835831927E+01   2.866156432591E+01
  3.081500000000E+02   2.854557724541E+01   2.854878404993E+01
  3.091500000000E+02   2.843254283861E+01   2.843575044531E+01
  3.101500000000E+02   2.831925552769E+01   2.832246394088E+01
  3.111500000000E+02   2.820571574473E+01   2.820892496871E+01
  3.121500000000E+02   2.809192392320E+01   2.809513396227E+01
  3.131500000000E+02   2.797788049563E+01   2.798109135411E+01
  3.141500000000E+02   2.786358589277E+01   2.786679757501E+01
  3.151500000000E+02   2.774904054083E+01   2.775225305119E+01
  3.161500000000E+02   2.763424486019E+01   2.763745820309E+01
  3.171500000000E+02   2.751919926362E+01   2.752241344352E+01
  3.181500000000E+02   2.740390415466E+01   2.740711917606E+01
  3.191500000000E+02   2.728835992589E+01   2.729157579337E+01
  3.201500000000E+02   2.717256695758E+01   2.717578367579E+01
  3.211500000000E+02   2.705652561601E+01   2.705974318968E+01
  3.221500000000E+02   2.694023625215E+01   2.694345468609E+01
