#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.262863E+01  6.475881E+01  2.003420E+02
 2.741500E+02  6.267411E+01  6.481446E+01  2.005454E+02
 2.751500E+02  6.271897E+01  6.486946E+01  2.007456E+02
 2.761500E+02  6.276328E+01  6.492383E+01  2.009429E+02
 2.771500E+02  6.280705E+01  6.497763E+01  2.011373E+02
 2.781500E+02  6.285033E+01  6.503090E+01  2.013292E+02
 2.791500E+02  6.289315E+01  6.508365E+01  2.015185E+02
 2.801500E+02  6.293553E+01  6.513592E+01  2.017054E+02
 2.811500E+02  6.297749E+01  6.518775E+01  2.018901E+02
 2.821500E+02  6.301907E+01  6.523915E+01  2.020726E+02
 2.831500E+02  6.306029E+01  6.529015E+01  2.022530E+02
 2.841500E+02  6.310116E+01  6.534078E+01  2.024315E+02
 2.851500E+02  6.314170E+01  6.539104E+01  2.026081E+02
 2.861500E+02  6.318193E+01  6.544097E+01  2.027829E+02
 2.871500E+02  6.322187E+01  6.549058E+01  2.029559E+02
 2.881500E+02  6.326154E+01  6.553988E+01  2.031273E+02
 2.891500E+02  6.330094E+01  6.558889E+01  2.032971E+02
 2.901500E+02  6.334009E+01  6.563763E+01  2.034654E+02
 2.911500E+02  6.337900E+01  6.568610E+01  2.036322E+02
 2.921500E+02  6.341768E+01  6.573433E+01  2.037975E+02
 2.931500E+02  6.345615E+01  6.578231E+01  2.039615E+02
 2.941500E+02  6.349441E+01  6.583006E+01  2.041241E+02
 2.951500E+02  6.353247E+01  6.587760E+01  2.042854E+02
 2.961500E+02  6.357034E+01  6.592493E+01  2.044455E+02
 2.971500E+02  6.360803E+01  6.597205E+01  2.046044E+02
 2.981500E+02  6.364555E+01  6.601898E+01  2.047620E+02
 2.991500E+02  6.368290E+01  6.606573E+01  2.049186E+02
 3.001500E+02  6.372009E+01  6.611230E+01  2.050740E+02
 3.011500E+02  6.375712E+01  6.615869E+01  2.052283E+02
 3.021500E+02  6.379401E+01  6.620493E+01  2.053816E+02
 3.031500E+02  6.383075E+01  6.625100E+01  2.055338E+02
 3.041500E+02  6.386736E+01  6.629692E+01  2.056850E+02
 3.051500E+02  6.390383E+01  6.634269E+01  2.058353E+02
 3.061500E+02  6.394018E+01  6.638832E+01  2.059846E+02
 3.071500E+02  6.397640E+01  6.643381E+01  2.061329E+02
 3.081500E+02  6.401251E+01  6.647917E+01  2.062803E+02
 3.091500E+02  6.404849E+01  6.652440E+01  2.064269E+02
 3.101500E+02  6.408437E+01  6.656950E+01  2.065725E+02
 3.111500E+02  6.412014E+01  6.661448E+01  2.067173E+02
 3.121500E+02  6.415581E+01  6.665935E+01  2.068613E+02
 3.131500E+02  6.419138E+01  6.670410E+01  2.070044E+02
 3.141500E+02  6.422685E+01  6.674875E+01  2.071468E+02
 3.151500E+02  6.426223E+01  6.679328E+01  2.072883E+02
 3.161500E+02  6.429751E+01  6.683771E+01  2.074291E+02
 3.171500E+02  6.433271E+01  6.688205E+01  2.075691E+02
 3.181500E+02  6.436782E+01  6.692628E+01  2.077083E+02
 3.191500E+02  6.440285E+01  6.697042E+01  2.078469E+02
 3.201500E+02  6.443779E+01  6.701447E+01  2.079847E+02
 3.211500E+02  6.447266E+01  6.705843E+01  2.081218E+02
 3.221500E+02  6.450746E+01  6.710230E+01  2.082582E+02
 3.231500E+02  6.454218E+01  6.714609E+01  2.083939E+02
 3.241500E+02  6.457682E+01  6.718980E+01  2.085289E+02
 3.251500E+02  6.461140E+01  6.723343E+01  2.086633E+02
 3.261500E+02  6.464592E+01  6.727698E+01  2.087970E+02
 3.271500E+02  6.468036E+01  6.732045E+01  2.089301E+02
 3.281500E+02  6.471475E+01  6.736385E+01  2.090626E+02
 3.291500E+02  6.474907E+01  6.740718E+01  2.091944E+02
 3.301500E+02  6.478333E+01  6.745045E+01  2.093257E+02
 3.311500E+02  6.481754E+01  6.749364E+01  2.094563E+02
 3.321500E+02  6.485169E+01  6.753677E+01  2.095864E+02
 3.331500E+02  6.488578E+01  6.757983E+01  2.097158E+02
 3.341500E+02  6.491982E+01  6.762284E+01  2.098447E+02
 3.351500E+02  6.495381E+01  6.766578E+01  2.099730E+02
 3.361500E+02  6.498775E+01  6.770866E+01  2.101008E+02
 3.371500E+02  6.502165E+01  6.775149E+01  2.102280E+02
 3.381500E+02  6.505549E+01  6.779426E+01  2.103547E+02
 3.391500E+02  6.508929E+01  6.783698E+01  2.104808E+02
 3.401500E+02  6.512305E+01  6.787965E+01  2.106064E+02
