#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  4.765735E-02  5.753690E-02  1.839163E-02  2.413945E-02  2.685706E-02  3.202370E-02  3.736644E-02  1.562528E-02  2.086750E-04  1.465288E-02  3.119417E-02  3.262765E-02  4.565672E-02  7.694856E-03  6.247526E-02  4.803845E-02  3.433245E-02  7.840377E-02  4.748418E-03  1.343775E-03  1.162597E-04  1.085654E-04  2.903610E-03  1.208780E-03  3.793802E-03  5.139024E-04  2.399635E-04  1.475273E-04  1.966589E-04  7.033269E-05  2.893309E-04  5.129364E-02  8.435516E-04  2.767961E-03  5.984788E-04  3.883221E-02  3.935828E-03  1.002976E-02  9.986719E-03  1.148960E-02  2.963382E-03  5.625330E-03  4.831681E-02  1.738466E-02  2.284305E-02  4.141201E-02  1.245756E-02  1.306047E-02  3.701417E-03  5.294567E-02  8.921692E-03  1.002658E-02
 2.741500E+02  4.910506E-02  5.931237E-02  1.874498E-02  2.461157E-02  2.738437E-02  3.266275E-02  3.741563E-02  1.569909E-02  2.104853E-04  1.472019E-02  3.136963E-02  3.278947E-02  4.585049E-02  7.486331E-03  6.138218E-02  4.717806E-02  3.377184E-02  7.503961E-02  4.553360E-03  1.412882E-03  1.240416E-04  1.138862E-04  2.959714E-03  1.220616E-03  3.836559E-03  5.139353E-04  2.414327E-04  1.476436E-04  1.968481E-04  7.065825E-05  2.910937E-04  5.353361E-02  8.759010E-04  2.883418E-03  6.165405E-04  3.882834E-02  3.895830E-03  9.932093E-03  1.030078E-02  1.171274E-02  3.021409E-03  5.658641E-03  4.725660E-02  1.706308E-02  2.234272E-02  4.200349E-02  1.250685E-02  1.291057E-02  3.693250E-03  5.196036E-02  8.778199E-03  9.808796E-03
 2.751500E+02  5.058391E-02  6.111608E-02  1.909500E-02  2.507957E-02  2.790716E-02  3.329673E-02  3.744322E-02  1.576375E-02  2.121775E-04  1.477889E-02  3.152686E-02  3.293217E-02  4.601750E-02  7.279468E-03  6.027091E-02  4.630454E-02  3.319955E-02  7.177624E-02  4.363610E-03  1.485063E-03  1.322732E-04  1.194048E-04  3.015588E-03  1.231980E-03  3.877903E-03  5.137023E-04  2.427748E-04  1.476826E-04  1.969341E-04  7.094626E-05  2.927032E-04  5.584633E-02  9.090173E-04  3.002059E-03  6.347825E-04  3.880603E-02  3.854275E-03  9.830326E-03  1.061897E-02  1.193346E-02  3.078823E-03  5.688851E-03  4.619696E-02  1.673881E-02  2.184260E-02  4.257798E-02  1.254844E-02  1.275438E-02  3.682681E-03  5.096054E-02  8.631277E-03  9.589104E-03
 2.761500E+02  5.209368E-02  6.294703E-02  1.944125E-02  2.554285E-02  2.842476E-02  3.392483E-02  3.744920E-02  1.581913E-02  2.137488E-04  1.482891E-02  3.166559E-02  3.305550E-02  4.615747E-02  7.074458E-03  5.914331E-02  4.541934E-02  3.261656E-02  6.861343E-02  4.179192E-03  1.560408E-03  1.409737E-04  1.251229E-04  3.071124E-03  1.242831E-03  3.917704E-03  5.131925E-04  2.439823E-04  1.476412E-04  1.969126E-04  7.119475E-05  2.941505E-04  5.823238E-02  9.428854E-04  3.123855E-03  6.531811E-04  3.876473E-02  3.811155E-03  9.724439E-03  1.094100E-02  1.215137E-02  3.135522E-03  5.715850E-03  4.513829E-02  1.641202E-02  2.134289E-02  4.313444E-02  1.258216E-02  1.259206E-02  3.669725E-03  4.994757E-02  8.481147E-03  9.367855E-03
 2.771500E+02  5.363447E-02  6.480446E-02  1.978328E-02  2.600084E-02  2.893653E-02  3.454629E-02  3.743357E-02  1.586517E-02  2.151966E-04  1.487017E-02  3.178562E-02  3.315929E-02  4.627022E-02  6.871468E-03  5.800107E-02  4.452375E-02  3.202382E-02  6.555045E-02  4.000105E-03  1.639022E-03  1.501633E-04  1.310426E-04  3.126219E-03  1.253131E-03  3.955832E-03  5.123953E-04  2.450479E-04  1.475161E-04  1.967791E-04  7.140171E-05  2.954266E-04  6.069248E-02  9.774902E-04  3.248775E-03  6.717124E-04  3.870390E-02  3.766461E-03  9.614403E-03  1.126661E-02  1.236608E-02  3.191406E-03  5.739529E-03  4.408093E-02  1.608284E-02  2.084374E-02  4.367183E-02  1.260788E-02  1.242375E-02  3.654399E-03  4.892266E-02  8.328007E-03  9.145362E-03
 2.781500E+02  5.520633E-02  6.668752E-02  2.012069E-02  2.645298E-02  2.944186E-02  3.516035E-02  3.739640E-02  1.590180E-02  2.165184E-04  1.490260E-02  3.188676E-02  3.324339E-02  4.635558E-02  6.670659E-03  5.684592E-02  4.361911E-02  3.142226E-02  6.258647E-02  3.826335E-03  1.721007E-03  1.598624E-04  1.371652E-04  3.180763E-03  1.262840E-03  3.992151E-03  5.113001E-04  2.459640E-04  1.473041E-04  1.965293E-04  7.156513E-05  2.965225E-04  6.322726E-02  1.012814E-03  3.376780E-03  6.903506E-04  3.862303E-02  3.720187E-03  9.500202E-03  1.159550E-02  1.257720E-02  3.246375E-03  5.759786E-03  4.302524E-02  1.575142E-02  2.034534E-02  4.418915E-02  1.262547E-02  1.224963E-02  3.636723E-03  4.788705E-02  8.172059E-03  8.921933E-03
 2.791500E+02  5.680927E-02  6.859533E-02  2.045305E-02  2.689871E-02  2.994010E-02  3.576625E-02  3.733780E-02  1.592896E-02  2.177123E-04  1.492618E-02  3.196887E-02  3.330768E-02  4.641346E-02  6.472184E-03  5.567957E-02  4.270674E-02  3.081283E-02  5.972053E-02  3.657863E-03  1.806467E-03  1.700916E-04  1.434918E-04  3.234643E-03  1.271918E-03  4.026528E-03  5.098966E-04  2.467232E-04  1.470021E-04  1.961590E-04  7.168304E-05  2.974292E-04  6.583723E-02  1.048838E-03  3.507822E-03  7.090680E-04  3.852163E-02  3.672330E-03  9.381826E-03  1.192737E-02  1.278433E-02  3.300324E-03  5.776517E-03  4.197161E-02  1.541795E-02  1.984787E-02  4.468542E-02  1.263480E-02  1.206986E-02  3.616724E-03  4.684200E-02  8.013514E-03  8.697877E-03
 2.801500E+02  5.844328E-02  7.052692E-02  2.077995E-02  2.733748E-02  3.043065E-02  3.636324E-02  3.725790E-02  1.594664E-02  2.187764E-04  1.494087E-02  3.203186E-02  3.335210E-02  4.644383E-02  6.276191E-03  5.450375E-02  4.178796E-02  3.019645E-02  5.695154E-02  3.494662E-03  1.895506E-03  1.808718E-04  1.500226E-04  3.287737E-03  1.280324E-03  4.058822E-03  5.081750E-04  2.473179E-04  1.466070E-04  1.956641E-04  7.175346E-05  2.981377E-04  6.852276E-02  1.085536E-03  3.641840E-03  7.278355E-04  3.839924E-02  3.622893E-03  9.259275E-03  1.226191E-02  1.298706E-02  3.353147E-03  5.789627E-03  4.092047E-02  1.508258E-02  1.935152E-02  4.515965E-02  1.263577E-02  1.188463E-02  3.594430E-03  4.578877E-02  7.852582E-03  8.473497E-03
 2.811500E+02  6.010831E-02  7.248131E-02  2.110097E-02  2.776874E-02  3.091289E-02  3.695058E-02  3.715690E-02  1.595483E-02  2.197092E-04  1.494668E-02  3.207566E-02  3.337663E-02  4.644670E-02  6.082819E-03  5.332015E-02  4.086406E-02  2.957408E-02  5.427832E-02  3.336696E-03  1.988227E-03  1.922236E-04  1.567572E-04  3.339922E-03  1.288016E-03  4.088894E-03  5.061258E-04  2.477410E-04  1.461159E-04  1.950407E-04  7.177448E-05  2.986392E-04  7.128412E-02  1.122885E-03  3.778761E-03  7.466219E-04  3.825540E-02  3.571881E-03  9.132562E-03  1.259876E-02  1.318499E-02  3.404738E-03  5.799023E-03  3.987226E-02  1.474552E-02  1.885652E-02  4.561092E-02  1.262828E-02  1.169415E-02  3.569878E-03  4.472864E-02  7.689483E-03  8.249094E-03
 2.821500E+02  6.180429E-02  7.445743E-02  2.141572E-02  2.819194E-02  3.138621E-02  3.752753E-02  3.703502E-02  1.595355E-02  2.205094E-04  1.494363E-02  3.210026E-02  3.338128E-02  4.642215E-02  5.892202E-03  5.213047E-02  3.993635E-02  2.894667E-02  5.169960E-02  3.183923E-03  2.084733E-03  2.041680E-04  1.636948E-04  3.391067E-03  1.294954E-03  4.116603E-03  5.037400E-04  2.479852E-04  1.455261E-04  1.942850E-04  7.174422E-05  2.989252E-04  7.412140E-02  1.160853E-03  3.918504E-03  7.653945E-04  3.808970E-02  3.519304E-03  9.001709E-03  1.293756E-02  1.337770E-02  3.454990E-03  5.804618E-03  3.882745E-02  1.440695E-02  1.836307E-02  4.603832E-02  1.261228E-02  1.149863E-02  3.543109E-03  4.366291E-02  7.524435E-03  8.024963E-03
