#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  3.434641E-02  3.293121E-02  5.364556E-04                                 112
 2.741500E+02  3.436483E-02  3.293121E-02  5.337921E-04                                 112
 2.751500E+02  3.438309E-02  3.293121E-02  5.284402E-04                                 112
 2.761500E+02  3.440117E-02  3.293121E-02  5.225291E-04                                 112
 2.771500E+02  3.441905E-02  3.293121E-02  5.161498E-04                                 112
 2.781500E+02  3.443670E-02  3.293121E-02  5.093738E-04                                 112
 2.791500E+02  3.445413E-02  3.293121E-02  5.022944E-04                                 112
 2.801500E+02  3.447131E-02  3.293121E-02  4.949940E-04                                 112
 2.811500E+02  3.448825E-02  3.293121E-02  4.875509E-04                                 112
 2.821500E+02  3.450494E-02  3.293121E-02  4.800377E-04                                 112
 2.831500E+02  3.452138E-02  3.293121E-02  4.725202E-04                                 112
 2.841500E+02  3.453757E-02  3.293121E-02  4.650572E-04                                 112
 2.851500E+02  3.455351E-02  3.293121E-02  4.577002E-04                                 112
 2.861500E+02  3.456920E-02  3.293121E-02  4.504931E-04                                 112
 2.871500E+02  3.458465E-02  3.293121E-02  4.434724E-04                                 112
 2.881500E+02  3.459987E-02  3.293121E-02  4.366679E-04                                 112
 2.891500E+02  3.461487E-02  3.293121E-02  4.301029E-04                                 112
 2.901500E+02  3.462965E-02  3.293121E-02  4.237950E-04                                 112
 2.911500E+02  3.464422E-02  3.293121E-02  4.177566E-04                                 112
 2.921500E+02  3.465859E-02  3.293121E-02  4.119955E-04                                 112
 2.931500E+02  3.467278E-02  3.293121E-02  4.065158E-04                                 112
 2.941500E+02  3.468678E-02  3.293121E-02  4.013183E-04                                 112
 2.951500E+02  3.470062E-02  3.293121E-02  3.964009E-04                                 112
 2.961500E+02  3.471429E-02  3.293121E-02  3.917596E-04                                 112
 2.971500E+02  3.472782E-02  3.293121E-02  3.873884E-04                                 112
 2.981500E+02  3.474120E-02  3.293121E-02  3.832766E-04                                 112
 2.991500E+02  3.475445E-02  3.293121E-02  3.794235E-04                                 112
 3.001500E+02  3.476757E-02  3.293121E-02  3.758201E-04                                 112
