#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.441599469820E+00   1.444047845146E+00
  2.741500000000E+02   1.348467095359E+00   1.350916225436E+00
  2.751500000000E+02   1.255070796507E+00   1.257520673565E+00
  2.761500000000E+02   1.161414289267E+00   1.163864905693E+00
  2.771500000000E+02   1.067501185268E+00   1.069952533646E+00
  2.781500000000E+02   9.733349858364E-01   9.757870589699E-01
  2.791500000000E+02   8.789190786629E-01   8.813718695986E-01
  2.801500000000E+02   7.842567345115E-01   7.867102365579E-01
  2.811500000000E+02   6.893511076865E-01   6.918053144275E-01
  2.821500000000E+02   5.942052342453E-01   5.966601395497E-01
  2.831500000000E+02   4.988220335503E-01   5.012776315790E-01
  2.841500000000E+02   4.032043096116E-01   4.056605948210E-01
  2.851500000000E+02   3.073547530901E-01   3.098117202338E-01
  2.861500000000E+02   2.112759440280E-01   2.137335881558E-01
  2.871500000000E+02   1.149703546385E-01   1.174286710944E-01
  2.881500000000E+02   1.844035277421E-02   2.089933719240E-02
  2.891500000000E+02  -7.831179542574E-02  -7.585214712580E-02
  2.901500000000E+02  -1.752839204187E-01  -1.728236120378E-01
  2.911500000000E+02  -2.724739471336E-01  -2.700129821996E-01
  2.921500000000E+02  -3.698798905423E-01  -3.674182723167E-01
  2.931500000000E+02  -4.674998520642E-01  -4.650375835498E-01
  2.941500000000E+02  -5.653320162662E-01  -5.628691002144E-01
  2.951500000000E+02  -6.633746466419E-01  -6.609110855609E-01
  2.961500000000E+02  -7.616260828641E-01  -7.591618790247E-01
  2.971500000000E+02  -8.600847369839E-01  -8.576198924290E-01
  2.981500000000E+02  -9.587490902770E-01  -9.562836068283E-01
  2.991500000000E+02  -1.057617690368E+00  -1.055151569633E+00
  3.001500000000E+02  -1.156689147714E+00  -1.154222391094E+00
  3.011500000000E+02  -1.255962133270E+00  -1.253494741967E+00
  3.021500000000E+02  -1.355435375511E+00  -1.352967350531E+00
  3.031500000000E+02  -1.455107657810E+00  -1.452638999974E+00
  3.041500000000E+02  -1.554977816389E+00  -1.552508526336E+00
  3.051500000000E+02  -1.655044737185E+00  -1.652574815378E+00
  3.061500000000E+02  -1.755307354444E+00  -1.752836801176E+00
  3.071500000000E+02  -1.855764648254E+00  -1.853293463653E+00
  3.081500000000E+02  -1.956415642432E+00  -1.953943826467E+00
  3.091500000000E+02  -2.057259403770E+00  -2.054786956252E+00
  3.101500000000E+02  -2.158295038133E+00  -2.155821958722E+00
  3.111500000000E+02  -2.259521690935E+00  -2.257047979145E+00
  3.121500000000E+02  -2.360938544580E+00  -2.358464199779E+00
  3.131500000000E+02  -2.462544817194E+00  -2.460069838611E+00
  3.141500000000E+02  -2.564339761222E+00  -2.561864147947E+00
  3.151500000000E+02  -2.666322662392E+00  -2.663846413383E+00
  3.161500000000E+02  -2.768492838041E+00  -2.766015952122E+00
  3.171500000000E+02  -2.870849636459E+00  -2.868372112327E+00
  3.181500000000E+02  -2.973392435610E+00  -2.970914271833E+00
  3.191500000000E+02  -3.076120642187E+00  -3.073641837210E+00
  3.201500000000E+02  -3.179033690670E+00  -3.176554242814E+00
  3.211500000000E+02  -3.282131042562E+00  -3.279650950027E+00
  3.221500000000E+02  -3.385412185380E+00  -3.382931446245E+00
  3.231500000000E+02  -3.488876632095E+00  -3.486395244323E+00
  3.241500000000E+02  -3.592523920333E+00  -3.590041881768E+00
  3.251500000000E+02  -3.696353611730E+00  -3.693870920100E+00
  3.261500000000E+02  -3.800365291301E+00  -3.797881944220E+00
  3.271500000000E+02  -3.904558566947E+00  -3.902074561913E+00
  3.281500000000E+02  -4.008933068758E+00  -4.006448403154E+00
  3.291500000000E+02  -4.113488448671E+00  -4.111003119768E+00
  3.301500000000E+02  -6.929999665100E+00  -4.266404213057E+00
  3.311500000000E+02  -7.144281113303E+00  -4.471663846663E+00
  3.321500000000E+02  -7.358681256844E+00  -4.677052616389E+00
  3.331500000000E+02  -7.573199709007E+00  -4.882569886609E+00
  3.341500000000E+02  -7.787836081922E+00  -5.088215034287E+00
  3.351500000000E+02  -8.002589987237E+00  -5.293987448353E+00
  3.361500000000E+02  -8.217461036705E+00  -5.499886529136E+00
  3.371500000000E+02  -8.432448842690E+00  -5.705911687848E+00
  3.381500000000E+02  -8.647553018607E+00  -5.912062346102E+00
  3.391500000000E+02  -8.862773179301E+00  -6.118337935474E+00
  3.401500000000E+02  -9.078108941372E+00  -6.324737897104E+00
  3.411500000000E+02  -9.293559923454E+00  -6.531261681317E+00
  3.421500000000E+02  -9.509125746455E+00  -6.737908747278E+00
  3.431500000000E+02  -9.724806033757E+00  -6.944678562673E+00
  3.441500000000E+02  -9.940600411386E+00  -7.151570603411E+00
  3.451500000000E+02  -1.015650850816E+01  -7.358584353339E+00
  3.461500000000E+02  -1.037252995579E+01  -7.565719303992E+00
  3.471500000000E+02  -1.058866438901E+01  -7.772974954337E+00
  3.481500000000E+02  -1.080491144562E+01  -7.980350810556E+00
  3.491500000000E+02  -1.102127076655E+01  -8.187846385820E+00
  3.501500000000E+02  -1.123774199594E+01  -8.395461200094E+00
  3.511500000000E+02  -1.145432478114E+01  -8.603194779940E+00
  3.521500000000E+02  -1.167101877273E+01  -8.811046658336E+00
  3.531500000000E+02  -1.188782362455E+01  -9.019016374509E+00
  3.541500000000E+02  -1.210473899372E+01  -9.227103473763E+00
  3.551500000000E+02  -1.232176454058E+01  -9.435307507330E+00
  3.561500000000E+02  -1.253889992873E+01  -9.643628032219E+00
  3.571500000000E+02  -1.275614482502E+01  -9.852064611075E+00
  3.581500000000E+02  -1.297349889948E+01  -1.006061681204E+01
  3.591500000000E+02  -1.319096182533E+01  -1.026928420864E+01
  3.601500000000E+02  -1.340853327896E+01  -1.047806637962E+01
  3.611500000000E+02  -1.362621293988E+01  -1.068696290888E+01
  3.621500000000E+02  -1.384400049067E+01  -1.089597338533E+01
  3.631500000000E+02  -1.406189561701E+01  -1.110509740276E+01
  3.641500000000E+02  -1.427989800756E+01  -1.131433455977E+01
  3.651500000000E+02  -1.449800735397E+01  -1.152368445965E+01
  3.661500000000E+02  -1.471622335085E+01  -1.173314671030E+01
  3.671500000000E+02  -1.493454569568E+01  -1.194272092410E+01
  3.681500000000E+02  -1.515297408881E+01  -1.215240671784E+01
  3.691500000000E+02  -1.537150823341E+01  -1.236220371262E+01
  3.701500000000E+02  -1.559014783542E+01  -1.257211153379E+01
  3.711500000000E+02  -1.580889260351E+01  -1.278212981083E+01
  3.721500000000E+02  -1.602774224903E+01  -1.299225817728E+01
  3.731500000000E+02  -1.624669648597E+01  -1.320249627069E+01
  3.741500000000E+02  -1.646575503095E+01  -1.341284373249E+01
  3.751500000000E+02  -1.668491760312E+01  -1.362330020795E+01
  3.761500000000E+02  -1.690418392416E+01  -1.383386534613E+01
  3.771500000000E+02  -1.712355371824E+01  -1.404453879975E+01
  3.781500000000E+02  -1.734302671193E+01  -1.425532022515E+01
  3.791500000000E+02  -1.756260263424E+01  -1.446620928225E+01
  3.801500000000E+02  -1.778228121650E+01  -1.467720563445E+01
  3.811500000000E+02  -1.800206219237E+01  -1.488830894857E+01
  3.821500000000E+02  -1.822194529779E+01  -1.509951889479E+01
  3.831500000000E+02  -1.844193027092E+01  -1.531083514663E+01
  3.841500000000E+02  -1.866201685216E+01  -1.552225738082E+01
  3.851500000000E+02  -1.888220478403E+01  -1.573378527729E+01
  3.861500000000E+02  -1.910249381120E+01  -1.594541851911E+01
  3.871500000000E+02  -1.932288368044E+01  -1.615715679243E+01
  3.881500000000E+02  -1.954337414056E+01  -1.636899978642E+01
  3.891500000000E+02  -1.976396494241E+01  -1.658094719322E+01
  3.901500000000E+02  -1.998465583881E+01  -1.679299870791E+01
  3.911500000000E+02  -2.020544658456E+01  -1.700515402842E+01
  3.921500000000E+02  -2.042633693636E+01  -1.721741285553E+01
  3.931500000000E+02  -2.064732665283E+01  -1.742977489278E+01
  3.941500000000E+02  -2.086841549444E+01  -1.764223984645E+01
  3.951500000000E+02  -2.108960322349E+01  -1.785480742551E+01
  3.961500000000E+02  -2.131088960408E+01  -1.806747734156E+01
  3.971500000000E+02  -2.153227440209E+01  -1.828024930881E+01
  3.981500000000E+02  -2.175375738514E+01  -1.849312304403E+01
  3.991500000000E+02  -2.197533832260E+01  -1.870609826651E+01
