#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  7.000416E+01  7.207269E+01  2.179433E+02
 2.741500E+02  7.005590E+01  7.213493E+01  2.181708E+02
 2.751500E+02  7.010724E+01  7.219675E+01  2.183959E+02
 2.761500E+02  7.015821E+01  7.225816E+01  2.186186E+02
 2.771500E+02  7.020882E+01  7.231918E+01  2.188392E+02
 2.781500E+02  7.025908E+01  7.237982E+01  2.190576E+02
 2.791500E+02  7.030901E+01  7.244010E+01  2.192739E+02
 2.801500E+02  7.035862E+01  7.250003E+01  2.194882E+02
 2.811500E+02  7.040793E+01  7.255962E+01  2.197006E+02
 2.821500E+02  7.045693E+01  7.261889E+01  2.199110E+02
 2.831500E+02  7.050565E+01  7.267784E+01  2.201196E+02
 2.841500E+02  7.055410E+01  7.273650E+01  2.203264E+02
 2.851500E+02  7.060227E+01  7.279486E+01  2.205314E+02
 2.861500E+02  7.065019E+01  7.285293E+01  2.207347E+02
 2.871500E+02  7.069786E+01  7.291074E+01  2.209364E+02
 2.881500E+02  7.074529E+01  7.296827E+01  2.211364E+02
 2.891500E+02  7.079248E+01  7.302555E+01  2.213348E+02
 2.901500E+02  7.083944E+01  7.308257E+01  2.215317E+02
 2.911500E+02  7.088618E+01  7.313935E+01  2.217270E+02
 2.921500E+02  7.093271E+01  7.319590E+01  2.219209E+02
 2.931500E+02  7.097903E+01  7.325221E+01  2.221133E+02
 2.941500E+02  7.102515E+01  7.330830E+01  2.223043E+02
 2.951500E+02  7.107107E+01  7.336417E+01  2.224940E+02
 2.961500E+02  7.111680E+01  7.341982E+01  2.226822E+02
 2.971500E+02  7.116235E+01  7.347527E+01  2.228691E+02
 2.981500E+02  7.120771E+01  7.353052E+01  2.230547E+02
 2.991500E+02  7.125290E+01  7.358557E+01  2.232391E+02
 3.001500E+02  7.129792E+01  7.364043E+01  2.234222E+02
 3.011500E+02  7.134277E+01  7.369510E+01  2.236040E+02
 3.021500E+02  7.138746E+01  7.374959E+01  2.237846E+02
 3.031500E+02  7.143199E+01  7.380391E+01  2.239641E+02
 3.041500E+02  7.147637E+01  7.385805E+01  2.241424E+02
 3.051500E+02  7.152059E+01  7.391202E+01  2.243196E+02
 3.061500E+02  7.156467E+01  7.396582E+01  2.244956E+02
 3.071500E+02  7.160861E+01  7.401947E+01  2.246705E+02
 3.081500E+02  7.165241E+01  7.407295E+01  2.248444E+02
 3.091500E+02  7.169608E+01  7.412629E+01  2.250172E+02
 3.101500E+02  7.173961E+01  7.417947E+01  2.251889E+02
 3.111500E+02  7.178302E+01  7.423251E+01  2.253597E+02
 3.121500E+02  7.182630E+01  7.428541E+01  2.255294E+02
 3.131500E+02  7.186945E+01  7.433816E+01  2.256981E+02
 3.141500E+02  7.191250E+01  7.439078E+01  2.258659E+02
 3.151500E+02  7.195542E+01  7.444327E+01  2.260327E+02
 3.161500E+02  7.199823E+01  7.449563E+01  2.261986E+02
 3.171500E+02  7.204094E+01  7.454787E+01  2.263636E+02
 3.181500E+02  7.208353E+01  7.459998E+01  2.265276E+02
 3.191500E+02  7.212603E+01  7.465197E+01  2.266908E+02
 3.201500E+02  7.216842E+01  7.470384E+01  2.268531E+02
 3.211500E+02  7.221071E+01  7.475560E+01  2.270145E+02
 3.221500E+02  7.225291E+01  7.480725E+01  2.271751E+02
 3.231500E+02  7.229501E+01  7.485879E+01  2.273348E+02
 3.241500E+02  7.233703E+01  7.491023E+01  2.274937E+02
 3.251500E+02  7.237895E+01  7.496156E+01  2.276518E+02
 3.261500E+02  7.242079E+01  7.501279E+01  2.278092E+02
 3.271500E+02  7.246255E+01  7.506393E+01  2.279657E+02
 3.281500E+02  7.250422E+01  7.511496E+01  2.281215E+02
 3.291500E+02  7.254582E+01  7.516591E+01  2.282765E+02
 3.301500E+02  7.258734E+01  7.521676E+01  2.284308E+02
 3.311500E+02  7.262878E+01  7.526753E+01  2.285843E+02
 3.321500E+02  7.267016E+01  7.531821E+01  2.287371E+02
 3.331500E+02  7.271146E+01  7.536880E+01  2.288892E+02
 3.341500E+02  7.275269E+01  7.541932E+01  2.290406E+02
 3.351500E+02  7.279386E+01  7.546975E+01  2.291913E+02
 3.361500E+02  7.283496E+01  7.552011E+01  2.293413E+02
 3.371500E+02  7.287600E+01  7.557039E+01  2.294907E+02
 3.381500E+02  7.291698E+01  7.562060E+01  2.296394E+02
 3.391500E+02  7.295790E+01  7.567074E+01  2.297874E+02
 3.401500E+02  7.299876E+01  7.572081E+01  2.299349E+02
 3.411500E+02  7.303957E+01  7.577081E+01  2.300816E+02
 3.421500E+02  7.308032E+01  7.582074E+01  2.302278E+02
 3.431500E+02  7.312103E+01  7.587061E+01  2.303734E+02
 3.441500E+02  7.316168E+01  7.592043E+01  2.305183E+02
 3.451500E+02  7.320228E+01  7.597018E+01  2.306626E+02
 3.461500E+02  7.324284E+01  7.601987E+01  2.308064E+02
 3.471500E+02  7.328335E+01  7.606950E+01  2.309496E+02
