#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  2.778936E-02  2.673382E-05  9.079025E-09  1.191644E-08  1.325799E-08  1.580850E-08  9.249028E-03  7.526373E-06  8.814010E-08  4.198716E-03  6.328453E-06  1.293547E-07  1.814984E-09  2.813189E-04  5.801933E-08  1.903798E-07  5.819195E-08  2.943834E-03  3.251590E-07  5.794486E-08  5.088172E-08  5.488345E-06  7.471117E-06  9.392024E-08  7.491033E-08  9.487494E-08  1.318054E-07
 2.741500E+02  2.770523E-02  2.619971E-05  8.643516E-09  1.134866E-08  1.262723E-08  1.506115E-08  9.213284E-03  7.319211E-06  8.107659E-08  4.217193E-03  6.259785E-06  1.221774E-07  1.780899E-09  2.733069E-04  5.395185E-08  1.776065E-07  5.489699E-08  2.892445E-03  3.088263E-07  5.548520E-08  4.867985E-08  5.385510E-06  7.330665E-06  8.797652E-08  6.954907E-08  8.811990E-08  1.237978E-07
 2.751500E+02  2.762143E-02  2.568005E-05  8.232003E-09  1.081199E-08  1.203099E-08  1.435448E-08  9.177720E-03  7.119093E-06  7.462358E-08  4.235077E-03  6.190935E-06  1.154069E-07  1.747123E-09  2.655775E-04  5.019615E-08  1.657744E-07  5.181127E-08  2.842007E-03  2.933608E-07  5.314179E-08  4.658394E-08  5.284682E-06  7.192978E-06  8.242900E-08  6.459849E-08  8.187984E-08  1.163172E-07
 2.761500E+02  2.753795E-02  2.517436E-05  7.843010E-09  1.030452E-08  1.146715E-08  1.368600E-08  9.142340E-03  6.925747E-06  6.872477E-08  4.252375E-03  6.121961E-06  1.090201E-07  1.713678E-09  2.581192E-04  4.672645E-08  1.548085E-07  4.892020E-08  2.792505E-03  2.787150E-07  5.090868E-08  4.458845E-08  5.185833E-06  7.058016E-06  7.725024E-08  6.002529E-08  7.611320E-08  1.093265E-07
 2.771500E+02  2.745479E-02  2.468219E-05  7.475158E-09  9.824475E-09  1.093374E-08  1.305340E-08  9.107149E-03  6.738912E-06  6.332939E-08  4.269096E-03  6.052918E-06  1.029953E-07  1.680582E-09  2.509211E-04  4.351928E-08  1.446402E-07  4.621030E-08  2.743927E-03  2.648439E-07  4.878023E-08  4.268818E-08  5.088937E-06  6.925740E-06  7.241475E-08  5.579903E-08  7.078194E-08  1.027914E-07
 2.781500E+02  2.737196E-02  2.420308E-05  7.127163E-09  9.370191E-09  1.042891E-08  1.245452E-08  9.072151E-03  6.558338E-06  5.839155E-08  4.285246E-03  5.983858E-06  9.731221E-08  1.647853E-09  2.439726E-04  4.055320E-08  1.352067E-07  4.366908E-08  2.696258E-03  2.517050E-07  4.675112E-08  4.087819E-08  4.993963E-06  6.796109E-06  6.789887E-08  5.189180E-08  6.585122E-08  9.668035E-08
 2.791500E+02  2.728945E-02  2.373662E-05  6.797826E-09  8.940121E-09  9.950965E-09  1.188736E-08  9.037349E-03  6.383785E-06  5.386980E-08  4.300835E-03  5.914831E-06  9.195130E-08  1.615507E-09  2.372638E-04  3.780865E-08  1.264505E-07  4.128500E-08  2.649486E-03  2.392583E-07  4.481632E-08  3.915384E-08  4.900884E-06  6.669082E-06  6.368059E-08  4.827809E-08  6.128913E-08  9.096379E-08
 2.801500E+02  2.720727E-02  2.328241E-05  6.486026E-09  8.532822E-09  9.498290E-09  1.135002E-08  9.002747E-03  6.215024E-06  4.972668E-08  4.315871E-03  5.845884E-06  8.689430E-08  1.583557E-09  2.307849E-04  3.526775E-08  1.183189E-07  3.904737E-08  2.603596E-03  2.274659E-07  4.297108E-08  3.751072E-08  4.809669E-06  6.544618E-06  5.973948E-08  4.493451E-08  5.706644E-08  8.561453E-08
 2.811500E+02  2.712541E-02  2.284004E-05  6.190717E-09  8.146942E-09  9.069389E-09  1.084076E-08  8.968348E-03  6.051833E-06  4.592829E-08  4.330363E-03  5.777063E-06  8.212390E-08  1.552017E-09  2.245268E-04  3.291419E-08  1.107637E-07  3.694630E-08  2.558575E-03  2.162920E-07  4.121088E-08  3.594467E-08  4.720289E-06  6.422675E-06  5.605654E-08  4.183963E-08  5.315635E-08  8.060731E-08
 2.821500E+02  2.704387E-02  2.240914E-05  5.910924E-09  7.781219E-09  8.662864E-09  1.035792E-08  8.934155E-03  5.894002E-06  4.244395E-08  4.344318E-03  5.708411E-06  7.762377E-08  1.520899E-09  2.184809E-04  3.073303E-08  1.037405E-07  3.497259E-08  2.514409E-03  2.057030E-07  3.953146E-08  3.445178E-08  4.632715E-06  6.303212E-06  5.261412E-08  3.897382E-08  4.953429E-08  7.591872E-08
