#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  5.064428E-01  2.755624E-01  5.293040E-02  6.947243E-02  7.729360E-02  9.216300E-02  7.269942E-02  3.040024E-02  4.059941E-04  2.850837E-02  6.069077E-02  6.347972E-02  8.882883E-02  1.079550E-02  8.764966E-02  6.739553E-02  4.816671E-02  8.262296E-02  5.003948E-03  2.337021E-02  1.491331E-03  1.369568E-03  4.052566E-02  1.990983E-02  6.248777E-02  1.040539E-02  4.858732E-03  2.987102E-03  3.981908E-03  1.424082E-03  5.858313E-03  4.020431E-01  6.502316E-03  2.133616E-02  5.103933E-03  3.908201E-01  4.869430E-02  1.240888E-01  4.703743E-02  5.987221E-02  1.544217E-02  3.459371E-02  3.652621E-01  1.314234E-01  1.726874E-01  1.318594E-01  4.681083E-02  6.032946E-02  8.498569E-03  1.494395E-01  2.518154E-02  1.729228E-02
 2.741500E+02  5.203641E-01  2.832858E-01  5.380238E-02  7.064083E-02  7.859941E-02  9.374957E-02  7.260378E-02  3.046357E-02  4.084398E-04  2.856403E-02  6.087173E-02  6.362688E-02  8.897136E-02  1.047595E-02  8.589480E-02  6.601834E-02  4.725843E-02  7.887915E-02  4.786342E-03  2.455003E-02  1.592857E-03  1.441063E-03  4.151604E-02  2.024551E-02  6.363432E-02  1.049954E-02  4.932394E-03  3.016312E-03  4.021545E-03  1.443526E-03  5.946952E-03  4.192480E-01  6.759298E-03  2.225124E-02  5.274275E-03  3.927655E-01  4.853965E-02  1.237478E-01  4.847878E-02  6.110753E-02  1.576325E-02  3.490854E-02  3.590824E-01  1.296550E-01  1.697726E-01  1.336462E-01  4.705465E-02  5.982907E-02  8.474192E-03  1.468500E-01  2.480888E-02  1.690645E-02
 2.751500E+02  5.345432E-01  2.911024E-01  5.465988E-02  7.179083E-02  7.988488E-02  9.531265E-02  7.246582E-02  3.050840E-02  4.106383E-04  2.860237E-02  6.101558E-02  6.373535E-02  8.906007E-02  1.016014E-02  8.412163E-02  6.462841E-02  4.633744E-02  7.525739E-02  4.575245E-03  2.578310E-02  1.700599E-03  1.515760E-03  4.252182E-02  2.058274E-02  6.478831E-02  1.059253E-02  5.006010E-03  3.045213E-03  4.060778E-03  1.462910E-03  6.035533E-03  4.370236E-01  7.023620E-03  2.319573E-02  5.448097E-03  3.946199E-01  4.837389E-02  1.233776E-01  4.994030E-02  6.233994E-02  1.608365E-02  3.521148E-02  3.529082E-01  1.278713E-01  1.668602E-01  1.353833E-01  4.727477E-02  5.930452E-02  8.444694E-03  1.442256E-01  2.442775E-02  1.651834E-02
 2.761500E+02  5.489682E-01  2.990039E-01  5.550139E-02  7.292039E-02  8.114776E-02  9.684952E-02  7.228579E-02  3.053466E-02  4.125856E-04  2.862330E-02  6.112206E-02  6.380492E-02  8.909482E-02  9.848339E-03  8.233328E-02  6.322817E-02  4.540545E-02  7.175747E-02  4.370693E-03  2.707081E-02  1.814854E-03  1.593747E-03  4.354232E-02  2.092120E-02  6.594871E-02  1.068425E-02  5.079514E-03  3.073771E-03  4.099559E-03  1.482217E-03  6.123974E-03  4.553728E-01  7.295256E-03  2.416977E-02  5.625316E-03  3.963788E-01  4.819694E-02  1.229780E-01  5.142066E-02  6.356786E-02  1.640296E-02  3.550205E-02  3.467424E-01  1.260735E-01  1.639513E-01  1.370678E-01  4.747085E-02  5.875673E-02  8.410161E-03  1.415710E-01  2.403889E-02  1.612869E-02
 2.771500E+02  5.636385E-01  3.069857E-01  5.632575E-02  7.402798E-02  8.238632E-02  9.835808E-02  7.206390E-02  3.054227E-02  4.142780E-04  2.862677E-02  6.119095E-02  6.383543E-02  8.907546E-02  9.540754E-03  8.053212E-02  6.181941E-02  4.446377E-02  6.837766E-02  4.172630E-03  2.841520E-02  1.935959E-03  1.675134E-03  4.457731E-02  2.126067E-02  6.711481E-02  1.077459E-02  5.152838E-03  3.101951E-03  4.137846E-03  1.501426E-03  6.212194E-03  4.743049E-01  7.574256E-03  2.517371E-02  5.805884E-03  3.980392E-01  4.800865E-02  1.225486E-01  5.291895E-02  6.478993E-02  1.672082E-02  3.577980E-02  3.405863E-01  1.242622E-01  1.610468E-01  1.386971E-01  4.764247E-02  5.818617E-02  8.370639E-03  1.388889E-01  2.364278E-02  1.573798E-02
 2.781500E+02  5.785528E-01  3.150430E-01  5.713180E-02  7.511205E-02  8.359884E-02  9.983625E-02  7.180047E-02  3.053118E-02  4.157118E-04  2.861274E-02  6.122204E-02  6.382674E-02  8.900193E-02  9.237560E-03  7.872049E-02  6.040395E-02  4.351370E-02  6.511617E-02  3.980992E-03  2.981836E-02  2.064266E-03  1.760031E-03  4.562649E-02  2.160091E-02  6.828587E-02  1.086342E-02  5.225915E-03  3.129721E-03  4.175591E-03  1.520520E-03  6.300114E-03  4.938291E-01  7.860661E-03  2.620789E-02  5.989745E-03  3.995979E-01  4.780887E-02  1.220890E-01  5.443417E-02  6.600480E-02  1.703689E-02  3.604425E-02  3.344413E-01  1.224381E-01  1.581472E-01  1.402685E-01  4.778924E-02  5.759336E-02  8.326181E-03  1.361823E-01  2.323989E-02  1.534668E-02
 2.791500E+02  5.937099E-01  3.231707E-01  5.791841E-02  7.617106E-02  8.478359E-02  1.012819E-01  7.149586E-02  3.050139E-02  4.168840E-04  2.858122E-02  6.121523E-02  6.377883E-02  8.887429E-02  8.938927E-03  7.690072E-02  5.898356E-02  4.255651E-02  6.197111E-02  3.795711E-03  3.128243E-02  2.200144E-03  1.848551E-03  4.668955E-02  2.194169E-02  6.946110E-02  1.095064E-02  5.298676E-03  3.157046E-03  4.212749E-03  1.539479E-03  6.387648E-03  5.139541E-01  8.154501E-03  2.727261E-02  6.176835E-03  4.010517E-01  4.759747E-02  1.215989E-01  5.596528E-02  6.721105E-02  1.735079E-02  3.629497E-02  3.283088E-01  1.206017E-01  1.552532E-01  1.417794E-01  4.791080E-02  5.697885E-02  8.276851E-03  1.334540E-01  2.283070E-02  1.495527E-02
 2.801500E+02  6.091082E-01  3.313635E-01  5.868443E-02  7.720349E-02  8.593887E-02  1.026930E-01  7.115052E-02  3.045292E-02  4.177921E-04  2.853222E-02  6.117047E-02  6.369170E-02  8.869266E-02  8.645015E-03  7.507511E-02  5.755999E-02  4.159350E-02  5.894049E-02  3.616708E-03  3.280959E-02  2.343971E-03  1.940808E-03  4.776613E-02  2.228274E-02  7.063969E-02  1.103612E-02  5.371047E-03  3.183889E-03  4.249271E-03  1.558282E-03  6.474708E-03  5.346880E-01  8.455797E-03  2.836815E-02  6.367081E-03  4.023977E-01  4.737432E-02  1.210778E-01  5.751118E-02  6.840726E-02  1.766216E-02  3.653151E-02  3.221902E-01  1.187537E-01  1.523655E-01  1.432274E-01  4.800681E-02  5.634320E-02  8.222720E-03  1.307070E-01  2.241571E-02  1.456421E-02
 2.811500E+02  6.247455E-01  3.396159E-01  5.942874E-02  7.820783E-02  8.706300E-02  1.040675E-01  7.076495E-02  3.038582E-02  4.184340E-04  2.846581E-02  6.108778E-02  6.356546E-02  8.845728E-02  8.355972E-03  7.324592E-02  5.613498E-02  4.062594E-02  5.602226E-02  3.443902E-03  3.440211E-02  2.496143E-03  2.036915E-03  4.885586E-02  2.262380E-02  7.182076E-02  1.111975E-02  5.442952E-03  3.210215E-03  4.285109E-03  1.576909E-03  6.561204E-03  5.560389E-01  8.764560E-03  2.949473E-02  6.560406E-03  4.036328E-01  4.713931E-02  1.205255E-01  5.907070E-02  6.959200E-02  1.797063E-02  3.675345E-02  3.160871E-01  1.168950E-01  1.494849E-01  1.446099E-01  4.807699E-02  5.568704E-02  8.163867E-03  1.279442E-01  2.199541E-02  1.417395E-02
 2.821500E+02  6.406255E-01  3.479239E-01  6.015036E-02  7.918274E-02  8.815448E-02  1.054036E-01  7.033962E-02  3.030014E-02  4.188075E-04  2.838203E-02  6.096716E-02  6.340016E-02  8.816834E-02  8.071897E-03  7.141503E-02  5.470995E-02  3.965487E-02  5.321383E-02  3.277177E-03  3.606263E-02  2.657093E-03  2.137001E-03  4.995853E-02  2.296464E-02  7.300359E-02  1.120141E-02  5.514318E-03  3.235989E-03  4.320215E-03  1.595339E-03  6.647045E-03  5.780179E-01  9.080833E-03  3.065270E-02  6.756738E-03  4.047542E-01  4.689228E-02  1.199415E-01  6.064283E-02  7.076387E-02  1.827583E-02  3.696034E-02  3.100003E-01  1.150258E-01  1.466117E-01  1.459245E-01  4.812098E-02  5.501078E-02  8.100352E-03  1.251679E-01  2.157020E-02  1.378484E-02
