#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  3.857579E+01  4.893435E+01
 2.741500E+02  3.860313E+01  4.894715E+01
 2.751500E+02  3.863095E+01  4.894607E+01
 2.761500E+02  3.865924E+01  4.894587E+01
 2.771500E+02  3.868799E+01  4.894652E+01
 2.781500E+02  3.871720E+01  4.894800E+01
 2.791500E+02  3.874685E+01  4.895030E+01
 2.801500E+02  3.877695E+01  4.895340E+01
 2.811500E+02  3.880748E+01  4.895728E+01
 2.821500E+02  3.883844E+01  4.896193E+01
 2.831500E+02  3.886982E+01  4.896735E+01
 2.841500E+02  3.890162E+01  4.897351E+01
 2.851500E+02  3.893382E+01  4.898040E+01
 2.861500E+02  3.896643E+01  4.898803E+01
 2.871500E+02  3.899944E+01  4.899636E+01
 2.881500E+02  3.903283E+01  4.900540E+01
 2.891500E+02  3.906661E+01  4.901514E+01
 2.901500E+02  3.910076E+01  4.902556E+01
 2.911500E+02  3.913528E+01  4.903666E+01
 2.921500E+02  3.917017E+01  4.904843E+01
 2.931500E+02  3.920542E+01  4.906086E+01
 2.941500E+02  3.924102E+01  4.907394E+01
 2.951500E+02  3.927696E+01  4.908766E+01
 2.961500E+02  3.931325E+01  4.910201E+01
 2.971500E+02  3.934987E+01  4.911700E+01
 2.981500E+02  3.938681E+01  4.913260E+01
 2.991500E+02  3.942408E+01  4.914881E+01
 3.001500E+02  3.946166E+01  4.916563E+01
 3.011500E+02  3.949956E+01  4.918304E+01
 3.021500E+02  3.953775E+01  4.920104E+01
 3.031500E+02  3.957625E+01  4.921961E+01
 3.041500E+02  3.961504E+01  4.923876E+01
 3.051500E+02  3.965411E+01  4.925848E+01
 3.061500E+02  3.969347E+01  4.927874E+01
 3.071500E+02  3.973310E+01  4.929956E+01
 3.081500E+02  3.977300E+01  4.932092E+01
 3.091500E+02  3.981317E+01  4.934281E+01
 3.101500E+02  3.985360E+01  4.936523E+01
 3.111500E+02  3.989428E+01  4.938816E+01
 3.121500E+02  3.993521E+01  4.941161E+01
 3.131500E+02  3.997639E+01  4.943556E+01
 3.141500E+02  4.001780E+01  4.946000E+01
 3.151500E+02  4.005945E+01  4.948493E+01
 3.161500E+02  4.010132E+01  4.951034E+01
 3.171500E+02  4.014342E+01  4.953622E+01
 3.181500E+02  4.018574E+01  4.956257E+01
 3.191500E+02  4.022828E+01  4.958937E+01
 3.201500E+02  4.027102E+01  4.961663E+01
 3.211500E+02  4.031397E+01  4.964432E+01
 3.221500E+02  4.035712E+01  4.967245E+01
 3.231500E+02  4.040046E+01  4.970101E+01
 3.241500E+02  4.044400E+01  4.972999E+01
 3.251500E+02  4.048772E+01  4.975939E+01
 3.261500E+02  4.053163E+01  4.978919E+01
 3.271500E+02  4.057571E+01  4.981939E+01
 3.281500E+02  4.061997E+01  4.984998E+01
 3.291500E+02  4.066440E+01  4.988095E+01
 3.301500E+02  4.070899E+01  4.991231E+01
 3.311500E+02  4.075375E+01  4.994403E+01
 3.321500E+02  4.079866E+01  4.997612E+01
 3.331500E+02  4.084373E+01  5.000857E+01
 3.341500E+02  4.088895E+01  5.004136E+01
 3.351500E+02  4.093431E+01  5.007451E+01
 3.361500E+02  4.097982E+01  5.010799E+01
 3.371500E+02  4.102547E+01  5.014180E+01
 3.381500E+02  4.107125E+01  5.017593E+01
 3.391500E+02  4.111716E+01  5.021038E+01
 3.401500E+02  4.116320E+01  5.024515E+01
 3.411500E+02  4.120936E+01  5.028022E+01
 3.421500E+02  4.125565E+01  5.031559E+01
 3.431500E+02  4.130205E+01  5.035126E+01
 3.441500E+02  4.134857E+01  5.038721E+01
 3.451500E+02  4.139520E+01  5.042344E+01
 3.461500E+02  4.144194E+01  5.045995E+01
 3.471500E+02  4.148878E+01  5.049673E+01
 3.481500E+02  4.153573E+01  5.053377E+01
 3.491500E+02  4.158277E+01  5.057108E+01
 3.501500E+02  4.162991E+01  5.060863E+01
 3.511500E+02  4.167714E+01  5.064644E+01
 3.521500E+02  4.172447E+01  5.068448E+01
 3.531500E+02  4.177187E+01  5.072276E+01
 3.541500E+02  4.181937E+01  5.076128E+01
 3.551500E+02  4.186694E+01  5.080002E+01
 3.561500E+02  4.191460E+01  5.083898E+01
 3.571500E+02  4.196233E+01  5.087816E+01
 3.581500E+02  4.201013E+01  5.091755E+01
 3.591500E+02  4.205801E+01  5.095715E+01
 3.601500E+02  4.210595E+01  5.099694E+01
 3.611500E+02  4.215396E+01  5.103694E+01
 3.621500E+02  4.220203E+01  5.107713E+01
 3.631500E+02  4.225016E+01  5.111750E+01
 3.641500E+02  4.229835E+01  5.115806E+01
 3.651500E+02  4.234660E+01  5.119880E+01
 3.661500E+02  4.239491E+01  5.123971E+01
 3.671500E+02  4.244326E+01  5.128079E+01
 3.681500E+02  4.249166E+01  5.132204E+01
 3.691500E+02  4.254011E+01  5.136345E+01
 3.701500E+02  4.258861E+01  5.140502E+01
 3.711500E+02  4.263715E+01  5.144674E+01
 3.721500E+02  4.268573E+01  5.148861E+01
 3.731500E+02  4.273435E+01  5.153062E+01
 3.741500E+02  4.278300E+01  5.157278E+01
 3.751500E+02  4.283169E+01  5.161508E+01
 3.761500E+02  4.288042E+01  5.165751E+01
 3.771500E+02  4.292917E+01  5.170007E+01
 3.781500E+02  4.297796E+01  5.174275E+01
 3.791500E+02  4.302677E+01  5.178556E+01
 3.801500E+02  4.307561E+01  5.182850E+01
