#         T/K          A/kJ          G/kJ
  2.731500000000E+02   2.157764673995E+01   2.367544613569E+01
  2.741500000000E+02   2.133220624570E+01   2.344036420491E+01
  2.751500000000E+02   2.108656415291E+01   2.320505157674E+01
  2.761500000000E+02   2.084072200252E+01   2.296951020170E+01
  2.771500000000E+02   2.059468130396E+01   2.273374198467E+01
  2.781500000000E+02   2.034844353483E+01   2.249774878653E+01
  2.791500000000E+02   2.010201014204E+01   2.226153242616E+01
  2.801500000000E+02   1.985538254194E+01   2.202509468262E+01
  2.811500000000E+02   1.960856211872E+01   2.178843729431E+01
  2.821500000000E+02   1.936155022675E+01   2.155156196236E+01
  2.831500000000E+02   1.911434819034E+01   2.131447035121E+01
  2.841500000000E+02   1.886695730414E+01   2.107716408986E+01
  2.851500000000E+02   1.861937883354E+01   2.083964477290E+01
  2.861500000000E+02   1.837161401523E+01   2.060191396159E+01
  2.871500000000E+02   1.812366405763E+01   2.036397318487E+01
  2.881500000000E+02   1.787553014142E+01   2.012582394025E+01
  2.891500000000E+02   1.762721342011E+01   1.988746769472E+01
  2.901500000000E+02   1.737871502054E+01   1.964890588559E+01
  2.911500000000E+02   1.713003604346E+01   1.941013992132E+01
  2.921500000000E+02   1.688117756410E+01   1.917117118223E+01
  2.931500000000E+02   1.663214063276E+01   1.893200102132E+01
  2.941500000000E+02   1.638292627532E+01   1.869263076492E+01
  2.951500000000E+02   1.613353549390E+01   1.845306171338E+01
  2.961500000000E+02   1.588396926736E+01   1.821329514173E+01
  2.971500000000E+02   1.563422855194E+01   1.797333230031E+01
  2.981500000000E+02   1.538431428177E+01   1.773317441540E+01
  2.991500000000E+02   1.513422736948E+01   1.749282268973E+01
  3.001500000000E+02   1.488396870677E+01   1.725227830315E+01
  3.011500000000E+02   1.463353916489E+01   1.701154241310E+01
  3.021500000000E+02   1.438293959529E+01   1.677061615518E+01
  3.031500000000E+02   1.413217083007E+01   1.652950064365E+01
