#         T/K          A/kJ          G/kJ
  2.731500000000E+02   3.551377053506E+01   3.551711499122E+01
  2.741500000000E+02   3.540760509490E+01   3.541095019334E+01
  2.751500000000E+02   3.530118194812E+01   3.530452769559E+01
  2.761500000000E+02   3.519450062887E+01   3.519784703207E+01
  2.771500000000E+02   3.508756069602E+01   3.509090776166E+01
  2.781500000000E+02   3.498036173592E+01   3.498370947066E+01
  2.791500000000E+02   3.487290336272E+01   3.487625177321E+01
  2.801500000000E+02   3.476518522041E+01   3.476853431323E+01
  2.811500000000E+02   3.465720698248E+01   3.466055676418E+01
  2.821500000000E+02   3.454896835542E+01   3.455231883249E+01
  2.831500000000E+02   3.444046907709E+01   3.444382025597E+01
  2.841500000000E+02   3.433170891862E+01   3.433506080567E+01
  2.851500000000E+02   3.422268768472E+01   3.422604028624E+01
  2.861500000000E+02   3.411340521398E+01   3.411675853621E+01
  2.871500000000E+02   3.400386137933E+01   3.400721542840E+01
  2.881500000000E+02   3.389405608785E+01   3.389741086985E+01
  2.891500000000E+02   3.378398928104E+01   3.378734480193E+01
  2.901500000000E+02   3.367366093372E+01   3.367701719942E+01
  2.911500000000E+02   3.356307105521E+01   3.356642807152E+01
  2.921500000000E+02   3.345221968726E+01   3.345557745991E+01
  2.931500000000E+02   3.334110690413E+01   3.334446543876E+01
  2.941500000000E+02   3.322973281165E+01   3.323309211380E+01
  2.951500000000E+02   3.311809754602E+01   3.312145762116E+01
  2.961500000000E+02   3.300620127319E+01   3.300956212669E+01
  2.971500000000E+02   3.289404418718E+01   3.289740582434E+01
  2.981500000000E+02   3.278162650896E+01   3.278498893499E+01
  2.991500000000E+02   3.266894848503E+01   3.267231170507E+01
  3.001500000000E+02   3.255601038576E+01   3.255937440486E+01
  3.011500000000E+02   3.244281250396E+01   3.244617732713E+01
  3.021500000000E+02   3.232935515303E+01   3.233272078519E+01
  3.031500000000E+02   3.221563866526E+01   3.221900511129E+01
  3.041500000000E+02   3.210166339003E+01   3.210503065474E+01
  3.051500000000E+02   3.198742969184E+01   3.199079778001E+01
  3.061500000000E+02   3.187293794862E+01   3.187630686499E+01
  3.071500000000E+02   3.175818854959E+01   3.176155829885E+01
  3.081500000000E+02   3.164318189341E+01   3.164655248024E+01
  3.091500000000E+02   3.152791838626E+01   3.153128981532E+01
  3.101500000000E+02   3.141239843971E+01   3.141577071565E+01
  3.111500000000E+02   3.129662246907E+01   3.129999559652E+01
  3.121500000000E+02   3.118059089116E+01   3.118396487480E+01
  3.131500000000E+02   3.106430412259E+01   3.106767896708E+01
  3.141500000000E+02   3.094776257787E+01   3.095113828790E+01
  3.151500000000E+02   3.083096666716E+01   3.083434324746E+01
  3.161500000000E+02   3.071391679532E+01   3.071729425066E+01
  3.171500000000E+02   3.059661335931E+01   3.059999169450E+01
  3.181500000000E+02   3.047905674685E+01   3.048243596677E+01
  3.191500000000E+02   3.036124733472E+01   3.036462744432E+01
  3.201500000000E+02   3.024318548714E+01   3.024656649144E+01
  3.211500000000E+02   3.012487155413E+01   3.012825345824E+01
  3.221500000000E+02   3.000630587021E+01   3.000968867934E+01
  3.231500000000E+02   2.988748875278E+01   2.989087247224E+01
  3.241500000000E+02   2.976842050083E+01   2.977180513604E+01
  3.251500000000E+02   2.964910139363E+01   2.965248695013E+01
  3.261500000000E+02   2.952953168946E+01   2.953291817292E+01
