#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  2.262367E-01  1.810086E-04  3.834357E-08  5.032686E-08  5.599263E-08  6.676425E-08  9.793417E-02  8.620476E-05  8.190070E-07  4.193614E-01  6.449273E-03  1.008783E-03  1.415430E-05  2.477370E-03  4.145083E-07  1.360133E-06  3.196464E-07  2.445339E-01  2.066922E-04  3.002311E-06  2.636347E-06  5.929536E-04  8.071698E-04  7.764991E-05  6.565830E-06  8.315712E-06  8.882344E-06
 2.741500E+02  2.278653E-01  1.800299E-04  3.721617E-08  4.886366E-08  5.436877E-08  6.484843E-08  9.797784E-02  8.408266E-05  7.546189E-07  4.211608E-01  6.341961E-03  9.417946E-04  1.372791E-05  2.428263E-03  3.883663E-07  1.278481E-06  3.056235E-07  2.413356E-01  1.960521E-04  2.900857E-06  2.545063E-06  5.810051E-04  7.908544E-04  7.221393E-05  6.079033E-06  7.702243E-06  8.368724E-06
 2.751500E+02  2.294728E-01  1.790392E-04  3.612320E-08  4.744457E-08  5.279371E-08  6.298949E-08  9.802026E-02  8.202928E-05  6.957364E-07  4.229318E-01  6.236723E-03  8.795980E-04  1.331607E-05  2.380343E-03  3.640349E-07  1.202237E-06  2.922812E-07  2.381778E-01  1.860076E-04  2.803115E-06  2.457202E-06  5.693654E-04  7.749630E-04  6.719000E-05  5.631434E-06  7.137953E-06  7.887594E-06
 2.761500E+02  2.310592E-01  1.780373E-04  3.506367E-08  4.606834E-08  5.126608E-08  6.118585E-08  9.806148E-02  8.004199E-05  6.418537E-07  4.246751E-01  6.133524E-03  8.218291E-04  1.291827E-05  2.333578E-03  3.413785E-07  1.131014E-06  2.795839E-07  2.350607E-01  1.765233E-04  2.708943E-06  2.372633E-06  5.580254E-04  7.594830E-04  6.254474E-05  5.219647E-06  6.618611E-06  7.436744E-06
 2.771500E+02  2.326246E-01  1.770250E-04  3.403661E-08  4.473375E-08  4.978454E-08  5.943598E-08  9.810154E-02  7.811827E-05  5.925143E-07  4.263910E-01  6.032331E-03  7.681525E-04  1.253400E-05  2.287938E-03  3.202723E-07  1.064453E-06  2.674980E-07  2.319841E-01  1.675657E-04  2.618209E-06  2.291227E-06  5.469765E-04  7.444025E-04  5.824761E-05  4.840597E-06  6.140373E-06  7.014123E-06
 2.781500E+02  2.341691E-01  1.760032E-04  3.304107E-08  4.343960E-08  4.834777E-08  5.773836E-08  9.814050E-02  7.625571E-05  5.473062E-07  4.280800E-01  5.933108E-03  7.182596E-04  1.216277E-05  2.243393E-03  3.006015E-07  1.002223E-06  2.559916E-07  2.289481E-01  1.591037E-04  2.530783E-06  2.212864E-06  5.362103E-04  7.297097E-04  5.427070E-05  4.491489E-06  5.699745E-06  6.617828E-06
 2.791500E+02  2.356926E-01  1.749725E-04  3.207613E-08  4.218474E-08  4.695449E-08  5.609153E-08  9.817838E-02  7.445200E-05  5.058574E-07  4.297425E-01  5.835821E-03  6.718664E-04  1.180413E-05  2.199915E-03  2.822606E-07  9.440165E-07  2.450348E-07  2.259524E-01  1.511081E-04  2.446541E-06  2.137424E-06  5.257185E-04  7.153934E-04  5.058845E-05  4.169784E-06  5.293549E-06  6.246093E-06
 2.801500E+02  2.371954E-01  1.739338E-04  3.114089E-08  4.096803E-08  4.560346E-08  5.449406E-08  9.821522E-02  7.270493E-05  4.678312E-07  4.313789E-01  5.740434E-03  6.287112E-04  1.145760E-05  2.157476E-03  2.651521E-07  8.895522E-07  2.345993E-07  2.229970E-01  1.435513E-04  2.365363E-06  2.064795E-06  5.154933E-04  7.014426E-04  4.717746E-05  3.873169E-06  4.918891E-06  5.897276E-06
 2.811500E+02  2.386774E-01  1.728878E-04  3.023447E-08  3.978836E-08  4.429345E-08  5.294454E-08  9.825107E-02  7.101238E-05  4.329234E-07  4.329896E-01  5.646913E-03  5.885529E-04  1.112276E-05  2.116049E-03  2.491863E-07  8.385683E-07  2.246581E-07  2.200817E-01  1.364075E-04  2.287133E-06  1.994868E-06  5.055268E-04  6.878465E-04  4.401633E-05  3.599540E-06  4.573138E-06  5.569854E-06
 2.821500E+02  2.401388E-01  1.718352E-04  2.935602E-08  3.864466E-08  4.302326E-08  5.144159E-08  9.828595E-02  6.937233E-05  4.008585E-07  4.345749E-01  5.555222E-03  5.511696E-04  1.079918E-05  2.075606E-03  2.342806E-07  7.908230E-07  2.151861E-07  2.172063E-01  1.296527E-04  2.211741E-06  1.927538E-06  4.958116E-04  6.745948E-04  4.108542E-05  3.346982E-06  4.253891E-06  5.262411E-06
 2.831500E+02  2.415798E-01  1.707767E-04  2.850471E-08  3.753587E-08  4.179175E-08  4.998390E-08  9.831990E-02  6.778283E-05  3.713870E-07  4.361354E-01  5.465328E-03  5.163565E-04  1.048646E-05  2.036124E-03  2.203585E-07  7.460924E-07  2.061592E-07  2.143707E-01  1.232641E-04  2.139080E-06  1.862706E-06  4.863404E-04  6.616775E-04  3.836675E-05  3.113748E-06  3.958961E-06  4.973632E-06
 2.841500E+02  2.430004E-01  1.697130E-04  2.767971E-08  3.646096E-08  4.059776E-08  4.857013E-08  9.835295E-02  6.624202E-05  3.442828E-07  4.376712E-01  5.377195E-03  4.839247E-04  1.018420E-05  1.997576E-03  2.073498E-07  7.041694E-07  1.975549E-07  2.115746E-01  1.172205E-04  2.069046E-06  1.800273E-06  4.771061E-04  6.490848E-04  3.584381E-05  2.898248E-06  3.686355E-06  4.702291E-06
 2.851500E+02  2.444008E-01  1.686448E-04  2.688025E-08  3.541892E-08  3.944021E-08  4.719904E-08  9.838513E-02  6.474811E-05  3.193408E-07  4.391828E-01  5.290790E-03  4.537003E-04  9.892028E-06  1.959938E-03  1.951893E-07  6.648622E-07  1.893516E-07  2.088178E-01  1.115018E-04  2.001540E-06  1.740147E-06  4.681019E-04  6.368073E-04  3.350147E-05  2.699028E-06  3.434251E-06  4.447252E-06
 2.861500E+02  2.457811E-01  1.675727E-04  2.610554E-08  3.440880E-08  3.831800E-08  4.586936E-08  9.841648E-02  6.329941E-05  2.963748E-07  4.406706E-01  5.206078E-03  4.255224E-04  9.609575E-06  1.923187E-03  1.838171E-07  6.279929E-07  1.815292E-07  2.060999E-01  1.060893E-04  1.936468E-06  1.682240E-06  4.593213E-04  6.248359E-04  3.132585E-05  2.514763E-06  3.200988E-06  4.207456E-06
 2.871500E+02  2.471416E-01  1.664973E-04  2.535484E-08  3.342962E-08  3.723009E-08  4.457988E-08  9.844700E-02  6.189426E-05  2.752160E-07  4.421349E-01  5.123027E-03  3.992429E-04  9.336490E-06  1.887299E-03  1.731776E-07  5.933968E-07  1.740685E-07  2.034208E-01  1.009654E-04  1.873737E-06  1.626464E-06  4.507576E-04  6.131617E-04  2.930418E-05  2.344244E-06  2.985047E-06  3.981916E-06
 2.881500E+02  2.484823E-01  1.654193E-04  2.462742E-08  3.248046E-08  3.617545E-08  4.332943E-08  9.847675E-02  6.053111E-05  2.557107E-07  4.435760E-01  5.041604E-03  3.747248E-04  9.072436E-06  1.852253E-03  1.632195E-07  5.609210E-07  1.669513E-07  2.007802E-01  9.611361E-05  1.813260E-06  1.572738E-06  4.424048E-04  6.017761E-04  2.742476E-05  2.186365E-06  2.785041E-06  3.769717E-06
 2.891500E+02  2.498035E-01  1.643391E-04  2.392256E-08  3.156042E-08  3.515308E-08  4.211683E-08  9.850573E-02  5.920844E-05  2.377194E-07  4.449943E-01  4.961775E-03  3.518418E-04  8.817087E-06  1.818026E-03  1.538955E-07  5.304239E-07  1.601604E-07  1.981776E-01  9.151829E-05  1.754950E-06  1.520982E-06  4.342568E-04  5.906708E-04  2.567681E-05  2.040115E-06  2.599700E-06  3.570002E-06
