#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  4.208663E+01  5.098016E+01
 2.741500E+02  4.216268E+01  5.104732E+01
 2.751500E+02  4.223906E+01  5.110628E+01
 2.761500E+02  4.231575E+01  5.116624E+01
 2.771500E+02  4.239275E+01  5.122717E+01
 2.781500E+02  4.247005E+01  5.128900E+01
 2.791500E+02  4.254763E+01  5.135172E+01
 2.801500E+02  4.262549E+01  5.141527E+01
 2.811500E+02  4.270362E+01  5.147963E+01
 2.821500E+02  4.278202E+01  5.154476E+01
 2.831500E+02  4.286067E+01  5.161064E+01
 2.841500E+02  4.293956E+01  5.167722E+01
 2.851500E+02  4.301869E+01  5.174448E+01
 2.861500E+02  4.309806E+01  5.181240E+01
 2.871500E+02  4.317765E+01  5.188095E+01
 2.881500E+02  4.325746E+01  5.195010E+01
 2.891500E+02  4.333748E+01  5.201984E+01
 2.901500E+02  4.341771E+01  5.209013E+01
 2.911500E+02  4.349814E+01  5.216097E+01
 2.921500E+02  4.357876E+01  5.223232E+01
 2.931500E+02  4.365957E+01  5.230417E+01
 2.941500E+02  4.374056E+01  5.237650E+01
 2.951500E+02  4.382173E+01  5.244930E+01
 2.961500E+02  4.390307E+01  5.252254E+01
 2.971500E+02  4.398458E+01  5.259621E+01
 2.981500E+02  4.406625E+01  5.267030E+01
 2.991500E+02  4.414808E+01  5.274479E+01
 3.001500E+02  4.423006E+01  5.281967E+01
 3.011500E+02  4.431218E+01  5.289492E+01
 3.021500E+02  4.439445E+01  5.297052E+01
 3.031500E+02  4.447686E+01  5.304648E+01
 3.041500E+02  4.455941E+01  5.312276E+01
 3.051500E+02  4.464208E+01  5.319938E+01
 3.061500E+02  4.472488E+01  5.327630E+01
 3.071500E+02  4.480780E+01  5.335352E+01
 3.081500E+02  4.489084E+01  5.343104E+01
 3.091500E+02  4.497400E+01  5.350883E+01
 3.101500E+02  4.505726E+01  5.358689E+01
 3.111500E+02  4.514063E+01  5.366522E+01
 3.121500E+02  4.522411E+01  5.374380E+01
 3.131500E+02  4.530768E+01  5.382262E+01
 3.141500E+02  4.539136E+01  5.390167E+01
 3.151500E+02  4.547512E+01  5.398095E+01
 3.161500E+02  4.555897E+01  5.406045E+01
 3.171500E+02  4.564291E+01  5.414016E+01
 3.181500E+02  4.572693E+01  5.422007E+01
 3.191500E+02  4.581104E+01  5.430018E+01
 3.201500E+02  4.589522E+01  5.438048E+01
 3.211500E+02  4.597947E+01  5.446096E+01
 3.221500E+02  4.606379E+01  5.454161E+01
 3.231500E+02  4.614818E+01  5.462243E+01
 3.241500E+02  4.623263E+01  5.470342E+01
 3.251500E+02  4.631715E+01  5.478456E+01
 3.261500E+02  4.640172E+01  5.486585E+01
 3.271500E+02  4.648635E+01  5.494729E+01
 3.281500E+02  4.657104E+01  5.502886E+01
 3.291500E+02  4.665577E+01  5.511057E+01
 3.301500E+02  4.674055E+01  5.519241E+01
 3.311500E+02  4.682538E+01  5.527437E+01
 3.321500E+02  4.691025E+01  5.535645E+01
 3.331500E+02  4.699516E+01  5.543864E+01
 3.341500E+02  4.708011E+01  5.552093E+01
 3.351500E+02  4.716509E+01  5.560334E+01
 3.361500E+02  4.725010E+01  5.568584E+01
 3.371500E+02  4.733515E+01  5.576843E+01
 3.381500E+02  4.742022E+01  5.585112E+01
 3.391500E+02  4.750532E+01  5.593389E+01
 3.401500E+02  4.759044E+01  5.601675E+01
 3.411500E+02  4.767558E+01  5.609968E+01
 3.421500E+02  4.776075E+01  5.618268E+01
 3.431500E+02  4.784592E+01  5.626576E+01
 3.441500E+02  4.793111E+01  5.634890E+01
 3.451500E+02  4.801632E+01  5.643210E+01
 3.461500E+02  4.810153E+01  5.651537E+01
 3.471500E+02  4.818675E+01  5.659868E+01
 3.481500E+02  4.827198E+01  5.668205E+01
 3.491500E+02  4.835721E+01  5.676547E+01
 3.501500E+02  4.844245E+01  5.684894E+01
 3.511500E+02  4.852768E+01  5.693244E+01
 3.521500E+02  4.861291E+01  5.701599E+01
 3.531500E+02  4.869813E+01  5.709957E+01
 3.541500E+02  4.878335E+01  5.718318E+01
 3.551500E+02  4.886857E+01  5.726682E+01
 3.561500E+02  4.895377E+01  5.735049E+01
 3.571500E+02  4.903896E+01  5.743418E+01
 3.581500E+02  4.912414E+01  5.751790E+01
 3.591500E+02  4.920930E+01  5.760163E+01
 3.601500E+02  4.929444E+01  5.768538E+01
 3.611500E+02  4.937957E+01  5.776914E+01
 3.621500E+02  4.946468E+01  5.785291E+01
 3.631500E+02  4.954976E+01  5.793669E+01
 3.641500E+02  4.963482E+01  5.802047E+01
 3.651500E+02  4.971985E+01  5.810426E+01
 3.661500E+02  4.980486E+01  5.818805E+01
 3.671500E+02  4.988984E+01  5.827183E+01
 3.681500E+02  4.997478E+01  5.835561E+01
 3.691500E+02  5.005970E+01  5.843939E+01
 3.701500E+02  5.014458E+01  5.852316E+01
 3.711500E+02  5.022943E+01  5.860691E+01
 3.721500E+02  5.031424E+01  5.869066E+01
 3.731500E+02  5.039901E+01  5.877438E+01
 3.741500E+02  5.048375E+01  5.885809E+01
 3.751500E+02  5.056844E+01  5.894179E+01
 3.761500E+02  5.065309E+01  5.902546E+01
 3.771500E+02  5.073770E+01  5.910910E+01
 3.781500E+02  5.082226E+01  5.919273E+01
 3.791500E+02  5.090677E+01  5.927632E+01
 3.801500E+02  5.099124E+01  5.935989E+01
 3.811500E+02  5.107566E+01  5.944343E+01
 3.821500E+02  5.116002E+01  5.952693E+01
 3.831500E+02  5.124434E+01  5.961040E+01
 3.841500E+02  5.132860E+01  5.969384E+01
 3.851500E+02  5.141281E+01  5.977724E+01
 3.861500E+02  5.149696E+01  5.986059E+01
 3.871500E+02  5.158106E+01  5.994391E+01
 3.881500E+02  5.166510E+01  6.002719E+01
 3.891500E+02  5.174908E+01  6.011042E+01
 3.901500E+02  5.183299E+01  6.019360E+01
 3.911500E+02  5.191685E+01  6.027674E+01
 3.921500E+02  5.200065E+01  6.035984E+01
 3.931500E+02  5.208438E+01  6.044288E+01
 3.941500E+02  5.216804E+01  6.052587E+01
 3.951500E+02  5.225164E+01  6.060880E+01
 3.961500E+02  5.233518E+01  6.069169E+01
 3.971500E+02  5.241864E+01  6.077451E+01
 3.981500E+02  5.250204E+01  6.085729E+01
 3.991500E+02  5.258536E+01  6.094030E+01
