#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 2.731500E+02  1.306672E-02  5.908679E-06  9.432136E-10  1.237991E-09  1.377363E-09  1.642334E-09  3.092865E-02  8.413346E-05  3.293629E-06  4.421862E-04  3.048577E-07  1.000335E-06  4.299427E-08
 2.741500E+02  1.302621E-02  5.789797E-06  8.977761E-10  1.178752E-09  1.311553E-09  1.564357E-09  3.082221E-02  8.188746E-05  3.033559E-06  4.297447E-04  2.837071E-07  9.339482E-07  4.057133E-08
 2.751500E+02  1.298577E-02  5.674071E-06  8.548339E-10  1.122747E-09  1.249331E-09  1.490609E-09  3.071632E-02  7.971671E-05  2.795703E-06  4.177371E-04  2.641633E-07  8.724078E-07  3.830129E-08
 2.761500E+02  1.294542E-02  5.561403E-06  8.142356E-10  1.069782E-09  1.190482E-09  1.420835E-09  3.061100E-02  7.761827E-05  2.578030E-06  4.061458E-04  2.460943E-07  8.153303E-07  3.617356E-08
 2.771500E+02  1.290515E-02  5.451698E-06  7.758394E-10  1.019673E-09  1.134802E-09  1.354799E-09  3.050624E-02  7.558934E-05  2.378705E-06  3.949542E-04  2.293801E-07  7.623649E-07  3.417838E-08
 2.781500E+02  1.286498E-02  5.344866E-06  7.395129E-10  9.722489E-10  1.082102E-09  1.292278E-09  3.040205E-02  7.362722E-05  2.196072E-06  3.841462E-04  2.139107E-07  7.131904E-07  3.230667E-08
 2.791500E+02  1.282492E-02  5.240819E-06  7.051324E-10  9.273508E-10  1.032205E-09  1.233065E-09  3.029842E-02  7.172934E-05  2.028633E-06  3.737066E-04  1.995860E-07  6.675126E-07  3.055006E-08
 2.801500E+02  1.278496E-02  5.139471E-06  6.725822E-10  8.848292E-10  9.849454E-10  1.176965E-09  3.019537E-02  6.989324E-05  1.875033E-06  3.636209E-04  1.863144E-07  6.250615E-07  2.890077E-08
 2.811500E+02  1.274511E-02  5.040740E-06  6.417542E-10  8.445442E-10  9.401687E-10  1.123796E-09  3.009289E-02  6.811655E-05  1.734045E-06  3.538750E-04  1.740120E-07  5.855897E-07  2.735160E-08
 2.821500E+02  1.270538E-02  4.944547E-06  6.125471E-10  8.063652E-10  8.977298E-10  1.073388E-09  2.999098E-02  6.639702E-05  1.604558E-06  3.444557E-04  1.626022E-07  5.488701E-07  2.589587E-08
 2.831500E+02  1.266577E-02  4.850815E-06  5.848661E-10  7.701695E-10  8.574927E-10  1.025581E-09  2.988964E-02  6.473250E-05  1.485565E-06  3.353502E-04  1.520150E-07  5.146941E-07  2.452737E-08
 2.841500E+02  1.262628E-02  4.759469E-06  5.586225E-10  7.358426E-10  8.193303E-10  9.802260E-10  2.978887E-02  6.312091E-05  1.376153E-06  3.265463E-04  1.421860E-07  4.828703E-07  2.324036E-08
 2.851500E+02  1.258692E-02  4.670439E-06  5.337333E-10  7.032770E-10  7.831235E-10  9.371826E-10  2.968868E-02  6.156027E-05  1.275494E-06  3.180324E-04  1.330564E-07  4.532225E-07  2.202949E-08
 2.861500E+02  1.254770E-02  4.583653E-06  5.101206E-10  6.723720E-10  7.487606E-10  8.963194E-10  2.958905E-02  6.004869E-05  1.182836E-06  3.097974E-04  1.245723E-07  4.255889E-07  2.088981E-08
 2.871500E+02  1.250861E-02  4.499046E-06  4.877113E-10  6.430331E-10  7.161368E-10  8.575132E-10  2.949000E-02  5.858436E-05  1.097495E-06  3.018304E-04  1.166841E-07  3.998206E-07  1.981669E-08
 2.881500E+02  1.246966E-02  4.416553E-06  4.664372E-10  6.151717E-10  6.851539E-10  8.206484E-10  2.939152E-02  5.716552E-05  1.018850E-06  2.941215E-04  1.093464E-07  3.757804E-07  1.880585E-08
 2.891500E+02  1.243086E-02  4.336110E-06  4.462340E-10  5.887049E-10  6.557198E-10  7.856165E-10  2.929360E-02  5.579051E-05  9.463363E-07  2.866607E-04  1.025175E-07  3.533421E-07  1.785331E-08
 2.901500E+02  1.239220E-02  4.257657E-06  4.270415E-10  5.635545E-10  6.277479E-10  7.523156E-10  2.919625E-02  5.445773E-05  8.794396E-07  2.794387E-04  9.615918E-08  3.323894E-07  1.695535E-08
 2.911500E+02  1.235369E-02  4.181136E-06  4.088032E-10  5.396474E-10  6.011570E-10  7.206500E-10  2.909947E-02  5.316566E-05  8.176917E-07  2.724466E-04  9.023611E-08  3.128150E-07  1.610852E-08
 2.921500E+02  1.231533E-02  4.106490E-06  3.914661E-10  5.169149E-10  5.758709E-10  6.905298E-10  2.900325E-02  5.191281E-05  7.606661E-07  2.656758E-04  8.471593E-08  2.945201E-07  1.530960E-08
