#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  3.771816E-02  1.250721E-04  5.968550E-06  6.597768E-03  1.561438E-05  5.011366E-07  7.031481E-09  3.514329E-05  4.783950E-05  9.442933E-07  1.954624E-06  2.475558E-06
 2.741500E+02  3.758468E-02  1.217097E-04  5.495674E-06  6.575837E-03  1.520837E-05  4.624982E-07  6.741527E-09  3.423095E-05  4.659459E-05  8.712737E-07  1.801972E-06  2.283130E-06
 2.751500E+02  3.745201E-02  1.184611E-04  5.063348E-06  6.553989E-03  1.481546E-05  4.270760E-07  6.465426E-09  3.334831E-05  4.539037E-05  8.043585E-07  1.662218E-06  2.106894E-06
 2.761500E+02  3.732017E-02  1.153218E-04  4.667848E-06  6.532226E-03  1.443517E-05  3.945842E-07  6.202441E-09  3.249426E-05  4.422530E-05  7.430018E-07  1.534197E-06  1.945390E-06
 2.771500E+02  3.718914E-02  1.122875E-04  4.305813E-06  6.510550E-03  1.406704E-05  3.647638E-07  5.951877E-09  3.166773E-05  4.309790E-05  6.867096E-07  1.416852E-06  1.797299E-06
 2.781500E+02  3.705893E-02  1.093542E-04  3.974207E-06  6.488966E-03  1.371062E-05  3.373798E-07  5.713080E-09  3.086768E-05  4.200674E-05  6.350343E-07  1.309231E-06  1.661427E-06
 2.791500E+02  3.692953E-02  1.065177E-04  3.670287E-06  6.467474E-03  1.336547E-05  3.122195E-07  5.485434E-09  3.009312E-05  4.095047E-05  5.875706E-07  1.210470E-06  1.536693E-06
 2.801500E+02  3.680094E-02  1.037745E-04  3.391574E-06  6.446076E-03  1.303120E-05  2.890897E-07  5.268355E-09  2.934311E-05  3.992779E-05  5.439507E-07  1.119786E-06  1.422118E-06
 2.811500E+02  3.667315E-02  1.011208E-04  3.135825E-06  6.424775E-03  1.270739E-05  2.678149E-07  5.061295E-09  2.861674E-05  3.893744E-05  5.038410E-07  1.036471E-06  1.316814E-06
 2.821500E+02  3.654617E-02  9.855326E-05  2.901008E-06  6.403571E-03  1.239368E-05  2.482358E-07  4.863736E-09  2.791313E-05  3.797824E-05  4.669386E-07  9.598829E-07  1.219976E-06
 2.831500E+02  3.641998E-02  9.606855E-05  2.685284E-06  6.382467E-03  1.208970E-05  2.302077E-07  4.675189E-09  2.723145E-05  3.704903E-05  4.329685E-07  8.894385E-07  1.130873E-06
 2.841500E+02  3.629460E-02  9.366352E-05  2.486986E-06  6.361462E-03  1.179510E-05  2.135989E-07  4.495192E-09  2.657090E-05  3.614871E-05  4.016807E-07  8.246087E-07  1.048841E-06
 2.851500E+02  3.617000E-02  9.133515E-05  2.304601E-06  6.340560E-03  1.150954E-05  1.982897E-07  4.323310E-09  2.593072E-05  3.527623E-05  3.728479E-07  7.649128E-07  9.732775E-07
 2.861500E+02  3.604619E-02  8.908056E-05  2.136757E-06  6.319759E-03  1.123269E-05  1.841709E-07  4.159132E-09  2.531015E-05  3.443057E-05  3.462633E-07  7.099141E-07  9.036343E-07
 2.871500E+02  3.592316E-02  8.689698E-05  1.982207E-06  6.299062E-03  1.096425E-05  1.711432E-07  4.002268E-09  2.470850E-05  3.361076E-05  3.217385E-07  6.592152E-07  8.394127E-07
 2.881500E+02  3.580091E-02  8.478177E-05  1.839818E-06  6.278469E-03  1.070393E-05  1.591162E-07  3.852351E-09  2.412509E-05  3.281588E-05  2.991021E-07  6.124549E-07  7.801586E-07
 2.891500E+02  3.567943E-02  8.273239E-05  1.708563E-06  6.257980E-03  1.045142E-05  1.480073E-07  3.709036E-09  2.355927E-05  3.204503E-05  2.781979E-07  5.693040E-07  7.254587E-07
 2.901500E+02  3.555872E-02  8.074642E-05  1.587502E-06  6.237595E-03  1.020647E-05  1.377413E-07  3.571993E-09  2.301041E-05  3.129735E-05  2.588832E-07  5.294628E-07  6.749362E-07
 2.911500E+02  3.543878E-02  7.882152E-05  1.475785E-06  6.217317E-03  9.968800E-06  1.282495E-07  3.440913E-09  2.247791E-05  3.057202E-05  2.410282E-07  4.926581E-07  6.282478E-07
 2.921500E+02  3.531959E-02  7.695548E-05  1.372635E-06  6.197143E-03  9.738159E-06  1.194690E-07  3.315503E-09  2.196119E-05  2.986825E-05  2.245141E-07  4.586408E-07  5.850800E-07
 2.931500E+02  3.520115E-02  7.514614E-05  1.277344E-06  6.177075E-03  9.514305E-06  1.113426E-07  3.195485E-09  2.145971E-05  2.918528E-05  2.092325E-07  4.271836E-07  5.451468E-07
 2.941500E+02  3.508346E-02  7.339148E-05  1.189266E-06  6.157114E-03  9.297002E-06  1.038180E-07  3.080597E-09  2.097292E-05  2.852238E-05  1.950845E-07  3.980788E-07  5.081871E-07
 2.951500E+02  3.496651E-02  7.168952E-05  1.107814E-06  6.137258E-03  9.086026E-06  9.684703E-08  2.970591E-09  2.050033E-05  2.787886E-05  1.819794E-07  3.711371E-07  4.739622E-07
 2.961500E+02  3.485030E-02  7.003838E-05  1.032451E-06  6.117508E-03  8.881158E-06  9.038600E-08  2.865231E-09  2.004143E-05  2.725404E-05  1.698345E-07  3.461850E-07  4.422539E-07
 2.971500E+02  3.473482E-02  6.843625E-05  9.626841E-07  6.097864E-03  8.682192E-06  8.439471E-08  2.764296E-09  1.959577E-05  2.664727E-05  1.585739E-07  3.230642E-07  4.128626E-07
 2.981500E+02  3.462007E-02  6.688141E-05  8.980664E-07  6.078327E-03  8.488925E-06  7.883640E-08  2.667574E-09  1.916288E-05  2.605795E-05  1.481282E-07  3.016297E-07  3.856055E-07
 2.991500E+02  3.450603E-02  6.537219E-05  8.381876E-07  6.058895E-03  8.301167E-06  7.367734E-08  2.574866E-09  1.874234E-05  2.548546E-05  1.384338E-07  2.817489E-07  3.603155E-07
 3.001500E+02  3.439272E-02  6.390700E-05  7.826726E-07  6.039568E-03  8.118731E-06  6.888665E-08  2.485982E-09  1.833372E-05  2.492925E-05  1.294325E-07  2.633001E-07  3.368393E-07
 3.011500E+02  3.428011E-02  6.248430E-05  7.311779E-07  6.020347E-03  7.941439E-06  6.443596E-08  2.400744E-09  1.793662E-05  2.438875E-05  1.210708E-07  2.461721E-07  3.150364E-07
 3.021500E+02  3.416820E-02  6.110262E-05  6.833891E-07  6.001232E-03  7.769120E-06  6.029926E-08  2.318981E-09  1.755065E-05  2.386344E-05  1.132996E-07  2.302627E-07  2.947779E-07
 3.031500E+02  3.405699E-02  5.976056E-05  6.390181E-07  5.982221E-03  7.601608E-06  5.645266E-08  2.240532E-09  1.717545E-05  2.335282E-05  1.060739E-07  2.154783E-07  2.759456E-07
 3.041500E+02  3.394648E-02  5.845675E-05  5.978008E-07  5.963315E-03  7.438744E-06  5.287421E-08  2.165243E-09  1.681065E-05  2.285638E-05  9.935239E-08  2.017329E-07  2.584310E-07
 3.051500E+02  3.383665E-02  5.718989E-05  5.594948E-07  5.944513E-03  7.280377E-06  4.954373E-08  2.092971E-09  1.645592E-05  2.237367E-05  9.309700E-08  1.889476E-07  2.421344E-07
 3.061500E+02  3.372751E-02  5.595873E-05  5.238778E-07  5.925816E-03  7.126357E-06  4.644267E-08  2.023577E-09  1.611092E-05  2.190423E-05  8.727283E-08  1.770500E-07  2.269642E-07
 3.071500E+02  3.361904E-02  5.476207E-05  4.907457E-07  5.907221E-03  6.976545E-06  4.355397E-08  1.956930E-09  1.577533E-05  2.144762E-05  8.184774E-08  1.659733E-07  2.128362E-07
 3.081500E+02  3.351124E-02  5.359875E-05  4.599108E-07  5.888730E-03  6.830802E-06  4.086191E-08  1.892906E-09  1.544884E-05  2.100342E-05  7.679217E-08  1.556563E-07  1.996728E-07
 3.091500E+02  3.340411E-02  5.246766E-05  4.312008E-07  5.870342E-03  6.688999E-06  3.835204E-08  1.831388E-09  1.513117E-05  2.057124E-05  7.207890E-08  1.460426E-07  1.874028E-07
 3.101500E+02  3.329764E-02  5.136772E-05  4.044571E-07  5.852056E-03  6.551007E-06  3.601102E-08  1.772264E-09  1.482202E-05  2.015067E-05  6.768284E-08  1.370803E-07  1.759605E-07
 3.111500E+02  3.319183E-02  5.029791E-05  3.795340E-07  5.833872E-03  6.416706E-06  3.382658E-08  1.715426E-09  1.452113E-05  1.974136E-05  6.358090E-08  1.287217E-07  1.652855E-07
 3.121500E+02  3.308666E-02  4.925724E-05  3.562973E-07  5.815789E-03  6.285978E-06  3.178738E-08  1.660774E-09  1.422822E-05  1.934293E-05  5.975177E-08  1.209226E-07  1.553219E-07
 3.131500E+02  3.298214E-02  4.824476E-05  3.346231E-07  5.797807E-03  6.158709E-06  2.988298E-08  1.608211E-09  1.394305E-05  1.895504E-05  5.617581E-08  1.136425E-07  1.460184E-07
 3.141500E+02  3.287826E-02  4.725955E-05  3.143978E-07  5.779926E-03  6.034790E-06  2.810374E-08  1.557647E-09  1.366536E-05  1.857735E-05  5.283488E-08  1.068440E-07  1.373276E-07
 3.151500E+02  3.277501E-02  4.630073E-05  2.955163E-07  5.762144E-03  5.914116E-06  2.644074E-08  1.508994E-09  1.339494E-05  1.820955E-05  4.971225E-08  1.004926E-07  1.292057E-07
 3.161500E+02  3.267239E-02  4.536744E-05  2.778817E-07  5.744462E-03  5.796587E-06  2.488578E-08  1.462169E-09  1.313154E-05  1.785132E-05  4.679245E-08  9.455635E-08  1.216124E-07
 3.171500E+02  3.257039E-02  4.445888E-05  2.614048E-07  5.726879E-03  5.682103E-06  2.343125E-08  1.417093E-09  1.287494E-05  1.750237E-05  4.406121E-08  8.900583E-08  1.145102E-07
 3.181500E+02  3.246901E-02  4.357425E-05  2.460031E-07  5.709393E-03  5.570570E-06  2.207011E-08  1.373693E-09  1.262495E-05  1.716240E-05  4.150532E-08  8.381385E-08  1.078648E-07
 3.191500E+02  3.236825E-02  4.271280E-05  2.316004E-07  5.692006E-03  5.461898E-06  2.079587E-08  1.331895E-09  1.238134E-05  1.683114E-05  3.911256E-08  7.895528E-08  1.016442E-07
 3.201500E+02  3.226809E-02  4.187379E-05  2.181264E-07  5.674716E-03  5.355999E-06  1.960252E-08  1.291632E-09  1.214394E-05  1.650831E-05  3.687164E-08  7.440688E-08  9.581892E-08
 3.211500E+02  3.216854E-02  4.105652E-05  2.055161E-07  5.657522E-03  5.252788E-06  1.848449E-08  1.252840E-09  1.191253E-05  1.619367E-05  3.477210E-08  7.014715E-08  9.036169E-08
 3.221500E+02  3.206958E-02  4.026032E-05  1.937093E-07  5.640424E-03  5.152184E-06  1.743662E-08  1.215457E-09  1.168696E-05  1.588696E-05  3.280426E-08  6.615619E-08  8.524723E-08
 3.231500E+02  3.197122E-02  3.948452E-05  1.826504E-07  5.623422E-03  5.054106E-06  1.645414E-08  1.179423E-09  1.146703E-05  1.558793E-05  3.095915E-08  6.241558E-08  8.045213E-08
 3.241500E+02  3.187344E-02  3.872850E-05  1.722879E-07  5.606514E-03  4.958481E-06  1.553261E-08  1.144683E-09  1.125258E-05  1.529636E-05  2.922844E-08  5.890824E-08  7.595473E-08
 3.251500E+02  3.177625E-02  3.799164E-05  1.625741E-07  5.589701E-03  4.865233E-06  1.466793E-08  1.111183E-09  1.104344E-05  1.501203E-05  2.760444E-08  5.561836E-08  7.173490E-08
 3.261500E+02  3.167964E-02  3.727337E-05  1.534649E-07  5.572982E-03  4.774292E-06  1.385629E-08  1.078873E-09  1.083945E-05  1.473471E-05  2.607998E-08  5.253129E-08  6.777403E-08
