#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  8.419454E-01  5.583725E-03  3.996902E-04  1.472755E-01  6.970891E-04  3.355914E-05  4.708705E-07  1.568938E-03  2.135748E-03  6.323560E-05  1.308935E-04  1.657783E-04
 2.741500E+02  8.421626E-01  5.454316E-03  3.694259E-04  1.473453E-01  6.815501E-04  3.108969E-05  4.531737E-07  1.534031E-03  2.088097E-03  5.856808E-05  1.211307E-04  1.534748E-04
 2.751500E+02  8.423709E-01  5.328855E-03  3.416545E-04  1.474123E-01  6.664589E-04  2.881739E-05  4.362612E-07  1.500141E-03  2.041841E-03  5.427490E-05  1.121599E-04  1.421648E-04
 2.761500E+02  8.425707E-01  5.207199E-03  3.161555E-04  1.474769E-01  6.518006E-04  2.672537E-05  4.200941E-07  1.467234E-03  1.996933E-03  5.032385E-05  1.039118E-04  1.317622E-04
 2.771500E+02  8.427625E-01  5.089213E-03  2.927288E-04  1.475390E-01  6.375611E-04  2.479830E-05  4.046357E-07  1.435278E-03  1.953328E-03  4.668565E-05  9.632408E-05  1.221886E-04
 2.781500E+02  8.429468E-01  4.974766E-03  2.711933E-04  1.475988E-01  6.237267E-04  2.302225E-05  3.898512E-07  1.404240E-03  1.910981E-03  4.333370E-05  8.933978E-05  1.133731E-04
 2.791500E+02  8.431241E-01  4.863732E-03  2.513848E-04  1.476564E-01  6.102841E-04  2.138450E-05  3.757076E-07  1.374089E-03  1.869849E-03  4.024381E-05  8.290732E-05  1.052510E-04
 2.801500E+02  8.432946E-01  4.755991E-03  2.331541E-04  1.477120E-01  5.972206E-04  1.987349E-05  3.621735E-07  1.344797E-03  1.829893E-03  3.739394E-05  7.697977E-05  9.776365E-05
 2.811500E+02  8.434587E-01  4.651426E-03  2.163658E-04  1.477656E-01  5.845237E-04  1.847870E-05  3.492195E-07  1.316333E-03  1.791072E-03  3.476405E-05  7.151448E-05  9.085762E-05
 2.821500E+02  8.436168E-01  4.549926E-03  2.008970E-04  1.478174E-01  5.721815E-04  1.719052E-05  3.368175E-07  1.288670E-03  1.753348E-03  3.233586E-05  6.647263E-05  8.448427E-05
 2.831500E+02  8.437691E-01  4.451384E-03  1.866360E-04  1.478674E-01  5.601824E-04  1.600019E-05  3.249408E-07  1.261783E-03  1.716685E-03  3.009272E-05  6.181887E-05  7.859933E-05
 2.841500E+02  8.439160E-01  4.355698E-03  1.734810E-04  1.479157E-01  5.485154E-04  1.489970E-05  3.135644E-07  1.235645E-03  1.681048E-03  2.801945E-05  5.752100E-05  7.316243E-05
 2.851500E+02  8.440578E-01  4.262767E-03  1.613395E-04  1.479624E-01  5.371696E-04  1.388178E-05  3.026644E-07  1.210231E-03  1.646402E-03  2.610217E-05  5.354968E-05  6.813678E-05
 2.861500E+02  8.441946E-01  4.172498E-03  1.501272E-04  1.480075E-01  5.261348E-04  1.293974E-05  2.922181E-07  1.185517E-03  1.612714E-03  2.432825E-05  4.987814E-05  6.348881E-05
 2.871500E+02  8.443267E-01  4.084799E-03  1.397675E-04  1.480512E-01  5.154008E-04  1.206749E-05  2.822041E-07  1.161482E-03  1.579954E-03  2.268612E-05  4.648197E-05  5.918788E-05
 2.881500E+02  8.444544E-01  3.999582E-03  1.301902E-04  1.480935E-01  5.049580E-04  1.125947E-05  2.726021E-07  1.138102E-03  1.548090E-03  2.116522E-05  4.333886E-05  5.520600E-05
 2.891500E+02  8.445778E-01  3.916763E-03  1.213316E-04  1.481344E-01  4.947972E-04  1.051057E-05  2.633929E-07  1.115356E-03  1.517094E-03  1.975590E-05  4.042846E-05  5.151761E-05
 2.901500E+02  8.446972E-01  3.836261E-03  1.131333E-04  1.481740E-01  4.849092E-04  9.816133E-06  2.545580E-07  1.093224E-03  1.486937E-03  1.844931E-05  3.773215E-05  4.809931E-05
 2.911500E+02  8.448126E-01  3.757998E-03  1.055422E-04  1.482124E-01  4.752855E-04  9.171884E-06  2.460802E-07  1.071686E-03  1.457592E-03  1.723736E-05  3.523292E-05  4.492974E-05
 2.921500E+02  8.449244E-01  3.681898E-03  9.850960E-05  1.482497E-01  4.659176E-04  8.573908E-06  2.379430E-07  1.050723E-03  1.429032E-03  1.611265E-05  3.291518E-05  4.198931E-05
 2.931500E+02  8.450326E-01  3.607890E-03  9.199106E-05  1.482858E-01  4.567975E-04  8.018617E-06  2.301307E-07  1.030316E-03  1.401233E-03  1.506840E-05  3.076468E-05  3.926010E-05
 2.941500E+02  8.451375E-01  3.535905E-03  8.594593E-05  1.483208E-01  4.479173E-04  7.502719E-06  2.226287E-07  1.010448E-03  1.374171E-03  1.409837E-05  2.876837E-05  3.672568E-05
 2.951500E+02  8.452391E-01  3.465875E-03  8.033698E-05  1.483548E-01  4.392697E-04  7.023196E-06  2.154226E-07  9.911013E-04  1.347821E-03  1.319686E-05  2.691429E-05  3.437100E-05
 2.961500E+02  8.453376E-01  3.397737E-03  7.513013E-05  1.483878E-01  4.308472E-04  6.577276E-06  2.084993E-07  9.722600E-04  1.322161E-03  1.235864E-05  2.519145E-05  3.218226E-05
 2.971500E+02  8.454331E-01  3.331428E-03  7.029415E-05  1.484198E-01  4.226428E-04  6.162411E-06  2.018459E-07  9.539080E-04  1.297170E-03  1.157889E-05  2.358980E-05  3.014678E-05
 2.981500E+02  8.455257E-01  3.266889E-03  6.580041E-05  1.484509E-01  4.146499E-04  5.776263E-06  1.954504E-07  9.360299E-04  1.272826E-03  1.085320E-05  2.210010E-05  2.825292E-05
 2.991500E+02  8.456156E-01  3.204063E-03  6.162266E-05  1.484812E-01  4.068620E-04  5.416680E-06  1.893014E-07  9.186111E-04  1.249109E-03  1.017751E-05  2.071388E-05  2.649001E-05
 3.001500E+02  8.457029E-01  3.142894E-03  5.773680E-05  1.485105E-01  3.992726E-04  5.081684E-06  1.833879E-07  9.016372E-04  1.226000E-03  9.548080E-06  1.942333E-05  2.484822E-05
 3.011500E+02  8.457876E-01  3.083330E-03  5.412071E-05  1.485391E-01  3.918757E-04  4.769455E-06  1.776995E-07  8.850945E-04  1.203479E-03  8.961482E-06  1.822129E-05  2.331852E-05
 3.021500E+02  8.458699E-01  3.025320E-03  5.075406E-05  1.485668E-01  3.846655E-04  4.478316E-06  1.722265E-07  8.689698E-04  1.181529E-03  8.414555E-06  1.710119E-05  2.189261E-05
 3.031500E+02  8.459498E-01  2.968814E-03  4.761817E-05  1.485938E-01  3.776363E-04  4.206724E-06  1.669593E-07  8.532502E-04  1.160132E-03  7.904387E-06  1.605695E-05  2.056284E-05
 3.041500E+02  8.460275E-01  2.913764E-03  4.469588E-05  1.486201E-01  3.707826E-04  3.953256E-06  1.618891E-07  8.379235E-04  1.139272E-03  7.428298E-06  1.508300E-05  1.932216E-05
 3.051500E+02  8.461031E-01  2.860126E-03  4.197137E-05  1.486456E-01  3.640992E-04  3.716600E-06  1.570075E-07  8.229777E-04  1.118931E-03  6.983816E-06  1.417420E-05  1.816409E-05
 3.061500E+02  8.461765E-01  2.807854E-03  3.943011E-05  1.486705E-01  3.575809E-04  3.495547E-06  1.523062E-07  8.084013E-04  1.099094E-03  6.568663E-06  1.332582E-05  1.708266E-05
 3.071500E+02  8.462479E-01  2.756907E-03  3.705869E-05  1.486947E-01  3.512228E-04  3.288980E-06  1.477777E-07  7.941832E-04  1.079746E-03  6.180737E-06  1.253348E-05  1.607234E-05
 3.081500E+02  8.463174E-01  2.707244E-03  3.484477E-05  1.487183E-01  3.450201E-04  3.095870E-06  1.434145E-07  7.803127E-04  1.060872E-03  5.818097E-06  1.179317E-05  1.512805E-05
 3.091500E+02  8.463851E-01  2.658825E-03  3.277697E-05  1.487413E-01  3.389683E-04  2.915263E-06  1.392098E-07  7.667796E-04  1.042458E-03  5.478951E-06  1.110117E-05  1.424510E-05
 3.101500E+02  8.464509E-01  2.611611E-03  3.084480E-05  1.487636E-01  3.330630E-04  2.746281E-06  1.351568E-07  7.535736E-04  1.024490E-03  5.161645E-06  1.045405E-05  1.341914E-05
 3.111500E+02  8.465150E-01  2.565567E-03  2.903859E-05  1.487854E-01  3.272997E-04  2.588110E-06  1.312492E-07  7.406853E-04  1.006956E-03  4.864648E-06  9.848642E-06  1.264618E-05
 3.121500E+02  8.465774E-01  2.520657E-03  2.734938E-05  1.488067E-01  3.216744E-04  2.439999E-06  1.274810E-07  7.281054E-04  9.898420E-04  4.586546E-06  9.282017E-06  1.192251E-05
 3.131500E+02  8.466381E-01  2.476847E-03  2.576892E-05  1.488274E-01  3.161831E-04  2.301252E-06  1.238464E-07  7.158247E-04  9.731362E-04  4.326031E-06  8.751472E-06  1.124470E-05
 3.141500E+02  8.466973E-01  2.434103E-03  2.428959E-05  1.488475E-01  3.108219E-04  2.171224E-06  1.203399E-07  7.038346E-04  9.568265E-04  4.081891E-06  8.254504E-06  1.060959E-05
 3.151500E+02  8.467550E-01  2.392394E-03  2.290433E-05  1.488672E-01  3.055870E-04  2.049321E-06  1.169563E-07  6.921268E-04  9.409016E-04  3.853005E-06  7.788796E-06  1.001424E-05
 3.161500E+02  8.468113E-01  2.351690E-03  2.160663E-05  1.488864E-01  3.004748E-04  1.934988E-06  1.136906E-07  6.806930E-04  9.253502E-04  3.638336E-06  7.352206E-06  9.455941E-06
 3.171500E+02  8.468661E-01  2.311960E-03  2.039044E-05  1.489052E-01  2.954819E-04  1.827715E-06  1.105380E-07  6.695254E-04  9.101617E-04  3.436920E-06  6.942749E-06  8.932176E-06
 3.181500E+02  8.469195E-01  2.273176E-03  1.925018E-05  1.489234E-01  2.906047E-04  1.727026E-06  1.074939E-07  6.586165E-04  8.953257E-04  3.247865E-06  6.558584E-06  8.440614E-06
 3.191500E+02  8.469716E-01  2.235310E-03  1.818069E-05  1.489413E-01  2.858402E-04  1.632481E-06  1.045541E-07  6.479588E-04  8.808320E-04  3.070345E-06  6.198008E-06  7.979092E-06
 3.201500E+02  8.470225E-01  2.198335E-03  1.717715E-05  1.489587E-01  2.811850E-04  1.543672E-06  1.017143E-07  6.375454E-04  8.666711E-04  2.903591E-06  5.859439E-06  7.545607E-06
 3.211500E+02  8.470721E-01  2.162227E-03  1.623515E-05  1.489756E-01  2.766361E-04  1.460218E-06  9.897055E-08  6.273692E-04  8.528336E-04  2.746890E-06  5.541411E-06  7.138297E-06
 3.221500E+02  8.471205E-01  2.126959E-03  1.535054E-05  1.489922E-01  2.721906E-04  1.381769E-06  9.631915E-08  6.174238E-04  8.393103E-04  2.599581E-06  5.242563E-06  6.755436E-06
 3.231500E+02  8.471677E-01  2.092508E-03  1.451951E-05  1.490084E-01  2.678456E-04  1.307996E-06  9.375642E-08  6.077026E-04  8.260925E-04  2.461050E-06  4.961630E-06  6.395419E-06
 3.241500E+02  8.472138E-01  2.058850E-03  1.373852E-05  1.490242E-01  2.635983E-04  1.238596E-06  9.127892E-08  5.981994E-04  8.131716E-04  2.330724E-06  4.697440E-06  6.056756E-06
 3.251500E+02  8.472588E-01  2.025963E-03  1.300427E-05  1.490397E-01  2.594460E-04  1.173285E-06  8.888333E-08  5.889083E-04  8.005396E-04  2.208073E-06  4.448902E-06  5.738061E-06
 3.261500E+02  8.473027E-01  1.993825E-03  1.231370E-05  1.490548E-01  2.553861E-04  1.111800E-06  8.656650E-08  5.798234E-04  7.881884E-04  2.092603E-06  4.215001E-06  5.438046E-06
 3.271500E+02  8.473456E-01  1.962415E-03  1.166397E-05  1.490695E-01  2.514162E-04  1.053896E-06  8.432539E-08  5.709390E-04  7.761103E-04  1.983854E-06  3.994794E-06  5.155514E-06
 3.281500E+02  8.473875E-01  1.931713E-03  1.105243E-05  1.490840E-01  2.475336E-04  9.993466E-07  8.215711E-08  5.622498E-04  7.642979E-04  1.881398E-06  3.787404E-06  4.889347E-06
 3.291500E+02  8.474285E-01  1.901699E-03  1.047663E-05  1.490981E-01  2.437362E-04  9.479378E-07  8.005890E-08  5.537504E-04  7.527440E-04  1.784836E-06  3.592015E-06  4.638509E-06
 3.301500E+02  8.474685E-01  1.872354E-03  9.934280E-06  1.491118E-01  2.400215E-04  8.994724E-07  7.802810E-08  5.454357E-04  7.414415E-04  1.693798E-06  3.407866E-06  4.402032E-06
 3.311500E+02  8.475076E-01  1.843659E-03  9.423251E-06  1.491253E-01  2.363875E-04  8.537661E-07  7.606218E-08  5.373007E-04  7.303838E-04  1.607938E-06  3.234248E-06  4.179015E-06
 3.321500E+02  8.475458E-01  1.815598E-03  8.941562E-06  1.491385E-01  2.328318E-04  8.106471E-07  7.415871E-08  5.293407E-04  7.195643E-04  1.526932E-06  3.070502E-06  3.968617E-06
 3.331500E+02  8.475832E-01  1.788151E-03  8.487367E-06  1.491513E-01  2.293526E-04  7.699549E-07  7.231537E-08  5.215510E-04  7.089765E-04  1.450481E-06  2.916013E-06  3.770057E-06
