#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  8.397813E+01  8.398287E+01  1.339330E+02
 2.741500E+02  8.408147E+01  8.408621E+01  1.343106E+02
 2.751500E+02  8.418551E+01  8.419026E+01  1.346895E+02
 2.761500E+02  8.429019E+01  8.429494E+01  1.350692E+02
 2.771500E+02  8.439548E+01  8.440023E+01  1.354498E+02
 2.781500E+02  8.450135E+01  8.450610E+01  1.358311E+02
 2.791500E+02  8.460779E+01  8.461255E+01  1.362131E+02
 2.801500E+02  8.471477E+01  8.471953E+01  1.365957E+02
 2.811500E+02  8.482228E+01  8.482704E+01  1.369787E+02
 2.821500E+02  8.493028E+01  8.493504E+01  1.373622E+02
 2.831500E+02  8.503876E+01  8.504352E+01  1.377460E+02
 2.841500E+02  8.514770E+01  8.515246E+01  1.381301E+02
 2.851500E+02  8.525707E+01  8.526183E+01  1.385143E+02
 2.861500E+02  8.536685E+01  8.537162E+01  1.388987E+02
 2.871500E+02  8.547703E+01  8.548180E+01  1.392830E+02
 2.881500E+02  8.558757E+01  8.559235E+01  1.396673E+02
 2.891500E+02  8.569847E+01  8.570325E+01  1.400515E+02
 2.901500E+02  8.580971E+01  8.581448E+01  1.404356E+02
 2.911500E+02  8.592125E+01  8.592603E+01  1.408194E+02
 2.921500E+02  8.603309E+01  8.603787E+01  1.412028E+02
 2.931500E+02  8.614521E+01  8.614999E+01  1.415860E+02
 2.941500E+02  8.625759E+01  8.626237E+01  1.419687E+02
 2.951500E+02  8.637021E+01  8.637500E+01  1.423509E+02
 2.961500E+02  8.648306E+01  8.648785E+01  1.427326E+02
 2.971500E+02  8.659612E+01  8.660091E+01  1.431137E+02
 2.981500E+02  8.670938E+01  8.671418E+01  1.434943E+02
 2.991500E+02  8.682283E+01  8.682762E+01  1.438741E+02
 3.001500E+02  8.693645E+01  8.694124E+01  1.442533E+02
 3.011500E+02  8.705022E+01  8.705502E+01  1.446317E+02
 3.021500E+02  8.716414E+01  8.716894E+01  1.450094E+02
 3.031500E+02  8.727820E+01  8.728300E+01  1.453863E+02
 3.041500E+02  8.739238E+01  8.739719E+01  1.457623E+02
 3.051500E+02  8.750668E+01  8.751149E+01  1.461375E+02
 3.061500E+02  8.762108E+01  8.762589E+01  1.465118E+02
 3.071500E+02  8.773558E+01  8.774039E+01  1.468852E+02
 3.081500E+02  8.785017E+01  8.785499E+01  1.472577E+02
 3.091500E+02  8.796484E+01  8.796966E+01  1.476292E+02
 3.101500E+02  8.807959E+01  8.808441E+01  1.479998E+02
 3.111500E+02  8.819440E+01  8.819923E+01  1.483694E+02
 3.121500E+02  8.830928E+01  8.831411E+01  1.487380E+02
 3.131500E+02  8.842422E+01  8.842905E+01  1.491057E+02
 3.141500E+02  8.853922E+01  8.854405E+01  1.494723E+02
 3.151500E+02  8.865426E+01  8.865909E+01  1.498379E+02
 3.161500E+02  8.876938E+01  8.877421E+01  1.502026E+02
 3.171500E+02  8.888452E+01  8.888935E+01  1.505663E+02
 3.181500E+02  8.899970E+01  8.900454E+01  1.509289E+02
 3.191500E+02  8.911493E+01  8.911977E+01  1.512905E+02
 3.201500E+02  1.199305E+02  1.225762E+02  2.559472E+02
 3.211500E+02  1.199749E+02  1.226291E+02  2.561125E+02
 3.221500E+02  1.200193E+02  1.226821E+02  2.562775E+02
 3.231500E+02  1.200637E+02  1.227351E+02  2.564420E+02
 3.241500E+02  1.201082E+02  1.227882E+02  2.566062E+02
 3.251500E+02  1.201528E+02  1.228413E+02  2.567700E+02
 3.261500E+02  1.201974E+02  1.228944E+02  2.569334E+02
 3.271500E+02  1.202421E+02  1.229476E+02  2.570965E+02
 3.281500E+02  1.202868E+02  1.230008E+02  2.572592E+02
 3.291500E+02  1.203315E+02  1.230541E+02  2.574216E+02
 3.301500E+02  1.203763E+02  1.231075E+02  2.575836E+02
 3.311500E+02  1.204212E+02  1.231609E+02  2.577453E+02
 3.321500E+02  1.204661E+02  1.232143E+02  2.579066E+02
 3.331500E+02  1.205111E+02  1.232678E+02  2.580676E+02
 3.341500E+02  1.205561E+02  1.233213E+02  2.582283E+02
 3.351500E+02  1.206012E+02  1.233749E+02  2.583886E+02
 3.361500E+02  1.206463E+02  1.234285E+02  2.585487E+02
 3.371500E+02  1.206915E+02  1.234822E+02  2.587084E+02
 3.381500E+02  1.207368E+02  1.235360E+02  2.588678E+02
 3.391500E+02  1.207821E+02  1.235898E+02  2.590269E+02
 3.401500E+02  1.208275E+02  1.236437E+02  2.591857E+02
 3.411500E+02  1.208729E+02  1.236976E+02  2.593442E+02
 3.421500E+02  1.209184E+02  1.237516E+02  2.595024E+02
 3.431500E+02  1.209639E+02  1.238056E+02  2.596603E+02
 3.441500E+02  1.210096E+02  1.238597E+02  2.598179E+02
 3.451500E+02  1.210552E+02  1.239139E+02  2.599752E+02
 3.461500E+02  1.211010E+02  1.239681E+02  2.601323E+02
 3.471500E+02  1.211468E+02  1.240224E+02  2.602891E+02
 3.481500E+02  1.211927E+02  1.240767E+02  2.604456E+02
 3.491500E+02  1.212386E+02  1.241311E+02  2.606018E+02
 3.501500E+02  1.212846E+02  1.241856E+02  2.607577E+02
 3.511500E+02  1.213307E+02  1.242401E+02  2.609134E+02
 3.521500E+02  1.213768E+02  1.242947E+02  2.610689E+02
 3.531500E+02  1.214230E+02  1.243494E+02  2.612240E+02
 3.541500E+02  1.214693E+02  1.244041E+02  2.613789E+02
 3.551500E+02  1.215156E+02  1.244589E+02  2.615336E+02
 3.561500E+02  1.215620E+02  1.245137E+02  2.616880E+02
 3.571500E+02  1.216085E+02  1.245686E+02  2.618421E+02
 3.581500E+02  1.216550E+02  1.246236E+02  2.619960E+02
 3.591500E+02  1.217016E+02  1.246787E+02  2.621497E+02
 3.601500E+02  1.217483E+02  1.247338E+02  2.623031E+02
 3.611500E+02  1.217951E+02  1.247890E+02  2.624563E+02
 3.621500E+02  1.218419E+02  1.248442E+02  2.626092E+02
 3.631500E+02  1.218888E+02  1.248995E+02  2.627620E+02
 3.641500E+02  1.219357E+02  1.249549E+02  2.629144E+02
 3.651500E+02  1.219827E+02  1.250104E+02  2.630667E+02
 3.661500E+02  1.220298E+02  1.250659E+02  2.632187E+02
 3.671500E+02  1.220770E+02  1.251215E+02  2.633705E+02
 3.681500E+02  1.221242E+02  1.251771E+02  2.635220E+02
 3.691500E+02  1.221715E+02  1.252329E+02  2.636734E+02
 3.701500E+02  1.222189E+02  1.252887E+02  2.638245E+02
 3.711500E+02  1.222664E+02  1.253446E+02  2.639754E+02
 3.721500E+02  1.223139E+02  1.254005E+02  2.641261E+02
 3.731500E+02  1.223615E+02  1.254565E+02  2.642765E+02
 3.741500E+02  1.224092E+02  1.255126E+02  2.644268E+02
 3.751500E+02  1.224569E+02  1.255688E+02  2.645768E+02
 3.761500E+02  1.225047E+02  1.256250E+02  2.647267E+02
 3.771500E+02  1.225526E+02  1.256813E+02  2.648763E+02
 3.781500E+02  1.226006E+02  1.257377E+02  2.650257E+02
 3.791500E+02  1.226486E+02  1.257941E+02  2.651749E+02
 3.801500E+02  1.226967E+02  1.258506E+02  2.653239E+02
 3.811500E+02  1.227449E+02  1.259072E+02  2.654727E+02
 3.821500E+02  1.227932E+02  1.259639E+02  2.656213E+02
 3.831500E+02  1.228415E+02  1.260206E+02  2.657697E+02
 3.841500E+02  1.228899E+02  1.260774E+02  2.659179E+02
 3.851500E+02  1.229384E+02  1.261343E+02  2.660660E+02
 3.861500E+02  1.229870E+02  1.261912E+02  2.662138E+02
 3.871500E+02  1.230356E+02  1.262483E+02  2.663614E+02
 3.881500E+02  1.230843E+02  1.263054E+02  2.665088E+02
 3.891500E+02  1.231331E+02  1.263625E+02  2.666561E+02
 3.901500E+02  1.231819E+02  1.264198E+02  2.668031E+02
 3.911500E+02  1.232309E+02  1.264771E+02  2.669500E+02
 3.921500E+02  1.232799E+02  1.265345E+02  2.670967E+02
 3.931500E+02  1.233290E+02  1.265920E+02  2.672432E+02
 3.941500E+02  1.233781E+02  1.266495E+02  2.673895E+02
 3.951500E+02  1.234273E+02  1.267071E+02  2.675356E+02
 3.961500E+02  1.234766E+02  1.267648E+02  2.676816E+02
 3.971500E+02  1.235260E+02  1.268226E+02  2.678273E+02
 3.981500E+02  1.235755E+02  1.268804E+02  2.679729E+02
 3.991500E+02  1.236250E+02  1.269384E+02  2.681183E+02
