#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  3.564701E+01  3.564996E+01  1.063037E+02
 2.741500E+02  3.574204E+01  3.574499E+01  1.066510E+02
 2.751500E+02  3.583658E+01  3.583953E+01  1.069952E+02
 2.761500E+02  3.593061E+01  3.593357E+01  1.073363E+02
 2.771500E+02  3.602413E+01  3.602709E+01  1.076744E+02
 2.781500E+02  3.611713E+01  3.612009E+01  1.080093E+02
 2.791500E+02  3.620960E+01  3.621256E+01  1.083412E+02
 2.801500E+02  3.630154E+01  3.630450E+01  1.086700E+02
 2.811500E+02  3.639295E+01  3.639591E+01  1.089957E+02
 2.821500E+02  3.648383E+01  3.648680E+01  1.093184E+02
 2.831500E+02  3.657419E+01  3.657715E+01  1.096380E+02
 2.841500E+02  3.666403E+01  3.666699E+01  1.099548E+02
 2.851500E+02  3.675335E+01  3.675632E+01  1.102686E+02
 2.861500E+02  3.684217E+01  3.684514E+01  1.105795E+02
 2.871500E+02  3.693048E+01  3.693345E+01  1.108876E+02
 2.881500E+02  3.701831E+01  3.702128E+01  1.111929E+02
 2.891500E+02  3.710565E+01  3.710863E+01  1.114955E+02
 2.901500E+02  3.719253E+01  3.719550E+01  1.117955E+02
 2.911500E+02  3.727894E+01  3.728192E+01  1.120928E+02
 2.921500E+02  3.736490E+01  3.736788E+01  1.123875E+02
 2.931500E+02  3.745043E+01  3.745340E+01  1.126798E+02
 2.941500E+02  3.753552E+01  3.753850E+01  1.129696E+02
 2.951500E+02  3.762020E+01  3.762319E+01  1.132570E+02
 2.961500E+02  3.770448E+01  3.770746E+01  1.135420E+02
 2.971500E+02  3.778837E+01  3.779135E+01  1.138248E+02
 2.981500E+02  3.787187E+01  3.787486E+01  1.141054E+02
 2.991500E+02  3.795501E+01  3.795800E+01  1.143838E+02
 3.001500E+02  3.803780E+01  3.804078E+01  1.146600E+02
 3.011500E+02  3.812024E+01  3.812323E+01  1.149343E+02
 3.021500E+02  3.820235E+01  3.820534E+01  1.152065E+02
 3.031500E+02  3.828415E+01  3.828714E+01  1.154767E+02
 3.041500E+02  3.836564E+01  3.836863E+01  1.157451E+02
 3.051500E+02  3.844683E+01  3.844983E+01  1.160116E+02
 3.061500E+02  3.852775E+01  3.853075E+01  1.162764E+02
 3.071500E+02  3.860840E+01  3.861140E+01  1.165394E+02
 3.081500E+02  3.868880E+01  3.869180E+01  1.168007E+02
 3.091500E+02  3.876896E+01  3.877196E+01  1.170604E+02
