#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  3.755544E+01  3.756104E+01  1.781007E+02
 2.741500E+02  3.782446E+01  3.783007E+01  1.790838E+02
 2.751500E+02  3.808922E+01  3.809483E+01  1.800478E+02
 2.761500E+02  3.834927E+01  3.835490E+01  1.809913E+02
 2.771500E+02  3.860427E+01  3.860990E+01  1.819130E+02
 2.781500E+02  3.885390E+01  3.885953E+01  1.828121E+02
 2.791500E+02  3.909789E+01  3.910353E+01  1.836878E+02
 2.801500E+02  3.933603E+01  3.934168E+01  1.845394E+02
 2.811500E+02  3.956816E+01  3.957382E+01  1.853665E+02
 2.821500E+02  3.979416E+01  3.979982E+01  1.861690E+02
 2.831500E+02  4.001395E+01  4.001962E+01  1.869466E+02
 2.841500E+02  4.022751E+01  4.023318E+01  1.876995E+02
 2.851500E+02  4.043485E+01  4.044053E+01  1.884280E+02
 2.861500E+02  4.063602E+01  4.064171E+01  1.891322E+02
 2.871500E+02  4.083111E+01  4.083680E+01  1.898128E+02
 2.881500E+02  4.102021E+01  4.102591E+01  1.904703E+02
 2.891500E+02  4.120348E+01  4.120918E+01  1.911052E+02
 2.901500E+02  4.138108E+01  4.138678E+01  1.917184E+02
 2.911500E+02  4.155317E+01  4.155889E+01  1.923105E+02
 2.921500E+02  4.171996E+01  4.172567E+01  1.928824E+02
 2.931500E+02  4.188165E+01  4.188737E+01  1.934349E+02
 2.941500E+02  4.203845E+01  4.204418E+01  1.939689E+02
 2.951500E+02  4.219059E+01  4.219632E+01  1.944853E+02
 2.961500E+02  4.233827E+01  4.234401E+01  1.949848E+02
 2.971500E+02  4.248172E+01  4.248746E+01  1.954684E+02
 2.981500E+02  4.262115E+01  4.262690E+01  1.959369E+02
 2.991500E+02  4.275678E+01  4.276253E+01  1.963910E+02
 3.001500E+02  4.288881E+01  4.289456E+01  1.968317E+02
 3.011500E+02  4.301745E+01  4.302320E+01  1.972595E+02
 3.021500E+02  4.314288E+01  4.314864E+01  1.976754E+02
 3.031500E+02  4.326529E+01  4.327106E+01  1.980799E+02
 3.041500E+02  4.338486E+01  4.339063E+01  1.984737E+02
 3.051500E+02  4.350176E+01  4.350753E+01  1.988574E+02
 3.061500E+02  4.361614E+01  4.362192E+01  1.992316E+02
 3.071500E+02  4.372815E+01  4.373394E+01  1.995969E+02
 3.081500E+02  4.383795E+01  4.384373E+01  1.999538E+02
 3.091500E+02  4.394565E+01  4.395144E+01  2.003028E+02
 3.101500E+02  4.405139E+01  4.405718E+01  2.006443E+02
 3.111500E+02  4.415528E+01  4.416108E+01  2.009787E+02
 3.121500E+02  4.425744E+01  4.426325E+01  2.013065E+02
 3.131500E+02  4.435798E+01  4.436378E+01  2.016281E+02
 3.141500E+02  4.445698E+01  4.446279E+01  2.019438E+02
 3.151500E+02  4.455454E+01  4.456036E+01  2.022539E+02
 3.161500E+02  4.465076E+01  4.465658E+01  2.025587E+02
 3.171500E+02  4.474570E+01  4.475153E+01  2.028585E+02
 3.181500E+02  4.483946E+01  4.484528E+01  2.031537E+02
 3.191500E+02  4.493209E+01  4.493792E+01  2.034444E+02
 3.201500E+02  4.502367E+01  4.502950E+01  2.037309E+02
 3.211500E+02  4.511426E+01  4.512010E+01  2.040135E+02
 3.221500E+02  4.520392E+01  4.520976E+01  2.042922E+02
 3.231500E+02  4.529271E+01  4.529856E+01  2.045674E+02
 3.241500E+02  4.538068E+01  4.538653E+01  2.048393E+02
 3.251500E+02  4.546789E+01  4.547374E+01  2.051079E+02
 3.261500E+02  4.555436E+01  4.556022E+01  2.053734E+02
 3.271500E+02  4.564016E+01  4.564602E+01  2.056361E+02
 3.281500E+02  4.572532E+01  4.573118E+01  2.058960E+02
 3.291500E+02  4.580988E+01  4.581574E+01  2.061533E+02
 3.301500E+02  4.589387E+01  4.589974E+01  2.064081E+02
 3.311500E+02  4.597734E+01  4.598321E+01  2.066606E+02
 3.321500E+02  4.606030E+01  4.606618E+01  2.069107E+02
 3.331500E+02  4.614280E+01  4.614867E+01  2.071587E+02
 3.341500E+02  4.622485E+01  4.623073E+01  2.074047E+02
 3.351500E+02  4.630649E+01  4.631237E+01  2.076486E+02
 3.361500E+02  4.638774E+01  4.639363E+01  2.078907E+02
 3.371500E+02  4.646862E+01  4.647451E+01  2.081310E+02
 3.381500E+02  4.654915E+01  4.655505E+01  2.083695E+02
 3.391500E+02  4.662936E+01  4.663526E+01  2.086064E+02
 3.401500E+02  4.670926E+01  4.671516E+01  2.088416E+02
 3.411500E+02  4.678887E+01  4.679477E+01  2.090753E+02
 3.421500E+02  4.686820E+01  4.687411E+01  2.093075E+02
 3.431500E+02  4.694728E+01  4.695319E+01  2.095383E+02
 3.441500E+02  6.539881E+01  6.810416E+01  2.710080E+02
 3.451500E+02  6.545635E+01  6.817126E+01  2.712030E+02
 3.461500E+02  6.551382E+01  6.823827E+01  2.713971E+02
 3.471500E+02  6.557122E+01  6.830521E+01  2.715905E+02
 3.481500E+02  6.562857E+01  6.837207E+01  2.717831E+02
 3.491500E+02  6.568586E+01  6.843886E+01  2.719749E+02
 3.501500E+02  6.574310E+01  6.850558E+01  2.721660E+02
 3.511500E+02  6.580028E+01  6.857223E+01  2.723563E+02
 3.521500E+02  6.585741E+01  6.863882E+01  2.725459E+02
 3.531500E+02  6.591449E+01  6.870534E+01  2.727347E+02
 3.541500E+02  6.597152E+01  6.877179E+01  2.729229E+02
 3.551500E+02  6.602850E+01  6.883819E+01  2.731104E+02
 3.561500E+02  6.608544E+01  6.890453E+01  2.732971E+02
 3.571500E+02  6.614234E+01  6.897080E+01  2.734832E+02
 3.581500E+02  6.619919E+01  6.903703E+01  2.736686E+02
 3.591500E+02  6.625601E+01  6.910320E+01  2.738533E+02
 3.601500E+02  6.631279E+01  6.916932E+01  2.740374E+02
 3.611500E+02  6.636953E+01  6.923539E+01  2.742208E+02
 3.621500E+02  6.642623E+01  6.930141E+01  2.744036E+02
 3.631500E+02  6.648291E+01  6.936738E+01  2.745857E+02
 3.641500E+02  6.653954E+01  6.943331E+01  2.747673E+02
 3.651500E+02  6.659615E+01  6.949920E+01  2.749482E+02
 3.661500E+02  6.665273E+01  6.956505E+01  2.751285E+02
 3.671500E+02  6.670928E+01  6.963085E+01  2.753082E+02
 3.681500E+02  6.676581E+01  6.969662E+01  2.754873E+02
 3.691500E+02  6.682231E+01  6.976234E+01  2.756658E+02
 3.701500E+02  6.687878E+01  6.982804E+01  2.758437E+02
 3.711500E+02  6.693524E+01  6.989370E+01  2.760210E+02
 3.721500E+02  6.699167E+01  6.995932E+01  2.761978E+02
 3.731500E+02  6.704808E+01  7.002492E+01  2.763741E+02
 3.741500E+02  6.710447E+01  7.009048E+01  2.765497E+02
 3.751500E+02  6.716084E+01  7.015602E+01  2.767249E+02
 3.761500E+02  6.721720E+01  7.022152E+01  2.768994E+02
 3.771500E+02  6.727354E+01  7.028700E+01  2.770735E+02
 3.781500E+02  6.732986E+01  7.035246E+01  2.772470E+02
 3.791500E+02  6.738617E+01  7.041789E+01  2.774200E+02
 3.801500E+02  6.744247E+01  7.048330E+01  2.775925E+02
 3.811500E+02  6.749876E+01  7.054869E+01  2.777645E+02
 3.821500E+02  6.755504E+01  7.061406E+01  2.779359E+02
 3.831500E+02  6.761130E+01  7.067940E+01  2.781069E+02
 3.841500E+02  6.766756E+01  7.074473E+01  2.782774E+02
 3.851500E+02  6.772381E+01  7.081005E+01  2.784473E+02
 3.861500E+02  6.778006E+01  7.087534E+01  2.786168E+02
 3.871500E+02  6.783629E+01  7.094062E+01  2.787859E+02
 3.881500E+02  6.789253E+01  7.100589E+01  2.789544E+02
 3.891500E+02  6.794875E+01  7.107114E+01  2.791225E+02
 3.901500E+02  6.800498E+01  7.113638E+01  2.792901E+02
 3.911500E+02  6.806120E+01  7.120161E+01  2.794573E+02
 3.921500E+02  6.811742E+01  7.126683E+01  2.796240E+02
 3.931500E+02  6.817364E+01  7.133204E+01  2.797902E+02
 3.941500E+02  6.822985E+01  7.139724E+01  2.799560E+02
 3.951500E+02  6.828607E+01  7.146244E+01  2.801214E+02
 3.961500E+02  6.834229E+01  7.152762E+01  2.802863E+02
 3.971500E+02  6.839851E+01  7.159280E+01  2.804508E+02
 3.981500E+02  6.845474E+01  7.165798E+01  2.806149E+02
 3.991500E+02  6.851096E+01  7.172315E+01  2.807785E+02
