#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  1.961329E-03  1.330804E-07  3.187672E-12  4.183897E-12  4.654917E-12  5.550410E-12  3.787463E-02  1.261246E-04  6.044346E-06  4.225047E-03  6.403790E-06  1.316273E-07  1.846872E-09  8.125172E-05  6.857534E-08  2.250175E-07  1.185435E-09  2.089343E-04  2.320687E-08  2.900631E-10  2.547061E-10  2.260051E-05  3.076538E-05  3.889201E-07  1.262351E-06  1.598785E-06  3.828171E-08
 2.741500E+02  1.959374E-03  1.309540E-07  3.053371E-12  4.008980E-12  4.460642E-12  5.320438E-12  3.773774E-02  1.227152E-04  5.564195E-06  4.214141E-03  6.246571E-06  1.217503E-07  1.774673E-09  7.911865E-05  6.393039E-08  2.104553E-07  1.123165E-09  2.042761E-04  2.178028E-08  2.769468E-10  2.429788E-10  2.202850E-05  2.998483E-05  3.593534E-07  1.164454E-06  1.475384E-06  3.578805E-08
 2.751500E+02  1.957309E-03  1.288651E-07  2.925306E-12  3.842126E-12  4.275306E-12  5.100974E-12  3.760176E-02  1.194220E-04  5.125335E-06  4.203198E-03  6.094055E-06  1.126713E-07  1.705710E-09  7.705324E-05  5.962885E-08  1.969262E-07  1.064511E-09  1.997422E-04  2.044931E-08  2.644888E-10  2.318501E-10  2.147454E-05  2.922898E-05  3.322130E-07  1.074766E-06  1.362286E-06  3.347150E-08
 2.761500E+02  1.955137E-03  1.268132E-07  2.803170E-12  3.682939E-12  4.098473E-12  4.891511E-12  3.746667E-02  1.162404E-04  4.723962E-06  4.192223E-03  5.946084E-06  1.043217E-07  1.639825E-09  7.505310E-05  5.564341E-08  1.843511E-07  1.009246E-09  1.953293E-04  1.920708E-08  2.526537E-10  2.212872E-10  2.093794E-05  2.849693E-05  3.072861E-07  9.925500E-07  1.258572E-06  3.131853E-08
 2.771500E+02  1.952863E-03  1.247980E-07  2.686672E-12  3.531048E-12  3.929731E-12  4.691565E-12  3.733248E-02  1.131658E-04  4.356643E-06  4.181220E-03  5.802507E-06  9.663897E-08  1.576865E-09  7.311593E-05  5.194905E-08  1.726572E-07  9.571584E-10  1.910337E-04  1.804726E-08  2.414079E-10  2.112591E-10  2.041810E-05  2.778782E-05  2.843800E-07  9.171408E-07  1.163407E-06  2.931673E-08
 2.781500E+02  1.950491E-03  1.228189E-07  2.575536E-12  3.386096E-12  3.768686E-12  4.500678E-12  3.719919E-02  1.101942E-04  4.020282E-06  4.170191E-03  5.663177E-06  8.956636E-08  1.516688E-09  7.123948E-05  4.852286E-08  1.617780E-07  9.080507E-10  1.868522E-04  1.696396E-08  2.307199E-10  2.017366E-10  1.991440E-05  2.710081E-05  2.633195E-07  8.479344E-07  1.076037E-06  2.745469E-08
 2.791500E+02  1.948024E-03  1.208754E-07  2.469499E-12  3.247747E-12  3.614964E-12  4.318413E-12  3.706678E-02  1.073213E-04  3.712079E-06  4.159141E-03  5.527953E-06  8.305217E-08  1.459157E-09  6.942164E-05  4.534387E-08  1.516519E-07  8.617383E-10  1.827815E-04  1.595176E-08  2.205598E-10  1.926924E-10  1.942627E-05  2.643510E-05  2.439457E-07  7.843845E-07  9.957777E-07  2.572190E-08
 2.801500E+02  1.945466E-03  1.189672E-07  2.368312E-12  3.115681E-12  3.468212E-12  4.144356E-12  3.693526E-02  1.045435E-04  3.429506E-06  4.148073E-03  5.396697E-06  7.704935E-08  1.404143E-09  6.766033E-05  4.239285E-08  1.422227E-07  8.180491E-10  1.788184E-04  1.500565E-08  2.108995E-10  1.841004E-10  1.895314E-05  2.578994E-05  2.261139E-07  7.259956E-07  9.220082E-07  2.410872E-08
 2.811500E+02  1.942822E-03  1.170938E-07  2.271738E-12  2.989592E-12  3.328092E-12  3.978112E-12  3.680462E-02  1.018568E-04  3.170276E-06  4.136990E-03  5.269279E-06  7.151505E-08  1.351526E-09  6.595359E-05  3.965216E-08  1.334385E-07  7.768217E-10  1.749600E-04  1.412098E-08  2.017124E-10  1.759363E-10  1.849449E-05  2.516458E-05  2.096929E-07  6.723183E-07  8.541660E-07  2.260624E-08
 2.821500E+02  1.940094E-03  1.152546E-07  2.179553E-12  2.869193E-12  3.194285E-12  3.819308E-12  3.667485E-02  9.925795E-05  2.932318E-06  4.125894E-03  5.145570E-06  6.641019E-08  1.301189E-09  6.429949E-05  3.710561E-08  1.252514E-07  7.379059E-10  1.712030E-04  1.329346E-08  1.929735E-10  1.681769E-10  1.804979E-05  2.455831E-05  1.945632E-07  6.229451E-07  7.917404E-07  2.120629E-08
