#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.245613864729E+00   1.249173429056E+00
  2.741500000000E+02   1.122036445633E+00   1.125597531615E+00
  2.751500000000E+02   9.979496692264E-01   1.001512280854E+00
  2.761500000000E+02   8.733571019437E-01   8.769212415985E-01
  2.771500000000E+02   7.482627128468E-01   7.518283813794E-01
  2.781500000000E+02   6.226708424534E-01   6.262380392585E-01
  2.791500000000E+02   4.965861689054E-01   5.001548920093E-01
  2.801500000000E+02   3.700136720517E-01   3.735839182108E-01
  2.811500000000E+02   2.429585964779E-01   2.465303612893E-01
  2.821500000000E+02   1.154264140476E-01   1.189996920453E-01
  2.831500000000E+02  -1.257721372816E-02  -9.002428942632E-03
  2.841500000000E+02  -1.410464722661E-01  -1.374701879155E-01
  2.851500000000E+02  -2.699754292815E-01  -2.663976532989E-01
  2.861500000000E+02  -3.993580685656E-01  -3.957788094744E-01
  2.871500000000E+02  -5.291883213617E-01  -5.256075881792E-01
  2.881500000000E+02  -6.594600956529E-01  -6.558778977855E-01
  2.891500000000E+02  -7.901673027264E-01  -7.865836498749E-01
  2.901500000000E+02  -9.213038810976E-01  -9.177187831701E-01
  2.911500000000E+02  -1.052863817732E+00  -1.049277284764E+00
  2.921500000000E+02  -1.184841166612E+00  -1.181253208696E+00
  2.931500000000E+02  -1.317230064566E+00  -1.313640691802E+00
  2.941500000000E+02  -1.450024745423E+00  -1.446433967816E+00
  2.951500000000E+02  -1.583219550343E+00  -1.579627377801E+00
  2.961500000000E+02  -1.716808937693E+00  -1.713215379971E+00
  2.971500000000E+02  -1.850787489996E+00  -1.847192556658E+00
  2.981500000000E+02  -1.985149919659E+00  -1.981553620049E+00
  2.991500000000E+02  -2.119891072964E+00  -2.116293416180E+00
  3.001500000000E+02  -2.255005932821E+00  -2.251406927698E+00
  3.011500000000E+02  -2.390489620447E+00  -2.386889275535E+00
  3.021500000000E+02  -2.526337395914E+00  -2.522735719471E+00
  3.031500000000E+02  -2.662544658100E+00  -2.658941658081E+00
  3.041500000000E+02  -2.799106943813E+00  -2.795502627859E+00
  3.051500000000E+02  -2.936019926413E+00  -2.932414301852E+00
  3.061500000000E+02  -3.073279414055E+00  -3.069672487894E+00
  3.071500000000E+02  -3.210881347414E+00  -3.207273126340E+00
  3.081500000000E+02  -3.348821797375E+00  -3.345212287752E+00
  3.091500000000E+02  -3.487096962353E+00  -3.483486170225E+00
  3.101500000000E+02  -3.625703165532E+00  -3.622091096623E+00
  3.111500000000E+02  -3.764636852126E+00  -3.761023511840E+00
  3.121500000000E+02  -3.903894586273E+00  -3.900279979700E+00
  3.131500000000E+02  -4.043473048343E+00  -4.039857180255E+00
  3.141500000000E+02  -4.183369031935E+00  -4.179751906795E+00
  3.151500000000E+02  -4.323579441035E+00  -4.319961062997E+00
  3.161500000000E+02  -4.464101287194E+00  -4.460481660104E+00
  3.171500000000E+02  -4.604931686786E+00  -4.601310814185E+00
  3.181500000000E+02  -4.746067858283E+00  -4.742445743411E+00
  3.191500000000E+02  -4.887507119668E+00  -4.883883765465E+00
  3.201500000000E+02  -5.029246885874E+00  -5.025622294983E+00
  3.211500000000E+02  -5.171284666304E+00  -5.167658841071E+00
  3.221500000000E+02  -5.313618062550E+00  -5.309991005030E+00
  3.231500000000E+02  -5.456244765868E+00  -5.452616477822E+00
  3.241500000000E+02  -5.599162555154E+00  -5.595533038054E+00
  3.251500000000E+02  -5.742369294278E+00  -5.738738549335E+00
  3.261500000000E+02  -5.885862931642E+00  -5.882230959723E+00
  3.271500000000E+02  -6.029641495689E+00  -6.026008297405E+00
  3.281500000000E+02  -6.173703094662E+00  -6.170068670336E+00
  3.291500000000E+02  -6.318045914153E+00  -6.314410263827E+00
  3.301500000000E+02  -6.462668215407E+00  -6.459031338839E+00
  3.311500000000E+02  -6.607568333473E+00  -6.603930230138E+00
  3.321500000000E+02  -6.752744675485E+00  -6.749105344579E+00
  3.331500000000E+02  -6.898195718972E+00  -6.894555159407E+00
  3.341500000000E+02  -7.043920010296E+00  -7.040278220707E+00
  3.351500000000E+02  -7.189916162916E+00  -7.186273141656E+00
  3.361500000000E+02  -7.336182855985E+00  -7.332538601131E+00
  3.371500000000E+02  -7.482718832775E+00  -7.479073342122E+00
  3.381500000000E+02  -7.629522899213E+00  -7.625876170280E+00
  3.391500000000E+02  -7.776593922449E+00  -7.772945952476E+00
  3.401500000000E+02  -7.923930829453E+00  -7.920281615404E+00
  3.411500000000E+02  -8.071532605633E+00  -8.067882144193E+00
  3.421500000000E+02  -8.219398292043E+00  -8.215746579623E+00
  3.431500000000E+02  -8.367526991439E+00  -8.363874024172E+00
  3.441500000000E+02  -8.515917852183E+00  -8.512263625926E+00
  3.451500000000E+02  -8.664570081624E+00  -8.660914591959E+00
  3.461500000000E+02  -8.813482938439E+00  -8.809826180672E+00
  3.471500000000E+02  -8.962655730885E+00  -8.958997700046E+00
  3.481500000000E+02  -9.112087817623E+00  -9.108428508470E+00
  3.491500000000E+02  -9.261778604655E+00  -9.258118011669E+00
  3.501500000000E+02  -9.411727548916E+00  -9.408065666305E+00
  3.511500000000E+02  -9.561934147973E+00  -9.558270969671E+00
  3.521500000000E+02  -9.712397948124E+00  -9.708733467791E+00
  3.531500000000E+02  -9.863118538433E+00  -9.859452749456E+00
  3.541500000000E+02  -1.001409555188E+01  -1.001042844738E+01
  3.551500000000E+02  -1.016532866166E+01  -1.016166023447E+01
  3.561500000000E+02  -1.031681758277E+01  -1.031314782547E+01
  3.571500000000E+02  -1.046856206970E+01  -1.046489097457E+01
  3.581500000000E+02  -1.062056191557E+01  -1.061688947466E+01
  3.591500000000E+02  -1.077281695107E+01  -1.076914315613E+01
  3.601500000000E+02  -1.092532704257E+01  -1.092165188509E+01
  3.611500000000E+02  -1.107809209822E+01  -1.107441556941E+01
  3.621500000000E+02  -1.123111205065E+01  -1.122743414147E+01
  3.631500000000E+02  -1.138438687351E+01  -1.138070757464E+01
  3.641500000000E+02  -1.153791657138E+01  -1.153423587323E+01
  3.651500000000E+02  -1.169170118070E+01  -1.168801907342E+01
  3.661500000000E+02  -1.184574076884E+01  -1.184205724232E+01
  3.671500000000E+02  -1.200003543315E+01  -1.199635047700E+01
  3.681500000000E+02  -1.215458530003E+01  -1.215089890360E+01
  3.691500000000E+02  -1.230939052401E+01  -1.230570267640E+01
  3.701500000000E+02  -1.246445128682E+01  -1.246076197686E+01
  3.711500000000E+02  -1.261976779649E+01  -1.261607701275E+01
  3.721500000000E+02  -1.277534028640E+01  -1.277164801719E+01
  3.731500000000E+02  -1.293116901440E+01  -1.292747524777E+01
  3.741500000000E+02  -1.308725426182E+01  -1.308355898557E+01
  3.751500000000E+02  -1.324359633253E+01  -1.323989953420E+01
  3.761500000000E+02  -1.340019555390E+01  -1.339649722077E+01
  3.771500000000E+02  -1.355705227037E+01  -1.355335238950E+01
  3.781500000000E+02  -1.371416684927E+01  -1.371046540743E+01
  3.791500000000E+02  -1.696747715516E+01  -1.390522566007E+01
  3.801500000000E+02  -1.721809864540E+01  -1.414693022465E+01
  3.811500000000E+02  -1.746884693490E+01  -1.438876924057E+01
  3.821500000000E+02  -1.771972173450E+01  -1.463074230690E+01
  3.831500000000E+02  -1.797072275788E+01  -1.487284902724E+01
  3.841500000000E+02  -1.822184972152E+01  -1.511508900970E+01
  3.851500000000E+02  -1.847310234456E+01  -1.535746186674E+01
  3.861500000000E+02  -1.872448034885E+01  -1.559996721515E+01
  3.871500000000E+02  -1.897598345878E+01  -1.584260467594E+01
  3.881500000000E+02  -1.922761140132E+01  -1.608537387426E+01
  3.891500000000E+02  -1.947936390590E+01  -1.632827443933E+01
  3.901500000000E+02  -1.973124070437E+01  -1.657130600436E+01
  3.911500000000E+02  -1.998324153097E+01  -1.681446820650E+01
  3.921500000000E+02  -2.023536612227E+01  -1.705776068671E+01
  3.931500000000E+02  -2.048761421709E+01  -1.730118308976E+01
  3.941500000000E+02  -2.073998555651E+01  -1.754473506411E+01
