#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1          c1m1        c1m2-1        c1m2-7        c2m1-1
 2.731500E+02  2.141376E-03  1.586475E-07  4.149247E-12  5.445986E-12  6.059093E-12  7.224714E-12  4.213843E-02  1.561326E-04  8.325435E-06  9.870497E-05  9.269115E-08  3.041491E-07  1.572392E-09
 2.741500E+02  2.135629E-03  1.555856E-07  3.954325E-12  5.191905E-12  5.776838E-12  6.890333E-12  4.198960E-02  1.519371E-04  7.665977E-06  9.595926E-05  8.628098E-08  2.840322E-07  1.484889E-09
 2.751500E+02  2.129861E-03  1.525995E-07  3.769768E-12  4.951251E-12  5.509480E-12  6.573498E-12  4.184167E-02  1.478836E-04  7.063055E-06  9.330771E-05  8.035590E-08  2.653780E-07  1.402822E-09
 2.761500E+02  2.124076E-03  1.496870E-07  3.594971E-12  4.723246E-12  5.256155E-12  6.273199E-12  4.169465E-02  1.439664E-04  6.511475E-06  9.074661E-05  7.487631E-08  2.480712E-07  1.325822E-09
 2.771500E+02  2.118276E-03  1.468462E-07  3.429368E-12  4.507160E-12  5.016054E-12  5.988487E-12  4.154852E-02  1.401801E-04  6.006554E-06  8.827242E-05  6.980604E-08  2.320065E-07  1.253549E-09
 2.781500E+02  2.112462E-03  1.440750E-07  3.272426E-12  4.302308E-12  4.788419E-12  5.718474E-12  4.140330E-02  1.365196E-04  5.544061E-06  8.588174E-05  6.511207E-08  2.170873E-07  1.185683E-09
 2.791500E+02  2.106637E-03  1.413717E-07  3.123648E-12  4.108048E-12  4.572537E-12  5.462323E-12  4.125897E-02  1.329801E-04  5.120172E-06  8.357132E-05  6.076422E-08  2.032251E-07  1.121932E-09
 2.801500E+02  2.100802E-03  1.387343E-07  2.982566E-12  3.923775E-12  4.367741E-12  5.219251E-12  4.111553E-02  1.295567E-04  4.731433E-06  8.133805E-05  5.673491E-08  1.903386E-07  1.062023E-09
 2.811500E+02  2.094960E-03  1.361609E-07  2.848742E-12  3.748925E-12  4.173402E-12  4.988522E-12  4.097299E-02  1.262450E-04  4.374714E-06  7.917896E-05  5.299890E-08  1.783533E-07  1.005701E-09
 2.821500E+02  2.089111E-03  1.336500E-07  2.721764E-12  3.582967E-12  3.988932E-12  4.769443E-12  4.083133E-02  1.230407E-04  4.047186E-06  7.709119E-05  4.953308E-08  1.672008E-07  9.527311E-10
 2.831500E+02  2.083258E-03  1.311997E-07  2.601246E-12  3.425400E-12  3.813777E-12  4.561366E-12  4.069056E-02  1.199398E-04  3.746283E-06  7.507203E-05  4.631631E-08  1.568183E-07  9.028949E-10
 2.841500E+02  2.077403E-03  1.288085E-07  2.486824E-12  3.275756E-12  3.647418E-12  4.363679E-12  4.055067E-02  1.169382E-04  3.469681E-06  7.311886E-05  4.332922E-08  1.471480E-07  8.559888E-10
 2.851500E+02  2.071545E-03  1.264746E-07  2.378158E-12  3.133594E-12  3.489367E-12  4.175808E-12  4.041165E-02  1.140323E-04  3.215271E-06  7.122917E-05  4.055403E-08  1.381369E-07  8.118237E-10
 2.861500E+02  2.065688E-03  1.241965E-07  2.274927E-12  2.998502E-12  3.339164E-12  3.997215E-12  4.027351E-02  1.112184E-04  2.981140E-06  6.940058E-05  3.797445E-08  1.297360E-07  7.702236E-10
 2.871500E+02  2.059833E-03  1.219728E-07  2.176832E-12  2.870089E-12  3.196377E-12  3.827391E-12  4.013623E-02  1.084931E-04  2.765551E-06  6.763079E-05  3.557555E-08  1.219004E-07  7.310247E-10
 2.881500E+02  2.053980E-03  1.198018E-07  2.083588E-12  2.747989E-12  3.060601E-12  3.665859E-12  3.999982E-02  1.058531E-04  2.566923E-06  6.591760E-05  3.334359E-08  1.145887E-07  6.940748E-10
 2.891500E+02  2.048131E-03  1.176823E-07  1.994929E-12  2.631858E-12  2.931455E-12  3.512170E-12  3.986426E-02  1.032951E-04  2.383821E-06  6.425890E-05  3.126597E-08  1.077629E-07  6.592317E-10
 2.901500E+02  2.042287E-03  1.156127E-07  1.910606E-12  2.521373E-12  2.808578E-12  3.365900E-12  3.972956E-02  1.008163E-04  2.214940E-06  6.265268E-05  2.933111E-08  1.013876E-07  6.263632E-10
 2.911500E+02  2.036449E-03  1.135917E-07  1.830383E-12  2.416228E-12  2.691632E-12  3.226652E-12  3.959570E-02  9.841372E-05  2.059091E-06  6.109699E-05  2.752835E-08  9.543054E-08  5.953461E-10
 2.921500E+02  2.030618E-03  1.116181E-07  1.754039E-12  2.316136E-12  2.580300E-12  3.094051E-12  3.946268E-02  9.608452E-05  1.915190E-06  5.958999E-05  2.584790E-08  8.986181E-08  5.660654E-10
 2.931500E+02  2.024796E-03  1.096904E-07  1.681365E-12  2.220828E-12  2.474281E-12  2.967743E-12  3.933050E-02  9.382609E-05  1.782251E-06  5.812989E-05  2.428074E-08  8.465377E-08  5.384139E-10
 2.941500E+02  2.018983E-03  1.078076E-07  1.612164E-12  2.130048E-12  2.373293E-12  2.847397E-12  3.919915E-02  9.163587E-05  1.659375E-06  5.671498E-05  2.281857E-08  7.978096E-08  5.122916E-10
