#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  5.557041E+01  5.557700E+01
 2.741500E+02  5.558555E+01  5.559211E+01
 2.751500E+02  5.560153E+01  5.560803E+01
 2.761500E+02  5.561852E+01  5.562494E+01
 2.771500E+02  5.563663E+01  5.564296E+01
 2.781500E+02  5.565596E+01  5.566220E+01
 2.791500E+02  5.567660E+01  5.568273E+01
 2.801500E+02  5.569860E+01  5.570462E+01
 2.811500E+02  5.572202E+01  5.572792E+01
 2.821500E+02  5.574688E+01  5.575265E+01
 2.831500E+02  5.577319E+01  5.577884E+01
 2.841500E+02  5.580096E+01  5.580646E+01
 2.851500E+02  5.583015E+01  5.583553E+01
 2.861500E+02  5.586076E+01  5.586600E+01
 2.871500E+02  5.589274E+01  5.589785E+01
 2.881500E+02  5.592604E+01  5.593102E+01
 2.891500E+02  5.596062E+01  5.596547E+01
 2.901500E+02  5.599642E+01  5.600114E+01
 2.911500E+02  5.603338E+01  5.603797E+01
 2.921500E+02  5.607143E+01  5.607590E+01
 2.931500E+02  5.611051E+01  5.611486E+01
 2.941500E+02  5.615055E+01  5.615480E+01
 2.951500E+02  5.619149E+01  5.619563E+01
 2.961500E+02  5.623327E+01  5.623730E+01
 2.971500E+02  5.627581E+01  5.627974E+01
 2.981500E+02  5.631906E+01  5.632290E+01
 2.991500E+02  5.636295E+01  5.636670E+01
 3.001500E+02  5.640743E+01  5.641110E+01
 3.011500E+02  5.645245E+01  5.645604E+01
 3.021500E+02  5.649794E+01  5.650145E+01
 3.031500E+02  5.654387E+01  5.654731E+01
 3.041500E+02  5.659017E+01  5.659355E+01
 3.051500E+02  5.663682E+01  5.664013E+01
 3.061500E+02  5.668377E+01  5.668702E+01
 3.071500E+02  5.673097E+01  5.673417E+01
 3.081500E+02  5.677840E+01  5.678154E+01
 3.091500E+02  5.682602E+01  5.682911E+01
 3.101500E+02  5.687379E+01  5.687685E+01
 3.111500E+02  5.692171E+01  5.692472E+01
 3.121500E+02  5.696973E+01  5.697270E+01
 3.131500E+02  5.701783E+01  5.702076E+01
 3.141500E+02  5.706600E+01  5.706890E+01
 3.151500E+02  5.711422E+01  5.711708E+01
 3.161500E+02  5.716246E+01  5.716529E+01
 3.171500E+02  5.721071E+01  5.721352E+01
 3.181500E+02  5.725897E+01  5.726175E+01
 3.191500E+02  5.730721E+01  5.730997E+01
 3.201500E+02  5.735542E+01  5.735816E+01
 3.211500E+02  5.740361E+01  5.740633E+01
 3.221500E+02  5.745175E+01  5.745445E+01
 3.231500E+02  5.749985E+01  5.750253E+01
 3.241500E+02  5.754789E+01  5.755056E+01
 3.251500E+02  5.759586E+01  5.759852E+01
 3.261500E+02  5.764378E+01  5.764642E+01
 3.271500E+02  5.769162E+01  5.769426E+01
 3.281500E+02  5.773939E+01  5.774202E+01
 3.291500E+02  5.778708E+01  5.778970E+01
 3.301500E+02  5.783470E+01  5.783731E+01
 3.311500E+02  5.788223E+01  5.788483E+01
 3.321500E+02  5.792967E+01  5.793227E+01
 3.331500E+02  5.797703E+01  5.797962E+01
 3.341500E+02  5.802430E+01  5.802689E+01
 3.351500E+02  5.807149E+01  5.807407E+01
 3.361500E+02  5.811858E+01  5.812116E+01
 3.371500E+02  5.816558E+01  5.816815E+01
 3.381500E+02  5.821248E+01  5.821505E+01
 3.391500E+02  5.825929E+01  5.826186E+01
 3.401500E+02  5.830601E+01  5.830858E+01
 3.411500E+02  5.835263E+01  5.835520E+01
 3.421500E+02  5.839915E+01  5.840172E+01
 3.431500E+02  5.844558E+01  5.844814E+01
 3.441500E+02  5.849190E+01  5.849447E+01
 3.451500E+02  5.853813E+01  5.854069E+01
 3.461500E+02  5.858426E+01  5.858682E+01
 3.471500E+02  5.863028E+01  5.863285E+01
 3.481500E+02  5.867621E+01  5.867878E+01
 3.491500E+02  5.872204E+01  5.872460E+01
 3.501500E+02  5.876776E+01  5.877033E+01
 3.511500E+02  5.881338E+01  1.433697E+03
 3.521500E+02  4.910891E+01  1.428803E+03
 3.531500E+02  4.914318E+01  5.875893E+01
 3.541500E+02  4.917752E+01  5.877653E+01
 3.551500E+02  4.921193E+01  5.879443E+01
 3.561500E+02  4.924640E+01  5.881262E+01
 3.571500E+02  4.928093E+01  5.883108E+01
 3.581500E+02  4.931551E+01  5.884983E+01
 3.591500E+02  4.935015E+01  5.886885E+01
 3.601500E+02  4.938484E+01  5.888813E+01
 3.611500E+02  4.941958E+01  5.890768E+01
 3.621500E+02  4.945436E+01  5.892748E+01
 3.631500E+02  4.948919E+01  5.894753E+01
 3.641500E+02  4.952406E+01  5.896783E+01
 3.651500E+02  4.955896E+01  5.898836E+01
 3.661500E+02  4.959390E+01  5.900914E+01
 3.671500E+02  4.962887E+01  5.903014E+01
 3.681500E+02  4.966387E+01  5.905137E+01
 3.691500E+02  4.969890E+01  5.907281E+01
 3.701500E+02  4.973395E+01  5.909448E+01
 3.711500E+02  4.976903E+01  5.911635E+01
 3.721500E+02  4.980413E+01  5.913843E+01
 3.731500E+02  4.983924E+01  5.916071E+01
 3.741500E+02  4.987437E+01  5.918318E+01
 3.751500E+02  4.990952E+01  5.920585E+01
 3.761500E+02  4.994467E+01  5.922870E+01
 3.771500E+02  4.997984E+01  5.925174E+01
 3.781500E+02  5.001501E+01  5.927496E+01
 3.791500E+02  5.005019E+01  5.929835E+01
 3.801500E+02  5.008538E+01  5.932191E+01
 3.811500E+02  5.012056E+01  5.934563E+01
 3.821500E+02  5.015575E+01  5.936952E+01
 3.831500E+02  5.019093E+01  5.939356E+01
 3.841500E+02  5.022611E+01  5.941776E+01
 3.851500E+02  5.026129E+01  5.944211E+01
 3.861500E+02  5.029646E+01  5.946660E+01
 3.871500E+02  5.033162E+01  5.949123E+01
 3.881500E+02  5.036677E+01  5.951600E+01
 3.891500E+02  5.040191E+01  5.954091E+01
 3.901500E+02  5.043704E+01  5.956594E+01
 3.911500E+02  5.047215E+01  5.959110E+01
 3.921500E+02  5.050724E+01  5.961639E+01
 3.931500E+02  5.054232E+01  5.964179E+01
 3.941500E+02  5.057738E+01  5.966732E+01
 3.951500E+02  5.061242E+01  5.969295E+01
 3.961500E+02  5.064744E+01  5.971869E+01
 3.971500E+02  5.068243E+01  5.974454E+01
 3.981500E+02  5.071740E+01  5.977050E+01
 3.991500E+02  5.075234E+01  5.980096E+01
