#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  1.862787E-02  1.438290E-02  2.940267E-03  3.859172E-03  4.293635E-03  5.119626E-03  3.820456E-03  1.597575E-03  2.133555E-05  1.498154E-03  3.189384E-03  3.335947E-03  4.668078E-03  5.031537E-04  4.085152E-03  3.141153E-03  2.244941E-03  3.278717E-03  1.985710E-04  5.880550E-04  1.486336E-04  3.821031E-04  5.361314E-06  1.069614E-02  1.246818E-02  8.284142E-03  3.119609E-05  5.287576E-05  8.551308E-02  1.163651E-01  8.573509E-02  2.270777E-04  3.442316E-03  3.453983E-03  8.118197E-02  3.309144E-01  4.597030E-03  7.311646E-04  5.368416E-02  1.826146E-02  3.365180E-02  3.920843E-03  3.442915E-03  5.887424E-03  1.853872E-03  1.943471E-03  1.150904E-02  2.225824E-02  1.859304E-03  7.861618E-03  1.799697E-03  1.450889E-04  5.813944E-04  8.123148E-04  1.618031E-04  1.615765E-04  6.290403E-04  4.298980E-05  1.391944E-03  2.312266E-03  2.037106E-04
 2.741500E+02  1.884599E-02  1.430333E-02  2.840375E-03  3.729324E-03  4.149479E-03  4.949298E-03  3.562402E-03  1.494736E-03  2.004065E-05  1.401533E-03  2.986753E-03  3.121939E-03  4.365499E-03  4.478762E-04  3.672242E-03  2.822468E-03  2.020429E-03  2.820840E-03  1.711670E-04  6.178891E-04  1.585476E-04  4.012045E-04  5.848090E-06  1.088014E-02  1.277610E-02  8.376935E-03  3.268327E-05  5.531597E-05  8.441031E-02  1.147743E-01  8.541243E-02  2.294055E-04  3.460415E-03  3.472026E-03  8.180185E-02  3.401227E-01  4.708248E-03  7.413298E-04  5.280400E-02  1.804812E-02  3.297847E-02  3.927284E-03  3.445596E-03  5.791224E-03  1.814394E-03  1.899700E-03  1.087597E-02  2.123076E-02  1.799780E-03  7.516811E-03  1.721865E-03  1.374961E-04  5.518326E-04  7.693532E-04  1.522794E-04  1.507352E-04  5.864070E-04  4.028351E-05  1.283970E-03  2.128213E-03  1.819851E-04
 2.751500E+02  1.904331E-02  1.419698E-02  2.736975E-03  3.594770E-03  4.000062E-03  4.772573E-03  3.311576E-03  1.394187E-03  1.876553E-05  1.307084E-03  2.788317E-03  2.912607E-03  4.069907E-03  3.972571E-04  3.289121E-03  2.526944E-03  1.811775E-03  2.416925E-03  1.469361E-04  6.488489E-04  1.690162E-04  4.210707E-04  6.374512E-06  1.106548E-02  1.308884E-02  8.470351E-03  3.423124E-05  5.785283E-05  8.333758E-02  1.132278E-01  8.510162E-02  2.317636E-04  3.478859E-03  3.490417E-03  8.243061E-02  3.491494E-01  4.816588E-03  7.508741E-04  5.189998E-02  1.782357E-02  3.229802E-02  3.926336E-03  3.441815E-03  5.687019E-03  1.772968E-03  1.854015E-03  1.026472E-02  2.022394E-02  1.737897E-03  7.170693E-03  1.643617E-03  1.300202E-04  5.226391E-04  7.270990E-04  1.428776E-04  1.402004E-04  5.450298E-04  3.763319E-05  1.181004E-03  1.953273E-03  1.620083E-04
 2.761500E+02  1.921920E-02  1.406491E-02  2.630857E-03  3.456547E-03  3.846538E-03  4.590827E-03  3.069214E-03  1.296485E-03  1.751815E-05  1.215329E-03  2.595209E-03  2.709121E-03  3.782916E-03  3.511473E-04  2.935633E-03  2.254431E-03  1.618953E-03  2.062608E-03  1.256319E-04  6.809428E-04  1.800610E-04  4.417198E-04  6.943362E-06  1.125215E-02  1.340640E-02  8.564443E-03  3.584226E-05  6.048988E-05  8.229496E-02  1.117256E-01  8.480349E-02  2.341554E-04  3.497696E-03  3.509201E-03  8.306939E-02  3.579710E-01  4.921818E-03  7.597876E-04  5.097518E-02  1.758875E-02  3.161248E-02  3.918155E-03  3.431723E-03  5.575542E-03  1.729851E-03  1.806692E-03  9.676091E-03  1.924042E-02  1.674143E-03  6.825345E-03  1.565433E-03  1.226951E-04  4.939545E-04  6.857412E-04  1.336580E-04  1.300233E-04  5.051042E-04  3.505388E-05  1.083310E-03  1.787817E-03  1.437370E-04
 2.771500E+02  1.937340E-02  1.390844E-02  2.522804E-03  3.315680E-03  3.690046E-03  4.405414E-03  2.836339E-03  1.202103E-03  1.630543E-05  1.126712E-03  2.408394E-03  2.512478E-03  3.505892E-03  3.093557E-04  2.611227E-03  2.004474E-03  1.441723E-03  1.753461E-03  1.070019E-04  7.141856E-04  1.917055E-04  4.631730E-04  7.557628E-06  1.144014E-02  1.372882E-02  8.659265E-03  3.751869E-05  6.323078E-05  8.128225E-02  1.102671E-01  8.451861E-02  2.365834E-04  3.516960E-03  3.528413E-03  8.371907E-02  3.665683E-01  5.023752E-03  7.680652E-04  5.003263E-02  1.734463E-02  3.092368E-02  3.902964E-03  3.415532E-03  5.457550E-03  1.685297E-03  1.758000E-03  9.110607E-03  1.828239E-02  1.608993E-03  6.482675E-03  1.487752E-03  1.155503E-04  4.659010E-04  6.454411E-04  1.246734E-04  1.202456E-04  4.667887E-04  3.255829E-05  9.910582E-04  1.632055E-03  1.271095E-04
 2.781500E+02  1.950584E-02  1.372911E-02  2.413585E-03  3.173177E-03  3.531709E-03  4.217673E-03  2.613795E-03  1.111445E-03  1.513340E-05  1.041607E-03  2.228702E-03  2.323523E-03  3.239991E-03  2.716642E-04  2.315064E-03  1.776399E-03  1.279679E-03  1.485136E-03  9.079641E-05  7.485923E-04  2.039739E-04  4.854514E-04  8.220476E-06  1.162947E-02  1.405614E-02  8.754860E-03  3.926293E-05  6.607924E-05  8.029904E-02  1.088517E-01  8.424727E-02  2.390498E-04  3.536676E-03  3.548080E-03  8.438034E-02  3.749247E-01  5.122234E-03  7.757065E-04  4.907533E-02  1.709217E-02  3.023337E-02  3.881045E-03  3.393504E-03  5.333833E-03  1.639560E-03  1.708206E-03  8.568650E-03  1.735180E-02  1.542917E-03  6.144462E-03  1.410986E-03  1.086116E-04  4.385876E-04  6.063413E-04  1.159697E-04  1.109015E-04  4.302122E-04  3.015727E-05  9.043464E-04  1.486084E-03  1.120522E-04
 2.791500E+02  1.961664E-02  1.352863E-02  2.303942E-03  3.030016E-03  3.372615E-03  4.028903E-03  2.402239E-03  1.024837E-03  1.400717E-05  9.603202E-04  2.056813E-03  2.142949E-03  2.986149E-03  2.378332E-04  2.046056E-03  1.569344E-03  1.132278E-03  1.253428E-03  7.677204E-05  7.841785E-04  2.168912E-04  5.085765E-04  8.935261E-06  1.182012E-02  1.438840E-02  8.851255E-03  4.107738E-05  6.903902E-05  7.934469E-02  1.074785E-01  8.398956E-02  2.415560E-04  3.556863E-03  3.568217E-03  8.505365E-02  3.830266E-01  5.217148E-03  7.827153E-04  4.810624E-02  1.683234E-02  2.954323E-02  3.852743E-03  3.365954E-03  5.205202E-03  1.592894E-03  1.657579E-03  8.050443E-03  1.645032E-02  1.476369E-03  5.812336E-03  1.335515E-03  1.019015E-04  4.121092E-04  5.685634E-04  1.075863E-04  1.020178E-04  3.954732E-04  2.785973E-05  8.232068E-04  1.349886E-03  9.848197E-05
 2.801500E+02  1.970611E-02  1.330888E-02  2.194579E-03  2.887123E-03  3.213794E-03  3.840338E-03  2.202143E-03  9.425327E-04  1.293087E-05  8.830860E-04  1.893256E-03  1.971289E-03  2.745081E-03  2.076078E-04  1.802909E-03  1.382288E-03  9.988571E-04  1.054322E-03  6.469533E-05  8.209601E-04  2.304832E-04  5.325704E-04  9.705535E-06  1.201208E-02  1.472561E-02  8.948467E-03  4.296448E-05  7.211385E-05  7.841840E-02  1.061461E-01  8.374534E-02  2.441031E-04  3.577528E-03  3.588834E-03  8.573927E-02  3.908633E-01  5.308408E-03  7.890997E-04  4.712827E-02  1.656612E-02  2.885484E-02  3.818445E-03  3.333233E-03  5.072471E-03  1.545545E-03  1.606377E-03  7.556060E-03  1.557931E-02  1.409783E-03  5.487757E-03  1.261678E-03  9.543842E-05  3.865461E-04  5.322082E-04  9.955533E-05  9.361312E-05  3.626407E-04  2.567258E-05  7.476082E-04  1.223345E-03  8.630820E-05
 2.811500E+02  1.977472E-02  1.307180E-02  2.086151E-03  2.745361E-03  3.056207E-03  3.653125E-03  2.013801E-03  8.647077E-04  1.190763E-05  8.100687E-04  1.738412E-03  1.808921E-03  2.517282E-03  1.807240E-04  1.584172E-03  1.214094E-03  8.786626E-04  8.840382E-04  5.434521E-05  8.589545E-04  2.447764E-04  5.574551E-04  1.053506E-05  1.220534E-02  1.506779E-02  9.046495E-03  4.492663E-05  7.530747E-05  7.751919E-02  1.048531E-01  8.351430E-02  2.466913E-04  3.598670E-03  3.609930E-03  8.643723E-02  3.984270E-01  5.395964E-03  7.948713E-04  4.614421E-02  1.629446E-02  2.816966E-02  3.778579E-03  3.295727E-03  4.936448E-03  1.497755E-03  1.554850E-03  7.085426E-03  1.473985E-02  1.343563E-03  5.172004E-03  1.189773E-03  8.923720E-05  3.619636E-04  4.973551E-04  9.190176E-05  8.569923E-05  3.317550E-04  2.360077E-05  6.774633E-04  1.106252E-03  7.543549E-05
 2.821500E+02  1.982310E-02  1.281943E-02  1.979253E-03  2.605515E-03  2.900731E-03  3.468315E-03  1.837338E-03  7.914688E-04  1.093965E-05  7.413657E-04  1.592520E-03  1.656073E-03  2.303041E-03  1.569141E-04  1.388277E-03  1.063537E-03  7.708731E-04  7.390594E-04  4.551502E-05  8.981795E-04  2.597985E-04  5.832534E-04  1.142781E-05  1.239987E-02  1.541493E-02  9.145327E-03  4.696626E-05  7.862360E-05  7.664596E-02  1.035979E-01  8.329591E-02  2.493204E-04  3.620280E-03  3.631494E-03  8.714740E-02  4.057125E-01  5.479794E-03  8.000449E-04  4.515673E-02  1.601829E-02  2.748906E-02  3.733599E-03  3.253842E-03  4.797918E-03  1.449749E-03  1.503233E-03  6.638331E-03  1.393275E-02  1.278077E-03  4.866164E-03  1.120058E-03  8.330894E-05  3.384123E-04  4.640630E-04  8.464362E-05  7.828079E-05  3.028300E-04  2.164743E-05  6.126348E-04  9.983209E-04  6.576578E-05
