#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.708337E+01  6.708910E+01  1.552170E+02
 2.741500E+02  6.720844E+01  6.721416E+01  1.556740E+02
 2.751500E+02  6.733459E+01  6.734032E+01  1.561333E+02
 2.761500E+02  6.746176E+01  6.746749E+01  1.565947E+02
 2.771500E+02  6.758996E+01  6.759569E+01  1.570581E+02
 2.781500E+02  6.771918E+01  6.772492E+01  1.575235E+02
 2.791500E+02  6.784943E+01  6.785517E+01  1.579910E+02
 2.801500E+02  6.798071E+01  6.798646E+01  1.584604E+02
 2.811500E+02  6.811302E+01  6.811877E+01  1.589319E+02
 2.821500E+02  6.824636E+01  6.825210E+01  1.594053E+02
 2.831500E+02  6.838072E+01  6.838647E+01  1.598807E+02
 2.841500E+02  6.851610E+01  6.852186E+01  1.603580E+02
 2.851500E+02  6.865251E+01  6.865826E+01  1.608372E+02
 2.861500E+02  6.878993E+01  6.879569E+01  1.613183E+02
 2.871500E+02  6.892836E+01  6.893412E+01  1.618012E+02
 2.881500E+02  6.906780E+01  6.907356E+01  1.622860E+02
 2.891500E+02  6.920823E+01  6.921400E+01  1.627725E+02
 2.901500E+02  6.934965E+01  6.935542E+01  1.632608E+02
 2.911500E+02  6.949205E+01  6.949783E+01  1.637507E+02
 2.921500E+02  6.963542E+01  6.964120E+01  1.642423E+02
 2.931500E+02  6.977975E+01  6.978553E+01  1.647355E+02
 2.941500E+02  6.992502E+01  6.993080E+01  1.652302E+02
 2.951500E+02  7.007121E+01  7.007700E+01  1.657264E+02
 2.961500E+02  7.021833E+01  7.022411E+01  1.662240E+02
 2.971500E+02  7.036634E+01  7.037212E+01  1.667229E+02
 2.981500E+02  7.051522E+01  7.052102E+01  1.672231E+02
 2.991500E+02  7.066497E+01  7.067077E+01  1.677246E+02
 3.001500E+02  7.081556E+01  7.082136E+01  1.682271E+02
 3.011500E+02  7.096697E+01  7.097277E+01  1.687307E+02
 3.021500E+02  7.111920E+01  7.112501E+01  1.692354E+02
 3.031500E+02  7.127218E+01  7.127799E+01  1.697409E+02
 3.041500E+02  7.142590E+01  7.143171E+01  1.702471E+02
 3.051500E+02  7.158035E+01  7.158616E+01  1.707541E+02
 3.061500E+02  7.173549E+01  7.174131E+01  1.712617E+02
 3.071500E+02  7.189129E+01  7.189711E+01  1.717698E+02
 3.081500E+02  7.204773E+01  7.205356E+01  1.722783E+02
 3.091500E+02  7.220479E+01  7.221062E+01  1.727872E+02
 3.101500E+02  7.236241E+01  7.236825E+01  1.732962E+02
 3.111500E+02  7.252058E+01  7.252642E+01  1.738054E+02
