#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  7.398206E+01  7.606143E+01  2.210387E+02
 2.741500E+02  7.403337E+01  7.612317E+01  2.212643E+02
 2.751500E+02  7.408432E+01  7.618451E+01  2.214876E+02
 2.761500E+02  7.413492E+01  7.624548E+01  2.217088E+02
 2.771500E+02  7.418520E+01  7.630610E+01  2.219279E+02
 2.781500E+02  7.423516E+01  7.636636E+01  2.221450E+02
 2.791500E+02  7.428482E+01  7.642629E+01  2.223601E+02
 2.801500E+02  7.433418E+01  7.648590E+01  2.225732E+02
 2.811500E+02  7.438325E+01  7.654520E+01  2.227845E+02
 2.821500E+02  7.443205E+01  7.660420E+01  2.229940E+02
 2.831500E+02  7.448059E+01  7.666290E+01  2.232017E+02
 2.841500E+02  7.452887E+01  7.672133E+01  2.234077E+02
 2.851500E+02  7.457690E+01  7.677948E+01  2.236120E+02
 2.861500E+02  7.462469E+01  7.683736E+01  2.238146E+02
 2.871500E+02  7.467225E+01  7.689499E+01  2.240156E+02
 2.881500E+02  7.471959E+01  7.695237E+01  2.242151E+02
 2.891500E+02  7.476670E+01  7.700951E+01  2.244131E+02
 2.901500E+02  7.481360E+01  7.706641E+01  2.246095E+02
 2.911500E+02  7.486030E+01  7.712308E+01  2.248045E+02
 2.921500E+02  7.490680E+01  7.717953E+01  2.249981E+02
 2.931500E+02  7.495310E+01  7.723577E+01  2.251902E+02
 2.941500E+02  7.499921E+01  7.729179E+01  2.253810E+02
 2.951500E+02  7.504514E+01  7.734761E+01  2.255704E+02
 2.961500E+02  7.509090E+01  7.740323E+01  2.257585E+02
 2.971500E+02  7.513647E+01  7.745865E+01  2.259454E+02
 2.981500E+02  7.518188E+01  7.751388E+01  2.261309E+02
 2.991500E+02  7.522713E+01  7.756893E+01  2.263153E+02
 3.001500E+02  7.527221E+01  7.762380E+01  2.264984E+02
 3.011500E+02  7.531715E+01  7.767850E+01  2.266803E+02
 3.021500E+02  7.536192E+01  7.773302E+01  2.268611E+02
 3.031500E+02  7.540656E+01  7.778738E+01  2.270407E+02
 3.041500E+02  7.545105E+01  7.784157E+01  2.272191E+02
 3.051500E+02  7.549539E+01  7.789561E+01  2.273965E+02
 3.061500E+02  7.553961E+01  7.794949E+01  2.275728E+02
 3.071500E+02  7.558369E+01  7.800322E+01  2.277480E+02
 3.081500E+02  7.562764E+01  7.805681E+01  2.279222E+02
 3.091500E+02  7.567147E+01  7.811025E+01  2.280953E+02
 3.101500E+02  7.571518E+01  7.816355E+01  2.282675E+02
 3.111500E+02  7.575877E+01  7.821672E+01  2.284386E+02
 3.121500E+02  7.580224E+01  7.826975E+01  2.286088E+02
 3.131500E+02  7.584560E+01  7.832266E+01  2.287780E+02
 3.141500E+02  7.588886E+01  7.837544E+01  2.289463E+02
 3.151500E+02  7.593200E+01  7.842809E+01  2.291136E+02
 3.161500E+02  7.597505E+01  7.848063E+01  2.292801E+02
 3.171500E+02  7.601799E+01  7.853305E+01  2.294456E+02
 3.181500E+02  7.606084E+01  7.858536E+01  2.296103E+02
 3.191500E+02  7.610359E+01  7.863756E+01  2.297741E+02
 3.201500E+02  7.614625E+01  7.868965E+01  2.299371E+02
 3.211500E+02  7.618882E+01  7.874163E+01  2.300992E+02
 3.221500E+02  7.623130E+01  7.879352E+01  2.302605E+02
 3.231500E+02  7.627370E+01  7.884530E+01  2.304210E+02
 3.241500E+02  7.631602E+01  7.889699E+01  2.305807E+02
 3.251500E+02  7.635825E+01  7.894858E+01  2.307396E+02
 3.261500E+02  7.640041E+01  7.900008E+01  2.308978E+02
 3.271500E+02  7.644250E+01  7.905149E+01  2.310552E+02
 3.281500E+02  7.648451E+01  7.910282E+01  2.312118E+02
 3.291500E+02  7.652646E+01  7.915406E+01  2.313677E+02
 3.301500E+02  7.656833E+01  7.920522E+01  2.315229E+02
 3.311500E+02  7.661014E+01  7.925630E+01  2.316774E+02
 3.321500E+02  7.665188E+01  7.930731E+01  2.318312E+02
 3.331500E+02  7.669356E+01  7.935824E+01  2.319843E+02
 3.341500E+02  7.673518E+01  7.940909E+01  2.321367E+02
 3.351500E+02  7.677675E+01  7.945988E+01  2.322885E+02
 3.361500E+02  7.681825E+01  7.951059E+01  2.324396E+02
 3.371500E+02  7.685971E+01  7.956124E+01  2.325900E+02
 3.381500E+02  7.690111E+01  7.961183E+01  2.327398E+02
 3.391500E+02  7.694245E+01  7.966235E+01  2.328890E+02
 3.401500E+02  7.698375E+01  7.971281E+01  2.330376E+02
 3.411500E+02  7.702501E+01  7.976321E+01  2.331855E+02
 3.421500E+02  7.706621E+01  7.981355E+01  2.333329E+02
 3.431500E+02  7.710737E+01  7.986384E+01  2.334797E+02
 3.441500E+02  7.714849E+01  7.991408E+01  2.336259E+02
 3.451500E+02  7.718957E+01  7.996426E+01  2.337715E+02
 3.461500E+02  7.723061E+01  8.001440E+01  2.339165E+02
 3.471500E+02  7.727161E+01  8.006448E+01  2.340610E+02
 3.481500E+02  7.731258E+01  8.011452E+01  2.342049E+02
 3.491500E+02  7.735351E+01  8.016451E+01  2.343483E+02
 3.501500E+02  7.739440E+01  8.021446E+01  2.344912E+02
 3.511500E+02  7.743527E+01  8.026437E+01  2.346335E+02
 3.521500E+02  7.747610E+01  8.031424E+01  2.347753E+02
 3.531500E+02  7.751691E+01  8.036406E+01  2.349166E+02
 3.541500E+02  7.755768E+01  8.041385E+01  2.350574E+02
 3.551500E+02  7.759843E+01  8.046361E+01  2.351977E+02
 3.561500E+02  7.763915E+01  8.051332E+01  2.353375E+02
 3.571500E+02  7.767985E+01  8.056301E+01  2.354768E+02
 3.581500E+02  7.772052E+01  8.061266E+01  2.356156E+02
 3.591500E+02  7.776118E+01  8.066228E+01  2.357540E+02
 3.601500E+02  7.780181E+01  8.071187E+01  2.358918E+02
 3.611500E+02  7.784242E+01  8.076143E+01  2.360293E+02
 3.621500E+02  7.788301E+01  8.081097E+01  2.361662E+02
 3.631500E+02  7.792359E+01  8.086048E+01  2.363028E+02
 3.641500E+02  7.796414E+01  8.090996E+01  2.364388E+02
 3.651500E+02  7.800469E+01  8.095942E+01  2.365745E+02
 3.661500E+02  7.804521E+01  8.100886E+01  2.367097E+02
 3.671500E+02  7.808573E+01  8.105828E+01  2.368445E+02
 3.681500E+02  7.812623E+01  8.110767E+01  2.369788E+02
 3.691500E+02  7.816672E+01  8.115705E+01  2.371127E+02
 3.701500E+02  7.820719E+01  8.120641E+01  2.372463E+02
 3.711500E+02  7.824766E+01  8.125575E+01  2.373794E+02
 3.721500E+02  7.828812E+01  8.130507E+01  2.375121E+02
 3.731500E+02  7.832857E+01  8.135438E+01  2.376444E+02
 3.741500E+02  7.836901E+01  8.140367E+01  2.377764E+02
 3.751500E+02  7.840945E+01  8.145295E+01  2.379079E+02
 3.761500E+02  7.844988E+01  8.150222E+01  2.380390E+02
 3.771500E+02  7.849031E+01  8.155148E+01  2.381698E+02
 3.781500E+02  7.853073E+01  8.160072E+01  2.383002E+02
 3.791500E+02  7.857115E+01  8.164995E+01  2.384302E+02
 3.801500E+02  7.861156E+01  8.169918E+01  2.385599E+02
 3.811500E+02  7.865197E+01  8.174840E+01  2.386892E+02
 3.821500E+02  7.869239E+01  8.179761E+01  2.388181E+02
 3.831500E+02  7.873280E+01  8.184681E+01  2.389467E+02
