#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  3.606280E+01  3.606535E+01  9.063102E+01
 2.741500E+02  3.612722E+01  3.612976E+01  9.086642E+01
 2.751500E+02  3.619190E+01  3.619444E+01  9.110193E+01
 2.761500E+02  3.625684E+01  3.625939E+01  9.133752E+01
 2.771500E+02  3.632203E+01  3.632458E+01  9.157316E+01
 2.781500E+02  3.638746E+01  3.639001E+01  9.180882E+01
 2.791500E+02  3.645312E+01  3.645567E+01  9.204446E+01
 2.801500E+02  3.651900E+01  3.652155E+01  9.228005E+01
 2.811500E+02  3.658510E+01  3.658764E+01  9.251555E+01
 2.821500E+02  3.665139E+01  3.665394E+01  9.275094E+01
 2.831500E+02  3.671788E+01  3.672043E+01  9.298617E+01
 2.841500E+02  3.678455E+01  3.678710E+01  9.322122E+01
 2.851500E+02  3.685140E+01  3.685395E+01  9.345606E+01
 2.861500E+02  3.691841E+01  3.692096E+01  9.369065E+01
 2.871500E+02  3.698558E+01  3.698813E+01  9.392497E+01
 2.881500E+02  3.705289E+01  3.705544E+01  9.415899E+01
 2.891500E+02  3.712034E+01  3.712290E+01  9.439268E+01
 2.901500E+02  3.718793E+01  3.719048E+01  9.462601E+01
 2.911500E+02  3.725564E+01  3.725819E+01  9.485896E+01
 2.921500E+02  3.732346E+01  3.732601E+01  9.509150E+01
 2.931500E+02  3.739138E+01  3.739394E+01  9.532362E+01
 2.941500E+02  3.745941E+01  3.746197E+01  9.555529E+01
 2.951500E+02  3.752753E+01  3.753009E+01  9.578648E+01
 2.961500E+02  3.759574E+01  3.759830E+01  9.601719E+01
 2.971500E+02  3.766403E+01  3.766659E+01  9.624739E+01
 2.981500E+02  3.773239E+01  3.773495E+01  9.647707E+01
 2.991500E+02  3.780083E+01  3.780338E+01  9.670621E+01
 3.001500E+02  3.786932E+01  3.787188E+01  9.693480E+01
 3.011500E+02  3.793788E+01  3.794044E+01  9.716283E+01
 3.021500E+02  3.800649E+01  3.800905E+01  9.739029E+01
 3.031500E+02  3.807516E+01  3.807771E+01  9.761717E+01
 3.041500E+02  3.814387E+01  3.814643E+01  9.784346E+01
 3.051500E+02  3.821263E+01  3.821519E+01  9.806916E+01
 3.061500E+02  3.828143E+01  3.828399E+01  9.829427E+01
 3.071500E+02  3.835028E+01  3.835284E+01  9.851877E+01
 3.081500E+02  3.841916E+01  3.842172E+01  9.874268E+01
 3.091500E+02  3.848808E+01  3.849064E+01  9.896598E+01
 3.101500E+02  3.855704E+01  3.855960E+01  9.918869E+01
 3.111500E+02  3.862604E+01  3.862860E+01  9.941079E+01
 3.121500E+02  3.869507E+01  3.869764E+01  9.963231E+01
 3.131500E+02  3.876415E+01  3.876671E+01  9.985324E+01
 3.141500E+02  3.883326E+01  3.883582E+01  1.000736E+02
 3.151500E+02  3.890241E+01  3.890498E+01  1.002934E+02
 3.161500E+02  3.897160E+01  3.897417E+01  1.005126E+02
 3.171500E+02  3.904084E+01  3.904341E+01  1.007312E+02
 3.181500E+02  3.911012E+01  3.911269E+01  1.009493E+02
 3.191500E+02  3.917945E+01  3.918202E+01  1.011669E+02
 3.201500E+02  3.924883E+01  3.925140E+01  1.013840E+02
 3.211500E+02  3.931827E+01  3.932084E+01  1.016005E+02
 3.221500E+02  3.938776E+01  3.939033E+01  1.018166E+02
 3.231500E+02  3.945732E+01  3.945989E+01  1.020321E+02
 3.241500E+02  3.952694E+01  3.952951E+01  1.022473E+02
 3.251500E+02  3.959663E+01  3.959920E+01  1.024619E+02
 3.261500E+02  3.966639E+01  3.966897E+01  1.026762E+02
 3.271500E+02  3.973624E+01  3.973881E+01  1.028900E+02
 3.281500E+02  3.980617E+01  3.980874E+01  1.031034E+02
 3.291500E+02  3.987619E+01  3.987876E+01  1.033165E+02
 3.301500E+02  3.994631E+01  3.994888E+01  1.035292E+02
 3.311500E+02  4.001652E+01  4.001910E+01  1.037415E+02
 3.321500E+02  4.008685E+01  4.008942E+01  1.039536E+02
 3.331500E+02  4.015729E+01  4.015986E+01  1.041653E+02
 3.341500E+02  4.022785E+01  4.023042E+01  1.043768E+02
 3.351500E+02  4.029853E+01  4.030111E+01  1.045880E+02
 3.361500E+02  4.036935E+01  4.037193E+01  1.047990E+02
 3.371500E+02  4.044031E+01  4.044289E+01  1.050098E+02
 3.381500E+02  4.051142E+01  4.051399E+01  1.052204E+02
 3.391500E+02  4.058268E+01  4.058525E+01  1.054308E+02
 3.401500E+02  4.065410E+01  4.065668E+01  1.056411E+02
 3.411500E+02  4.072569E+01  4.072827E+01  1.058513E+02
 3.421500E+02  4.079746E+01  4.080004E+01  1.060614E+02
 3.431500E+02  4.086941E+01  4.087199E+01  1.062713E+02
 3.441500E+02  4.094156E+01  4.094414E+01  1.064813E+02
 3.451500E+02  4.101390E+01  4.101648E+01  1.066912E+02
 3.461500E+02  4.108645E+01  4.108904E+01  1.069011E+02
 3.471500E+02  4.115922E+01  4.116181E+01  1.071110E+02
 3.481500E+02  4.123222E+01  4.123480E+01  1.073210E+02
 3.491500E+02  4.130544E+01  4.130803E+01  1.075310E+02
 3.501500E+02  4.137891E+01  4.138149E+01  1.077411E+02
 3.511500E+02  4.145263E+01  4.145521E+01  1.079514E+02
 3.521500E+02  4.152660E+01  4.152919E+01  1.081617E+02
 3.531500E+02  4.160084E+01  4.160343E+01  1.083723E+02
 3.541500E+02  4.167536E+01  4.167795E+01  1.085830E+02
 3.551500E+02  4.175016E+01  4.175275E+01  1.087939E+02
 3.561500E+02  4.182526E+01  4.182785E+01  1.090050E+02
 3.571500E+02  4.190065E+01  4.190324E+01  1.092164E+02
 3.581500E+02  4.197636E+01  4.197895E+01  1.094281E+02
 3.591500E+02  4.205239E+01  4.205498E+01  1.096401E+02
 3.601500E+02  4.212874E+01  4.213134E+01  1.098524E+02
 3.611500E+02  4.220544E+01  4.220803E+01  1.100651E+02
 3.621500E+02  7.778649E+01  8.076792E+01  2.165952E+02
 3.631500E+02  7.781885E+01  8.080884E+01  2.167081E+02
 3.641500E+02  7.785122E+01  8.084976E+01  2.168207E+02
 3.651500E+02  7.788359E+01  8.089069E+01  2.169331E+02
 3.661500E+02  7.791597E+01  8.093161E+01  2.170451E+02
 3.671500E+02  7.794836E+01  8.097254E+01  2.171568E+02
 3.681500E+02  7.798075E+01  8.101347E+01  2.172683E+02
 3.691500E+02  7.801315E+01  8.105441E+01  2.173794E+02
 3.701500E+02  7.804556E+01  8.109535E+01  2.174903E+02
 3.711500E+02  7.807797E+01  8.113630E+01  2.176008E+02
 3.721500E+02  7.811040E+01  8.117725E+01  2.177111E+02
 3.731500E+02  7.814283E+01  8.121821E+01  2.178211E+02
 3.741500E+02  7.817527E+01  8.125917E+01  2.179309E+02
 3.751500E+02  7.820772E+01  8.130014E+01  2.180403E+02
 3.761500E+02  7.824019E+01  8.134112E+01  2.181495E+02
 3.771500E+02  7.827266E+01  8.138211E+01  2.182584E+02
 3.781500E+02  7.830514E+01  8.142310E+01  2.183671E+02
 3.791500E+02  7.833764E+01  8.146411E+01  2.184755E+02
 3.801500E+02  7.837015E+01  8.150512E+01  2.185836E+02
 3.811500E+02  7.840266E+01  8.154614E+01  2.186914E+02
 3.821500E+02  7.843520E+01  8.158718E+01  2.187990E+02
 3.831500E+02  7.846774E+01  8.162822E+01  2.189064E+02
 3.841500E+02  7.850030E+01  8.166927E+01  2.190135E+02
 3.851500E+02  7.853287E+01  8.171033E+01  2.191203E+02
 3.861500E+02  7.856545E+01  8.175141E+01  2.192269E+02
 3.871500E+02  7.859805E+01  8.179250E+01  2.193333E+02
 3.881500E+02  7.863066E+01  8.183359E+01  2.194394E+02
 3.891500E+02  7.866328E+01  8.187470E+01  2.195452E+02
 3.901500E+02  7.869592E+01  8.191583E+01  2.196509E+02
 3.911500E+02  7.872858E+01  8.195696E+01  2.197563E+02
 3.921500E+02  7.876125E+01  8.199811E+01  2.198614E+02
 3.931500E+02  7.879394E+01  8.203927E+01  2.199663E+02
 3.941500E+02  7.882664E+01  8.208045E+01  2.200710E+02
 3.951500E+02  7.885936E+01  8.212164E+01  2.201755E+02
 3.961500E+02  7.889209E+01  8.216284E+01  2.202797E+02
 3.971500E+02  7.892484E+01  8.220406E+01  2.203837E+02
 3.981500E+02  7.895761E+01  8.224529E+01  2.204875E+02
 3.991500E+02  7.899039E+01  8.228654E+01  2.205910E+02
