#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  6.949054E+01  6.949489E+01
 2.741500E+02  6.952127E+01  6.952563E+01
 2.751500E+02  6.955140E+01  6.955578E+01
 2.761500E+02  6.958096E+01  6.958537E+01
 2.771500E+02  6.960998E+01  6.961440E+01
 2.781500E+02  6.963846E+01  6.964291E+01
 2.791500E+02  6.966643E+01  6.967090E+01
 2.801500E+02  6.969390E+01  6.969840E+01
 2.811500E+02  6.972089E+01  6.972542E+01
 2.821500E+02  6.974743E+01  6.975198E+01
 2.831500E+02  6.977353E+01  6.977810E+01
 2.841500E+02  6.979921E+01  6.980381E+01
 2.851500E+02  6.982451E+01  6.982913E+01
 2.861500E+02  6.984943E+01  6.985408E+01
 2.871500E+02  6.987401E+01  6.987869E+01
 2.881500E+02  6.989827E+01  6.990297E+01
 2.891500E+02  6.992223E+01  6.992696E+01
 2.901500E+02  6.994592E+01  6.995067E+01
 2.911500E+02  6.996936E+01  6.997413E+01
 2.921500E+02  6.999257E+01  6.999736E+01
 2.931500E+02  7.001557E+01  7.002039E+01
 2.941500E+02  7.003840E+01  7.004323E+01
 2.951500E+02  7.006106E+01  7.006592E+01
 2.961500E+02  7.008359E+01  7.008846E+01
 2.971500E+02  7.010600E+01  7.011089E+01
 2.981500E+02  7.012830E+01  7.013321E+01
 2.991500E+02  7.015052E+01  7.015545E+01
 3.001500E+02  7.017268E+01  7.017762E+01
 3.011500E+02  7.019478E+01  7.019974E+01
 3.021500E+02  7.021685E+01  7.022183E+01
 3.031500E+02  7.023889E+01  7.024389E+01
 3.041500E+02  7.026093E+01  7.026594E+01
 3.051500E+02  7.028296E+01  7.028799E+01
 3.061500E+02  7.030501E+01  7.031005E+01
 3.071500E+02  7.032707E+01  7.033213E+01
 3.081500E+02  7.034916E+01  7.035423E+01
 3.091500E+02  7.037129E+01  7.037638E+01
 3.101500E+02  7.039347E+01  7.039857E+01
 3.111500E+02  7.041569E+01  7.042081E+01
 3.121500E+02  7.043797E+01  7.044310E+01
 3.131500E+02  7.046031E+01  7.046546E+01
 3.141500E+02  7.048272E+01  7.048788E+01
 3.151500E+02  7.050520E+01  7.051038E+01
 3.161500E+02  7.052776E+01  7.053295E+01
 3.171500E+02  7.055040E+01  7.055560E+01
 3.181500E+02  7.057313E+01  7.057834E+01
 3.191500E+02  7.059594E+01  7.060117E+01
 3.201500E+02  7.061885E+01  7.062409E+01
 3.211500E+02  7.064185E+01  7.064710E+01
 3.221500E+02  7.066495E+01  7.067021E+01
 3.231500E+02  7.068815E+01  7.069343E+01
 3.241500E+02  7.071146E+01  7.071675E+01
 3.251500E+02  7.073487E+01  7.074018E+01
 3.261500E+02  7.075840E+01  7.076372E+01
 3.271500E+02  7.078204E+01  7.078738E+01
 3.281500E+02  7.080580E+01  7.081115E+01
 3.291500E+02  7.082968E+01  7.083504E+01
 3.301500E+02  7.085368E+01  7.085905E+01
 3.311500E+02  7.087781E+01  7.088319E+01
 3.321500E+02  7.090207E+01  7.090746E+01
 3.331500E+02  7.092645E+01  7.093186E+01
 3.341500E+02  7.095097E+01  7.095638E+01
 3.351500E+02  7.097562E+01  7.098105E+01
 3.361500E+02  7.100041E+01  7.100585E+01
 3.371500E+02  7.102533E+01  7.103078E+01
 3.381500E+02  7.105040E+01  7.105586E+01
 3.391500E+02  7.107561E+01  7.108108E+01
 3.401500E+02  7.110096E+01  7.110645E+01
 3.411500E+02  7.112646E+01  7.113196E+01
 3.421500E+02  7.115211E+01  7.115761E+01
 3.431500E+02  7.117791E+01  7.118342E+01
 3.441500E+02  7.120385E+01  7.120937E+01
 3.451500E+02  7.122995E+01  7.123548E+01
 3.461500E+02  7.125620E+01  7.126174E+01
 3.471500E+02  7.128260E+01  7.128815E+01
 3.481500E+02  7.130915E+01  7.131471E+01
 3.491500E+02  7.133586E+01  7.134143E+01
 3.501500E+02  7.136273E+01  7.136830E+01
 3.511500E+02  7.138975E+01  1.504481E+03
 3.521500E+02  6.098885E+01  1.498452E+03
 3.531500E+02  6.105932E+01  6.980639E+01
 3.541500E+02  6.112962E+01  6.987136E+01
 3.551500E+02  6.119974E+01  6.993622E+01
 3.561500E+02  6.126969E+01  7.000098E+01
 3.571500E+02  6.133946E+01  7.006562E+01
 3.581500E+02  6.140905E+01  7.013015E+01
 3.591500E+02  6.147847E+01  7.019457E+01
 3.601500E+02  6.154771E+01  7.025887E+01
 3.611500E+02  6.161677E+01  7.032306E+01
 3.621500E+02  6.168566E+01  7.038713E+01
 3.631500E+02  6.175436E+01  7.045109E+01
 3.641500E+02  6.182289E+01  7.051492E+01
 3.651500E+02  6.189124E+01  7.057864E+01
 3.661500E+02  6.195941E+01  7.064224E+01
 3.671500E+02  6.202740E+01  7.070572E+01
 3.681500E+02  6.209521E+01  7.076908E+01
 3.691500E+02  6.216284E+01  7.083231E+01
 3.701500E+02  6.223030E+01  7.089543E+01
 3.711500E+02  6.229757E+01  7.095842E+01
 3.721500E+02  6.236466E+01  7.102128E+01
 3.731500E+02  6.243157E+01  7.108402E+01
 3.741500E+02  6.249830E+01  7.114664E+01
 3.751500E+02  6.256485E+01  7.120913E+01
 3.761500E+02  6.263121E+01  7.127149E+01
