#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  6.343638E-02  6.113857E-02  5.254365E-04                                 112
 2.741500E+02  6.346971E-02  6.113857E-02  5.288423E-04                                 112
 2.751500E+02  6.350351E-02  6.113857E-02  5.359438E-04                                 112
 2.761500E+02  6.353778E-02  6.113857E-02  5.430882E-04                                 112
 2.771500E+02  6.357252E-02  6.113857E-02  5.502839E-04                                 112
 2.781500E+02  6.360774E-02  6.113857E-02  5.575327E-04                                 112
 2.791500E+02  6.364345E-02  6.113857E-02  5.648354E-04                                 112
 2.801500E+02  6.367964E-02  6.113857E-02  5.721918E-04                                 112
 2.811500E+02  6.371632E-02  6.113857E-02  5.796010E-04                                 112
 2.821500E+02  6.375350E-02  6.113857E-02  5.870639E-04                                 112
 2.831500E+02  6.379118E-02  6.113857E-02  5.945723E-04                                 112
 2.841500E+02  6.382936E-02  6.113857E-02  6.021224E-04                                 112
 2.851500E+02  6.386804E-02  6.113857E-02  6.097161E-04                                 112
 2.861500E+02  6.390724E-02  6.113857E-02  6.173437E-04                                 112
 2.871500E+02  6.394695E-02  6.113857E-02  6.249987E-04                                 112
 2.881500E+02  6.398717E-02  6.113857E-02  6.326778E-04                                 112
 2.891500E+02  6.402791E-02  6.113857E-02  6.403725E-04                                 112
 2.901500E+02  6.406918E-02  6.113857E-02  6.480735E-04                                 112
 2.911500E+02  6.411096E-02  6.113857E-02  6.557731E-04                                 112
 2.921500E+02  6.415326E-02  6.113857E-02  6.634571E-04                                 112
 2.931500E+02  6.419608E-02  6.113857E-02  6.711260E-04                                 112
 2.941500E+02  6.423943E-02  6.113857E-02  6.787702E-04                                 112
 2.951500E+02  6.428329E-02  6.113857E-02  6.863692E-04                                 112
 2.961500E+02  6.432767E-02  6.113857E-02  6.939173E-04                                 112
 2.971500E+02  6.437257E-02  6.113857E-02  7.014034E-04                                 112
 2.981500E+02  6.441797E-02  6.113857E-02  7.088163E-04                                 112
 2.991500E+02  6.446389E-02  6.113857E-02  7.161446E-04                                 112
 3.001500E+02  6.451030E-02  6.113857E-02  7.233766E-04                                 112
 3.011500E+02  6.455722E-02  6.113857E-02  7.305008E-04                                 112
 3.021500E+02  6.460462E-02  6.113857E-02  7.375054E-04                                 112
 3.031500E+02  6.465251E-02  6.113857E-02  7.443786E-04                                 112
 3.041500E+02  6.470087E-02  6.113857E-02  7.511088E-04                                 112
 3.051500E+02  6.474971E-02  6.113857E-02  7.576845E-04                                 112
 3.061500E+02  6.479899E-02  6.113857E-02  7.640945E-04                                 112
 3.071500E+02  6.484873E-02  6.113857E-02  7.703274E-04                                 112
 3.081500E+02  6.489890E-02  6.113857E-02  7.763726E-04                                 112
 3.091500E+02  6.494950E-02  6.113857E-02  7.822196E-04                                 112
 3.101500E+02  6.500051E-02  6.113857E-02  7.878584E-04                                 112
 3.111500E+02  6.505192E-02  6.113857E-02  7.932792E-04                                 112
 3.121500E+02  6.510372E-02  6.113857E-02  7.984729E-04                                 112
 3.131500E+02  6.515589E-02  6.113857E-02  8.034311E-04                                 112
 3.141500E+02  6.520842E-02  6.113857E-02  8.081456E-04                                 112
 3.151500E+02  6.526129E-02  6.113857E-02  8.126092E-04                                 112
 3.161500E+02  6.531448E-02  6.113857E-02  8.168152E-04                                 112
 3.171500E+02  6.536799E-02  6.113857E-02  8.207576E-04                                 112
 3.181500E+02  6.542178E-02  6.113857E-02  8.244311E-04                                 112
 3.191500E+02  6.547586E-02  6.113857E-02  8.278313E-04                                 112
 3.201500E+02  6.553019E-02  6.113857E-02  8.309544E-04                                 112
 3.211500E+02  6.558476E-02  6.113857E-02  8.337976E-04                                 112
 3.221500E+02  6.563956E-02  6.113857E-02  8.363588E-04                                 112
 3.231500E+02  6.569456E-02  6.113857E-02  8.386366E-04                                 112
 3.241500E+02  6.574975E-02  6.113857E-02  8.406306E-04                                 112
 3.251500E+02  6.580510E-02  6.113857E-02  8.423411E-04                                 112
 3.261500E+02  6.586061E-02  6.113857E-02  8.437693E-04                                 112
 3.271500E+02  6.591625E-02  6.113857E-02  8.449171E-04                                 112
 3.281500E+02  6.597200E-02  6.113857E-02  8.457871E-04                                 112
 3.291500E+02  6.602784E-02  6.113857E-02  8.463440E-04                                 112
 3.301500E+02  6.608376E-02  6.113857E-02  8.466705E-04                                 112
 3.311500E+02  6.613974E-02  6.113857E-02  8.467703E-04                                 112
 3.321500E+02  6.619577E-02  6.113857E-02  8.465708E-04                                 112
 3.331500E+02  6.625182E-02  6.113857E-02  8.461176E-04                                 112
 3.341500E+02  6.630788E-02  6.113857E-02  8.454175E-04                                 112
 3.351500E+02  6.636394E-02  6.113857E-02  8.444776E-04                                 112
 3.361500E+02  6.641997E-02  6.113857E-02  8.433058E-04                                 112
 3.371500E+02  6.647596E-02  6.113857E-02  8.419104E-04                                 112
 3.381500E+02  6.653190E-02  6.113857E-02  8.402999E-04                                 112
 3.391500E+02  6.658778E-02  6.113857E-02  8.384836E-04                                 112
 3.401500E+02  6.664357E-02  6.113857E-02  8.364707E-04                                 112
 3.411500E+02  6.669927E-02  6.113857E-02  8.342711E-04                                 112
 3.421500E+02  6.675486E-02  6.113857E-02  8.318947E-04                                 112
 3.431500E+02  6.681033E-02  6.113857E-02  8.293517E-04                                 112
 3.441500E+02  6.686568E-02  6.113857E-02  8.266526E-04                                 112
 3.451500E+02  6.692088E-02  6.113857E-02  8.238080E-04                                 112
 3.461500E+02  6.697594E-02  6.113857E-02  2.102732E+02                                 112
 3.471500E+02  2.823341E+01  6.113857E-02  5.003144E-01                                 111
 3.481500E+02  2.831814E+01  6.113857E-02  2.991268E-03                                 111
 3.491500E+02  2.840283E+01  6.113857E-02  2.980968E-03                                 111
 3.501500E+02  2.848748E+01  6.113857E-02  2.970757E-03                                 111
 3.511500E+02  2.857209E+01  6.113857E-02  2.960634E-03                                 111
 3.521500E+02  2.865666E+01  6.113857E-02  2.950597E-03                                 111
 3.531500E+02  2.874119E+01  6.113857E-02  2.940646E-03                                 111
 3.541500E+02  2.882569E+01  6.113857E-02  2.930779E-03                                 111
 3.551500E+02  2.891016E+01  6.113857E-02  2.920994E-03                                 111
 3.561500E+02  2.899459E+01  6.113857E-02  2.911291E-03                                 111
 3.571500E+02  2.907898E+01  6.113857E-02  2.901668E-03                                 111
 3.581500E+02  2.916334E+01  6.113857E-02  2.892125E-03                                 111
 3.591500E+02  2.924767E+01  6.113857E-02  2.882659E-03                                 111
 3.601500E+02  2.933196E+01  6.113857E-02  2.873270E-03                                 111
 3.611500E+02  2.941623E+01  6.113857E-02  2.863957E-03                                 111
 3.621500E+02  2.950046E+01  6.113857E-02  2.854718E-03                                 111
 3.631500E+02  2.958466E+01  6.113857E-02  2.845553E-03                                 111
 3.641500E+02  2.966883E+01  6.113857E-02  2.836461E-03                                 111
 3.651500E+02  2.975297E+01  6.113857E-02  2.827440E-03                                 111
 3.661500E+02  2.983708E+01  6.113857E-02  2.818489E-03                                 111
 3.671500E+02  2.992116E+01  6.113857E-02  2.809608E-03                                 111
 3.681500E+02  3.000521E+01  6.113857E-02  2.800796E-03                                 111
 3.691500E+02  3.008923E+01  6.113857E-02  2.792051E-03                                 111
