#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.731500E+02  6.210882E+01  6.211386E+01
 2.741500E+02  6.213660E+01  6.214165E+01
 2.751500E+02  6.216388E+01  6.216895E+01
 2.761500E+02  6.219070E+01  6.219579E+01
 2.771500E+02  6.221709E+01  6.222220E+01
 2.781500E+02  6.224311E+01  6.224824E+01
 2.791500E+02  6.226879E+01  6.227393E+01
 2.801500E+02  6.229414E+01  6.229930E+01
 2.811500E+02  6.231921E+01  6.232439E+01
 2.821500E+02  6.234402E+01  6.234921E+01
 2.831500E+02  6.236859E+01  6.237379E+01
 2.841500E+02  6.239293E+01  6.239815E+01
 2.851500E+02  6.241708E+01  6.242231E+01
 2.861500E+02  6.244103E+01  6.244629E+01
 2.871500E+02  6.246482E+01  6.247010E+01
 2.881500E+02  6.248846E+01  6.249375E+01
 2.891500E+02  6.251195E+01  6.251726E+01
 2.901500E+02  6.253532E+01  6.254065E+01
 2.911500E+02  6.255857E+01  6.256392E+01
 2.921500E+02  6.258172E+01  6.258709E+01
 2.931500E+02  6.260479E+01  6.261018E+01
 2.941500E+02  6.262779E+01  6.263320E+01
 2.951500E+02  6.265073E+01  6.265616E+01
 2.961500E+02  6.267362E+01  6.267908E+01
 2.971500E+02  6.269649E+01  6.270197E+01
 2.981500E+02  6.271935E+01  6.272485E+01
 2.991500E+02  6.274221E+01  6.274773E+01
 3.001500E+02  6.276509E+01  6.277064E+01
 3.011500E+02  6.278801E+01  6.279358E+01
 3.021500E+02  6.281099E+01  6.281658E+01
 3.031500E+02  6.283404E+01  6.283965E+01
 3.041500E+02  6.285718E+01  6.286281E+01
 3.051500E+02  6.288043E+01  6.288608E+01
 3.061500E+02  6.290381E+01  6.290948E+01
 3.071500E+02  6.292733E+01  6.293302E+01
 3.081500E+02  6.295102E+01  6.295673E+01
 3.091500E+02  6.297489E+01  6.298062E+01
 3.101500E+02  6.299896E+01  6.300471E+01
 3.111500E+02  6.302325E+01  6.302901E+01
 3.121500E+02  6.304778E+01  6.305355E+01
 3.131500E+02  6.307256E+01  6.307834E+01
 3.141500E+02  6.309761E+01  6.310341E+01
 3.151500E+02  6.312294E+01  6.312875E+01
 3.161500E+02  6.314858E+01  6.315440E+01
 3.171500E+02  6.317453E+01  6.318036E+01
 3.181500E+02  6.320082E+01  6.320666E+01
 3.191500E+02  6.322745E+01  6.323329E+01
 3.201500E+02  6.325443E+01  6.326028E+01
 3.211500E+02  6.328179E+01  1.356453E+03
 3.221500E+02  5.213893E+01  1.349885E+03
 3.231500E+02  5.220610E+01  6.135567E+01
 3.241500E+02  5.227328E+01  6.141110E+01
