#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            m1          m2-1          m3-1            w1            w2          w3-1          w3-2          c1m1        c1m2-1        c1m2-7        c2m1-1        c1w1-2        c1w2-1        c2w1-1        c2w1-9        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3      c1m1w1-1
 2.731500E+02  4.555556E-01  6.699827E-04  2.608813E-07  3.424130E-07  3.809616E-07  4.542494E-07  3.892150E-01  1.242939E-03  4.284194E-05  6.474308E-02  1.403228E-04  3.093342E-06  4.340289E-08  1.809807E-02  1.098595E-05  3.604839E-05  4.292371E-06  6.939529E-02  8.266613E-06  1.566147E-06  1.375243E-06  3.321152E-04  4.520983E-04  6.129451E-06  1.334199E-05  1.689781E-05  9.144956E-06
 2.741500E+02  4.562717E-01  6.597494E-04  2.496060E-07  3.277248E-07  3.646472E-07  4.349335E-07  3.894728E-01  1.214363E-03  3.959706E-05  6.524008E-02  1.390915E-04  2.924446E-06  4.262769E-08  1.766583E-02  1.026533E-05  3.379290E-05  4.069247E-06  6.841904E-02  7.869326E-06  1.505120E-06  1.320514E-06  3.269938E-04  4.450985E-04  5.754280E-06  1.243046E-05  1.574961E-05  8.620012E-06
 2.751500E+02  4.569737E-01  6.497408E-04  2.388967E-07  3.137693E-07  3.491452E-07  4.165739E-07  3.897224E-01  1.186642E-03  3.661905E-05  6.572988E-02  1.378521E-04  2.765067E-06  4.185984E-08  1.724690E-02  9.596789E-06  3.169371E-05  3.859263E-06  6.745681E-02  7.492378E-06  1.446763E-06  1.268228E-06  3.219549E-04  4.382126E-04  5.403474E-06  1.158602E-05  1.468551E-05  8.127939E-06
 2.761500E+02  4.576621E-01  6.399510E-04  2.287216E-07  3.005054E-07  3.344104E-07  3.991175E-07  3.899641E-01  1.159746E-03  3.388438E-05  6.621252E-02  1.366058E-04  2.614666E-06  4.109975E-08  1.684079E-02  8.976253E-06  2.973905E-05  3.661563E-06  6.650854E-02  7.134689E-06  1.390949E-06  1.218265E-06  3.169976E-04  4.314396E-04  5.075379E-06  1.080343E-05  1.369896E-05  7.666530E-06
 2.771500E+02  4.583370E-01  6.303742E-04  2.190507E-07  2.878946E-07  3.204002E-07  3.825143E-07  3.901984E-01  1.133645E-03  3.137171E-05  6.668803E-02  1.353537E-04  2.472734E-06  4.034779E-08  1.644706E-02  8.399982E-06  2.791808E-05  3.475355E-06  6.557414E-02  6.795237E-06  1.337560E-06  1.170515E-06  3.121213E-04  4.247785E-04  4.768458E-06  1.007787E-05  1.278393E-05  7.233736E-06
 2.781500E+02  4.589988E-01  6.210051E-04  2.098559E-07  2.759008E-07  3.070744E-07  3.667175E-07  3.904254E-01  1.108313E-03  2.906169E-05  6.715647E-02  1.340969E-04  2.338790E-06  3.960431E-08  1.606526E-02  7.864551E-06  2.622086E-05  3.299899E-06  6.465356E-02  6.473055E-06  1.286480E-06  1.124871E-06  3.073254E-04  4.182283E-04  4.481280E-06  9.404895E-06  1.193491E-05  6.827651E-06
 2.791500E+02  4.596477E-01  6.118380E-04  2.011111E-07  2.644901E-07  2.943955E-07  3.516830E-07  3.906454E-01  1.083724E-03  2.693677E-05  6.761789E-02  1.328363E-04  2.212378E-06  3.886961E-08  1.569496E-02  7.366817E-06  2.463821E-05  3.134510E-06  6.374669E-02  6.167227E-06  1.237601E-06  1.081232E-06  3.026090E-04  4.117878E-04  4.212515E-06  8.780460E-06  1.114681E-05  6.446506E-06
 2.801500E+02  4.602840E-01  6.028679E-04  1.927913E-07  2.536306E-07  2.823282E-07  3.373694E-07  3.908588E-01  1.059851E-03  2.498100E-05  6.807233E-02  1.315730E-04  2.093069E-06  3.814399E-08  1.533577E-02  6.903898E-06  2.316172E-05  2.978547E-06  6.285344E-02  5.876889E-06  1.190820E-06  1.039502E-06  2.979713E-04  4.054559E-04  3.960924E-06  8.200828E-06  1.041498E-05  6.088655E-06
 2.811500E+02  4.609079E-01  5.940896E-04  1.848735E-07  2.432923E-07  2.708393E-07  3.237378E-07  3.910657E-01  1.036670E-03  2.317992E-05  6.851985E-02  1.303079E-04  1.980460E-06  3.742769E-08  1.498728E-02  6.473148E-06  2.178361E-05  2.831417E-06  6.197371E-02  5.601221E-06  1.146040E-06  9.995913E-07  2.934116E-04  3.992314E-04  3.725356E-06  7.662569E-06  9.735129E-06  5.752567E-06
 2.821500E+02  4.615196E-01  5.854981E-04  1.773357E-07  2.334470E-07  2.598976E-07  3.107515E-07  3.912663E-01  1.014159E-03  2.152036E-05  6.896051E-02  1.290419E-04  1.874166E-06  3.672092E-08  1.464912E-02  6.072137E-06  2.049673E-05  2.692565E-06  6.110740E-02  5.339448E-06  1.103167E-06  9.614127E-07  2.889290E-04  3.931131E-04  3.504739E-06  7.162532E-06  9.103315E-06  5.436818E-06
 2.831500E+02  4.621195E-01  5.770888E-04  1.701574E-07  2.240684E-07  2.494737E-07  2.983763E-07  3.914610E-01  9.922936E-04  1.999037E-05  6.939437E-02  1.277758E-04  1.773828E-06  3.602390E-08  1.432094E-02  5.698632E-06  1.929449E-05  2.561476E-06  6.025438E-02  5.090837E-06  1.062112E-06  9.248847E-07  2.845226E-04  3.870997E-04  3.298077E-06  6.697819E-06  8.515913E-06  5.140085E-06
 2.841500E+02  4.627078E-01  5.688569E-04  1.633193E-07  2.151314E-07  2.395399E-07  2.865795E-07  3.916498E-01  9.710527E-04  1.857904E-05  6.982150E-02  1.265104E-04  1.679105E-06  3.533678E-08  1.400238E-02  5.350579E-06  1.817082E-05  2.437666E-06  5.941454E-02  4.854695E-06  1.022792E-06  8.899294E-07  2.801915E-04  3.811899E-04  3.104441E-06  6.265765E-06  7.969586E-06  4.861132E-06
 2.851500E+02  4.632847E-01  5.607980E-04  1.568032E-07  2.066127E-07  2.300704E-07  2.753308E-07  3.918332E-01  9.504152E-04  1.727648E-05  7.024197E-02  1.252466E-04  1.589676E-06  3.465971E-08  1.369311E-02  5.026092E-06  1.712009E-05  2.320689E-06  5.858776E-02  4.630367E-06  9.851263E-07  8.564729E-07  2.759347E-04  3.753824E-04  2.922967E-06  5.863916E-06  7.461265E-06  4.598813E-06
 2.861500E+02  4.638504E-01  5.529077E-04  1.505920E-07  1.984901E-07  2.210406E-07  2.646013E-07  3.920111E-01  9.303609E-04  1.607364E-05  7.065583E-02  1.239850E-04  1.505239E-06  3.399282E-08  1.339282E-02  4.723431E-06  1.613714E-05  2.210126E-06  5.777391E-02  4.417230E-06  9.490393E-07  8.244451E-07  2.717513E-04  3.696759E-04  2.752850E-06  5.490014E-06  6.988120E-06  4.352058E-06
 2.871500E+02  4.644051E-01  5.451816E-04  1.446697E-07  1.907428E-07  2.124275E-07  2.543640E-07  3.921839E-01  9.108703E-04  1.496231E-05  7.106316E-02  1.227263E-04  1.425508E-06  3.333620E-08  1.310119E-02  4.440998E-06  1.521718E-05  2.105586E-06  5.697285E-02  4.214699E-06  9.144586E-07  7.937793E-07  2.676404E-04  3.640689E-04  2.593341E-06  5.141980E-06  6.547547E-06  4.119870E-06
 2.881500E+02  4.649492E-01  5.376157E-04  1.390211E-07  1.833513E-07  2.042094E-07  2.445934E-07  3.923517E-01  8.919246E-04  1.393497E-05  7.146403E-02  1.214713E-04  1.350214E-06  3.268994E-08  1.281793E-02  4.177318E-06  1.435579E-05  2.006704E-06  5.618445E-02  4.022218E-06  8.813152E-07  7.644122E-07  2.636010E-04  3.585602E-04  2.443742E-06  4.817898E-06  6.137145E-06  3.901322E-06
