#         T/K          A/kJ          G/kJ
  2.731500000000E+02   1.318528204457E+01   1.318843262101E+01
  2.741500000000E+02   1.307531003769E+01   1.307846203592E+01
  2.751500000000E+02   1.296497340555E+01   1.296812683316E+01
  2.761500000000E+02   1.285427367515E+01   1.285742853854E+01
  2.771500000000E+02   1.274321247202E+01   1.274636877708E+01
  2.781500000000E+02   1.263179151910E+01   1.263494927121E+01
  2.791500000000E+02   1.252001262939E+01   1.252317183343E+01
  2.801500000000E+02   1.240787769827E+01   1.241103835869E+01
  2.811500000000E+02   1.229538869630E+01   1.229855081710E+01
  2.821500000000E+02   1.218254766176E+01   1.218571124652E+01
  2.831500000000E+02   1.206935669375E+01   1.207252174568E+01
  2.841500000000E+02   1.195581794506E+01   1.195898446698E+01
  2.851500000000E+02   1.184193361555E+01   1.184510160995E+01
  2.861500000000E+02   1.172770594538E+01   1.173087541445E+01
  2.871500000000E+02   1.161313720919E+01   1.161630815479E+01
  2.881500000000E+02   1.149822970954E+01   1.150140213331E+01
  2.891500000000E+02   1.138298577156E+01   1.138615967486E+01
  2.901500000000E+02   1.126740773645E+01   1.127058312044E+01
  2.911500000000E+02   1.115149795791E+01   1.115467482354E+01
  2.921500000000E+02   1.103525879535E+01   1.103843714342E+01
  2.931500000000E+02   1.091869260999E+01   1.092187244113E+01
  2.941500000000E+02   1.080180176009E+01   1.080498307482E+01
  2.951500000000E+02   1.068458859659E+01   1.068777139530E+01
  2.961500000000E+02   1.056705545920E+01   1.057023974222E+01
  2.971500000000E+02   1.044920467236E+01   1.045239043996E+01
  2.981500000000E+02   1.033103854202E+01   1.033422579442E+01
  2.991500000000E+02   1.021255935080E+01   1.021574808820E+01
  3.001500000000E+02   1.009376935756E+01   1.009695958016E+01
  3.011500000000E+02   9.974670791699E+00   9.977862499728E+00
  3.021500000000E+02   9.855265851695E+00   9.858459045410E+00
  3.031500000000E+02   9.735556702407E+00   9.738751382126E+00
  3.041500000000E+02   9.615545471912E+00   9.618741638027E+00
  3.051500000000E+02   9.495234250755E+00   9.498431903751E+00
  3.061500000000E+02   9.374625088419E+00   9.377824228890E+00
  3.071500000000E+02   9.253719992142E+00   9.256920620809E+00
  3.081500000000E+02   9.132520925201E+00   9.135723042928E+00
  3.091500000000E+02   9.011029803800E+00   9.014233411666E+00
  3.101500000000E+02   8.889248500143E+00   8.892453599280E+00
  3.111500000000E+02   8.767178835135E+00   8.770385426924E+00
  3.121500000000E+02   8.644822580939E+00   8.648030666964E+00
  3.131500000000E+02   8.522181459354E+00   8.525391041413E+00
  3.141500000000E+02   8.399257139363E+00   8.402468219481E+00
  3.151500000000E+02   5.689552419106E+00   8.207656360539E+00
  3.161500000000E+02   5.456977978591E+00   7.984389051650E+00
  3.171500000000E+02   5.224262698379E+00   7.760965843026E+00
  3.181500000000E+02   4.991407071238E+00   7.537387578997E+00
  3.191500000000E+02   4.758411591018E+00   7.313655084452E+00
  3.201500000000E+02   4.525276751512E+00   7.089769165894E+00
  3.211500000000E+02   4.292003045491E+00   6.865730612390E+00
  3.221500000000E+02   4.058590963874E+00   6.641540196441E+00
  3.231500000000E+02   3.825040995032E+00   6.417198674764E+00
  3.241500000000E+02   3.591353624201E+00   6.192706789011E+00
  3.251500000000E+02   3.357529332986E+00   5.968065266423E+00
  3.261500000000E+02   3.123568598954E+00   5.743274820430E+00
  3.271500000000E+02   2.889471895293E+00   5.518336151204E+00
  3.281500000000E+02   2.655239690538E+00   5.293249946169E+00
  3.291500000000E+02   2.420872448344E+00   5.068016880473E+00
  3.301500000000E+02   2.186370627315E+00   4.842637617422E+00
  3.311500000000E+02   1.951734680865E+00   4.617112808892E+00
  3.321500000000E+02   1.716965057119E+00   4.391443095705E+00
  3.331500000000E+02   1.482062198842E+00   4.165629107987E+00
  3.341500000000E+02   1.247026543394E+00   3.939671465498E+00
  3.351500000000E+02   1.011858522805E+00   3.713570778048E+00
  3.361500000000E+02   7.765585633779E-01   3.487327645397E+00
  3.371500000000E+02   5.411270863027E-01   3.260942658128E+00
  3.381500000000E+02   3.055645072770E-01   3.034416397515E+00
  3.391500000000E+02   6.987123664778E-02   2.807749435872E+00
  3.401500000000E+02  -1.659523205368E-01   2.580942336795E+00
  3.411500000000E+02  -4.019057644723E-01   2.353995655386E+00
  3.421500000000E+02  -6.379887005316E-01   2.126909938477E+00
  3.431500000000E+02  -8.742007391938E-01   1.899685724831E+00
  3.441500000000E+02  -1.110541495970E+00   1.672323545349E+00
  3.451500000000E+02  -1.347010591324E+00   1.444823923253E+00
  3.461500000000E+02  -1.583607650588E+00   1.217187374277E+00
  3.471500000000E+02  -1.820332303879E+00   9.894144068407E-01
  3.481500000000E+02  -2.057184186013E+00   7.615055222207E-01
  3.491500000000E+02  -2.294162936416E+00   5.334612147147E-01
  3.501500000000E+02  -2.531268199038E+00   3.052819717997E-01
  3.511500000000E+02  -2.768499622261E+00   7.696827428646E-02
  3.521500000000E+02  -3.005856858812E+00  -1.514794035325E-01
  3.531500000000E+02  -3.243339565675E+00  -3.800605937397E-01
  3.541500000000E+02  -3.480947404002E+00  -6.087748346531E-01
  3.551500000000E+02  -3.718680039027E+00  -8.376216706918E-01
  3.561500000000E+02  -3.956537139979E+00  -1.066600652243E+00
  3.571500000000E+02  -4.194518379996E+00  -1.295711335540E+00
  3.581500000000E+02  -4.432623436043E+00  -1.524953282530E+00
  3.591500000000E+02  -4.670851988862E+00  -1.754326060798E+00
  3.601500000000E+02  -4.909203722756E+00  -1.983829243308E+00
  3.611500000000E+02  -5.147678325713E+00  -2.213462408496E+00
  3.621500000000E+02  -5.386275489190E+00  -2.443225140023E+00
  3.631500000000E+02  -5.624994908074E+00  -2.673117026700E+00
  3.641500000000E+02  -5.863836280603E+00  -2.903137662386E+00
  3.651500000000E+02  -6.102799308295E+00  -3.133286645885E+00
  3.661500000000E+02  -6.341883695877E+00  -3.363563580845E+00
  3.671500000000E+02  -6.581089151211E+00  -3.593968075663E+00
  3.681500000000E+02  -6.820415385231E+00  -3.824499743393E+00
