#         T/K          A/kJ          G/kJ
  2.731500000000E+02   3.078998066053E+00   3.081134891935E+00
  2.741500000000E+02   2.996041064748E+00   2.998178357989E+00
  2.751500000000E+02   2.912875616626E+00   2.915013375648E+00
  2.761500000000E+02   2.829503187589E+00   2.831641410882E+00
  2.771500000000E+02   2.745925206954E+00   2.748063893078E+00
  2.781500000000E+02   2.662143069608E+00   2.664282217199E+00
  2.791500000000E+02   2.578158133047E+00   2.580297740819E+00
  2.801500000000E+02   2.493971718581E+00   2.496111785329E+00
  2.811500000000E+02   2.409585111190E+00   2.411725635793E+00
  2.821500000000E+02   2.324999559641E+00   2.327140541060E+00
  2.831500000000E+02   2.240216277087E+00   2.242357714373E+00
  2.841500000000E+02   2.155236441314E+00   2.157378333601E+00
  2.851500000000E+02   2.070061195632E+00   2.072203542143E+00
  2.861500000000E+02   1.984691648454E+00   1.986834448497E+00
  2.871500000000E+02   1.899128876061E+00   1.901272129034E+00
  2.881500000000E+02   1.813373921302E+00   1.815517626686E+00
  2.891500000000E+02   1.727427795367E+00   1.729571952730E+00
  2.901500000000E+02   1.641291478467E+00   1.643436087461E+00
  2.911500000000E+02   1.554965920279E+00   1.557110980643E+00
  2.921500000000E+02   1.468452041472E+00   1.470597553026E+00
  2.931500000000E+02   1.381750733812E+00   1.383896696458E+00
  2.941500000000E+02   1.294862861303E+00   1.297009275027E+00
  2.951500000000E+02   1.207789260969E+00   1.209936125834E+00
  2.961500000000E+02   1.120530743379E+00   1.122678059529E+00
  2.971500000000E+02   1.033088093879E+00   1.035235861536E+00
  2.981500000000E+02   9.454620728573E-01   9.476102923195E-01
  2.991500000000E+02   8.576534166772E-01   8.598020883197E-01
  3.001500000000E+02   7.696628383828E-01   7.718119626554E-01
  3.011500000000E+02   6.814910280568E-01   6.836406054835E-01
  3.021500000000E+02   5.931386540424E-01   5.952886852203E-01
  3.031500000000E+02   5.046063629657E-01   5.067568485644E-01
  3.041500000000E+02   4.158947805977E-01   4.180457213580E-01
  3.051500000000E+02   3.270045124833E-01   3.291559092169E-01
  3.061500000000E+02   2.379361438088E-01   2.400879973975E-01
  3.071500000000E+02   1.486902412108E-01   1.508425526054E-01
  3.081500000000E+02   5.926735194821E-02   6.142012216848E-02
  3.091500000000E+02  -3.033199501475E-02  -2.817876488090E-02
  3.101500000000E+02  -1.201072887012E-01  -1.179535974981E-01
  3.111500000000E+02  -2.100580357047E-01  -2.079038822095E-01
  3.121500000000E+02  -3.001837599097E-01  -2.980291428325E-01
  3.131500000000E+02  -3.904840019566E-01  -3.883289199410E-01
  3.141500000000E+02  -4.809583190726E-01  -4.788027706956E-01
  3.151500000000E+02  -5.716062846857E-01  -5.694502684582E-01
  3.161500000000E+02  -6.624274880009E-01  -6.602710023680E-01
  3.171500000000E+02  -7.534215344302E-01  -7.512645777707E-01
  3.181500000000E+02  -8.445880439482E-01  -8.424306145752E-01
  3.191500000000E+02  -9.359266522102E-01  -9.337687483708E-01
  3.201500000000E+02  -1.027437009683E+00  -1.025278629558E+00
  3.211500000000E+02  -1.119118781549E+00  -1.116959923253E+00
  3.221500000000E+02  -1.210971647444E+00  -1.208812309026E+00
  3.231500000000E+02  -1.302995301676E+00  -1.300835481117E+00
  3.241500000000E+02  -1.395189452281E+00  -1.393029147496E+00
  3.251500000000E+02  -1.487553821642E+00  -1.485393030478E+00
  3.261500000000E+02  -1.580088145983E+00  -1.577926866221E+00
  3.271500000000E+02  -1.672792175318E+00  -1.670630404667E+00
  3.281500000000E+02  -1.765665673256E+00  -1.763503409362E+00
  3.291500000000E+02  -1.858708417289E+00  -1.856545657723E+00
  3.301500000000E+02  -4.699086176070E+00  -2.002985349966E+00
