#         T/K          A/kJ          G/kJ
  2.731500000000E+02   5.069503392904E+00   7.193382527759E+00
  2.741500000000E+02   4.862875485394E+00   6.997046382915E+00
  2.751500000000E+02   4.656103652208E+00   6.800505547519E+00
  2.761500000000E+02   4.449187539872E+00   6.603763377845E+00
  2.771500000000E+02   4.242126893308E+00   6.406823036889E+00
  2.781500000000E+02   4.034921548010E+00   6.209687509893E+00
  2.791500000000E+02   3.827571422578E+00   6.012359618532E+00
  2.801500000000E+02   3.620076511646E+00   5.814842033860E+00
  2.811500000000E+02   3.412436879201E+00   5.617137288139E+00
  2.821500000000E+02   3.204652652324E+00   5.419247785631E+00
  2.831500000000E+02   2.996724015316E+00   5.221175812458E+00
  2.841500000000E+02   2.788651204226E+00   5.022923545597E+00
  2.851500000000E+02   2.580434501769E+00   4.824493061101E+00
  2.861500000000E+02   2.372074232598E+00   4.625886341610E+00
  2.871500000000E+02   2.163570758936E+00   4.427105283202E+00
  2.881500000000E+02   1.954924476541E+00   4.228151701668E+00
  2.891500000000E+02   1.746135810987E+00   4.029027338242E+00
  2.901500000000E+02   1.537205214236E+00   3.829733864839E+00
  2.911500000000E+02   1.328133161496E+00   3.630272888858E+00
  2.921500000000E+02   1.118920148334E+00   3.430645957568E+00
  2.931500000000E+02   9.095666880369E-01   3.230854562135E+00
  2.941500000000E+02   7.000733091901E-01   3.030900141303E+00
  2.951500000000E+02   4.904405534734E-01   2.830784084781E+00
  2.961500000000E+02   2.806689736474E-01   2.630507736343E+00
  2.971500000000E+02   7.075913171994E-02   2.430072396674E+00
  2.981500000000E+02  -1.392884027208E-01   2.229479325994E+00
  2.991500000000E+02  -3.494730540205E-01   2.028729746463E+00
  3.001500000000E+02  -5.597942418313E-01   1.827824844396E+00
  3.011500000000E+02  -7.702513823558E-01   1.626765772305E+00
  3.021500000000E+02  -9.808438894689E-01   1.425553650785E+00
  3.031500000000E+02  -1.191571175733E+00   1.224189570245E+00
  3.041500000000E+02  -1.402432653310E+00   1.022674592515E+00
  3.051500000000E+02  -1.613427734781E+00   8.210097523295E-01
  3.061500000000E+02  -1.824555833885E+00   6.191960586974E-01
  3.071500000000E+02  -2.035816366172E+00   4.172344961760E-01
  3.081500000000E+02  -2.247208749595E+00   2.151260260485E-01
  3.091500000000E+02  -2.458732405024E+00   1.287158742296E-02
  3.101500000000E+02  -2.670386756734E+00  -1.895279017738E-01
  3.111500000000E+02  -2.882171232767E+00  -3.920715438032E-01
  3.121500000000E+02  -3.094085265336E+00  -5.947584602804E-01
  3.131500000000E+02  -3.306128291117E+00  -7.975877913294E-01
  3.141500000000E+02  -3.518299751527E+00  -1.000558694820E+00
  3.151500000000E+02  -3.730599092959E+00  -1.203670345651E+00
  3.161500000000E+02  -3.943025766986E+00  -1.406921935078E+00
  3.171500000000E+02  -4.155579230528E+00  -1.610312670087E+00
  3.181500000000E+02  -4.368258945998E+00  -1.813841772803E+00
  3.191500000000E+02  -4.581064381417E+00  -2.017508479933E+00
  3.201500000000E+02  -4.793995010512E+00  -2.221312042249E+00
  3.211500000000E+02  -5.007050312788E+00  -2.425251724098E+00
  3.221500000000E+02  -5.220229773580E+00  -2.629326802934E+00
  3.231500000000E+02  -5.433532884099E+00  -2.833536568885E+00
  3.241500000000E+02  -5.646959141445E+00  -3.037880324340E+00
  3.251500000000E+02  -5.860508048705E+00  -3.242357383635E+00
  3.261500000000E+02  -6.074179114620E+00  -3.446967072368E+00
  3.271500000000E+02  -6.287971854065E+00  -3.651708727527E+00
  3.281500000000E+02  -6.501885787697E+00  -3.856581696834E+00
  3.291500000000E+02  -6.715920441998E+00  -4.061585338507E+00
  3.301500000000E+02  -6.930075349244E+00  -4.266719020963E+00
  3.311500000000E+02  -7.144350047452E+00  -4.471982122525E+00
  3.321500000000E+02  -7.358744080329E+00  -4.677374031150E+00
  3.331500000000E+02  -7.573256997215E+00  -4.882894144169E+00
  3.341500000000E+02  -7.787888353018E+00  -5.088541868033E+00
  3.351500000000E+02  -8.002637708147E+00  -5.294316618074E+00
  3.361500000000E+02  -8.217504628447E+00  -5.500217818277E+00
  3.371500000000E+02  -8.432488685117E+00  -5.706244901058E+00
  3.381500000000E+02  -8.647589454645E+00  -5.912397307054E+00
  3.391500000000E+02  -8.862806518720E+00  -6.118674484916E+00
  3.401500000000E+02  -9.078139464163E+00  -6.325075891120E+00
  3.411500000000E+02  -9.293587882839E+00  -6.531600989774E+00
  3.421500000000E+02  -9.509151371580E+00  -6.738249252438E+00
  3.431500000000E+02  -9.724829532101E+00  -6.945020157950E+00
  3.441500000000E+02  -9.940621970920E+00  -7.151913192259E+00
  3.451500000000E+02  -1.015652829927E+01  -7.358927848261E+00
  3.461500000000E+02  -1.037254813303E+01  -7.566063625639E+00
  3.471500000000E+02  -1.058868109262E+01  -7.773320030719E+00
  3.481500000000E+02  -1.080492680294E+01  -7.980696576316E+00
  3.491500000000E+02  -1.102128489328E+01  -8.188192781593E+00
  3.501500000000E+02  -1.123775499724E+01  -8.395808171930E+00
  3.511500000000E+02  -1.145433675264E+01  -8.603542278781E+00
  3.521500000000E+02  -1.167102980147E+01  -8.811394639551E+00
  3.531500000000E+02  -1.188783378977E+01  -9.019364797471E+00
  3.541500000000E+02  -1.210474836759E+01  -9.227452301472E+00
  3.551500000000E+02  -1.232177318888E+01  -9.435656706070E+00
  3.561500000000E+02  -1.253890791146E+01  -9.643977571254E+00
  3.571500000000E+02  -1.275615219689E+01  -9.852414462366E+00
  3.581500000000E+02  -1.297350571044E+01  -1.006096695000E+01
  3.591500000000E+02  -1.319096812101E+01  -1.026963460991E+01
  3.601500000000E+02  -1.340853910103E+01  -1.047841702285E+01
  3.611500000000E+02  -1.362621832644E+01  -1.068731377458E+01
  3.621500000000E+02  -1.384400547658E+01  -1.089632445564E+01
  3.631500000000E+02  -1.406190023414E+01  -1.110544866137E+01
  3.641500000000E+02  -1.427990228511E+01  -1.131468599175E+01
  3.651500000000E+02  -1.449801131868E+01  -1.152403605133E+01
  3.661500000000E+02  -1.471622702722E+01  -1.173349844913E+01
  3.671500000000E+02  -1.493454910617E+01  -1.194307279860E+01
  3.681500000000E+02  -1.515297725402E+01  -1.215275871747E+01
  3.691500000000E+02  -1.537151117225E+01  -1.236255582773E+01
  3.701500000000E+02  -1.559015056524E+01  -1.257246375550E+01
  3.711500000000E+02  -1.580889514025E+01  -1.278248213100E+01
  3.721500000000E+02  -1.602774460733E+01  -1.299261058843E+01
  3.731500000000E+02  -1.624669867931E+01  -1.320284876593E+01
  3.741500000000E+02  -1.646575707170E+01  -1.341319630550E+01
  3.751500000000E+02  -1.668491950268E+01  -1.362365285292E+01
  3.761500000000E+02  -1.690418569303E+01  -1.383421805769E+01
  3.771500000000E+02  -1.712355536606E+01  -1.404489157297E+01
  3.781500000000E+02  -1.734302824761E+01  -1.425567305550E+01
  3.791500000000E+02  -1.756260406597E+01  -1.446656216554E+01
  3.801500000000E+02  -1.778228255185E+01  -1.467755856682E+01
  3.811500000000E+02  -1.800206343831E+01  -1.488866192646E+01
  3.821500000000E+02  -1.822194646076E+01  -1.509987191492E+01
  3.831500000000E+02  -1.844193135687E+01  -1.531118820596E+01
  3.841500000000E+02  -1.866201786657E+01  -1.552261047656E+01
  3.851500000000E+02  -1.888220573197E+01  -1.573413840685E+01
  3.861500000000E+02  -1.910249469737E+01  -1.594577168010E+01
