#         T/K          A/kJ          G/kJ
  2.731500000000E+02   2.205918603029E+01   2.425463030514E+01
  2.741500000000E+02   2.184204955658E+01   2.404703538439E+01
  2.751500000000E+02   2.162477497767E+01   2.383926187221E+01
  2.761500000000E+02   2.140736213762E+01   2.363131198775E+01
  2.771500000000E+02   2.118981094250E+01   2.342318782901E+01
  2.781500000000E+02   2.097212135484E+01   2.321489138239E+01
  2.791500000000E+02   2.075429338838E+01   2.300642453152E+01
  2.801500000000E+02   2.053632710324E+01   2.279778906523E+01
  2.811500000000E+02   2.031822260147E+01   2.258898668486E+01
  2.821500000000E+02   2.009998002290E+01   2.238001901088E+01
  2.831500000000E+02   1.988159954136E+01   2.217088758898E+01
  2.841500000000E+02   1.966308136120E+01   2.196159389556E+01
  2.851500000000E+02   1.944442571404E+01   2.175213934284E+01
  2.861500000000E+02   1.922563285585E+01   2.154252528343E+01
  2.871500000000E+02   1.900670306429E+01   2.133275301456E+01
  2.881500000000E+02   1.878763663621E+01   2.112282378197E+01
  2.891500000000E+02   1.856843388541E+01   2.091273878336E+01
  2.901500000000E+02   1.834909514059E+01   2.070249917172E+01
  2.911500000000E+02   1.812962074353E+01   2.049210605822E+01
  2.921500000000E+02   1.791001104730E+01   2.028156051496E+01
  2.931500000000E+02   1.769026641480E+01   2.007086357745E+01
  2.941500000000E+02   1.747038721731E+01   1.986001624691E+01
  2.951500000000E+02   1.725037383324E+01   1.964901949237E+01
  2.961500000000E+02   1.703022664696E+01   1.943787425260E+01
  2.971500000000E+02   1.680994604777E+01   1.922658143790E+01
  2.981500000000E+02   1.658953242895E+01   1.901514193176E+01
  2.991500000000E+02   1.636898618690E+01   1.880355659231E+01
  3.001500000000E+02   1.614830772039E+01   1.859182625383E+01
  3.011500000000E+02   1.592749742984E+01   1.837995172794E+01
  3.021500000000E+02   1.570655571674E+01   1.816793380485E+01
  3.031500000000E+02   1.548548298304E+01   1.795577325446E+01
  3.041500000000E+02   1.526427963070E+01   1.774347082739E+01
  3.051500000000E+02   1.504294606119E+01   1.753102725591E+01
  3.061500000000E+02   1.482148267514E+01   1.731844325487E+01
  3.071500000000E+02   1.459988987195E+01   1.710571952249E+01
  3.081500000000E+02   1.437816804949E+01   1.689285674113E+01
  3.091500000000E+02   1.415631760381E+01   1.667985557802E+01
  3.101500000000E+02   1.393433892889E+01   1.646671668593E+01
  3.111500000000E+02   1.371223241646E+01   1.625344070376E+01
  3.121500000000E+02   1.348999845576E+01   1.604002825717E+01
  3.131500000000E+02   1.326763743338E+01   1.582647995910E+01
  3.141500000000E+02   1.304514973318E+01   1.561279641029E+01
  3.151500000000E+02   1.282253573608E+01   1.539897819973E+01
  3.161500000000E+02   1.259979582000E+01   1.518502590518E+01
  3.171500000000E+02   1.237693035979E+01   1.497094009351E+01
  3.181500000000E+02   1.215393972712E+01   1.475672132119E+01
  3.191500000000E+02   1.193082429042E+01   1.454237013457E+01
  3.201500000000E+02   1.170758441487E+01   1.432788707033E+01
  3.211500000000E+02   1.148422046233E+01   1.411327265575E+01
  3.221500000000E+02   1.126073279132E+01   1.389852740906E+01
  3.231500000000E+02   1.103712175703E+01   1.368365183971E+01
  3.241500000000E+02   1.081338771125E+01   1.346864644871E+01
  3.251500000000E+02   1.058953100242E+01   1.325351172885E+01
  3.261500000000E+02   1.036555197562E+01   1.303824816498E+01
  3.271500000000E+02   1.014145097255E+01   1.282285623425E+01
  3.281500000000E+02   9.917228331605E+00   1.260733640634E+01
  3.291500000000E+02   9.692884387820E+00   1.239168914369E+01
