#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8
 2.731500E+02  5.628983E-02  7.531997E-02  2.668379E-02  3.502311E-02  3.896600E-02  4.646210E-02  6.008592E-02  2.512573E-02  3.355533E-04  2.356211E-02  5.016080E-02  5.246585E-02  7.341684E-02  1.371372E-02  1.113430E-01  8.561376E-02  6.118704E-02  1.548657E-01  9.379232E-03
 2.741500E+02  5.800510E-02  7.774423E-02  2.726407E-02  3.579687E-02  3.982983E-02  4.750710E-02  6.038676E-02  2.533747E-02  3.397117E-04  2.375757E-02  5.062886E-02  5.292041E-02  7.400017E-02  1.340728E-02  1.099294E-01  8.449124E-02  6.048203E-02  1.491232E-01  9.048708E-03
 2.751500E+02  5.975824E-02  8.021413E-02  2.784359E-02  3.657004E-02  4.069313E-02  4.855199E-02  6.065807E-02  2.553729E-02  3.437279E-04  2.394183E-02  5.107356E-02  5.335016E-02  7.454841E-02  1.310162E-02  1.084759E-01  8.333913E-02  5.975270E-02  1.435212E-01  8.725318E-03
 2.761500E+02  6.154603E-02  8.272604E-02  2.842125E-02  3.734120E-02  4.155429E-02  4.959487E-02  6.089948E-02  2.572490E-02  3.475960E-04  2.411462E-02  5.149424E-02  5.375450E-02  7.506078E-02  1.279724E-02  1.069864E-01  8.216065E-02  5.900126E-02  1.380652E-01  8.409447E-03
 2.771500E+02  6.336931E-02  8.527999E-02  2.899665E-02  3.810982E-02  4.241271E-02  5.063502E-02  6.111082E-02  2.590011E-02  3.513113E-04  2.427575E-02  5.189046E-02  5.413300E-02  7.553676E-02  1.249435E-02  1.054630E-01  8.095728E-02  5.822873E-02  1.327539E-01  8.101078E-03
 2.781500E+02  6.522810E-02  8.787521E-02  2.956927E-02  3.887517E-02  4.326761E-02  5.167148E-02  6.129197E-02  2.606273E-02  3.548694E-04  2.442507E-02  5.226176E-02  5.448525E-02  7.597588E-02  1.219322E-02  1.039080E-01  7.973087E-02  5.743639E-02  1.275869E-01  7.800251E-03
 2.791500E+02  6.712240E-02  9.051091E-02  3.013856E-02  3.963656E-02  4.411820E-02  5.270331E-02  6.144285E-02  2.621260E-02  3.582660E-04  2.456242E-02  5.260777E-02  5.481090E-02  7.637770E-02  1.189410E-02  1.023238E-01  7.848329E-02  5.662553E-02  1.225639E-01  7.506998E-03
 2.801500E+02  6.905219E-02  9.318621E-02  3.070400E-02  4.039327E-02  4.496367E-02  5.372954E-02  6.156343E-02  2.634958E-02  3.614972E-04  2.468768E-02  5.292814E-02  5.510965E-02  7.674188E-02  1.159724E-02  1.007128E-01  7.721639E-02  5.579743E-02  1.176841E-01  7.221333E-03
 2.811500E+02  7.101739E-02  9.590021E-02  3.126506E-02  4.114461E-02  4.580326E-02  5.474923E-02  6.165377E-02  2.647357E-02  3.645595E-04  2.480076E-02  5.322256E-02  5.538123E-02  7.706816E-02  1.130286E-02  9.907745E-02  7.593202E-02  5.495343E-02  1.129466E-01  6.943260E-03
 2.821500E+02  7.301795E-02  9.865193E-02  3.182122E-02  4.188987E-02  4.663617E-02  5.576144E-02  6.171393E-02  2.658446E-02  3.674494E-04  2.490156E-02  5.349080E-02  5.562545E-02  7.735632E-02  1.101120E-02  9.742014E-02  7.463206E-02  5.409481E-02  1.083505E-01  6.672770E-03
 2.831500E+02  7.505375E-02  1.014404E-01  3.237195E-02  4.262837E-02  4.746165E-02  5.676523E-02  6.174405E-02  2.668221E-02  3.701642E-04  2.499005E-02  5.373267E-02  5.584216E-02  7.760624E-02  1.072247E-02  9.574325E-02  7.331832E-02  5.322291E-02  1.038944E-01  6.409842E-03
 2.841500E+02  7.712466E-02  1.042644E-01  3.291675E-02  4.335942E-02  4.827892E-02  5.775968E-02  6.174434E-02  2.676676E-02  3.727012E-04  2.506617E-02  5.394800E-02  5.603125E-02  7.781783E-02  1.043688E-02  9.404917E-02  7.199264E-02  5.233901E-02  9.957696E-02  6.154443E-03
 2.851500E+02  7.923052E-02  1.071230E-01  3.345512E-02  4.408235E-02  4.908724E-02  5.874387E-02  6.171503E-02  2.683811E-02  3.750581E-04  2.512994E-02  5.413671E-02  5.619267E-02  7.799112E-02  1.015461E-02  9.234024E-02  7.065682E-02  5.144443E-02  9.539663E-02  5.906530E-03
 2.861500E+02  8.137116E-02  1.100149E-01  3.398657E-02  4.479650E-02  4.988586E-02  5.971691E-02  6.165642E-02  2.689626E-02  3.772330E-04  2.518135E-02  5.429874E-02  5.632642E-02  7.812618E-02  9.875854E-03  9.061879E-02  6.931264E-02  5.054045E-02  9.135168E-02  5.666049E-03
 2.871500E+02  8.354637E-02  1.129390E-01  3.451061E-02  4.550123E-02  5.067407E-02  6.067791E-02  6.156883E-02  2.694125E-02  3.792245E-04  2.522044E-02  5.443410E-02  5.643256E-02  7.822314E-02  9.600780E-03  8.888711E-02  6.796184E-02  4.962835E-02  8.744025E-02  5.432935E-03
 2.881500E+02  8.575591E-02  1.158940E-01  3.502677E-02  4.619589E-02  5.145115E-02  6.162602E-02  6.145267E-02  2.697312E-02  3.810311E-04  2.524727E-02  5.454283E-02  5.651117E-02  7.828221E-02  9.329548E-03  8.714744E-02  6.660613E-02  4.870939E-02  8.366036E-02  5.207115E-03
 2.891500E+02  8.799953E-02  1.188786E-01  3.553460E-02  4.687987E-02  5.221642E-02  6.256038E-02  6.130835E-02  2.699196E-02  3.826521E-04  2.526191E-02  5.462502E-02  5.656241E-02  7.830366E-02  9.062306E-03  8.540198E-02  6.524719E-02  4.778480E-02  8.000989E-02  4.988506E-03
 2.901500E+02  9.027694E-02  1.218915E-01  3.603364E-02  4.755257E-02  5.296919E-02  6.348018E-02  6.113635E-02  2.699786E-02  3.840868E-04  2.526445E-02  5.468081E-02  5.658646E-02  7.828782E-02  8.799194E-03  8.365288E-02  6.388665E-02  4.685579E-02  7.648661E-02  4.777016E-03
 2.911500E+02  9.258785E-02  1.249313E-01  3.652347E-02  4.821341E-02  5.370882E-02  6.438462E-02  6.093718E-02  2.699095E-02  3.853352E-04  2.525503E-02  5.471039E-02  5.658357E-02  7.823509E-02  8.540337E-03  8.190223E-02  6.252611E-02  4.592356E-02  7.308822E-02  4.572547E-03
 2.921500E+02  9.493192E-02  1.279966E-01  3.700367E-02  4.886182E-02  5.443468E-02  6.527292E-02  6.071140E-02  2.697136E-02  3.863972E-04  2.523377E-02  5.471397E-02  5.655400E-02  7.814592E-02  8.285851E-03  8.015206E-02  6.116709E-02  4.498926E-02  6.981227E-02  4.374994E-03
 2.931500E+02  9.730880E-02  1.310861E-01  3.747384E-02  4.949726E-02  5.514616E-02  6.614433E-02  6.045959E-02  2.693926E-02  3.872734E-04  2.520082E-02  5.469184E-02  5.649809E-02  7.802082E-02  8.035840E-03  7.840435E-02  5.981110E-02  4.405402E-02  6.665628E-02  4.184242E-03
 2.941500E+02  9.971812E-02  1.341982E-01  3.793359E-02  5.011921E-02  5.584266E-02  6.699813E-02  6.018236E-02  2.689482E-02  3.879644E-04  2.515636E-02  5.464429E-02  5.641619E-02  7.786034E-02  7.790396E-03  7.666100E-02  5.845957E-02  4.311894E-02  6.361767E-02  4.000173E-03
 2.951500E+02  1.021595E-01  1.373315E-01  3.838256E-02  5.072716E-02  5.652363E-02  6.783364E-02  5.988038E-02  2.683825E-02  3.884715E-04  2.510058E-02  5.457168E-02  5.630871E-02  7.766511E-02  7.549604E-03  7.492384E-02  5.711389E-02  4.218508E-02  6.069379E-02  3.822662E-03
 2.961500E+02  1.046325E-01  1.404844E-01  3.882039E-02  5.132063E-02  5.718854E-02  6.865018E-02  5.955432E-02  2.676976E-02  3.887958E-04  2.503369E-02  5.447439E-02  5.617609E-02  7.743577E-02  7.313534E-03  7.319465E-02  5.577539E-02  4.125346E-02  5.788196E-02  3.651581E-03
 2.971500E+02  1.071366E-01  1.436555E-01  3.924676E-02  5.189918E-02  5.783686E-02  6.944713E-02  5.920490E-02  2.668958E-02  3.889392E-04  2.495589E-02  5.435283E-02  5.601879E-02  7.717304E-02  7.082248E-03  7.147512E-02  5.444533E-02  4.032507E-02  5.517943E-02  3.486795E-03
 2.981500E+02  1.096715E-01  1.468432E-01  3.966135E-02  5.246237E-02  5.846813E-02  7.022389E-02  5.883284E-02  2.659796E-02  3.889035E-04  2.486743E-02  5.420747E-02  5.583733E-02  7.687767E-02  6.855798E-03  6.976685E-02  5.312493E-02  3.940086E-02  5.258342E-02  3.328166E-03
 2.991500E+02  1.122366E-01  1.500459E-01  4.006386E-02  5.300979E-02  5.908187E-02  7.097989E-02  5.843890E-02  2.649515E-02  3.886910E-04  2.476855E-02  5.403878E-02  5.563223E-02  7.655045E-02  6.634226E-03  6.807139E-02  5.181534E-02  3.848174E-02  5.009113E-02  3.175554E-03
 3.001500E+02  1.148314E-01  1.532620E-01  4.045402E-02  5.354107E-02  5.967767E-02  7.171459E-02  5.802385E-02  2.638144E-02  3.883041E-04  2.465952E-02  5.384729E-02  5.540407E-02  7.619220E-02  6.417563E-03  6.639021E-02  5.051765E-02  3.756856E-02  4.769973E-02  3.028814E-03
 3.011500E+02  1.174555E-01  1.564901E-01  4.083157E-02  5.405584E-02  6.025511E-02  7.242749E-02  5.758849E-02  2.625711E-02  3.877455E-04  2.454060E-02  5.363352E-02  5.515343E-02  7.580377E-02  6.205833E-03  6.472468E-02  4.923289E-02  3.666217E-02  4.540638E-02  2.887800E-03
 3.021500E+02  1.201082E-01  1.597284E-01  4.119627E-02  5.455378E-02  6.081384E-02  7.311814E-02  5.713361E-02  2.612246E-02  3.870182E-04  2.441208E-02  5.339805E-02  5.488094E-02  7.538608E-02  5.999049E-03  6.307610E-02  4.796204E-02  3.576334E-02  4.320822E-02  2.752365E-03
 3.031500E+02  1.227890E-01  1.629754E-01  4.154791E-02  5.503459E-02  6.135351E-02  7.378609E-02  5.666005E-02  2.597780E-02  3.861254E-04  2.427425E-02  5.314148E-02  5.458723E-02  7.494003E-02  5.797218E-03  6.144570E-02  4.670598E-02  3.487280E-02  4.110241E-02  2.622358E-03
 3.041500E+02  1.254974E-01  1.662295E-01  4.188629E-02  5.549799E-02  6.187381E-02  7.443095E-02  5.616862E-02  2.582345E-02  3.850704E-04  2.412741E-02  5.286440E-02  5.427296E-02  7.446656E-02  5.600337E-03  5.983463E-02  4.546558E-02  3.399127E-02  3.908612E-02  2.497629E-03
 3.051500E+02  1.282328E-01  1.694890E-01  4.221123E-02  5.594372E-02  6.237445E-02  7.505236E-02  5.566017E-02  2.565973E-02  3.838568E-04  2.397186E-02  5.256746E-02  5.393881E-02  7.396665E-02  5.408395E-03  5.824396E-02  4.424162E-02  3.311938E-02  3.715650E-02  2.378026E-03
 3.061500E+02  1.309945E-01  1.727525E-01  4.252258E-02  5.637156E-02  6.285517E-02  7.564999E-02  5.513554E-02  2.548697E-02  3.824883E-04  2.380793E-02  5.225129E-02  5.358547E-02  7.344128E-02  5.221376E-03  5.667466E-02  4.303483E-02  3.225776E-02  3.531076E-02  2.263400E-03
 3.071500E+02  1.337819E-01  1.760182E-01  4.282019E-02  5.678132E-02  6.331576E-02  7.622355E-02  5.459556E-02  2.530553E-02  3.809689E-04  2.363592E-02  5.191657E-02  5.321364E-02  7.289146E-02  5.039254E-03  5.512765E-02  4.184586E-02  3.140697E-02  3.354612E-02  2.153598E-03
 3.081500E+02  1.365945E-01  1.792845E-01  4.310395E-02  5.717281E-02  6.375601E-02  7.677279E-02  5.404110E-02  2.511574E-02  3.793027E-04  2.345617E-02  5.156398E-02  5.282406E-02  7.231819E-02  4.861999E-03  5.360377E-02  4.067533E-02  3.056755E-02  3.185982E-02  2.048471E-03
 3.091500E+02  1.394314E-01  1.825499E-01  4.337376E-02  5.754590E-02  6.417576E-02  7.729749E-02  5.347299E-02  2.491795E-02  3.774938E-04  2.326901E-02  5.119419E-02  5.241744E-02  7.172251E-02  4.689573E-03  5.210378E-02  3.952379E-02  2.973997E-02  3.024914E-02  1.947868E-03
