#         T/K            m1          m2-1          m3-1            w1            w2          w3-1          w3-2        m1w1-1        m1w1-4        m1w2-1        m2w1-1        m2w1-3
 2.731500E+02  9.416862E-01  6.979130E-03  5.582848E-04  4.918327E-02  7.767743E-05  1.247777E-06  1.750764E-08  5.855282E-04  7.970617E-04  7.874503E-06  5.459023E-05  6.913925E-05
 2.741500E+02  9.419121E-01  6.817282E-03  5.160061E-04  4.920400E-02  7.593960E-05  1.155828E-06  1.684773E-08  5.724727E-04  7.792402E-04  7.292695E-06  5.051631E-05  6.400506E-05
 2.751500E+02  9.421286E-01  6.660376E-03  4.772105E-04  4.922393E-02  7.425221E-05  1.071234E-06  1.621721E-08  5.597994E-04  7.619428E-04  6.757610E-06  4.677307E-05  5.928578E-05
 2.761500E+02  9.423362E-01  6.508234E-03  4.415898E-04  4.924312E-02  7.261358E-05  9.933638E-07  1.561461E-08  5.474954E-04  7.451515E-04  6.265220E-06  4.333167E-05  5.494537E-05
 2.771500E+02  9.425356E-01  6.360685E-03  4.088645E-04  4.926160E-02  7.102208E-05  9.216446E-07  1.503854E-08  5.355480E-04  7.288490E-04  5.811868E-06  4.016595E-05  5.095113E-05
 2.781500E+02  9.427270E-01  6.217566E-03  3.787815E-04  4.927940E-02  6.947615E-05  8.555550E-07  1.448769E-08  5.239452E-04  7.130186E-04  5.394227E-06  3.725216E-05  4.727336E-05
 2.791500E+02  9.429110E-01  6.078719E-03  3.511111E-04  4.929657E-02  6.797427E-05  7.946205E-07  1.396081E-08  5.126754E-04  6.976444E-04  5.009274E-06  3.456874E-05  4.388508E-05
 2.801500E+02  9.430880E-01  5.943993E-03  3.256451E-04  4.931313E-02  6.651499E-05  7.384092E-07  1.345673E-08  5.017272E-04  6.827107E-04  4.654257E-06  3.209608E-05  4.076175E-05
 2.811500E+02  9.432583E-01  5.813242E-03  3.021944E-04  4.932911E-02  6.509689E-05  6.865277E-07  1.297433E-08  4.910898E-04  6.682027E-04  4.326672E-06  2.981636E-05  3.788105E-05
 2.821500E+02  9.434224E-01  5.686327E-03  2.805870E-04  4.934454E-02  6.371862E-05  6.386173E-07  1.251256E-08  4.807529E-04  6.541061E-04  4.024237E-06  2.771338E-05  3.522268E-05
 2.831500E+02  9.435804E-01  5.563113E-03  2.606668E-04  4.935945E-02  6.237887E-05  5.943512E-07  1.207042E-08  4.707064E-04  6.404070E-04  3.744872E-06  2.577235E-05  3.276814E-05
 2.841500E+02  9.437327E-01  5.443472E-03  2.422918E-04  4.937386E-02  6.107637E-05  5.534311E-07  1.164696E-08  4.609405E-04  6.270922E-04  3.486683E-06  2.397984E-05  3.050057E-05
 2.851500E+02  9.438797E-01  5.327280E-03  2.253326E-04  4.938779E-02  5.980990E-05  5.155846E-07  1.124129E-08  4.514461E-04  6.141487E-04  3.247938E-06  2.232359E-05  2.840461E-05
 2.861500E+02  9.440215E-01  5.214418E-03  2.096716E-04  4.940127E-02  5.857830E-05  4.805632E-07  1.085256E-08  4.422142E-04  6.015643E-04  3.027060E-06  2.079243E-05  2.646624E-05
 2.871500E+02  9.441584E-01  5.104771E-03  1.952014E-04  4.941431E-02  5.738042E-05  4.481396E-07  1.047996E-08  4.332360E-04  5.893272E-04  2.822605E-06  1.937616E-05  2.467267E-05
 2.881500E+02  9.442907E-01  4.998229E-03  1.818243E-04  4.942694E-02  5.621518E-05  4.181061E-07  1.012274E-08  4.245033E-04  5.774258E-04  2.633257E-06  1.806548E-05  2.301221E-05
 2.891500E+02  9.444186E-01  4.894688E-03  1.694511E-04  4.943918E-02  5.508152E-05  3.902728E-07  9.780161E-09  4.160081E-04  5.658491E-04  2.457810E-06  1.685188E-05  2.147419E-05
 2.901500E+02  9.445422E-01  4.794045E-03  1.580004E-04  4.945103E-02  5.397842E-05  3.644657E-07  9.451549E-09  4.077426E-04  5.545865E-04  2.295162E-06  1.572758E-05  2.004884E-05
 2.911500E+02  9.446617E-01  4.696202E-03  1.473977E-04  4.946251E-02  5.290492E-05  3.405257E-07  9.136251E-09  3.996993E-04  5.436279E-04  2.144305E-06  1.468550E-05  1.872726E-05
 2.921500E+02  9.447775E-01  4.601067E-03  1.375753E-04  4.947365E-02  5.186005E-05  3.183070E-07  8.833652E-09  3.918712E-04  5.329633E-04  2.004315E-06  1.371913E-05  1.750125E-05
 2.931500E+02  9.448895E-01  4.508547E-03  1.284709E-04  4.948446E-02  5.084292E-05  2.976759E-07  8.543166E-09  3.842514E-04  5.225833E-04  1.874345E-06  1.282251E-05  1.636335E-05
 2.941500E+02  9.449980E-01  4.418558E-03  1.200278E-04  4.949494E-02  4.985264E-05  2.785098E-07  8.264239E-09  3.768330E-04  5.124787E-04  1.753620E-06  1.199021E-05  1.530669E-05
 2.951500E+02  9.451031E-01  4.331014E-03  1.121939E-04  4.950511E-02  4.888836E-05  2.606964E-07  7.996344E-09  3.696098E-04  5.026408E-04  1.641429E-06  1.121722E-05  1.432501E-05
 2.961500E+02  9.452050E-01  4.245836E-03  1.049217E-04  4.951499E-02  4.794928E-05  2.441323E-07  7.738980E-09  3.625756E-04  4.930610E-04  1.537118E-06  1.049898E-05  1.341252E-05
 2.971500E+02  9.453037E-01  4.162947E-03  9.816755E-05  4.952458E-02  4.703459E-05  2.287228E-07  7.491673E-09  3.557244E-04  4.837312E-04  1.440089E-06  9.831272E-06  1.256395E-05
 2.981500E+02  9.453996E-01  4.082271E-03  9.189142E-05  4.953389E-02  4.614355E-05  2.143809E-07  7.253972E-09  3.490504E-04  4.746435E-04  1.349790E-06  9.210254E-06  1.177445E-05
 2.991500E+02  9.454925E-01  4.003737E-03  8.605665E-05  4.954295E-02  4.527541E-05  2.010265E-07  7.025448E-09  3.425482E-04  4.657902E-04  1.265716E-06  8.632384E-06  1.103955E-05
 3.001500E+02  9.455827E-01  3.927276E-03  8.062958E-05  4.955175E-02  4.442948E-05  1.885860E-07  6.805693E-09  3.362123E-04  4.571642E-04  1.187402E-06  8.094412E-06  1.035517E-05
 3.011500E+02  9.456703E-01  3.852823E-03  7.557931E-05  4.956030E-02  4.360506E-05  1.769916E-07  6.594322E-09  3.300376E-04  4.487582E-04  1.114420E-06  7.593351E-06  9.717518E-06
 3.021500E+02  9.457553E-01  3.780311E-03  7.087745E-05  4.956862E-02  4.280150E-05  1.661809E-07  6.390964E-09  3.240192E-04  4.405656E-04  1.046376E-06  7.126451E-06  9.123146E-06
 3.031500E+02  9.458380E-01  3.709681E-03  6.649790E-05  4.957671E-02  4.201816E-05  1.560967E-07  6.195271E-09  3.181522E-04  4.325796E-04  9.829084E-07  6.691185E-06  8.568860E-06
 3.041500E+02  9.459182E-01  3.640873E-03  6.241667E-05  4.958459E-02  4.125444E-05  1.466859E-07  6.006909E-09  3.124320E-04  4.247941E-04  9.236822E-07  6.285227E-06  8.051723E-06
 3.051500E+02  9.459963E-01  3.573829E-03  5.861169E-05  4.959225E-02  4.050972E-05  1.378997E-07  5.825562E-09  3.068543E-04  4.172028E-04  8.683900E-07  5.906431E-06  7.569030E-06
 3.061500E+02  9.460721E-01  3.508494E-03  5.506265E-05  4.959971E-02  3.978345E-05  1.296932E-07  5.650927E-09  3.014145E-04  4.097999E-04  8.167481E-07  5.552825E-06  7.118287E-06
 3.071500E+02  9.461459E-01  3.444816E-03  5.175082E-05  4.960697E-02  3.907507E-05  1.220249E-07  5.482719E-09  2.961087E-04  4.025797E-04  7.684945E-07  5.222586E-06  6.697194E-06
 3.081500E+02  9.462176E-01  3.382743E-03  4.865897E-05  4.961404E-02  3.838405E-05  1.148564E-07  5.320663E-09  2.909328E-04  3.955367E-04  7.233877E-07  4.914037E-06  6.303630E-06
 3.091500E+02  9.462875E-01  3.322225E-03  4.577120E-05  4.962093E-02  3.770988E-05  1.081524E-07  5.164499E-09  2.858829E-04  3.886656E-04  6.812046E-07  4.625628E-06  5.935636E-06
 3.101500E+02  9.463554E-01  3.263215E-03  4.307286E-05  4.962764E-02  3.705204E-05  1.018802E-07  5.013980E-09  2.809553E-04  3.819612E-04  6.417391E-07  4.355928E-06  5.591404E-06
 3.111500E+02  9.464215E-01  3.205667E-03  4.055043E-05  4.963418E-02  3.641007E-05  9.600949E-08  4.868869E-09  2.761463E-04  3.754187E-04  6.048008E-07  4.103617E-06  5.269263E-06
 3.121500E+02  9.464859E-01  3.149537E-03  3.819141E-05  4.964055E-02  3.578350E-05  9.051240E-08  4.728941E-09  2.714525E-04  3.690333E-04  5.702134E-07  3.867474E-06  4.967668E-06
 3.131500E+02  9.465487E-01  3.094782E-03  3.598428E-05  4.964677E-02  3.517188E-05  8.536305E-08  4.593981E-09  2.668705E-04  3.628002E-04  5.378143E-07  3.646370E-06  4.685193E-06
 3.141500E+02  9.466098E-01  3.041360E-03  3.391838E-05  4.965283E-02  3.457478E-05  8.053751E-08  4.463784E-09  2.623971E-04  3.567152E-04  5.074525E-07  3.439264E-06  4.420516E-06
 3.151500E+02  9.466693E-01  2.989233E-03  3.198387E-05  4.965873E-02  3.399178E-05  7.601362E-08  4.338156E-09  2.580291E-04  3.507738E-04  4.789885E-07  3.245187E-06  4.172414E-06
 3.161500E+02  9.467273E-01  2.938361E-03  3.017163E-05  4.966450E-02  3.342246E-05  7.177086E-08  4.216910E-09  2.537634E-04  3.449720E-04  4.522931E-07  3.063248E-06  3.939756E-06
 3.171500E+02  9.467838E-01  2.888707E-03  2.847324E-05  4.967012E-02  3.286645E-05  6.779020E-08  4.099869E-09  2.495972E-04  3.393057E-04  4.272465E-07  2.892618E-06  3.721491E-06
 3.181500E+02  9.468389E-01  2.840236E-03  2.688090E-05  4.967561E-02  3.232336E-05  6.405400E-08  3.986863E-09  2.455275E-04  3.337710E-04  4.037377E-07  2.732531E-06  3.516649E-06
 3.191500E+02  9.468927E-01  2.792913E-03  2.538737E-05  4.968096E-02  3.179282E-05  6.054591E-08  3.877730E-09  2.415517E-04  3.283642E-04  3.816636E-07  2.582276E-06  3.324329E-06
 3.201500E+02  9.469451E-01  2.746704E-03  2.398597E-05  4.968619E-02  3.127449E-05  5.725074E-08  3.772315E-09  2.376671E-04  3.230817E-04  3.609288E-07  2.441193E-06  3.143694E-06
 3.211500E+02  9.469962E-01  2.701578E-03  2.267048E-05  4.969129E-02  3.076801E-05  5.415440E-08  3.670472E-09  2.338711E-04  3.179198E-04  3.414445E-07  2.308671E-06  2.973968E-06
 3.221500E+02  9.470461E-01  2.657502E-03  2.143517E-05  4.969627E-02  3.027306E-05  5.124381E-08  3.572058E-09  2.301612E-04  3.128754E-04  3.231284E-07  2.184143E-06  2.814433E-06
 3.231500E+02  9.470948E-01  2.614448E-03  2.027468E-05  4.970114E-02  2.978931E-05  4.850681E-08  3.476940E-09  2.265351E-04  3.079449E-04  3.059040E-07  2.067082E-06  2.664418E-06
 3.241500E+02  9.471423E-01  2.572385E-03  1.918406E-05  4.970589E-02  2.931645E-05  4.593210E-08  3.384988E-09  2.229904E-04  3.031254E-04  2.897003E-07  1.956999E-06  2.523303E-06
 3.251500E+02  9.471887E-01  2.531287E-03  1.815872E-05  4.971053E-02  2.885419E-05  4.350917E-08  3.296080E-09  2.195248E-04  2.984137E-04  2.744511E-07  1.853439E-06  2.390510E-06
 3.261500E+02  9.472339E-01  2.491124E-03  1.719438E-05  4.971507E-02  2.840224E-05  4.122826E-08  3.210097E-09  2.161362E-04  2.938068E-04  2.600949E-07  1.755978E-06  2.265502E-06
 3.271500E+02  9.472782E-01  2.451872E-03  1.628708E-05  4.971950E-02  2.796030E-05  3.908027E-08  3.126928E-09  2.128225E-04  2.893019E-04  2.465746E-07  1.664226E-06  2.147780E-06
 3.281500E+02  9.473213E-01  2.413504E-03  1.543311E-05  4.972383E-02  2.752812E-05  3.705673E-08  3.046464E-09  2.095816E-04  2.848961E-04  2.338370E-07  1.577814E-06  2.036878E-06
 3.291500E+02  9.473635E-01  2.375997E-03  1.462905E-05  4.972807E-02  2.710542E-05  3.514976E-08  2.968603E-09  2.064116E-04  2.805869E-04  2.218324E-07  1.496403E-06  1.932364E-06
 3.301500E+02  9.474047E-01  2.339325E-03  1.387170E-05  4.973221E-02  2.669194E-05  3.335202E-08  2.893246E-09  2.033105E-04  2.763715E-04  2.105147E-07  1.419677E-06  1.833835E-06
 3.311500E+02  9.474450E-01  2.303467E-03  1.315810E-05  4.973625E-02  2.628745E-05  3.165667E-08  2.820299E-09  2.002765E-04  2.722475E-04  1.998408E-07  1.347339E-06  1.740915E-06
 3.321500E+02  9.474843E-01  2.268400E-03  1.248546E-05  4.974021E-02  2.589170E-05  3.005732E-08  2.749671E-09  1.973079E-04  2.682123E-04  1.897707E-07  1.279115E-06  1.653254E-06
 3.331500E+02  9.475228E-01  2.234102E-03  1.185122E-05  4.974408E-02  2.550446E-05  2.854803E-08  2.681275E-09  1.944028E-04  2.642637E-04  1.802669E-07  1.214749E-06  1.570525E-06
 3.341500E+02  9.475604E-01  2.200552E-03  1.125297E-05  4.974787E-02  2.512550E-05  2.712324E-08  2.615030E-09  1.915595E-04  2.603993E-04  1.712945E-07  1.154001E-06  1.492425E-06
 3.351500E+02  9.475972E-01  2.167731E-03  1.068847E-05  4.975157E-02  2.475461E-05  2.577777E-08  2.550856E-09  1.887766E-04  2.566169E-04  1.628210E-07  1.096648E-06  1.418669E-06
 3.361500E+02  9.476331E-01  2.135618E-03  1.015563E-05  4.975520E-02  2.439157E-05  2.450678E-08  2.488677E-09  1.860523E-04  2.529144E-04  1.548159E-07  1.042482E-06  1.348991E-06
 3.371500E+02  9.476682E-01  2.104195E-03  9.652509E-06  4.975874E-02  2.403618E-05  2.330576E-08  2.428419E-09  1.833851E-04  2.492896E-04  1.472508E-07  9.913083E-07  1.283145E-06
 3.381500E+02  9.477026E-01  2.073443E-03  9.177278E-06  4.976222E-02  2.368824E-05  2.217048E-08  2.370014E-09  1.807736E-04  2.457405E-04  1.400991E-07  9.429461E-07  1.220898E-06
 3.391500E+02  9.477363E-01  2.043344E-03  8.728242E-06  4.976561E-02  2.334755E-05  2.109700E-08  2.313393E-09  1.782163E-04  2.422652E-04  1.333362E-07  8.972254E-07  1.162035E-06
 3.401500E+02  9.477692E-01  2.013882E-03  8.303816E-06  4.976894E-02  2.301394E-05  2.008163E-08  2.258494E-09  1.757118E-04  2.388618E-04  1.269387E-07  8.539878E-07  1.106354E-06
 3.411500E+02  9.478014E-01  1.985039E-03  7.902517E-06  4.977220E-02  2.268721E-05  1.912091E-08  2.205253E-09  1.732588E-04  2.355284E-04  1.208850E-07  8.130851E-07  1.053664E-06
 3.421500E+02  9.478329E-01  1.956800E-03  7.522959E-06  4.977538E-02  2.236720E-05  1.821162E-08  2.153613E-09  1.708559E-04  2.322632E-04  1.151548E-07  7.743786E-07  1.003791E-06
 3.431500E+02  9.478637E-01  1.929148E-03  7.163849E-06  4.977851E-02  2.205373E-05  1.735073E-08  2.103517E-09  1.685019E-04  2.290645E-04  1.097291E-07  7.377388E-07  9.565666E-07
 3.441500E+02  9.478939E-01  1.902069E-03  6.823974E-06  4.978156E-02  2.174663E-05  1.653541E-08  2.054909E-09  1.661956E-04  2.259306E-04  1.045901E-07  7.030443E-07  9.118378E-07
 3.451500E+02  9.479235E-01  1.875547E-03  6.502200E-06  4.978456E-02  2.144576E-05  1.576302E-08  2.007739E-09  1.639357E-04  2.228599E-04  9.972108E-08  6.701814E-07  8.694588E-07
 3.461500E+02  9.479524E-01  1.849569E-03  6.197467E-06  4.978749E-02  2.115094E-05  1.503107E-08  1.961955E-09  1.617210E-04  2.198508E-04  9.510653E-08  6.390437E-07  8.292938E-07
 3.471500E+02  9.479808E-01  1.824120E-03  5.908781E-06  4.979037E-02  2.086203E-05  1.433723E-08  1.917510E-09  1.595506E-04  2.169017E-04  9.073177E-08  6.095316E-07  7.912153E-07
 3.481500E+02  9.480085E-01  1.799187E-03  5.635212E-06  4.979319E-02  2.057888E-05  1.367933E-08  1.874357E-09  1.574231E-04  2.140112E-04  8.658310E-08  5.815515E-07  7.551040E-07
 3.491500E+02  9.480357E-01  1.774757E-03  5.375887E-06  4.979595E-02  2.030135E-05  1.305530E-08  1.832453E-09  1.553377E-04  2.111778E-04  8.264765E-08  5.550159E-07  7.208478E-07
 3.501500E+02  9.480624E-01  1.750818E-03  5.129989E-06  4.979865E-02  2.002930E-05  1.246324E-08  1.791753E-09  1.532932E-04  2.084000E-04  7.891334E-08  5.298425E-07  6.883416E-07
 3.511500E+02  9.480885E-01  1.727357E-03  4.896752E-06  4.980130E-02  1.976260E-05  1.190134E-08  1.752218E-09  1.512887E-04  2.056766E-04  7.536885E-08  5.059544E-07  6.574868E-07
 3.521500E+02  9.481140E-01  1.704362E-03  4.675457E-06  4.980390E-02  1.950112E-05  1.136792E-08  1.713807E-09  1.493232E-04  2.030063E-04  7.200355E-08  4.832791E-07  6.281910E-07
 3.531500E+02  9.481391E-01  1.681821E-03  4.465429E-06  4.980645E-02  1.924472E-05  1.086137E-08  1.676483E-09  1.473957E-04  2.003876E-04  6.880745E-08  4.617487E-07  6.003671E-07
 3.541500E+02  9.481636E-01  1.659724E-03  4.266036E-06  4.980895E-02  1.899329E-05  1.038021E-08  1.640210E-09  1.455053E-04  1.978194E-04  6.577116E-08  4.412995E-07  5.739334E-07
 3.551500E+02  9.481877E-01  1.638059E-03  4.076684E-06  4.981140E-02  1.874671E-05  9.923041E-09  1.604953E-09  1.436511E-04  1.953004E-04  6.288587E-08  4.218716E-07  5.488134E-07
 3.561500E+02  9.482113E-01  1.616817E-03  3.896813E-06  4.981380E-02  1.850485E-05  9.488538E-09  1.570676E-09  1.418323E-04  1.928295E-04  6.014330E-08  4.034085E-07  5.249349E-07
 3.571500E+02  9.482345E-01  1.595985E-03  3.725900E-06  4.981616E-02  1.826762E-05  9.075464E-09  1.537349E-09  1.400480E-04  1.904055E-04  5.753566E-08  3.858575E-07  5.022301E-07
 3.581500E+02  9.482571E-01  1.575556E-03  3.563452E-06  4.981847E-02  1.803489E-05  8.682654E-09  1.504941E-09  1.382974E-04  1.880273E-04  5.505560E-08  3.691687E-07  4.806352E-07
 3.591500E+02  9.482794E-01  1.555518E-03  3.409006E-06  4.982074E-02  1.780656E-05  8.309010E-09  1.473420E-09  1.365797E-04  1.856939E-04  5.269625E-08  3.532953E-07  4.600902E-07
 3.601500E+02  9.483012E-01  1.535863E-03  3.262125E-06  4.982297E-02  1.758253E-05  7.953501E-09  1.442758E-09  1.348941E-04  1.834041E-04  5.045110E-08  3.381934E-07  4.405387E-07
 3.611500E+02  9.483226E-01  1.516582E-03  3.122401E-06  4.982515E-02  1.736269E-05  7.615155E-09  1.412927E-09  1.332399E-04  1.811569E-04  4.831405E-08  3.238214E-07  4.219275E-07
 3.621500E+02  9.483436E-01  1.497664E-03  2.989447E-06  4.982729E-02  1.714695E-05  7.293056E-09  1.383901E-09  1.316163E-04  1.789514E-04  4.627934E-08  3.101403E-07  4.042066E-07
 3.631500E+02  9.483642E-01  1.479103E-03  2.862901E-06  4.982939E-02  1.693521E-05  6.986343E-09  1.355654E-09  1.300226E-04  1.767866E-04  4.434156E-08  2.971134E-07  3.873289E-07
 3.641500E+02  9.483844E-01  1.460889E-03  2.742420E-06  4.983146E-02  1.672739E-05  6.694204E-09  1.328160E-09  1.284582E-04  1.746615E-04  4.249559E-08  2.847060E-07  3.712498E-07
 3.651500E+02  9.484042E-01  1.443015E-03  2.627683E-06  4.983348E-02  1.652338E-05  6.415874E-09  1.301396E-09  1.269224E-04  1.725752E-04  4.073663E-08  2.728856E-07  3.559276E-07
 3.661500E+02  9.484236E-01  1.425471E-03  2.518387E-06  4.983547E-02  1.632310E-05  6.150630E-09  1.275338E-09  1.254144E-04  1.705269E-04  3.906013E-08  2.616214E-07  3.413227E-07
 3.671500E+02  9.484427E-01  1.408252E-03  2.414246E-06  4.983742E-02  1.612647E-05  5.897792E-09  1.249965E-09  1.239338E-04  1.685156E-04  3.746181E-08  2.508843E-07  3.273980E-07
 3.681500E+02  9.484614E-01  1.391348E-03  2.314990E-06  4.983934E-02  1.593341E-05  5.656718E-09  1.225255E-09  1.224798E-04  1.665405E-04  3.593763E-08  2.406472E-07  3.141183E-07
 3.691500E+02  9.484798E-01  1.374753E-03  2.220365E-06  4.984122E-02  1.574382E-05  5.426802E-09  1.201188E-09  1.210518E-04  1.646009E-04  3.448379E-08  2.308841E-07  3.014505E-07
 3.701500E+02  9.484979E-01  1.358460E-03  2.130132E-06  4.984307E-02  1.555765E-05  5.207473E-09  1.177742E-09  1.196493E-04  1.626958E-04  3.309669E-08  2.215707E-07  2.893633E-07
 3.711500E+02  9.485156E-01  1.342462E-03  2.044064E-06  4.984489E-02  1.537479E-05  4.998191E-09  1.154900E-09  1.182717E-04  1.608246E-04  3.177293E-08  2.126841E-07  2.778272E-07
 3.721500E+02  9.485330E-01  1.326752E-03  1.961949E-06  4.984667E-02  1.519519E-05  4.798446E-09  1.132643E-09  1.169185E-04  1.589864E-04  3.050930E-08  2.042025E-07  2.668142E-07
 3.731500E+02  9.485501E-01  1.311324E-03  1.883585E-06  4.984842E-02  1.501877E-05  4.607756E-09  1.110952E-09  1.155890E-04  1.571806E-04  2.930278E-08  1.961055E-07  2.562981E-07
 3.741500E+02  9.485669E-01  1.296171E-03  1.808781E-06  4.985014E-02  1.484546E-05  4.425667E-09  1.089811E-09  1.142828E-04  1.554063E-04  2.815049E-08  1.883737E-07  2.462539E-07
 3.751500E+02  9.485834E-01  1.281287E-03  1.737359E-06  4.985183E-02  1.467519E-05  4.251748E-09  1.069202E-09  1.129994E-04  1.536630E-04  2.704974E-08  1.809888E-07  2.366581E-07
 3.761500E+02  9.485995E-01  1.266666E-03  1.669147E-06  4.985349E-02  1.450790E-05  4.085593E-09  1.049110E-09  1.117382E-04  1.519500E-04  2.599796E-08  1.739336E-07  2.274885E-07
 3.771500E+02  9.486154E-01  1.252302E-03  1.603987E-06  4.985512E-02  1.434351E-05  3.926817E-09  1.029520E-09  1.104988E-04  1.502665E-04  2.499274E-08  1.671916E-07  2.187239E-07
 3.781500E+02  9.486311E-01  1.238190E-03  1.541725E-06  4.985673E-02  1.418197E-05  3.775057E-09  1.010415E-09  1.092807E-04  1.486119E-04  2.403178E-08  1.607475E-07  2.103446E-07
 3.791500E+02  9.486464E-01  1.224323E-03  1.482219E-06  4.985830E-02  1.402321E-05  3.629968E-09  9.917824E-10  1.080834E-04  1.469857E-04  2.311292E-08  1.545865E-07  2.023316E-07
 3.801500E+02  9.486615E-01  1.210697E-03  1.425334E-06  4.985985E-02  1.386717E-05  3.491226E-09  9.736074E-10  1.069065E-04  1.453871E-04  2.223411E-08  1.486949E-07  1.946672E-07
 3.811500E+02  9.486763E-01  1.197307E-03  1.370939E-06  4.986137E-02  1.371380E-05  3.358520E-09  9.558767E-10  1.057496E-04  1.438157E-04  2.139341E-08  1.430595E-07  1.873345E-07
 3.821500E+02  9.486909E-01  1.184146E-03  1.318916E-06  4.986287E-02  1.356304E-05  3.231561E-09  9.385773E-10  1.046122E-04  1.422708E-04  2.058898E-08  1.376680E-07  1.803174E-07
 3.831500E+02  9.487052E-01  1.171210E-03  1.269147E-06  4.986434E-02  1.341482E-05  3.110070E-09  9.216965E-10  1.034938E-04  1.407518E-04  1.981908E-08  1.325086E-07  1.736009E-07
 3.841500E+02  9.487193E-01  1.158495E-03  1.221525E-06  4.986579E-02  1.326911E-05  2.993787E-09  9.052222E-10  1.023942E-04  1.392582E-04  1.908205E-08  1.275702E-07  1.671705E-07
 3.851500E+02  9.487331E-01  1.145996E-03  1.175946E-06  4.986721E-02  1.312583E-05  2.882463E-09  8.891426E-10  1.013129E-04  1.377895E-04  1.837635E-08  1.228422E-07  1.610128E-07
