#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9            w1            w2          w3-1          w3-2        c1w1-2        c1w2-1        c2w1-1        c2w1-9
 2.731500E+02  2.361874E-02  1.930969E-05  5.573009E-09  7.314708E-09  8.138194E-09  9.703784E-09  1.304358E-02  6.106834E-05  3.877385E-06  5.440386E-08  7.771946E-03  2.666555E-06  1.300072E-07  1.141601E-07
 2.741500E+02  2.357909E-02  1.897510E-05  5.327217E-09  6.994469E-09  7.782484E-09  9.282570E-09  1.306780E-02  6.009997E-05  3.634476E-06  5.297734E-08  7.627223E-03  2.523199E-06  1.245090E-07  1.092378E-07
 2.751500E+02  2.353896E-02  1.864809E-05  5.093794E-09  6.690240E-09  7.444530E-09  8.882255E-09  1.309062E-02  5.914391E-05  3.407536E-06  5.158606E-08  7.485508E-03  2.388104E-06  1.192696E-07  1.045514E-07
 2.761500E+02  2.349836E-02  1.832845E-05  4.872046E-09  6.401129E-09  7.123347E-09  8.501685E-09  1.311207E-02  5.820031E-05  3.195480E-06  5.022952E-08  7.346746E-03  2.260770E-06  1.142758E-07  1.000886E-07
 2.771500E+02  2.345731E-02  1.801599E-05  4.661323E-09  6.126299E-09  6.818007E-09  8.139774E-09  1.313219E-02  5.726927E-05  2.997299E-06  4.890715E-08  7.210879E-03  2.140727E-06  1.095151E-07  9.583799E-08
 2.781500E+02  2.341581E-02  1.771050E-05  4.461016E-09  5.864965E-09  6.527638E-09  7.795502E-09  1.315100E-02  5.635091E-05  2.812054E-06  4.761840E-08  7.077851E-03  2.027535E-06  1.049757E-07  9.178854E-08
 2.791500E+02  2.337388E-02  1.741181E-05  4.270550E-09  5.616389E-09  6.251424E-09  7.467911E-09  1.316854E-02  5.544528E-05  2.638868E-06  4.636269E-08  6.947607E-03  1.920782E-06  1.006465E-07  8.792995E-08
 2.801500E+02  2.333154E-02  1.711973E-05  4.089387E-09  5.379876E-09  5.988596E-09  7.156099E-09  1.318483E-02  5.455247E-05  2.476929E-06  4.513943E-08  6.820092E-03  1.820082E-06  9.651691E-08  8.425245E-08
 2.811500E+02  2.328880E-02  1.683409E-05  3.917022E-09  5.154774E-09  5.738430E-09  6.859220E-09  1.319991E-02  5.367249E-05  2.325477E-06  4.394800E-08  6.695251E-03  1.725072E-06  9.257692E-08  8.074682E-08
 2.821500E+02  2.324567E-02  1.655473E-05  3.752978E-09  4.940470E-09  5.500246E-09  6.576475E-09  1.321380E-02  5.280537E-05  2.183807E-06  4.278779E-08  6.573032E-03  1.635412E-06  8.881708E-08  7.740432E-08
