#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  2.055511E-03  2.322001E-04  6.944840E-06  9.115270E-06  1.014146E-05  1.209243E-05  1.320231E-06  5.520723E-07  7.372907E-09  5.177158E-07  1.102153E-06  1.152800E-06  1.613143E-06  2.543870E-08  2.065392E-07  1.588120E-07  1.135009E-07  2.425256E-08  1.468823E-09  1.718917E-03  4.126886E-04  1.069423E-03  7.937082E-02  9.169265E-02  2.877809E-01  1.081764E-01  5.051232E-02  3.105449E-02  4.139669E-02  1.480503E-02  6.090415E-02  6.139289E-03  2.801760E-04  9.193464E-04  5.516108E-04  9.932095E-02  2.793506E-02  7.118757E-02  1.118416E-04  3.570674E-04  9.209437E-05  4.851300E-04  1.156307E-02  4.160458E-03  5.466748E-03  4.339435E-05  3.622468E-05  1.053889E-04  3.629117E-07  1.440549E-05  2.427420E-06  9.198396E-08
 2.741500E+02  2.115476E-03  2.411218E-04  7.190938E-06  9.441476E-06  1.050518E-05  1.253007E-05  1.354450E-06  5.683091E-07  7.619594E-09  5.328726E-07  1.135585E-06  1.186983E-06  1.659793E-06  2.557340E-08  2.096823E-07  1.611608E-07  1.153650E-07  2.418908E-08  1.467780E-09  1.790627E-03  4.364085E-04  1.112305E-03  8.024706E-02  9.187242E-02  2.887672E-01  1.073844E-01  5.044624E-02  3.084944E-02  4.113050E-02  1.476371E-02  6.082268E-02  6.402286E-03  2.907973E-04  9.572886E-04  5.682293E-04  9.934306E-02  2.767040E-02  7.054337E-02  1.162487E-04  3.669469E-04  9.465731E-05  4.921342E-04  1.140934E-02  4.119605E-03  5.394288E-03  4.473142E-05  3.697448E-05  1.059562E-04  3.711466E-07  1.449558E-05  2.448888E-06  9.301690E-08
 2.751500E+02  2.176410E-03  2.502296E-04  7.439741E-06  9.771430E-06  1.087311E-05  1.297298E-05  1.388245E-06  5.844567E-07  7.866695E-09  5.479423E-07  1.168890E-06  1.220993E-06  1.706145E-06  2.568310E-08  2.126452E-07  1.633696E-07  1.171332E-07  2.409813E-08  1.465037E-09  1.864869E-03  4.613235E-04  1.156606E-03  8.112709E-02  9.205080E-02  2.897484E-01  1.066021E-01  5.037994E-02  3.064669E-02  4.086722E-02  1.472257E-02  6.074095E-02  6.673492E-03  3.016899E-04  9.963407E-04  5.851182E-04  9.934546E-02  2.740448E-02  6.989511E-02  1.207524E-04  3.768859E-04  9.723622E-05  4.989972E-04  1.125426E-02  4.077822E-03  5.321180E-03  4.607372E-05  3.771272E-05  1.064603E-04  3.792164E-07  1.457428E-05  2.468472E-06  9.396278E-08
 2.761500E+02  2.238238E-03  2.595137E-04  7.690828E-06  1.010458E-05  1.124465E-05  1.342044E-05  1.421528E-06  6.004758E-07  8.113654E-09  5.628881E-07  1.201989E-06  1.254748E-06  1.752084E-06  2.576735E-08  2.154181E-07  1.654312E-07  1.187996E-07  2.398002E-08  1.460605E-09  1.941663E-03  4.874748E-04  1.202345E-03  8.201022E-02  9.222760E-02  2.907238E-01  1.058297E-01  5.031362E-02  3.044633E-02  4.060698E-02  1.468166E-02  6.065921E-02  6.952870E-03  3.128504E-04  1.036499E-03  6.022680E-04  9.932789E-02  2.713747E-02  6.924323E-02  1.253489E-04  3.868717E-04  9.982780E-05  5.057091E-04  1.109797E-02  4.035156E-03  5.247488E-03  4.741889E-05  3.843800E-05  1.069007E-04  3.871013E-07  1.464144E-05  2.486131E-06  9.481894E-08
 2.771500E+02  2.300939E-03  2.689683E-04  7.943827E-06  1.044044E-05  1.161925E-05  1.387180E-05  1.454213E-06  6.163273E-07  8.359917E-09  5.776735E-07  1.234802E-06  1.288166E-06  1.797497E-06  2.582566E-08  2.179906E-07  1.673376E-07  1.203580E-07  2.383487E-08  1.454482E-09  2.021078E-03  5.149143E-04  1.249557E-03  8.289642E-02  9.240286E-02  2.916935E-01  1.050671E-01  5.024729E-02  3.024831E-02  4.034972E-02  1.464098E-02  6.057749E-02  7.240500E-03  3.242789E-04  1.077770E-03  6.196726E-04  9.929018E-02  2.686938E-02  6.858775E-02  1.300355E-04  3.968931E-04  1.024292E-04  5.122600E-04  1.094051E-02  3.991622E-03  5.173238E-03  4.876469E-05  3.914884E-05  1.072759E-04  3.947801E-07  1.469677E-05  2.501802E-06  9.558183E-08
 2.781500E+02  2.364488E-03  2.785868E-04  8.198351E-06  1.077850E-05  1.199634E-05  1.432639E-05  1.486214E-06  6.319716E-07  8.604908E-09  5.922614E-07  1.267248E-06  1.321164E-06  1.842270E-06  2.585758E-08  2.203527E-07  1.690814E-07  1.218026E-07  2.366286E-08  1.446671E-09  2.103186E-03  5.436957E-04  1.298279E-03  8.378568E-02  9.257659E-02  2.926577E-01  1.043141E-01  5.018096E-02  3.005261E-02  4.009540E-02  1.460054E-02  6.049577E-02  7.536455E-03  3.359751E-04  1.120160E-03  6.373256E-04  9.923217E-02  2.660023E-02  6.792872E-02  1.348093E-04  4.069385E-04  1.050373E-04  5.186396E-04  1.078194E-02  3.947241E-03  5.098457E-03  5.010878E-05  3.984374E-05  1.075846E-04  4.022315E-07  1.474003E-05  2.515427E-06  9.624817E-08
 2.791500E+02  2.428863E-03  2.883622E-04  8.453995E-06  1.111822E-05  1.237534E-05  1.478350E-05  1.517444E-06  6.473684E-07  8.848039E-09  6.066142E-07  1.299246E-06  1.353656E-06  1.886288E-06  2.586277E-08  2.224949E-07  1.706556E-07  1.231277E-07  2.346431E-08  1.437182E-09  2.188058E-03  5.738744E-04  1.348547E-03  8.467798E-02  9.274883E-02  2.936162E-01  1.035706E-01  5.011462E-02  2.985919E-02  3.984398E-02  1.456032E-02  6.041406E-02  7.840801E-03  3.479383E-04  1.163675E-03  6.552199E-04  9.915372E-02  2.633002E-02  6.726619E-02  1.396670E-04  4.169961E-04  1.076492E-04  5.248380E-04  1.062234E-02  3.902033E-03  5.023174E-03  5.144875E-05  4.052122E-05  1.078255E-04  4.094345E-07  1.477099E-05  2.526954E-06  9.681497E-08
 2.801500E+02  2.494035E-03  2.982869E-04  8.710334E-06  1.145906E-05  1.275562E-05  1.524239E-05  1.547818E-06  6.624770E-07  9.088707E-09  6.206938E-07  1.330711E-06  1.385558E-06  1.929432E-06  2.584098E-08  2.244084E-07  1.720537E-07  1.243279E-07  2.323964E-08  1.426031E-09  2.275769E-03  6.055079E-04  1.400399E-03  8.557332E-02  9.291958E-02  2.945693E-01  1.028364E-01  5.004828E-02  2.966799E-02  3.959540E-02  1.452033E-02  6.033237E-02  8.153593E-03  3.601676E-04  1.208318E-03  6.733480E-04  9.905470E-02  2.605878E-02  6.660021E-02  1.446050E-04  4.270535E-04  1.102615E-04  5.308455E-04  1.046175E-02  3.856021E-03  4.947420E-03  5.278215E-05  4.117979E-05  1.079977E-04  4.163684E-07  1.478948E-05  2.536333E-06  9.727955E-08
 2.811500E+02  2.559979E-03  3.083526E-04  8.966931E-06  1.180042E-05  1.313654E-05  1.570227E-05  1.577250E-06  6.772567E-07  9.326298E-09  6.344623E-07  1.361560E-06  1.416784E-06  1.971587E-06  2.579204E-08  2.260852E-07  1.732696E-07  1.253984E-07  2.298936E-08  1.413244E-09  2.366394E-03  6.386553E-04  1.453872E-03  8.647166E-02  9.308887E-02  2.955168E-01  1.021113E-01  4.998193E-02  2.947899E-02  3.934961E-02  1.448055E-02  6.025069E-02  8.474879E-03  3.726617E-04  1.254091E-03  6.917022E-04  9.893499E-02  2.578653E-02  6.593085E-02  1.496195E-04  4.370982E-04  1.128712E-04  5.366522E-04  1.030025E-02  3.809227E-03  4.871227E-03  5.410645E-05  4.181801E-05  1.081002E-04  4.230126E-07  1.479532E-05  2.543524E-06  9.763956E-08
 2.821500E+02  2.626665E-03  3.185507E-04  9.223330E-06  1.214172E-05  1.351742E-05  1.616237E-05  1.605654E-06  6.916666E-07  9.560189E-09  6.478814E-07  1.391708E-06  1.447246E-06  2.012634E-06  2.571589E-08  2.275179E-07  1.742979E-07  1.263346E-07  2.271410E-08  1.398849E-09  2.460010E-03  6.733779E-04  1.509006E-03  8.737299E-02  9.325670E-02  2.964589E-01  1.013951E-01  4.991557E-02  2.929215E-02  3.910656E-02  1.444100E-02  6.016901E-02  8.804699E-03  3.854188E-04  1.300996E-03  7.102738E-04  9.879451E-02  2.551331E-02  6.525819E-02  1.547062E-04  4.471173E-04  1.154747E-04  5.422488E-04  1.013791E-02  3.761678E-03  4.794629E-03  5.541908E-05  4.243441E-05  1.081323E-04  4.293473E-07  1.478842E-05  2.548490E-06  9.789303E-08
