#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            m1          m2-1          m3-1          m4-1          m5-1          m5-2          m6-2          m6-3          m6-4          m6-5          m6-7          m6-8          c1m1        c1m2-1        c1m2-7        c1m3-6        c1m4-1        c1m5-1        c1m5-6        c2m1-1        c2m2-1        c2m2-5        c2m3-1        c2m4-1        c2m4-3        c2m4-8        c3m1-1        c3m2-3        c3m3-8        c4m1-6        c4m2-4        c4m2-5        c5m1-9
 2.731500E+02  6.462322E-01  3.819890E-01  7.970927E-02  1.046203E-01  1.163984E-01  1.387907E-01  1.189344E-01  4.973399E-02  6.641957E-04  4.663895E-02  9.928853E-02  1.038512E-01  1.453216E-01  1.918632E-02  1.557756E-01  1.197789E-01  8.560439E-02  1.595227E-01  9.661278E-03  2.048676E-02  9.756854E-04  6.687202E-04  1.476781E-02  5.414754E-03  1.699441E-02  2.112003E-03  9.861867E-04  6.062983E-04  8.082161E-04  2.890488E-04  1.189074E-03  3.828741E-01  4.621431E-03  1.516438E-02  2.707314E-03  1.547161E-01  1.438673E-02  3.666204E-02  4.866308E-02  4.622815E-02  1.192311E-02  1.993441E-02  1.570855E-01  5.652025E-02  7.426633E-02  1.481972E-01  3.926452E-02  3.776665E-02  1.037641E-02  1.361734E-01  2.294610E-02  2.293647E-02
 2.741500E+02  6.652343E-01  3.933645E-01  8.114746E-02  1.065441E-01  1.185476E-01  1.413978E-01  1.189421E-01  4.990652E-02  6.691208E-04  4.679464E-02  9.972228E-02  1.042359E-01  1.457561E-01  1.864117E-02  1.528433E-01  1.174747E-01  8.409281E-02  1.524561E-01  9.250951E-03  2.153596E-02  1.041446E-03  7.022483E-04  1.507897E-02  5.480653E-03  1.722642E-02  2.118467E-03  9.951975E-04  6.085942E-04  8.114176E-04  2.912568E-04  1.199903E-03  3.994718E-01  4.800259E-03  1.580219E-02  2.791732E-03  1.549502E-01  1.427261E-02  3.638683E-02  5.017298E-02  4.713688E-02  1.215939E-02  2.006992E-02  1.538708E-01  5.555857E-02  7.274943E-02  1.502373E-01  3.942501E-02  3.736193E-02  1.034720E-02  1.336430E-01  2.257768E-02  2.242229E-02
 2.751500E+02  6.846122E-01  4.048965E-01  8.256639E-02  1.084435E-01  1.206700E-01  1.439744E-01  1.188788E-01  5.004843E-02  6.736440E-04  4.692162E-02  1.000949E-01  1.045566E-01  1.461013E-01  1.810118E-02  1.498701E-01  1.151412E-01  8.255425E-02  1.456106E-01  8.852343E-03  2.263178E-02  1.111076E-03  7.371068E-04  1.539111E-02  5.545230E-03  1.745473E-02  2.124097E-03  1.003844E-03  6.106499E-04  8.142988E-04  2.933542E-04  1.210292E-03  4.166054E-01  4.983555E-03  1.645835E-02  2.877274E-03  1.551221E-01  1.415350E-02  3.609849E-02  5.170202E-02  4.803757E-02  1.239365E-02  2.019562E-02  1.506582E-01  5.458886E-02  7.123340E-02  1.522151E-01  3.956220E-02  3.694001E-02  1.031129E-02  1.310780E-01  2.220092E-02  2.190444E-02
 2.761500E+02  7.043653E-01  4.165789E-01  8.396417E-02  1.103162E-01  1.227628E-01  1.465169E-01  1.187443E-01  5.015947E-02  6.777570E-04  4.701967E-02  1.004056E-01  1.048127E-01  1.463566E-01  1.756680E-02  1.468605E-01  1.127821E-01  8.099116E-02  1.389845E-01  8.465442E-03  2.377583E-02  1.184757E-03  7.733225E-04  1.570385E-02  5.608344E-03  1.767886E-02  2.128852E-03  1.012100E-03  6.124532E-04  8.168431E-04  2.953338E-04  1.220211E-03  4.342814E-01  5.171280E-03  1.713287E-02  2.963861E-03  1.552297E-01  1.402934E-02  3.579687E-02  5.324900E-02  4.892883E-02  1.262552E-02  2.031113E-02  1.474487E-01  5.361149E-02  6.971867E-02  1.541271E-01  3.967564E-02  3.650127E-02  1.026875E-02  1.284816E-01  2.181630E-02  2.138366E-02
 2.771500E+02  7.244930E-01  4.284055E-01  8.533893E-02  1.121595E-01  1.248232E-01  1.490220E-01  1.185390E-01  5.023944E-02  6.814522E-04  4.708861E-02  1.006539E-01  1.050039E-01  1.465216E-01  1.703843E-02  1.438189E-01  1.104007E-01  7.940598E-02  1.325758E-01  8.090215E-03  2.496973E-02  1.262676E-03  8.109206E-04  1.601679E-02  5.669849E-03  1.789835E-02  2.132691E-03  1.019938E-03  6.139916E-04  8.190337E-04  2.971882E-04  1.229624E-03  4.525057E-01  5.363389E-03  1.782570E-02  3.051410E-03  1.552712E-01  1.390008E-02  3.548185E-02  5.481267E-02  4.980927E-02  1.285465E-02  2.041613E-02  1.442433E-01  5.262686E-02  6.820568E-02  1.559698E-01  3.976493E-02  3.604612E-02  1.021963E-02  1.258568E-01  2.142436E-02  2.086069E-02
 2.781500E+02  7.449945E-01  4.403696E-01  8.668880E-02  1.139711E-01  1.268485E-01  1.514863E-01  1.182633E-01  5.028821E-02  6.847229E-04  4.712833E-02  1.008394E-01  1.051297E-01  1.465960E-01  1.651647E-02  1.407498E-01  1.080004E-01  7.780116E-02  1.263823E-01  7.726608E-03  2.621514E-02  1.345024E-03  8.499247E-04  1.632951E-02  5.729596E-03  1.811268E-02  2.135573E-03  1.027330E-03  6.152525E-04  8.208536E-04  2.989097E-04  1.238500E-03  4.712839E-01  5.559822E-03  1.853676E-02  3.139829E-03  1.552447E-01  1.376568E-02  3.515328E-02  5.639168E-02  5.067745E-02  1.308066E-02  2.051026E-02  1.410428E-01  5.163539E-02  6.669489E-02  1.577397E-01  3.982969E-02  3.557501E-02  1.016399E-02  1.232069E-01  2.102559E-02  2.033622E-02
 2.791500E+02  7.658684E-01  4.524644E-01  8.801194E-02  1.157484E-01  1.288359E-01  1.539065E-01  1.179175E-01  5.030570E-02  6.875634E-04  4.713877E-02  1.009618E-01  1.051899E-01  1.465796E-01  1.600131E-02  1.376577E-01  1.055847E-01  7.617916E-02  1.204015E-01  7.374554E-03  2.751373E-02  1.431996E-03  8.903562E-04  1.664155E-02  5.787430E-03  1.832135E-02  2.137454E-03  1.034248E-03  6.162234E-04  8.222861E-04  3.004908E-04  1.246804E-03  4.906207E-01  5.760506E-03  1.926593E-02  3.229021E-03  1.551483E-01  1.362612E-02  3.481110E-02  5.798462E-02  5.153193E-02  1.330317E-02  2.059320E-02  1.378484E-01  5.063753E-02  6.518682E-02  1.594336E-01  3.986959E-02  3.508841E-02  1.010193E-02  1.205348E-01  2.062054E-02  1.981098E-02
 2.801500E+02  7.871130E-01  4.646824E-01  8.930653E-02  1.174890E-01  1.307826E-01  1.562793E-01  1.175025E-01  5.029191E-02  6.899687E-04  4.711994E-02  1.010208E-01  1.051846E-01  1.464728E-01  1.549329E-02  1.345470E-01  1.031570E-01  7.454243E-02  1.146306E-01  7.033967E-03  2.886717E-02  1.523790E-03  9.322342E-04  1.695244E-02  5.843193E-03  1.852381E-02  2.138296E-03  1.040663E-03  6.168920E-04  8.233144E-04  3.019238E-04  1.254502E-03  5.105199E-01  5.965356E-03  2.001303E-02  3.318882E-03  1.549803E-01  1.348135E-02  3.445521E-02  5.959000E-02  5.237124E-02  1.352180E-02  2.066464E-02  1.346611E-01  4.963375E-02  6.368198E-02  1.610482E-01  3.988433E-02  3.458682E-02  1.003354E-02  1.178439E-01  2.020974E-02  1.928566E-02
 2.811500E+02  8.087259E-01  4.770160E-01  9.057078E-02  1.191905E-01  1.326860E-01  1.586013E-01  1.170190E-01  5.024690E-02  6.919348E-04  4.707190E-02  1.010166E-01  1.051137E-01  1.462756E-01  1.499277E-02  1.314221E-01  1.007206E-01  7.289342E-02  1.090667E-01  6.704747E-03  3.027717E-02  1.620610E-03  9.755750E-04  1.726169E-02  5.896725E-03  1.871955E-02  2.138057E-03  1.046547E-03  6.172460E-04  8.239218E-04  3.032011E-04  1.261559E-03  5.309848E-01  6.174273E-03  2.077783E-02  3.409300E-03  1.547390E-01  1.333138E-02  3.408560E-02  6.120625E-02  5.319388E-02  1.373617E-02  2.072427E-02  1.314821E-01  4.862456E-02  6.218093E-02  1.625804E-01  3.987368E-02  3.407077E-02  9.958935E-03  1.151374E-01  1.979374E-02  1.876094E-02
 2.821500E+02  8.307044E-01  4.894570E-01  9.180292E-02  1.208506E-01  1.345435E-01  1.608695E-01  1.164679E-01  5.017078E-02  6.934587E-04  4.699478E-02  1.009490E-01  1.049776E-01  1.459886E-01  1.450006E-02  1.282873E-01  9.827894E-02  7.123455E-02  1.037067E-01  6.386780E-03  3.174543E-02  1.722661E-03  1.020392E-03  1.756877E-02  5.947860E-03  1.890798E-02  2.136697E-03  1.051870E-03  6.172731E-04  8.240921E-04  3.043150E-04  1.267941E-03  5.520176E-01  6.387144E-03  2.156005E-02  3.500156E-03  1.544227E-01  1.317620E-02  3.370223E-02  6.283173E-02  5.399836E-02  1.394588E-02  2.077181E-02  1.283127E-01  4.761050E-02  6.068427E-02  1.640272E-01  3.983744E-02  3.354085E-02  9.878236E-03  1.124185E-01  1.937309E-02  1.823750E-02
