#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  8.897135E+01  8.897539E+01  1.177934E+02
 2.741500E+02  8.904321E+01  8.904725E+01  1.180560E+02
 2.751500E+02  8.911546E+01  8.911950E+01  1.183191E+02
 2.761500E+02  8.918811E+01  8.919215E+01  1.185826E+02
 2.771500E+02  8.926114E+01  8.926518E+01  1.188466E+02
 2.781500E+02  8.933454E+01  8.933858E+01  1.191110E+02
 2.791500E+02  8.940832E+01  8.941237E+01  1.193758E+02
 2.801500E+02  8.948248E+01  8.948652E+01  1.196409E+02
 2.811500E+02  8.955700E+01  8.956104E+01  1.199065E+02
 2.821500E+02  8.963188E+01  8.963592E+01  1.201723E+02
 2.831500E+02  8.970711E+01  8.971116E+01  1.204385E+02
 2.841500E+02  8.978270E+01  8.978674E+01  1.207050E+02
 2.851500E+02  8.985862E+01  8.986267E+01  1.209717E+02
 2.861500E+02  8.993488E+01  8.993893E+01  1.212387E+02
 2.871500E+02  9.001147E+01  9.001552E+01  1.215059E+02
 2.881500E+02  9.008838E+01  9.009243E+01  1.217732E+02
 2.891500E+02  9.016560E+01  9.016965E+01  1.220408E+02
 2.901500E+02  9.024312E+01  9.024718E+01  1.223084E+02
 2.911500E+02  9.032095E+01  9.032500E+01  1.225762E+02
 2.921500E+02  9.039906E+01  9.040311E+01  1.228440E+02
 2.931500E+02  9.047745E+01  9.048150E+01  1.231119E+02
 2.941500E+02  9.055611E+01  9.056016E+01  1.233797E+02
 2.951500E+02  9.063503E+01  9.063909E+01  1.236476E+02
 2.961500E+02  9.071421E+01  9.071827E+01  1.239154E+02
 2.971500E+02  9.079364E+01  9.079770E+01  1.241832E+02
 2.981500E+02  9.087331E+01  9.087737E+01  1.244509E+02
 2.991500E+02  9.095322E+01  9.095728E+01  1.247184E+02
 3.001500E+02  9.103335E+01  9.103741E+01  1.249858E+02
 3.011500E+02  9.111369E+01  9.111776E+01  1.252531E+02
 3.021500E+02  9.119425E+01  9.119832E+01  1.255201E+02
 3.031500E+02  9.127502E+01  9.127908E+01  1.257870E+02
 3.041500E+02  9.135599E+01  9.136005E+01  1.260537E+02
 3.051500E+02  9.143715E+01  9.144122E+01  1.263201E+02
