#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.731500E+02  5.518097E-02  5.281385E-02  6.287649E-04                                 112
 2.741500E+02  5.521566E-02  5.281385E-02  6.321336E-04                                 112
 2.751500E+02  5.525078E-02  5.281385E-02  6.386328E-04                                 112
 2.761500E+02  5.528623E-02  5.281385E-02  6.444064E-04                                 112
 2.771500E+02  5.532203E-02  5.281385E-02  6.499926E-04                                 112
 2.781500E+02  5.535815E-02  5.281385E-02  6.554073E-04                                 112
 2.791500E+02  5.539459E-02  5.281385E-02  6.606664E-04                                 112
 2.801500E+02  5.543135E-02  5.281385E-02  6.657856E-04                                 112
 2.811500E+02  5.546840E-02  5.281385E-02  6.707804E-04                                 112
 2.821500E+02  5.550576E-02  5.281385E-02  6.756654E-04                                 112
 2.831500E+02  5.554341E-02  5.281385E-02  6.804544E-04                                 112
 2.841500E+02  5.558135E-02  5.281385E-02  6.851599E-04                                 112
 2.851500E+02  5.561958E-02  5.281385E-02  6.897935E-04                                 112
 2.861500E+02  5.565808E-02  5.281385E-02  6.943650E-04                                 112
 2.871500E+02  5.569687E-02  5.281385E-02  6.988832E-04                                 112
 2.881500E+02  5.573593E-02  5.281385E-02  7.034114E-04                                 112
 2.891500E+02  5.577528E-02  5.281385E-02  7.078437E-04                                 112
 2.901500E+02  5.581489E-02  5.281385E-02  7.121839E-04                                 112
 2.911500E+02  5.585478E-02  5.281385E-02  7.165464E-04                                 112
 2.921500E+02  5.589494E-02  5.281385E-02  7.208779E-04                                 112
 2.931500E+02  5.593537E-02  5.281385E-02  7.251788E-04                                 112
 2.941500E+02  5.597607E-02  5.281385E-02  7.294488E-04                                 112
 2.951500E+02  5.601703E-02  5.281385E-02  7.336867E-04                                 112
 2.961500E+02  5.605826E-02  5.281385E-02  7.378903E-04                                 112
 2.971500E+02  5.609976E-02  5.281385E-02  7.420569E-04                                 112
 2.981500E+02  5.614152E-02  5.281385E-02  7.461829E-04                                 112
 2.991500E+02  5.618355E-02  5.281385E-02  7.502646E-04                                 112
