#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.731500E+02  6.357661E+01  6.358221E+01  1.596046E+02
 2.741500E+02  6.373506E+01  6.374065E+01  1.601836E+02
 2.751500E+02  6.389382E+01  6.389942E+01  1.607617E+02
 2.761500E+02  6.405265E+01  6.405825E+01  1.613379E+02
 2.771500E+02  6.421150E+01  6.421711E+01  1.619121E+02
 2.781500E+02  6.437033E+01  6.437594E+01  1.624842E+02
 2.791500E+02  6.452910E+01  6.453471E+01  1.630539E+02
 2.801500E+02  6.468777E+01  6.469339E+01  1.636214E+02
 2.811500E+02  6.484632E+01  6.485194E+01  1.641863E+02
 2.821500E+02  6.500472E+01  6.501035E+01  1.647487E+02
 2.831500E+02  6.516296E+01  6.516859E+01  1.653086E+02
 2.841500E+02  6.532101E+01  6.532664E+01  1.658658E+02
 2.851500E+02  6.547886E+01  6.548449E+01  1.664203E+02
 2.861500E+02  6.563650E+01  6.564214E+01  1.669722E+02
 2.871500E+02  6.579393E+01  6.579957E+01  1.675214E+02
 2.881500E+02  6.595113E+01  6.595678E+01  1.680680E+02
 2.891500E+02  6.610813E+01  6.611378E+01  1.686119E+02
 2.901500E+02  6.626488E+01  6.627054E+01  1.691531E+02
 2.911500E+02  6.642141E+01  6.642707E+01  1.696916E+02
 2.921500E+02  6.657771E+01  6.658337E+01  1.702276E+02
 2.931500E+02  6.673378E+01  6.673945E+01  1.707609E+02
 2.941500E+02  6.688962E+01  6.689529E+01  1.712916E+02
 2.951500E+02  6.704524E+01  6.705091E+01  1.718198E+02
 2.961500E+02  6.720063E+01  6.720631E+01  1.723454E+02
 2.971500E+02  6.735580E+01  6.736148E+01  1.728684E+02
 2.981500E+02  6.751074E+01  6.751643E+01  1.733890E+02
 2.991500E+02  6.766545E+01  6.767115E+01  1.739071E+02
 3.001500E+02  6.781994E+01  6.782564E+01  1.744227E+02
 3.011500E+02  6.797420E+01  6.797991E+01  1.749358E+02
 3.021500E+02  6.812823E+01  6.813394E+01  1.754464E+02
 3.031500E+02  6.828203E+01  6.828774E+01  1.759546E+02
 3.041500E+02  6.843558E+01  6.844130E+01  1.764603E+02
 3.051500E+02  6.858890E+01  6.859462E+01  1.769636E+02
 3.061500E+02  6.874196E+01  6.874769E+01  1.774644E+02
 3.071500E+02  6.889477E+01  6.890050E+01  1.779627E+02
 3.081500E+02  6.904732E+01  6.905305E+01  1.784586E+02
 3.091500E+02  6.919960E+01  6.920534E+01  1.789519E+02
 3.101500E+02  6.935160E+01  6.935735E+01  1.794429E+02
 3.111500E+02  6.950332E+01  6.950907E+01  1.799313E+02
 3.121500E+02  6.965475E+01  6.966050E+01  1.804172E+02
 3.131500E+02  6.980588E+01  6.981163E+01  1.809006E+02
