#         T/K            c1          c2-1          c3-4          c3-5          c3-7          c3-9          c4-1          c4-3          c4-5          c4-6          c4-7          c4-8          c4-9          c5-1          c5-4          c5-6          c5-9          c6-2          c6-8            w1            w2          w3-1          w3-2          w4-1          w4-2          w5-2          w5-6          w5-7          w6-1          w6-2          w6-4          w6-5          w6-7          w6-8         w6-10        c1w1-2        c1w2-1        c1w3-1        c1w4-1        c1w4-3        c1w5-7        c2w1-1        c2w1-9        c2w2-1        c2w3-1        c2w3-6        c2w4-6        c2w4-8        c3w1-5        c3w2-2        c3w2-8        c3w3-2        c3w3-5        c3w3-9        c4w1-2        c4w1-5        c4w1-6        c4w1-9        c4w2-6        c4w2-7        c5w1-5
 2.731500E+02  2.515592E-02  1.821388E-02  3.491579E-03  4.582782E-03  5.098709E-03  6.079577E-03  4.254312E-03  1.778997E-03  2.375845E-05  1.668287E-03  3.551575E-03  3.714782E-03  5.198191E-03  5.254046E-04  4.265809E-03  3.280064E-03  2.344219E-03  3.210525E-03  1.944411E-04  7.684525E-04  1.762451E-04  4.111324E-04  5.768626E-06  1.044309E-02  1.217322E-02  7.339233E-03  2.763779E-05  4.684463E-05  6.874430E-02  9.354638E-02  6.892278E-02  1.825487E-04  2.767292E-03  2.776670E-03  6.526251E-02  4.055027E-01  5.111595E-03  7.377264E-04  4.915043E-02  1.671924E-02  2.795699E-02  4.505433E-03  3.956247E-03  6.138800E-03  1.754038E-03  1.838812E-03  9.880967E-03  1.910957E-02  2.003487E-03  7.686862E-03  1.759692E-03  1.287278E-04  5.158329E-04  7.207132E-04  1.634940E-04  1.632651E-04  6.356142E-04  4.343907E-05  1.276256E-03  2.120089E-03  1.930225E-04
 2.741500E+02  2.542517E-02  1.806215E-02  3.357342E-03  4.408085E-03  4.904711E-03  5.850101E-03  3.941397E-03  1.653757E-03  2.217272E-05  1.550638E-03  3.304507E-03  3.454074E-03  4.829934E-03  4.638234E-04  3.802997E-03  2.922965E-03  2.092369E-03  2.734391E-03  1.659213E-04  8.075649E-04  1.879040E-04  4.311730E-04  6.284922E-06  1.060302E-02  1.245070E-02  7.402694E-03  2.888219E-05  4.888270E-05  6.764094E-02  9.197270E-02  6.844397E-02  1.838307E-04  2.772951E-03  2.782256E-03  6.555068E-02  4.160926E-01  5.223037E-03  7.457353E-04  4.816699E-02  1.646322E-02  2.727864E-02  4.497116E-03  3.945538E-03  6.013421E-03  1.708411E-03  1.788733E-03  9.286200E-03  1.812741E-02  1.929073E-03  7.305877E-03  1.673546E-03  1.211822E-04  4.863574E-04  6.780690E-04  1.527769E-04  1.512277E-04  5.883230E-04  4.041513E-05  1.168102E-03  1.936160E-03  1.708991E-04
 2.751500E+02  2.566368E-02  1.787650E-02  3.220084E-03  4.229290E-03  4.706121E-03  5.614991E-03  3.640333E-03  1.532595E-03  2.062848E-05  1.436845E-03  3.065128E-03  3.201756E-03  4.473947E-03  4.080261E-04  3.378283E-03  2.595446E-03  1.860889E-03  2.319474E-03  1.410115E-04  8.480905E-04  2.001977E-04  4.519784E-04  6.842418E-06  1.076379E-02  1.273198E-02  7.466689E-03  3.017514E-05  5.099779E-05  6.657322E-02  9.045070E-02  6.798240E-02  1.851416E-04  2.779045E-03  2.788277E-03  6.584870E-02  4.264026E-01  5.330649E-03  7.530776E-04  4.717064E-02  1.619941E-02  2.660189E-02  4.480289E-03  3.927408E-03  5.880784E-03  1.661435E-03  1.737384E-03  8.716893E-03  1.717435E-02  1.852902E-03  6.928219E-03  1.588039E-03  1.138422E-04  4.576088E-04  6.366284E-04  1.423319E-04  1.396650E-04  5.429485E-04  3.748948E-05  1.066158E-03  1.763329E-03  1.507945E-04
 2.761500E+02  2.587109E-02  1.765895E-02  3.080872E-03  4.047798E-03  4.504498E-03  5.376099E-03  3.352370E-03  1.416094E-03  1.913433E-05  1.327452E-03  2.834634E-03  2.959056E-03  4.131916E-03  3.577359E-04  2.990714E-03  2.296731E-03  1.649330E-03  1.959920E-03  1.193773E-04  8.900407E-04  2.131508E-04  4.735681E-04  7.443982E-06  1.092545E-02  1.301714E-02  7.531317E-03  3.151862E-05  5.319301E-05  6.554102E-02  8.898003E-02  6.753886E-02  1.864851E-04  2.785621E-03  2.794784E-03  6.615779E-02  4.364108E-01  5.434272E-03  7.597595E-04  4.616479E-02  1.592895E-02  2.592858E-02  4.455308E-03  3.902189E-03  5.741843E-03  1.613397E-03  1.685065E-03  8.173357E-03  1.625231E-02  1.775567E-03  6.555975E-03  1.503651E-03  1.067353E-04  4.297024E-04  5.965420E-04  1.322172E-04  1.286216E-04  4.996593E-04  3.467600E-05  9.705413E-04  1.601711E-03  1.326203E-04
 2.771500E+02  2.604749E-02  1.741182E-02  2.940729E-03  3.864950E-03  4.301334E-03  5.135208E-03  3.078472E-03  1.304724E-03  1.769739E-05  1.222897E-03  2.613994E-03  2.726963E-03  3.805183E-03  3.126374E-04  2.638927E-03  2.025737E-03  1.457017E-03  1.650002E-03  1.006886E-04  9.334324E-04  2.267900E-04  4.959638E-04  8.092678E-06  1.108806E-02  1.330630E-02  7.596662E-03  3.291467E-05  5.547155E-05  6.454387E-02  8.755990E-02  6.711377E-02  1.878640E-04  2.792715E-03  2.801810E-03  6.647888E-02  4.461001E-01  5.533796E-03  7.657916E-04  4.515266E-02  1.565291E-02  2.526031E-02  4.422600E-03  3.870272E-03  5.597555E-03  1.564569E-03  1.632063E-03  7.655666E-03  1.536274E-02  1.697630E-03  6.190997E-03  1.420813E-03  9.988376E-05  4.027333E-04  5.579310E-04  1.224809E-04  1.181309E-04  4.585798E-04  3.198572E-05  8.812745E-04  1.451266E-03  1.162728E-04
 2.781500E+02  2.619322E-02  1.713763E-02  2.800626E-03  3.682026E-03  4.098052E-03  4.894017E-03  2.819345E-03  1.198849E-03  1.632350E-05  1.123519E-03  2.403968E-03  2.506246E-03  3.494785E-03  2.723913E-04  2.321260E-03  1.781154E-03  1.283104E-03  1.384239E-03  8.462792E-05  9.782841E-04  2.411425E-04  5.191878E-04  8.791758E-06  1.125170E-02  1.359955E-02  7.662793E-03  3.436534E-05  5.783663E-05  6.358107E-02  8.618920E-02  6.670729E-02  1.892805E-04  2.800353E-03  2.809382E-03  6.681266E-02  4.554575E-01  5.629149E-03  7.711881E-04  4.413729E-02  1.537233E-02  2.459850E-02  4.382649E-03  3.832096E-03  5.448876E-03  1.515215E-03  1.578656E-03  7.163727E-03  1.450679E-02  1.619626E-03  5.834928E-03  1.339906E-03  9.330558E-05  3.767797E-04  5.208928E-04  1.131620E-04  1.082166E-04  4.197966E-04  2.942716E-05  7.983083E-04  1.311835E-03  1.016391E-04
 2.791500E+02  2.630886E-02  1.683908E-02  2.661477E-03  3.500226E-03  3.895990E-03  4.654124E-03  2.575456E-03  1.098735E-03  1.501718E-05  1.029565E-03  2.205123E-03  2.297470E-03  3.201470E-03  2.366449E-04  2.035833E-03  1.561503E-03  1.126621E-03  1.157473E-03  7.089484E-05  1.024612E-03  2.562363E-04  5.432617E-04  9.544650E-06  1.141638E-02  1.389694E-02  7.729755E-03  3.587267E-05  6.029142E-05  6.265169E-02  8.486653E-02  6.631934E-02  1.907361E-04  2.808550E-03  2.817515E-03  6.715957E-02  4.644730E-01  5.720298E-03  7.759673E-04  4.312162E-02  1.508823E-02  2.394450E-02  4.335991E-03  3.788144E-03  5.296756E-03  1.465592E-03  1.525108E-03  6.697308E-03  1.368531E-02  1.542056E-03  5.489210E-03  1.261269E-03  8.701494E-05  3.519051E-04  4.855032E-04  1.042915E-04  9.889350E-05  3.833619E-04  2.700654E-05  7.215309E-04  1.183159E-03  8.860037E-05
 2.801500E+02  2.639536E-02  1.651893E-02  2.524091E-03  3.320619E-03  3.696339E-03  4.416957E-03  2.346999E-03  1.004532E-03  1.378145E-05  9.411748E-04  2.017793E-03  2.100959E-03  2.925650E-03  2.050333E-04  1.780552E-03  1.365147E-03  9.864706E-04  9.648671E-04  5.920620E-05  1.072445E-03  2.721021E-04  5.682104E-04  1.035504E-05  1.158217E-02  1.419859E-02  7.797585E-03  3.743872E-05  6.283913E-05  6.175457E-02  8.359015E-02  6.594954E-02  1.922315E-04  2.817307E-03  2.826211E-03  6.751976E-02  4.731419E-01  5.807248E-03  7.801490E-04  4.210821E-02  1.480152E-02  2.329934E-02  4.283182E-03  3.738915E-03  5.142084E-03  1.415927E-03  1.471658E-03  6.255964E-03  1.289873E-02  1.465365E-03  5.154992E-03  1.185172E-03  8.102069E-05  3.281512E-04  4.518083E-04  9.588958E-05  9.016618E-05  3.492878E-04  2.472728E-05  6.507597E-04  1.064867E-03  7.703223E-05
 2.811500E+02  2.645372E-02  1.618001E-02  2.389217E-03  3.144193E-03  3.500198E-03  4.183833E-03  2.133993E-03  9.163171E-04  1.261833E-05  8.584169E-04  1.842168E-03  1.916885E-03  2.667524E-03  1.771980E-04  1.553264E-03  1.190407E-03  8.615197E-04  8.020117E-04  4.930273E-05  1.121802E-03  2.887696E-04  5.940565E-04  1.122677E-05  1.174908E-02  1.450452E-02  7.866291E-03  3.906551E-05  6.548287E-05  6.088844E-02  8.235822E-02  6.559738E-02  1.937669E-04  2.826622E-03  2.835465E-03  6.789323E-02  4.814612E-01  5.890030E-03  7.837566E-04  4.109959E-02  1.451311E-02  2.266407E-02  4.224814E-03  3.684939E-03  4.985740E-03  1.366444E-03  1.418534E-03  5.839195E-03  1.214731E-02  1.389965E-03  4.833265E-03  1.111849E-03  7.532924E-05  3.055502E-04  4.198404E-04  8.797033E-05  8.203313E-05  3.175630E-04  2.259116E-05  5.857794E-04  9.565384E-04  6.681204E-05
 2.821500E+02  2.648518E-02  1.582513E-02  2.257497E-03  2.971799E-03  3.308516E-03  3.955891E-03  1.936253E-03  8.340783E-04  1.152860E-05  7.812779E-04  1.678256E-03  1.745229E-03  2.427028E-03  1.527855E-04  1.351750E-03  1.035554E-03  7.505907E-04  6.648856E-04  4.094702E-05  1.172707E-03  3.062705E-04  6.208234E-04  1.216392E-05  1.191709E-02  1.481476E-02  7.935869E-03  4.075504E-05  6.822573E-05  6.005190E-02  8.116870E-02  6.526212E-02  1.953419E-04  2.836480E-03  2.845266E-03  6.827975E-02  4.894316E-01  5.968704E-03  7.868146E-04  4.009801E-02  1.422383E-02  2.203953E-02  4.161487E-03  3.626747E-03  4.828540E-03  1.317341E-03  1.365940E-03  5.446361E-03  1.143100E-02  1.316210E-03  4.524775E-03  1.041480E-03  6.994298E-05  2.841179E-04  3.896095E-04  8.053960E-05  7.448528E-05  2.881470E-04  2.059783E-05  5.263312E-04  8.576847E-04  5.781793E-05
